ID,任务名,任务描述,任务追踪
2003010,龍血花Ⅰ,在@item_103#種植@item_434#@1#r(@item_303#通常生長在竹林盆地、桃樹盆地等生態里),種@item_434#@1
2003011,龍血花Ⅱ,在@item_103#種植@item_434#@1#r(@item_303#通常生長在竹林盆地、桃樹盆地等生態里),種@item_434#@1
2003012,龍血花Ⅲ,在@item_103#種植@item_434#@1#r(@item_303#通常生長在竹林盆地、桃樹盆地等生態里),種@item_434#@1
2003013,風信子Ⅰ,在@item_103#種植@item_435#@1#r(@item_304#通常生長在叢林、森林等生態里),種@item_435#@1
2003014,風信子Ⅱ,在@item_103#種植@item_435#@1#r(@item_304#通常生長在叢林、森林等生態里),種@item_435#@1
2003015,風信子Ⅲ,在@item_103#種植@item_435#@1#r(@item_304#通常生長在叢林、森林等生態里),種@item_435#@1
2003016,龍爪草Ⅰ,在@item_103#種植@item_436#@1#r(@item_305#通常生長在峭壁生態里),種@item_436#@1
2003017,龍爪草Ⅱ,在@item_103#種植@item_436#@1#r(@item_305#通常生長在峭壁生態里),種@item_436#@1
2003018,龍爪草Ⅲ,在@item_103#種植@item_436#@1#r(@item_305#通常生長在峭壁生態里),種@item_436#@1
2003019,黃鐘花Ⅰ,在@item_103#種植@item_443#@1#r(@item_312#通常生長在草原、叢林等生態里),種@item_443#@1
2003020,黃鐘花Ⅱ,在@item_103#種植@item_443#@1#r(@item_312#通常生長在草原、叢林等生態里),種@item_443#@1
2003021,黃鐘花Ⅲ,在@item_103#種植@item_443#@1#r(@item_312#通常生長在草原、叢林等生態里),種@item_443#@1
2003022,龍血樹Ⅰ,在@item_103#種植@item_437#@1#r(@item_306#通常生長在沼澤、雨林等生態里),種@item_437#@1
2003023,龍血樹Ⅱ,在@item_103#種植@item_437#@1#r(@item_306#通常生長在沼澤、雨林等生態里),種@item_437#@1
2003024,龍血樹Ⅲ,在@item_103#種植@item_437#@1#r(@item_306#通常生長在沼澤、雨林等生態里),種@item_437#@1
2003025,紅色龍舌蘭Ⅰ,在@item_103#種植@item_438#@1#r(@item_307#通常生長在空島、紅土島等生態里),種@item_438#@1
2003026,紅色龍舌蘭Ⅱ,在@item_103#種植@item_438#@1#r(@item_307#通常生長在空島、紅土島等生態里),種@item_438#@1
2003027,紅色龍舌蘭Ⅲ,在@item_103#種植@item_438#@1#r(@item_307#通常生長在空島、紅土島等生態里),種@item_438#@1
2003028,橙色龍舌蘭Ⅰ,在@item_103#種植@item_439#@1#r(@item_308#通常生長在竹林盆地、紅土島等生態里),種@item_439#@1
2003029,橙色龍舌蘭Ⅱ,在@item_103#種植@item_439#@1#r(@item_308#通常生長在竹林盆地、紅土島等生態里),種@item_439#@1
2003030,橙色龍舌蘭Ⅲ,在@item_103#種植@item_439#@1#r(@item_308#通常生長在竹林盆地、紅土島等生態里),種@item_439#@1
2003031,灰色龍舌蘭Ⅰ,在@item_103#種植@item_440#@1#r(@item_309#通常生長在峭壁、紅土島等生態里),種@item_440#@1
2003032,灰色龍舌蘭Ⅱ,在@item_103#種植@item_440#@1#r(@item_309#通常生長在峭壁、紅土島等生態里),種@item_440#@1
2003033,灰色龍舌蘭Ⅲ,在@item_103#種植@item_440#@1#r(@item_309#通常生長在峭壁、紅土島等生態里),種@item_440#@1
2003034,粉色龍舌蘭Ⅰ,在@item_103#種植@item_441#@1#r(@item_310#通常生長在桃樹盆地、紅土島等生態里),種@item_441#@1
2003035,粉色龍舌蘭Ⅱ,在@item_103#種植@item_441#@1#r(@item_310#通常生長在桃樹盆地、紅土島等生態里),種@item_441#@1
2003036,粉色龍舌蘭Ⅲ,在@item_103#種植@item_441#@1#r(@item_310#通常生長在桃樹盆地、紅土島等生態里),種@item_441#@1
2003037,白椰花Ⅰ,在@item_103#種植@item_442#@1#r(@item_311#通常生長在針葉林生態里),種@item_442#@1
2003038,白椰花Ⅱ,在@item_103#種植@item_442#@1#r(@item_311#通常生長在針葉林生態里),種@item_442#@1
2003039,白椰花Ⅲ,在@item_103#種植@item_442#@1#r(@item_311#通常生長在針葉林生態里),種@item_442#@1
2003040,野薔薇Ⅰ,在@item_103#種植@item_444#@1#r(@item_313#通常生長在沼澤、叢林等生態里),種@item_444#@1
2003041,野薔薇Ⅱ,在@item_103#種植@item_444#@1#r(@item_313#通常生長在沼澤、叢林等生態里),種@item_444#@1
2003042,野薔薇Ⅲ,在@item_103#種植@item_444#@1#r(@item_313#通常生長在沼澤、叢林等生態里),種@item_444#@1
2003043,冬溫花Ⅰ,在@item_121#種植@item_760#@1#r(@item_761#通常生長在冰原生態里),種@item_760#@1
2003044,冬溫花Ⅱ,在@item_121#種植@item_760#@1#r(@item_761#通常生長在冰原生態里),種@item_760#@1
2003045,冬溫花Ⅲ,在@item_121#種植@item_760#@1#r(@item_761#通常生長在冰原生態里),種@item_760#@1
2004001,玉米Ⅰ,在@item_102#種植@item_11400#@1,種@item_11400#@1
2004002,玉米Ⅱ,在@item_102#種植@item_11400#@1,種@item_11400#@1
2004003,玉米Ⅲ,在@item_102#種植@item_11400#@1,種@item_11400#@1
2004004,番薯Ⅰ,在@item_102#種植@item_241#@1,種@item_241#@1
2004005,番薯Ⅱ,在@item_102#種植@item_241#@1,種@item_241#@1
2004006,番薯Ⅲ,在@item_102#種植@item_241#@1,種@item_241#@1
2004007,棉花Ⅰ,在@item_102#種植@item_11419#@1,種@item_11419#@1
2004008,棉花Ⅱ,在@item_102#種植@item_11419#@1,種@item_11419#@1
2004009,棉花Ⅲ,在@item_102#種植@item_11419#@1,種@item_11419#@1
2004010,巨鱗羽果Ⅰ,在@item_102#種植@item_11402#@1,種@item_11402#@1
2004011,巨鱗羽果Ⅱ,在@item_102#種植@item_11402#@1,種@item_11402#@1
2004012,巨鱗羽果Ⅲ,在@item_102#種植@item_11402#@1,種@item_11402#@1
2004013,巨布魯果Ⅰ,在@item_102#種植@item_11401#@1,種@item_11401#@1
2004014,巨布魯果Ⅱ,在@item_102#種植@item_11401#@1,種@item_11401#@1
2004015,巨布魯果Ⅲ,在@item_102#種植@item_11401#@1,種@item_11401#@1
2004016,青瓜Ⅰ,在@item_102#種植@item_236#@1,種@item_236#@1
2004017,青瓜Ⅱ,在@item_102#種植@item_236#@1,種@item_236#@1
2004018,青瓜Ⅲ,在@item_102#種植@item_236#@1,種@item_236#@1
2004019,水稻Ⅰ,種植@item_11404#@1#r(水稻需要種在滿一格高的水里，且下方需要是@item_101#),種@item_11404#@1
2004020,水稻Ⅱ,種植@item_11404#@1#r(水稻需要種在滿一格高的水里，且下方需要是@item_101#),種@item_11404#@1
2004021,水稻Ⅲ,種植@item_11404#@1#r(水稻需要種在滿一格高的水里，且下方需要是@item_101#),種@item_11404#@1
2004022,彼岸菠蘿Ⅰ,在@item_150#上種植@item_1194#@1#r(@item_233#也可以開墾成耕地或土坑，但並非所有植物都能正常生長),在@item_150#上種植@item_1194#@1
2004023,彼岸菠蘿Ⅱ,在@item_150#上種植@item_1194#@1#r(@item_233#也可以開墾成耕地或土坑，但並非所有植物都能正常生長),在@item_150#上種植@item_1194#@1
2004024,彼岸菠蘿Ⅲ,在@item_150#上種植@item_1194#@1#r(@item_233#也可以開墾成耕地或土坑，但並非所有植物都能正常生長),在@item_150#上種植@item_1194#@1
2004025,珊瑚Ⅰ,在@item_25#上種植@item_11915#@1#r(珊瑚必須種在水中，除了@item_25#，@item_29#和@item_128#也可以種植珊瑚),種@item_11915#@1
2004026,珊瑚Ⅱ,在@item_25#上種植@item_11915#@1#r(珊瑚必須種在水中，除了@item_25#，@item_29#和@item_128#也可以種植珊瑚),種@item_11915#@1
2004027,珊瑚Ⅲ,在@item_25#上種植@item_11915#@1#r(珊瑚必須種在水中，除了@item_25#，@item_29#和@item_128#也可以種植珊瑚),種@item_11915#@1
2004028,螢光棒藻Ⅰ,在@item_23#上種植@item_11658#@1#r(投擲出去的@item_11658#需要正中@item_23#的頂面才有可能發芽),種@item_11658#@1
2004029,螢光棒藻Ⅱ,在@item_23#上種植@item_11658#@1#r(投擲出去的@item_11658#需要正中@item_23#的頂面才有可能發芽),種@item_11658#@1
2004030,螢光棒藻Ⅲ,在@item_23#上種植@item_11658#@1#r(投擲出去的@item_11658#需要正中@item_23#的頂面才有可能發芽),種@item_11658#@1
2005001,飼料槽,加工@item_1753#@1,加工@item_1753#@1
2005002,飼料,加工@item_11534#@1#r(飼料有區分類型，不同進食習慣的動物只會吃自己喜歡吃的飼料),加工@item_11534#@1
2005003,填充飼料槽,將@item_11534#放入@item_1753#中@1#r(飼料槽填充飼料後，周圍圈養的動物餓了會自己來吃),使用@item_11534#填充@item_1753#@1
2005004,草垛,加工@item_822#@1#r(哺乳類的動物需要在@item_822#附近才會繁殖),加工@item_822#@1
2005005,繁殖雞Ⅰ,繁殖雞@1#r(雞需要周圍有@item_1019#才會下蛋),繁殖雞@1
2005006,繁殖雞Ⅱ,繁殖雞@1#r(雞需要周圍有@item_1019#才會下蛋),繁殖雞@1
2005007,繁殖雞Ⅲ,繁殖雞@1#r(雞需要周圍有@item_1019#才會下蛋),繁殖雞@1
2005008,繁殖牛Ⅰ,繁殖牛@1#r(牛需要周圍有@item_822#才會繁殖),繁殖牛@1
2005009,繁殖牛Ⅱ,繁殖牛@1#r(牛需要周圍有@item_822#才會繁殖),繁殖牛@1
2005010,繁殖牛Ⅲ,繁殖牛@1#r(牛需要周圍有@item_822#才會繁殖),繁殖牛@1
2005011,繁殖豬Ⅰ,繁殖豬@1#r(豬需要周圍有@item_822#才會繁殖),繁殖豬@1
2005012,繁殖豬Ⅱ,繁殖豬@1#r(豬需要周圍有@item_822#才會繁殖),繁殖豬@1
2005013,繁殖豬Ⅲ,繁殖豬@1#r(豬需要周圍有@item_822#才會繁殖),繁殖豬@1
2005014,繁殖羊Ⅰ,繁殖羊@1#r(羊需要周圍有@item_822#才會繁殖),繁殖羊@1
2005015,繁殖羊Ⅱ,繁殖羊@1#r(羊需要周圍有@item_822#才會繁殖),繁殖羊@1
2005016,繁殖羊Ⅲ,繁殖羊@1#r(羊需要周圍有@item_822#才會繁殖),繁殖羊@1
2005017,繁殖狼Ⅰ,繁殖狼@1#r(狼需要周圍有@item_822#才會繁殖),繁殖狼@1
2005018,繁殖狼Ⅱ,繁殖狼@1#r(狼需要周圍有@item_822#才會繁殖),繁殖狼@1
2005019,繁殖狼Ⅲ,繁殖狼@1#r(狼需要周圍有@item_822#才會繁殖),繁殖狼@1
2005020,繁殖企鵝Ⅰ,繁殖企鵝@1,繁殖企鵝@1
2005021,繁殖企鵝Ⅱ,繁殖企鵝@1,繁殖企鵝@1
2005022,繁殖企鵝Ⅲ,繁殖企鵝@1,繁殖企鵝@1
2005023,繁殖野生鴕鳥Ⅰ,繁殖野生鴕鳥@1#r(野生鴕鳥需要周圍有@item_1019#才會下蛋),繁殖野生鴕鳥@1
2005024,繁殖野生鴕鳥Ⅱ,繁殖野生鴕鳥@1#r(野生鴕鳥需要周圍有@item_1019#才會下蛋),繁殖野生鴕鳥@1
2005025,繁殖野生鴕鳥Ⅲ,繁殖野生鴕鳥@1#r(野生鴕鳥需要周圍有@item_1019#才會下蛋),繁殖野生鴕鳥@1
2005026,繁殖野生冰熊Ⅰ,繁殖野生冰熊@1#r(冰熊需要周圍有@item_822#才會繁殖),繁殖野生冰熊@1
2005027,繁殖野生冰熊Ⅱ,繁殖野生冰熊@1#r(冰熊需要周圍有@item_822#才會繁殖),繁殖野生冰熊@1
2005028,繁殖野生冰熊Ⅲ,繁殖野生冰熊@1#r(冰熊需要周圍有@item_822#才會繁殖),繁殖野生冰熊@1
2005029,繁殖飛雞Ⅰ,繁殖飛雞@1,繁殖飛雞@1
2005030,繁殖飛雞Ⅱ,繁殖飛雞@1,繁殖飛雞@1
2005031,繁殖飛雞Ⅲ,繁殖飛雞@1,繁殖飛雞@1
2005032,繁殖戰鬥雞Ⅰ,繁殖戰鬥雞@1,繁殖戰鬥雞@1
2005033,繁殖戰鬥雞Ⅱ,繁殖戰鬥雞@1,繁殖戰鬥雞@1
2005034,繁殖戰鬥雞Ⅲ,繁殖戰鬥雞@1,繁殖戰鬥雞@1
2005035,繁殖野生猴子Ⅰ,繁殖野生猴子@1,繁殖野生猴子@1
2005036,繁殖野生猴子Ⅱ,繁殖野生猴子@1,繁殖野生猴子@1
2005037,繁殖野生猴子Ⅲ,繁殖野生猴子@1,繁殖野生猴子@1
2005038,繁殖雪兔Ⅰ,繁殖雪兔@1,繁殖雪兔@1
2005039,繁殖雪兔Ⅱ,繁殖雪兔@1,繁殖雪兔@1
2005040,繁殖雪兔Ⅲ,繁殖雪兔@1,繁殖雪兔@1
2005041,繁殖氂牛Ⅰ,繁殖氂牛@1,繁殖氂牛@1
2005042,繁殖氂牛Ⅱ,繁殖氂牛@1,繁殖氂牛@1
2005043,繁殖氂牛Ⅲ,繁殖氂牛@1,繁殖氂牛@1
2006001,馴服牛Ⅰ,使用@item_12500#馴服牛#@1,使用@item_12500#馴服牛#@1
2006002,馴服牛Ⅱ,使用@item_12500#馴服牛#@1,使用@item_12500#馴服牛#@1
2006003,馴服牛Ⅲ,使用@item_12500#馴服牛#@1,使用@item_12500#馴服牛#@1
2006004,馴服狼Ⅰ,使用@item_12052#馴服狼@1,使用@item_12052#馴服狼@1
2006005,馴服狼Ⅱ,使用@item_12052#馴服狼@1,使用@item_12052#馴服狼@1
2006006,馴服狼Ⅲ,使用@item_12052#馴服狼@1,使用@item_12052#馴服狼@1
2006007,馴服野生鴕鳥Ⅰ,使用@item_12508#馴服野生鴕鳥@1,使用@item_12508#馴服野生鴕鳥@1
2006008,馴服野生鴕鳥Ⅱ,使用@item_12508#馴服野生鴕鳥@1,使用@item_12508#馴服野生鴕鳥@1
2006009,馴服野生鴕鳥Ⅲ,使用@item_12508#馴服野生鴕鳥@1,使用@item_12508#馴服野生鴕鳥@1
2006010,馴服野生冰熊Ⅰ,使用@item_12520#馴服野生冰熊@1,使用@item_12520#馴服野生冰熊@1
2006011,馴服野生冰熊Ⅱ,使用@item_12520#馴服野生冰熊@1,使用@item_12520#馴服野生冰熊@1
2006012,馴服野生冰熊Ⅲ,使用@item_12520#馴服野生冰熊@1,使用@item_12520#馴服野生冰熊@1
2006013,馴服野生速龍Ⅰ,使用@item_12543#馴服野生速龍@1,使用@item_12543#馴服野生速龍@1
2006014,馴服野生速龍Ⅱ,使用@item_12543#馴服野生速龍@1,使用@item_12543#馴服野生速龍@1
2006015,馴服野生速龍Ⅲ,使用@item_12543#馴服野生速龍@1,使用@item_12543#馴服野生速龍@1
2006016,馴服野生團子Ⅰ,使用@item_12576#馴服野生團子#@1,使用@item_12576#馴服野生團子#@1
2006017,馴服野生團子Ⅱ,使用@item_12576#馴服野生團子#@1,使用@item_12576#馴服野生團子#@1
2006018,馴服野生團子Ⅲ,使用@item_12576#馴服野生團子#@1,使用@item_12576#馴服野生團子#@1
2006019,馴服野生熊貓Ⅰ,使用@item_251#馴服野生熊貓@1,使用@item_251#馴服野生熊貓@1
2006020,馴服野生熊貓Ⅱ,使用@item_251#馴服野生熊貓@1,使用@item_251#馴服野生熊貓@1
2006021,馴服野生熊貓Ⅲ,使用@item_251#馴服野生熊貓@1,使用@item_251#馴服野生熊貓@1
2006022,馴服飛雞Ⅰ,使用@item_12601#馴服飛雞@1,使用@item_12601#馴服飛雞@1
2006023,馴服飛雞Ⅱ,使用@item_12601#馴服飛雞@1,使用@item_12601#馴服飛雞@1
2006024,馴服飛雞Ⅲ,使用@item_12601#馴服飛雞@1,使用@item_12601#馴服飛雞@1
2006025,馴服野生猴子Ⅰ,使用@item_11599#馴服野生猴子@1,使用@item_11599#馴服野生猴子@1
2006026,馴服野生猴子Ⅱ,使用@item_11599#馴服野生猴子@1,使用@item_11599#馴服野生猴子@1
2006027,馴服野生猴子Ⅲ,使用@item_11599#馴服野生猴子@1,使用@item_11599#馴服野生猴子@1
2006028,馴服焱焱蟹Ⅰ,使用@item_12521#馴服焱焱蟹@1,使用@item_12521#馴服焱焱蟹@1
2006029,馴服焱焱蟹Ⅱ,使用@item_12521#馴服焱焱蟹@1,使用@item_12521#馴服焱焱蟹@1
2006030,馴服焱焱蟹Ⅲ,使用@item_12521#馴服焱焱蟹@1,使用@item_12521#馴服焱焱蟹@1
2006031,馴服雀鶯Ⅰ,使用@item_12603#馴服雀鶯@1,使用@item_12603#馴服雀鶯@1
2006032,馴服雀鶯Ⅱ,使用@item_12603#馴服雀鶯@1,使用@item_12603#馴服雀鶯@1
2006033,馴服雀鶯Ⅲ,使用@item_12603#馴服雀鶯@1,使用@item_12603#馴服雀鶯@1
2006034,馴服駱駝Ⅰ,使用@item_12613#馴服駱駝@1,使用@item_12613#馴服駱駝@1
2006035,馴服駱駝Ⅱ,使用@item_12613#馴服駱駝@1,使用@item_12613#馴服駱駝@1
2006036,馴服駱駝Ⅲ,使用@item_12613#馴服駱駝@1,使用@item_12613#馴服駱駝@1
2007001,烤牛肉Ⅰ,在@item_1200#上將@item_12516#烤製成@item_12517#@1,烤@item_12516#@1
2007002,烤牛肉Ⅱ,在@item_1200#上將@item_12516#烤製成@item_12517#@1,烤@item_12516#@1
2007003,烤牛肉Ⅲ,在@item_1200#上將@item_12516#烤製成@item_12517#@1,烤@item_12516#@1
2007004,烤雞肉Ⅰ,在@item_1200#上將@item_12518#烤製成@item_12519#@1,烤@item_12518#@1
2007005,烤雞肉Ⅱ,在@item_1200#上將@item_12518#烤製成@item_12519#@1,烤@item_12518#@1
2007006,烤雞肉Ⅲ,在@item_1200#上將@item_12518#烤製成@item_12519#@1,烤@item_12518#@1
2007007,烤羊肉Ⅰ,在@item_1200#上將@item_12530#烤製成@item_12531#@1,烤@item_12530#@1
2007008,烤羊肉Ⅱ,在@item_1200#上將@item_12530#烤製成@item_12531#@1,烤@item_12530#@1
2007009,烤羊肉Ⅲ,在@item_1200#上將@item_12530#烤製成@item_12531#@1,烤@item_12530#@1
2007010,烤豬肉Ⅰ,在@item_1200#上將@item_12522#烤製成@item_12523#@1,烤@item_12522#@1
2007011,烤豬肉Ⅱ,在@item_1200#上將@item_12522#烤製成@item_12523#@1,烤@item_12522#@1
2007012,烤豬肉Ⅲ,在@item_1200#上將@item_12522#烤製成@item_12523#@1,烤@item_12522#@1
2007013,烤鴕鳥腿Ⅰ,在@item_1200#上將@item_12607#烤製成@item_12608#@1,烤@item_12607#@1
2007014,烤鴕鳥腿Ⅱ,在@item_1200#上將@item_12607#烤製成@item_12608#@1,烤@item_12607#@1
2007015,烤鴕鳥腿Ⅲ,在@item_1200#上將@item_12607#烤製成@item_12608#@1,烤@item_12607#@1
2007016,烤呆呆魚Ⅰ,在@item_1200#上將@item_12520#烤製成@item_12521#@1,烤@item_12520#@1
2007017,烤呆呆魚Ⅱ,在@item_1200#上將@item_12520#烤製成@item_12521#@1,烤@item_12520#@1
2007018,烤呆呆魚Ⅲ,在@item_1200#上將@item_12520#烤製成@item_12521#@1,烤@item_12520#@1
2007019,烤醜醜魚Ⅰ,在@item_1200#上將@item_12703#烤製成@item_12705#@1,烤@item_12703#@1
2007020,烤醜醜魚Ⅱ,在@item_1200#上將@item_12703#烤製成@item_12705#@1,烤@item_12703#@1
2007021,烤醜醜魚Ⅲ,在@item_1200#上將@item_12703#烤製成@item_12705#@1,烤@item_12703#@1
2007022,烤奇奇魚Ⅰ,在@item_1200#上將@item_12704#烤製成@item_12706#@1,烤@item_12704#@1
2007023,烤奇奇魚Ⅱ,在@item_1200#上將@item_12704#烤製成@item_12706#@1,烤@item_12704#@1
2007024,烤奇奇魚Ⅲ,在@item_1200#上將@item_12704#烤製成@item_12706#@1,烤@item_12704#@1
2008001,筍尖串串香Ⅰ,在@item_200108#中烹飪@item_11229#@1,烹飪@item_11229#@1
2008002,筍尖串串香Ⅱ,在@item_200108#中烹飪@item_11229#@1,烹飪@item_11229#@1
2008003,筍尖串串香Ⅲ,在@item_200108#中烹飪@item_11229#@1,烹飪@item_11229#@1
2008004,麵條Ⅰ,在@item_200108#中烹飪@item_12502#@1,烹飪@item_12502#@1
2008005,麵條Ⅱ,在@item_200108#中烹飪@item_12502#@1,烹飪@item_12502#@1
2008006,麵條Ⅲ,在@item_200108#中烹飪@item_12502#@1,烹飪@item_12502#@1
2008007,玉米點心Ⅰ,在@item_200108#中烹飪@item_12507#@1,烹飪@item_12507#@1
2008008,玉米點心Ⅱ,在@item_200108#中烹飪@item_12507#@1,烹飪@item_12507#@1
2008009,玉米點心Ⅲ,在@item_200108#中烹飪@item_12507#@1,烹飪@item_12507#@1
2008010,嘟嘟鳥燉土筍Ⅰ,在@item_200108#中烹飪@item_12510#@1,烹飪@item_12510#@1
2008011,嘟嘟鳥燉土筍Ⅱ,在@item_200108#中烹飪@item_12510#@1,烹飪@item_12510#@1
2008012,嘟嘟鳥燉土筍Ⅲ,在@item_200108#中烹飪@item_12510#@1,烹飪@item_12510#@1
2008013,番薯泥Ⅰ,在@item_200108#中烹飪@item_12512#@1,烹飪@item_12512#@1
2008014,番薯泥Ⅱ,在@item_200108#中烹飪@item_12512#@1,烹飪@item_12512#@1
2008015,番薯泥Ⅲ,在@item_200108#中烹飪@item_12512#@1,烹飪@item_12512#@1
2008016,熟米飯Ⅰ,在@item_200108#中烹飪@item_12529#@1,烹飪@item_12529#@1
2008017,熟米飯Ⅱ,在@item_200108#中烹飪@item_12529#@1,烹飪@item_12529#@1
2008018,熟米飯Ⅲ,在@item_200108#中烹飪@item_12529#@1,烹飪@item_12529#@1
2008019,煎鴕鳥蛋Ⅰ,在@item_200108#中烹飪@item_12609#@1,烹飪@item_12609#@1
2008020,煎鴕鳥蛋Ⅱ,在@item_200108#中烹飪@item_12609#@1,烹飪@item_12609#@1
2008021,煎鴕鳥蛋Ⅲ,在@item_200108#中烹飪@item_12609#@1,烹飪@item_12609#@1
2008022,煎蛋麵條Ⅰ,在@item_200108#中烹飪@item_12540#@1,烹飪@item_12540#@1
2008023,煎蛋麵條Ⅱ,在@item_200108#中烹飪@item_12540#@1,烹飪@item_12540#@1
2008024,煎蛋麵條Ⅲ,在@item_200108#中烹飪@item_12540#@1,烹飪@item_12540#@1
2008025,烤薯條Ⅰ,在@item_200108#中烹飪@item_12541#@1,烹飪@item_12541#@1
2008026,烤薯條Ⅱ,在@item_200108#中烹飪@item_12541#@1,烹飪@item_12541#@1
2008027,烤薯條Ⅲ,在@item_200108#中烹飪@item_12541#@1,烹飪@item_12541#@1
2008028,蔬菜煲Ⅰ,在@item_200108#中烹飪@item_12542#@1,烹飪@item_12542#@1
2008029,蔬菜煲Ⅱ,在@item_200108#中烹飪@item_12542#@1,烹飪@item_12542#@1
2008030,蔬菜煲Ⅲ,在@item_200108#中烹飪@item_12542#@1,烹飪@item_12542#@1
2008031,烤嘟嘟鳥全家桶Ⅰ,在@item_200108#中烹飪@item_12543#@1,烹飪@item_12543#@1
2008032,烤嘟嘟鳥全家桶Ⅱ,在@item_200108#中烹飪@item_12543#@1,烹飪@item_12543#@1
2008033,烤嘟嘟鳥全家桶Ⅲ,在@item_200108#中烹飪@item_12543#@1,烹飪@item_12543#@1
2008034,烤肉麵條Ⅰ,在@item_200108#中烹飪@item_12544#@1,烹飪@item_12544#@1
2008035,烤肉麵條Ⅱ,在@item_200108#中烹飪@item_12544#@1,烹飪@item_12544#@1
2008036,烤肉麵條Ⅲ,在@item_200108#中烹飪@item_12544#@1,烹飪@item_12544#@1
2008037,角鹿肉煲Ⅰ,在@item_200108#中烹飪@item_12545#@1,烹飪@item_12545#@1
2008038,角鹿肉煲Ⅱ,在@item_200108#中烹飪@item_12545#@1,烹飪@item_12545#@1
2008039,角鹿肉煲Ⅲ,在@item_200108#中烹飪@item_12545#@1,烹飪@item_12545#@1
2008040,火腿Ⅰ,在@item_200108#中烹飪@item_12546#@1,烹飪@item_12546#@1
2008041,火腿Ⅱ,在@item_200108#中烹飪@item_12546#@1,烹飪@item_12546#@1
2008042,火腿Ⅲ,在@item_200108#中烹飪@item_12546#@1,烹飪@item_12546#@1
2008043,濃縮奶糖Ⅰ,在@item_200108#中烹飪@item_12549#@1,烹飪@item_12549#@1
2008044,濃縮奶糖Ⅱ,在@item_200108#中烹飪@item_12549#@1,烹飪@item_12549#@1
2008045,濃縮奶糖Ⅲ,在@item_200108#中烹飪@item_12549#@1,烹飪@item_12549#@1
2009001,廚師的進階,加工@item_200109#@1#r(需要將@item_200109#放置在點燃的@item_1200#上才能烹飪更美味的食物),加工@item_200109#@1
2009002,烤肉披薩Ⅰ,在@item_200109#中烹飪@item_830#@1,烹飪@item_830#@1
2009003,烤肉披薩Ⅱ,在@item_200109#中烹飪@item_830#@1,烹飪@item_830#@1
2009004,烤肉披薩Ⅲ,在@item_200109#中烹飪@item_830#@1,烹飪@item_830#@1
2009005,蔬果披薩Ⅰ,在@item_200109#中烹飪@item_831#@1,烹飪@item_831#@1
2009006,蔬果披薩Ⅱ,在@item_200109#中烹飪@item_831#@1,烹飪@item_831#@1
2009007,蔬果披薩Ⅲ,在@item_200109#中烹飪@item_831#@1,烹飪@item_831#@1
2009008,巨布魯果條Ⅰ,在@item_200109#中烹飪@item_12515#@1,烹飪@item_12515#@1
2009009,巨布魯果條Ⅱ,在@item_200109#中烹飪@item_12515#@1,烹飪@item_12515#@1
2009010,巨布魯果條Ⅲ,在@item_200109#中烹飪@item_12515#@1,烹飪@item_12515#@1
2009011,異味火腿Ⅰ,在@item_200109#中烹飪@item_12547#@1,烹飪@item_12547#@1
2009012,異味火腿Ⅱ,在@item_200109#中烹飪@item_12547#@1,烹飪@item_12547#@1
2009013,異味火腿Ⅲ,在@item_200109#中烹飪@item_12547#@1,烹飪@item_12547#@1
2009014,‘蟹棒’火腿Ⅰ,在@item_200109#中烹飪@item_12548#@1,烹飪@item_12548#@1
2009015,‘蟹棒’火腿Ⅱ,在@item_200109#中烹飪@item_12548#@1,烹飪@item_12548#@1
2009016,‘蟹棒’火腿Ⅲ,在@item_200109#中烹飪@item_12548#@1,烹飪@item_12548#@1
2009017,香溢煎蛋麵條Ⅰ,在@item_200109#中烹飪@item_12550#@1,烹飪@item_12550#@1
2009018,香溢煎蛋麵條Ⅱ,在@item_200109#中烹飪@item_12550#@1,烹飪@item_12550#@1
2009019,香溢煎蛋麵條Ⅲ,在@item_200109#中烹飪@item_12550#@1,烹飪@item_12550#@1
2009020,香溢薯條Ⅰ,在@item_200109#中烹飪@item_12551#@1,烹飪@item_12551#@1
2009021,香溢薯條Ⅱ,在@item_200109#中烹飪@item_12551#@1,烹飪@item_12551#@1
2009022,香溢薯條Ⅲ,在@item_200109#中烹飪@item_12551#@1,烹飪@item_12551#@1
2009023,香溢巨布魯果派Ⅰ,在@item_200109#中烹飪@item_12552#@1,烹飪@item_12552#@1
2009024,香溢巨布魯果派Ⅱ,在@item_200109#中烹飪@item_12552#@1,烹飪@item_12552#@1
2009025,香溢巨布魯果派Ⅲ,在@item_200109#中烹飪@item_12552#@1,烹飪@item_12552#@1
2009026,香溢玉米點心Ⅰ,在@item_200109#中烹飪@item_12553#@1,烹飪@item_12553#@1
2009027,香溢玉米點心Ⅱ,在@item_200109#中烹飪@item_12553#@1,烹飪@item_12553#@1
2009028,香溢玉米點心Ⅲ,在@item_200109#中烹飪@item_12553#@1,烹飪@item_12553#@1
2009029,香溢蔬菜煲Ⅰ,在@item_200109#中烹飪@item_12554#@1,烹飪@item_12554#@1
2009030,香溢蔬菜煲Ⅱ,在@item_200109#中烹飪@item_12554#@1,烹飪@item_12554#@1
2009031,香溢蔬菜煲Ⅲ,在@item_200109#中烹飪@item_12554#@1,烹飪@item_12554#@1
2009032,香溢烤嘟嘟鳥Ⅰ,在@item_200109#中烹飪@item_12558#@1,烹飪@item_12558#@1
