id编号,标题,内容,作者,是否匿名
243,多米娜星瘋人院日記,天上的星星都掉下來了，地上的人四散逃去，好多的星星……有些在空中便發生了爆炸，數以百億計的碎片……就像這樣，轟隆隆地掉下來，砸在地上，塵土遮天蔽日，沒有人能夠呼吸。再小的星星碎片，砸到你屋子頂上，就變成了一座又一座的大山，到處都是死亡的呼號……多米娜星毀滅了！,《迷你聯萌大冒險》,
244,科學大造謠節目播報,早上好呀，現在是迷萌新聞特報。關於忽然出現的時空裂縫，科學家目前還沒找到它是什麼時候、什麼原因出現在這裡的。另外，按照科學家最近的計算結果，那個時空裂縫居然膨脹了！而且膨脹了不止一倍大！據說時空裂縫目前的大小，足以吞沒、吞沒3個星球？ ！,《迷你聯萌大冒險》,
245,迪安的求救信,塔圖星上的星際超科搜證聯盟被毀，曜靈晶失竊，懷疑有虛空勢力潛入！ SOS！快來救我！,《迷你聯萌大冒險》,
246,花小樓演唱會壓軸曲揭露！,全民偶像花小樓近日在採訪中透露，壓軸曲目正是粉絲們呼聲最高的《彼此的光》。此外，據可靠情報，演唱會當晚或許有七星驚喜到訪！請大家和小編一起期待吧！,《迷你日報》,
247,公告,嚴厲打擊非法星際運輸！近日我局抓獲數艘星際走私船隻，查獲稀有礦石14箱、瀕危植物6株、星際違禁藥品三十餘種……依照《星際法》第三章第7條，凡涉及非法運輸的相關犯罪人員都將面臨嚴峻的法律制裁，還請星際居民嚴守法律底線，共同維護星際貿易秩序！,《迷你日報》,
248,線人徵集,凡有虛空犯罪情報者，皆可通過匿名信箱與本局建立合作，詳情可登陸宇宙警局官網查看。,《宇宙警局》,
249,懸賞通緝,通緝人：辛德曼·瓦登，人稱辛德曼博士，原高曼達星機械之心學派領袖。懸賞物：超鋼度機械心臟義體一顆。,《宇宙警局》,
250,迷拉星小史,在迷拉星的熱帶叢林裡，曾經出現過以巨石建造的城市，只是因為虛空軍團侵襲，如今變成了荒蕪的遺跡。倖存的迷拉人形成一個個原始部落，探索並利用著迷拉星上豐富的動植物、礦石資源。,《迷拉科學報》,
251,方南瓜之籽,已滅亡的上古巨鷹王國，曾以方塊南瓜——呈完美立方體狀的南瓜的籽，作為貨幣進行交換。所以用於種植方塊南瓜的土地，就相當於部落的金庫，有專人把守。,《迷拉科學報》,
252,星域議會快報,近日，新一屆星域議會在索絡斯星舉辦，展出了多達三百多件來自各國科學家的新發明，但很不幸，因為一夥犯罪勢力的入侵，會議不得不被迫中止。,《兔星域見聞》,
253,電子精靈學派,電子精靈學派的科技專精方向的確是最激進的：他們主張將意識信息化，可以隨時根據需求更換人形軀體甚至異形軀體。這個學派的科學家們認為軀體不是必要的，只是一種備用的工具而已。信奉這個學派的科學家們聚集在特爾星，建立起了非常獨特的城市圈。,《兔星域見聞》,
254,廣告,你還在苦惱於無人傾訴心事嗎，你還在恐懼於秘密遭到洩露嗎，我司新推出的“守口如瓶”電子日記，互動式守護您的心理健康和隱私安全！還在猶豫什麼？快通過電子管家訂購吧！,《兔星域見聞》,
255,警告,近海處有海盜出沒，請各位冒險家小心，及時做好防護工作。,湯姆隊長,
256,勁爆消息,據傳海底有海神寶藏出現，無數冒險家紛紛前往！,《迷你日報》,
257,廣告,波波蛋糕店開業，本家招牌巧克力蛋糕史上最低價，新鮮出爐，只限當天出售，賣完即止，快來搶購吧！近日發現有一個名為大吃貨的熊姓顧客，為了搶購巧克力蛋糕，竟通宵排隊，險些引發安全事故！奉勸各位顧客理性消費，不要大量囤貨哦！有需要請移步到迷萌小鎮，波波在這裡等你！,《迷你聯萌》番劇,
258,緊急新聞,緊急新聞，暗星將於夜晚九點降臨迷萌小鎮，暗星持殺傷力巨大的機甲裝備，請各位迷萌人做好安全防護，必要時拿起武器守衛迷萌家園。,《迷你聯萌》番劇,
259,起源傳說,傳聞，只要對星星許願，當星星墜落在地化身為星靈時，願望就會實現。當熊仔第一次面對小星靈雕塑的噴泉許下一個宏大的願望時，所有人都嘲笑熊仔許的願望太不實際了。就在這時，小星靈雕塑居然動了起來。究竟發生了什麼樣的怪事？到底是願望的實現，還是神靈的降臨？讓我們走進迷萌小鎮。,《迷你聯萌》番劇,
260,胖噠工作室,傳聞，在迷萌小鎮，有一個無所不能的修理大師。迷斯拉話音未落，所有人都看向了胖噠。 “求求你了，幫我們賽車變身吧！”原來胖噠有一項特殊技能，可以將他們的交通工具直接化身為酷炫的機甲裝備，引來迷斯拉、熊孩子和兔美美的羨慕！叮叮噹當，在經歷好幾個日夜的倒騰下，胖噠終於將賽車升級成功。車庫門緩慢拉起，迷萌四子化身為帥氣威武的機甲人！,《迷你聯萌》番劇,
261,公告,迷萌露天影院開張了！迷萌露天影院開張了！今日放映的電影有《迷你世界之覺醒》、《迷你聯萌大電影》！注意，注意，請持有小汽車的乘客買票進場，小電驢、摩托車、單車等謝絕入場。,《迷你聯萌》番劇,
262,本源之碑,奧法星的魔力來自本源之碑，通過觸碰“本源之碑”使得一小部分奧法星人獲得了最初的魔法力，這就是魔法起始的傳承啊！,老魔法師,
263,關於魔法與起源之力,經魔法研究會判定:；魔力是‘起源之力’在鳳星域的另一種展現形式，其本質依舊是‘起源之力’。,《魔法學報》,
264,招募廣告,魔力（起源之力）稀少的人，想要施展魔法，達到永恆嗎？快來加入我們吧！地址：奧法星巫師俱樂部，奧法巨樹廣場右轉地下街道888號。,《巫師日報》,
265,尋物啟事,尋找名為《一與全》的魔法書，黑色，硬封皮。有重謝！,某不知名魔法師,
266,巫師力量日益壯大,"逃亡幽暗星的巫師們歷經數百年的蟄伏，現在將符篆魔法開發到了極致。
通過千奇百怪的符篆電路，巫師們造出了符篆飛車，符篆飛行器，甚至符篆冰箱！ （隨時隨地有冰飲料！）
當然，還有最為神秘的：符篆盔甲。
魔力只是能量的體現罷了，符篆電路才是萬物的終極答案！",《巫師日報》,
267,緊急新聞,尋找知曉或去過‘艾恆桑’的人，巨龍學者亦可，有意者聯繫，待遇優厚。,《魔法學報》,
268,關於人魚,傳說人魚族來自鳳星域，沒有人見過她們真正的樣子，但聽過人魚歌聲的人都會陶醉其中。,《迷你日報》,
269,求教！關於上古魔法？,如果說魔力的減弱是不可避免的，是否我們終有一天會回歸遠古文明，這也太慘了吧！,某苦惱的魔法學徒,
270,戰勝虛空,高曼達人經過不懈努力終於趕走了虛空軍團，取得戰爭的勝利，在對抗虛空軍團的過程中，高曼達人的義體科技呈現了爆發式的增長。,《兔星域年報》,
271,對義體改造說不,辛德曼博士的義體改造工程遭受到電子精靈學派的強烈反對，目前雙方就義體改造範圍的規範化進行談判。,《高曼達星球報》,
272,機械永恆,肉體羸弱，機械飛升勢在必行！,機械之心學派,
273,,朋博星原始生命遭遇了一場極強的傳染病，傳染能力極強，傳播途徑極其廣泛，以至於整個朋博星上的物種遭受了滅頂之災，唯有少數族群苟延殘喘，生物的進化進入了極其緩慢的狀態。,《使徒之書》,
274,,烈焰星的類人型智慧生物火族通過進化，如果遭遇乾旱，它們會將自己蜷起來，並關閉身體的所有新陳代謝系統，然後“耐心等待”環境改善。火族在沒水喝的情況下可以通過這種“特殊手段”存活120年。,《使徒之書》,
275,,眸天編纂的[錫紐史詩]，最近在部落流傳起來，提高了部落的識字率；多寫入一些媧與熵的故事進去，這樣部落居民們就會對使徒和神明充滿信仰。,《使徒之書》,
276,口味冰淇淋爭霸,可瑞爾新研發出的口味冰淇淋正在和隔壁以創意口味著稱的冰淇淋品牌現場對壘，究竟誰會勝過一籌呢？,《食趣星日報》,
277,棉花糖新潮流,芙洛絲研發的藍莓冰淇淋最近在食趣星刮起一股新風潮，還沒吃過的你有點跟不上潮流了哦~,《食趣星日報》,
278,烤火雞限定上線,火雞專家 托克的限定風味烤火雞又上線啦！去年沒有搶到的寶貝今年要抓緊了，不然又要再等一年啦！,《食趣星日報》,
279,最好吃的草莓,草莓，草莓，到底誰是食趣星最懂草莓的人，當然是草莓醬 貝瑞！無論是新鮮草莓，還是果乾與醬料，找貝瑞就對了！,《食趣星日報》,
280,活力麵包坊,聽著流行音樂長大的麵包不想嚐嚐嗎？聽說吃完就能覺醒舞蹈因子呢~,《食趣星日報》,
281,冬天到了,又是一年冬來到，身為食趣星冬日大使，元祥兒又起早貪黑為大家準備了好多好多特色冬季食物，吃完整個心都是暖暖的呢！,《食趣星日報》,
282,墨家銅傘,天下星的墨家銅傘是墨家工業出品的銅器，習武之人常備。可以提升臂力，防範暗器開山鑿道。,《迷你武器說》,
283,幻音RX-03,幻音RX-03是克里亞星針對虛空生物而製作的機器人，目標是消滅虛空！,《迷你武器說》,
284,牙寵的羽毛,牙寵的羽毛是牙寵臨別前送給葉小龍的道具，據說危急時刻有大用處，使用後會產生粉色高仿‘門’。,《迷你武器說》,
285,世紀對決,齊天小聖與仙界第一神將二郎神之間的對決又將打響，明日下午未時在火焰山擂台，我們不見不散！,《仙奉八卦》,
286,聖嬰闖禍,憑藉一把長槍，聖嬰又開始在仙奉星興風作浪。這次把虎心玉的珍珠簾挑了下來，不知道仙山書院會不會放他走呢？,《仙奉八卦》,
287,魔炎誤食綺蘿,冬春交際，是天宮花神的弟子綺蘿復甦的日子，沒想到卻差點被魔炎誤食，聽說守在一旁的虎嘯豐和魔炎準備打起來了。究竟打沒打起來呢？關注仙奉八卦，告訴你一手信息。,《仙奉八卦》,
288,危險的爆爆蛋（上）,“砰！”一聲巨響傳來，整個地面都跟著震動了一下。 “爆爆蛋！它怎麼會在這裡？”胖噠驚訝地說，爆爆蛋原本應該是火山才會出現的生物，因為它的外殼十分堅硬，隔熱能力強，所以一直生活在火山附近，它外形很像雞蛋，於是才有了“爆爆蛋”這個名字。爆爆蛋是一個很危險的生物，見到人類就會衝過來爆炸，沒人能抵抗得住它的爆炸傷害和爆炸後的燃燒傷害！今天的爆爆蛋更是非常狂躁，它小小的眼睛裡泛出紅光，十分不友善地看著兔美美和胖噠。,,1
289,危險的爆爆蛋（下）,"“別惹怒它！”兔美美小聲地說。她深知爆爆蛋的秉性，所以她認為不激怒爆爆蛋最好的辦法就是離開，不過今天爆爆蛋可沒有要放過他們的意思。只聽它“哼”了一聲，就朝兔美美衝了過來，與此同時，彷彿他身上的某個機關被觸動了，從身體裡不斷地射出小火球，逼的兔美美和胖噠左躲右閃。為了抵禦爆爆蛋，兔美美拿出了自己的強力吹風機，希望它能幫助爆爆蛋降溫，讓爆爆蛋脫離狂躁的狀態。爆爆蛋並沒有任何平靜下來的勢頭，不過兔美美的反擊讓爆爆蛋放下對胖噠的攻擊，開始一股腦兒得攻擊起兔美美來。
剛剛躲開爆爆蛋攻擊的胖噠，立即打開背包，拿出一個彈弓瞄準爆爆蛋，“啪”的一聲，石子精準得射中爆爆蛋的頭，爆爆蛋搖搖晃晃一會便暈倒了！胖噠與兔美美趁爆爆蛋暈倒趕緊逃了出去。",,1
290,任意門被盜,對很多人來說，今夜注定是一個不眠夜，因為在今日的生存挑戰賽中，有人偷走了任意門。星站立即被封閉，迷萌星暫時切斷了和其它星球的聯繫與傳送，但星站控制台仍舊可以被能源核心激活使用，不過只能在本星球內傳送，無法前往外星，以保證引起混亂的傢伙現在還被困在迷萌星。迷萌各大家族的長老們徹夜不眠地對白天發聲的事情進行梳理：到底是誰偷走了任意門？製造這場混亂的目的是什麼？,,1
291,,若想召喚虛空幻影，烈焰星的斷劍是必不可少的，麻煩的是有一隻巨大的黑龍整日看守它…,,1
292,,相傳迷拉星遙遠的海上有一座火山，找到火山上的祭壇，再將三大聖物——神聖果實、石人之眼、烈焰斷劍擺放上去，就可以召喚出虛空幻影…,,1
293,教你種花,用耙子開墾好土地，撒上種子，澆澆水施施肥，就是種花的全部訣竅啦。,,1
294,教你種花（進階版）,一塊塊開墾土地是不是很麻煩？我跟你講，用櫻桃馴服沃沃獸之後，再給它套上耙子，就可以騎著沃沃獸快速耕地啦！,,1
295,,長途跋涉的駱駝商隊有自己獨特的辦法找到沙漠中的綠洲進行補給和休息，也會順便與當地的村民交換一些稀有的東西，如果你發現了他們，不妨去交易看看。,不願透露姓名的冒險家/流浪大師,
296,,綠洲枯井下面會有什麼呢？怎麼才能進去呢？,不願透露姓名的冒險家/流浪大師,
297,,沙漠村民晚上喜歡睡在帳篷裡，入鄉要隨俗哦,不願透露姓名的冒險家/流浪大師,
298,,在氣體提煉裝置中燃燒樹葉生成氧氣，再用壓縮氣罐收集氧氣後製作成氧氣背包，穿上氧氣背包後就可以進入無氧氣地區探險啦~,不願透露姓名的冒險家/流浪大師,
299,工匠台的使用技巧,我昨天發現了一個不完整的工匠台，試著在上面創造了下晶體，結果你猜怎麼著？工匠台竟然修好了。生活就是這樣，處處充滿了意外之喜！,不願透露姓名的冒險家/流浪大師,
300,鎬子的妙用,鎬子可不止能用來禦敵，若發現了珍惜礦石，請第一時間揮舞起你的鎬子，敲碎礦石收進背包！要知道在野外，礦石不止意味著財富，還意味著生機！,不願透露姓名的冒險家/流浪大師,
301,萬物皆可融！,只要有燃料，再找到一個爐子，把任何你想丟的材料丟進爐子裡，就可以靜待奇蹟發生了！試試看吧~,不願透露姓名的冒險家/流浪大師,
302,美食家養成記,在野外這樣艱苦的環境中，多少還是有值得期待的事的，比如說開發一些原汁原味的美食。架起篝火，在上面放鍋，鍋內放入食材，不多時美味佳餚就做好了。可別說缺少調味之類的喪氣話，這樣鮮美的食材，在城裡可吃不到呢！,不願透露姓名的冒險家/流浪大師,
303,珍貴的符文石,直到今天，我還常想起那個只有一面之緣的陌生冒險家，是他教會我用對應符文石在防具、工具、武器上隨機激活特殊屬性，這對我的冒險之旅提供了莫大的幫助。希望這支漂流瓶可以將我的謝意傳遞，幫助更多的冒險家們！,不願透露姓名的冒險家/流浪大師,
304,神秘的交易,若你在空島上遇到形跡可疑的人，不要害怕，他正是各種珍惜材料的中間商，只有你沒有聽說過的，沒有他不知道的。準備好錢袋或罕見的材料，一樁神秘的交易隨時可以開啟……,不願透露姓名的冒險家/流浪大師,
305,白日庇佑,野人是一個神奇的物種，白日的刺眼陽光對他們來說，就像深不見底的黑暗對人類一樣，充滿了危險的信號。而一到太陽落山，他們就會自如地披著夜色進行殘忍野蠻的勾當，燒殺搶掠，無惡不作。所以，親愛的旅人們，若在野外時太陽下山，請小心行事，最好找到安全的停腳處稍作歇息，等天亮再出發。,不願透露姓名的冒險家/流浪大師,
306,用魔法打敗魔法,想要馴服一個野人分為三步：1、等待：等待野人圍著篝火跳舞、吃燒烤，等待他們吃完後開始睡覺，這或許要花去整個馴服過程的一半時間。 2、驅魔：使用巫術骨鎚敲擊睡夢中的野人，以驅散身上的黑暗詛咒。 3、當野人想吃飯時給他飯，這時，他就會變成你最忠實的伙伴。,不願透露姓名的冒險家/流浪大師,
307,神奇的三角門殘片,我不知道自己是不是第一個撿到三角門殘片的冒險家，但它神奇的記憶功能讓我嘆為觀止，空間的穿梭力量彷彿源自上古時代，替旅人節約了多少腳程！這樣強大的物件若是拼出了整體，會給這片大陸帶來進步，還是災難呢？,不願透露姓名的冒險家/流浪大師,
308,迷拉星物種研究,我到過太多個星球，但從未見過像迷拉星這般神秘又充滿生機的地方，無數聞所未聞，見所未見的動植物在我的眼前一一掠過。我想，這樣一個適宜生靈居住生長的星球，應當有人進行記錄和研究……我在迷拉星的冒險，這一刻，才剛剛開始。,不願透露姓名的冒險家/流浪大師,
309,熱，實在是太熱了,那是我第一次踏上烈焰星的土地，即使穿了厚厚一層防護服，灼熱的溫度依然讓人恐懼。嚮導說這個季節已經算是烈焰星的冬季，是岩漿怪物們最虛弱的季節。若是在夏季時登陸，哪怕經驗最老道的冒險家，也熬不過幾個小時。出於對岩漿怪物的恐懼，我們並沒有久留，但那無孔不入的熱感，卻像充滿怨恨的鬼魂一般追隨我跨域了好幾個星球，成為我冒險生涯中屈指可數的糟糕記憶之一……,不願透露姓名的冒險家/流浪大師,
310,礦產挖掘機密,萌眼星是所有礦藏商人夢中的星球，傳說中，哪怕只開採一棵樹那麼大的面積，也足以讓一個流浪漢變成聞名城邦的富人。可遺憾的是，萌眼星上稀薄的大氣條件阻止了開採這種耗時長危險度高的活動。也因此，萌眼星保留了相當完善的礦物生態，成為了萌眼一族的專屬世外桃源。,不願透露姓名的冒險家/流浪大師,
311,美麗危機,千萬別被羽蛇神的美麗外表蠱惑了！雨林深處的危險總是用絢麗色彩包裹，我和戰友一路經過雨林之眼前往神龕，去不料在神廟處驚擾了羽蛇神，哦，我可憐可敬的戰友，我將永遠銘記你……,不願透露姓名的冒險家/流浪大師,
312,來自遠古的呼喚,在萌眼星祭壇擺放星銅石塊、紫螢石塊、鎢金塊、琥珀塊，可以召喚石巨人，這究竟是魔法的力量還是自然的神奇？對於未知的敬畏，讓所有生靈都擁有了屬於自己的生命密碼，區別只在於外人是否能破譯。,不願透露姓名的冒險家/流浪大師,
313,攢攢總會有的,人人都說巧婦難為無米之炊，所以無論你是在森林，平原，冰原雪地還是沙漠，多砍樹總是沒錯。,,1
314,道具變變變,一生二，二生三，三生萬物。從木材開始，你就可以擁有自己的製作台了，製作台能製造多少種道具呢？我想這個數字是無限的。,,1
315,快樂的牧人,最近小動物們都在茁壯成長，就是飼料是不是該升級了？加工飼料功能的話，對於動物的生長時長也有所影響哦！那你要和我一起做撿屎工嗎？,,1
316,開荒吧！少年,開墾、種地、養樹養花、飼樣動物，把一方小小土地變成自己的家園是一件多麼幸福的事情呀。面朝大海，春暖花開的生活，也不僅僅是存在於詩句裡呢。,,1
317,蝴蝶飛呀飛,紅色象徵熱情，粉色代表純真，黃色是希望。這些翩翩飛舞的蝴蝶多麼地快樂呀，什麼時候也能成為像它們一樣單純快樂地生物呢？留住一隻蝴蝶，是不是就可以留住一段快樂的時光？,,1
318,,在深海裡，一艘海盜船正破浪前進，船帆畫著海盜圖標，十分張揚，看上去很危險，不知道誰會這麼倒霉碰到它。,,1
319,,漁村的燈塔在夕陽輝照下格外耀眼，這裡的村民樸實勤勞，靠釣魚曬魚為生。,,1
320,,在遙遠的海洋深處，有一個神秘的紅土島，島上有奇特的植物和動物，聽說島上的菠蘿和椰子還可以爆炸！迷斯拉和熊孩子決定，要去一探究竟，看看紅土島上到底有什麼。,,1
321,,今天釣到了10條魚，這是自從學會釣魚以來最好的成績了，我得好好慶祝一下，辦個派對吧，把我所有的好朋友都叫過來，嗯嗯，就這麼辦，讓他們都來看看我的成績，如果是這樣的話，我最好是建個玻璃魚缸，把這些魚都放進去，放在派對中央，讓所有人都能夠一眼看到，嗯嗯，這可真是個好主意~我可真佩服我自己~,請叫我釣神,
322,,村子裡的大力釣魚釣到了藏寶圖，他打開藏寶圖仔細研究，試圖去尋找坐標上的藏寶地。經過艱苦跋涉，終於找到了藏寶圖上的寶藏。他很好奇藏寶圖是誰畫的，也不知道還會不會這麼幸運可以找到其它藏寶圖。於是他又開始了漫長但並不無聊的釣魚。,,1
323,,船舵可以控制船移動，引擎為船提供燃料，螺旋推進器控制船的轉向。在浩瀚的海洋裡，一隻船是多麼渺小。可是，這隻船卻能乘風破浪！,,1
324,,水壓過大時不僅氧氣消耗量增大，物品也容易破碎。,,1
325,,漁村里的村民告訴遊客，如果想要進入深海，最好準備好一套潛水服，它可以幫助人在水下呼吸、活動、看清周圍的事物，還可以保護人不受水壓的傷害，也能幫助人更快得移動。如果有條件還可以準備一些武器，比如水壓炮和鯊魚弓，畢竟深海可是很危險的呀！,,1
326,,"海靈守衛的攻擊力非常強，但是用海靈變身石變身之後可以躲過海靈守衛的攻擊。第二天，奇奇和康康他們在深海找到一艘沉船，他們看見船身上有一個牌子，上面寫著：海靈守護，請勿靠近。
“什麼是海靈守衛呢？”
“它們可厲害了！沒人打得過它們！”
“我要變成海靈守衛！”“我要變成海靈守衛！”……於是孩子們七嘴八舌地嚷嚷起來。
正在這時，一道金光射來……",,1
