ID,任务名,任务描述,任务追踪
2001042,Bor Tembaga HorasⅡ,Memproses @item_11016#@1#r(Bisa dibuat di atas @item_796# atau @item_797#),Memproses @item_11016#@1
2002001,Lubang yang subur,"Gunakan alat sekop untuk menggali @item_103#@1#r (Gunakan alat sekop, misalnya @item_11022#, arahkan ke @item_101# atau @item_100# dan klik tombol gunakan (tahan tombol kanan kalau di PC ) untuk menggali lubang)",Gunakan alat sekop untuk menggali @item_103#@1
2002002,Tanah yang lembab,"Gunakan @item_11628# untuk menyiram @item_103#@1#r (Gunakan @item_11617# lalu klik blok air untuk mengisinya, gunakan @item_11628# dan klik @item_103# atau @item_102# untuk membasahkannya)",Gunakan @item_11628# untuk menyiram @item_103#@1
2002003,Pohon Ceri Ⅰ,"Tanam @item_11405# di @item_103# @1#r (biasanya tumbuh di ekologi stepa, hutan)",Menanam @item_11405#@1
2002004,Pohon Ceri II,"Tanam @item_11405# di @item_103# @1#r (biasanya tumbuh di ekologi stepa, hutan)",Menanam @item_11405#@1
2002005,Pohon Ceri III,"Tanam @item_11405# di @item_103# @1#r (biasanya tumbuh di ekologi stepa, hutan)",Menanam @item_11405#@1
2002006,Pohon PinusⅠ,Tanam @item_11406# di @item_103# @1#r (biasanya tumbuh di ekologi hutan konifer),Menanam @item_11406#@1
2002007,Pohon Pinus Ⅱ,Tanam @item_11406# di @item_103# @1#r (biasanya tumbuh di ekologi hutan konifer),Menanam @item_11406#@1
2002008,Pohon Pinus Ⅲ,Tanam @item_11406# di @item_103#@1#r (biasanya tumbuh di ekologi hutan konifer),Menanam @item_11406#@1
2002009,Pohon BesarⅠ,Tanam @item_11407# di @item_103# @1#r (biasanya tumbuh di ekologi hutan hujan),Menanam @item_11407#@1
2002010,Pohon BesarⅡ,Tanam @item_11407# di @item_103# @1#r (biasanya tumbuh di ekologi hutan hujan),Menanam @item_11407#@1
2002011,Pohon BesarⅢ,Tanam @item_11407# di @item_103# @1#r (biasanya tumbuh di ekologi hutan hujan),Menanam @item_11407#@1
2002012,Pohon PersikⅠ,Tanam @item_11409# di @item_103# @1#r (biasanya tumbuh di ekologi cekungan hutan persik),Menanam @item_11409#@1
2002013,Pohon Persik Ⅱ,Tanam @item_11409# di @item_103# @1#r (biasanya tumbuh di ekologi cekungan hutan persik),Menanam @item_11409#@1
2002014,Pohon Persik Ⅲ,Tanam @item_11409# di @item_103# @1#r (biasanya tumbuh di ekologi cekungan hutan persik),Menanam @item_11409#@1
2002015,Pohon PoplarⅠ,"Tanam @item_11410# di @item_103# @1#r (biasanya tumbuh di ekologi stepa, hutan)",Menanam @item_11410#@1
2002016,Pohon Poplar Ⅱ,"Tanam @item_11410# di @item_103# @1#r (biasanya tumbuh di ekologi stepa, hutan)",Menanam @item_11410#@1
2002017,Pohon Poplar Ⅲ,"Tanam @item_11410# di @item_103# @1#r (biasanya tumbuh di ekologi stepa, hutan)",Menanam @item_11410#@1
2002018,Pohon Walnut Ⅰ,Tanam @item_11411# di @item_103# @1#r (biasanya tumbuh di pulau langit),Menanam @item_11411#@1
2002019,Pohon Walnut Ⅱ,Tanam @item_11411# di @item_103# @1#r (biasanya tumbuh di pulau langit),Menanam @item_11411#@1
2002020,Pohon Walnut Ⅲ,Tanam @item_11411# di @item_103# @1#r (biasanya tumbuh di pulau langit),Menanam @item_11411#@1
2002021,Pohon Aras Ⅰ,Tanam @item_11412# di @item_103# @1#r (biasanya tumbuh di ekologi hutan rimba),Menanam @item_11412#@1
2002022,Pohon Aras Ⅱ,Tanam @item_11412# di @item_103# @1#r (biasanya tumbuh di ekologi hutan rimba),Menanam @item_11412#@1
2002023,Pohon Aras Ⅲ,Tanam @item_11412# di @item_103# @1#r (biasanya tumbuh di ekologi hutan rimba),Menanam @item_11412#@1
2002024,Poplar Gurun Ⅰ,Tanam @item_11421# di @item_103# @1#r (biasanya tumbuh di ekologi gurun),Menanam @item_11421#@1
2002025,Poplar Gurun Ⅱ,Tanam @item_11421# di @item_103# @1#r (biasanya tumbuh di ekologi gurun),Menanam @item_11421#@1
2002026,Poplar Gurun Ⅲ,Tanam @item_11421# di @item_103#@1#r (biasanya tumbuh di ekologi gurun),Menanam @item_11421#@1
2002027,Pohon Langka Ⅰ,Tanam @item_11408# di @item_103#@1#r (biasanya tumbuh di planet horas),Menanam @item_11408#@1
2002028,Pohon Langka Ⅱ,Tanam @item_11408# di @item_103# @1#r (biasanya tumbuh di planet horas),Menanam @item_11408#@1
2002029,Pohon Langka Ⅲ,Tanam @item_11408# di @item_103# @1#r (biasanya tumbuh di planet horas),Menanam @item_11408#@1
2002030,Pohon Pisang Ⅰ,Tanam @item_383# di @item_103# @1#r (biasanya tumbuh di ekologi hutan hujan),Menanam @item_383#@1
2002031,Pohon Pisang Ⅱ,Tanam @item_383# di @item_103# @1#r (biasanya tumbuh di ekologi hutan hujan),Menanam @item_383#@1
2002032,Pohon Pisang Ⅲ,Tanam @item_383# di @item_103# @1#r (biasanya tumbuh di ekologi hutan hujan),Menanam @item_383#@1
2002033,Pohon Kelapa Ⅰ,Tanam @item_295# di @item_103# @1#r (biasanya tumbuh di ekologi pantai),Menanam @item_295#@1
2002034,Pohon Kelapa Ⅱ,Tanam @item_295# di @item_103# @1#r (biasanya tumbuh di ekologi pantai),Menanam @item_295#@1
2002035,Pohon Kelapa Ⅲ,Tanam @item_295# di @item_103# @1#r (biasanya tumbuh di ekologi pantai),Menanam @item_295#@1
2002036,Kaktus Ⅰ,Tanam @item_11420# di @item_103# @1#r(biasanya tumbuh di ekologi gurun),Menanam @item_11420#@1
2002037,Kaktus Ⅱ,Tanam @item_11420# di @item_103# @1#r (biasanya tumbuh di ekologi gurun),Menanam @item_11420#@1
2002038,Kaktus Ⅲ,Tanam @item_11420# di @item_103# @1#r (biasanya tumbuh di ekologi gurun),Menanam @item_11420#@1
2003001,Bunga Campanula Ⅰ,"Tanam @item_431# di @item_103#@1#r (@item_300# biasanya tumbuh di ekologi stepa, cekungan hutan persik, dll.)",Menanam @item_431#@1
2003002,Bunga Campanula Ⅱ,"Tanam @item_431#r di @item_103#@1#r (@item_300# biasanya tumbuh di ekologi stepa, cekungan hutan persik, dll.)",Menanam @item_431#@1
2003003,Bunga Campanula Ⅲ,"Tanam @item_431# di @item_103#@1#r (@item_300# biasanya tumbuh di ekologi stepa, cekungan hutan persik, dll.)",Menanam @item_431#@1
2003004,Bunga orkid Ⅰ,"Tanam @item_432# di @item_103#@1#r (@item_301# biasanya tumbuh di ekologi hutan, hutan konifer, dll.)",Menanam @item_432#@1
2003005,Bunga orkid Ⅱ,"Tanam @item_432# di @item_103#@1#r (@item_301# biasanya tumbuh di ekologi hutan, hutan konifer, dll.)",Menanam @item_432#@1
2003006,Bunga orkid Ⅲ,"Tanam @item_432# di @item_103#@1#r (@item_301# biasanya tumbuh di ekologi hutan, hutan konifer, dll.)",Menanam @item_432#@1
2003007,Bunga Bintang Ⅰ,"Tanam @item_433# di @item_103#@1#r (@item_302# biasanya tumbuh di ekologi pulau langit, tebing dan dll.)",Menanam @item_433#@1
2003008,Bunga Bintang Ⅱ,"Tanam @item_433# di @item_103#@1#r (@item_302# biasanya tumbuh di ekologi pulau langit, tebing dan dll.)",Menanam @item_433#@1
2003009,Bunga Bintang Ⅲ,"Tanam @item_433# di @item_103#@1#r (@item_302# biasanya tumbuh di ekologi pulau langit, tebing dan dll.)",Menanam @item_433#@1
2003010,Bunga Dracaena Ⅰ,"Tanam @item_434# di @item_103#@1#r (@item_303# biasanya tumbuh di ekologi cekungan hutan bambu, cekungan pohon persik dll.)",Menanam @item_434#@1
2003011,Bunga Dracaena Ⅱ,"Tanam @item_434# di @item_103# @1#r (@item_303# biasanya tumbuh di ekologi cekungan hutan bambu, cekungan pohon persik dll.)",Menanam @item_434#@1
2003012,Bunga Dracaena Ⅲ,"Tanam @item_434# di @item_103# @1#r (@item_303# biasanya tumbuh di ekologi cekungan hutan bambu, cekungan pohon persik dll.)",Menanam @item_434#@1
2003013,Bunga HyacinthⅠ,"Tanam @item_435# di @item_103# @1#r (@item_304# biasanya tumbuh di ekologi hutan rimba, hutan, dll.)",Menanam @item_435#@1
2003014,Bunga Hyacinth Ⅱ,"Tanam @item_435# di @item_103# @1#r (@item_304# biasanya tumbuh di ekologi hutan rimba, hutan, dll.)",Menanam @item_435#@1
2003015,Bunga Hyacinth Ⅲ,"Tanam @item_435# di @item_103# @1#r (@item_304# biasanya tumbuh di ekologi hutan rimba, hutan, dll.)",Menanam @item_435#@1
2003016,Rumput Cakar NagaⅠ,Tanam @item_436# di @item_103# @1#r (@item_305# biasanya tumbuh di ekologi tebing),Menanam @item_436#@1
2003017,Rumput Cakar Naga Ⅱ,Tanam @item_436# di @item_103# @1#r (@item_305# biasanya tumbuh di ekologi tebing),Menanam @item_436#@1
2003018,Rumput Cakar Naga Ⅲ,Tanam @item_436# di @item_103# @1#r (@item_305# biasanya tumbuh di ekologi tebing),Menanam @item_436#@1
2003019,Bunga Bakung Kuning Ⅰ,"Tanam @item_443# di @item_103# @1#r (@item_312# biasanya tumbuh di ekologi stepa, hutan rimba dll.)",Menanam @item_443#@1
2003020,Bunga Bakung Kuning Ⅱ,"Tanam @item_443# di @item_103# @1#r (@item_312# biasanya tumbuh di ekologi stepa, hutan rimba dll.)",Menanam @item_443#@1
2003021,Bunga Bakung Kuning Ⅲ,"Tanam @item_443# di @item_103# @1#r (@item_312# biasanya tumbuh di ekologi stepa, hutan rimba dll.)",Menanam @item_443#@1
2003022,Pohon Dracaena Ⅰ,"Tanam @item_437# di @item_103# @1#r (@item_306# biasanya tumbuh di ekologi rawa, hutan hujan, dll.)",Menanam @item_437#@1
2003023,Pohon Dracaena Ⅱ,"Tanam @item_437# di @item_103# @1#r (@item_306# biasanya tumbuh di ekologi rawa, hutan hujan, dll.)",Menanam @item_437#@1
2003024,Pohon Dracaena Ⅲ,"Tanam @item_437# di @item_103# @1#r (@item_306# biasanya tumbuh di ekologi rawa, hutan hujan, dll.)",Menanam @item_437#@1
2003025,Agava Merah Ⅰ,"Tanam @item_438# di @item_103# @1#r (@item_307# biasanya tumbuh di ekologi pulau langit, pulau tanah merah dll.)",Menanam @item_438#@1
2003026,Agava Merah Ⅱ,"Tanam @item_438# di @item_103# @1#r (@item_307# biasanya tumbuh di ekologi pulau langit, pulau tanah merah dll.)",Menanam @item_438#@1
2003027,Agava Merah Ⅲ,"Tanam @item_438# di @item_103# @1#r (@item_307# biasanya tumbuh di ekologi pulau langit, pulau tanah merah dll.)",Menanam @item_438#@1
2003028,Agava Jingga Ⅰ,"Tanam @item_439# di @item_103# @1#r (@item_308# biasanya tumbuh di ekologi cekungan hutan bambu, pulau tanah merah, dll.)",Menanam @item_439#@1
2003029,Agava Jingga Ⅱ,"Tanam @item_439# di @item_103# @1#r (@item_308# biasanya tumbuh di ekologi cekungan hutan bambu, pulau tanah merah, dll.)",Menanam @item_439#@1
2003030,Agava Jingga Ⅲ,"Tanam @item_439# di @item_103# @1#r (@item_308# biasanya tumbuh di ekologi cekungan hutan bambu, pulau tanah merah, dll.)",Menanam @item_439#@1
2003031,Agava Abu-abu Ⅰ,"Tanam @item_440# di @item_103# @1#r (@item_309# biasanya tumbuh di ekologi tebing, pulau tanah merah dll.)",Menanam @item_440#@1
2003032,Agava Abu-abu Ⅱ,"Tanam @item_440# di @item_103# @1#r (@item_309# biasanya tumbuh di ekologi tebing, pulau tanah merah dll.)",Menanam @item_440#@1
2003033,Agava Abu-abu Ⅲ,"Tanam @item_440# di @item_103# @1#r (@item_309# biasanya tumbuh di ekologi tebing, pulau tanah merah dll.)",Menanam @item_440#@1
2003034,Agava Pink Ⅰ,"Tanam @item_441# di @item_103# @1#r (@item_310# biasanya tumbuh di ekologi cekungan hutan persik, pulau tanah merah, dll.)",Menanam @item_441#@1
2003035,Agava Pink Ⅱ,"Tanam @item_441# di @item_103# @1#r (@item_310# biasanya tumbuh di ekologi cekungan hutan persik, pulau tanah merah, dll.)",Menanam @item_441#@1
2003036,Agava Pink Ⅲ,"Tanam @item_441# di @item_103# @1#r (@item_310# biasanya tumbuh di ekologi cekungan hutan persik, pulau tanah merah, dll.)",Menanam @item_441#@1
2003037,Bunga Kelapa Putih Ⅰ,Tanam @item_442# di @item_103# @1#r (@item_311# biasanya tumbuh di ekologi hutan konifer),Menanam @item_442#@1
2003038,Bunga Kelapa Putih Ⅱ,Tanam @item_442# di @item_103# @1#r (@item_311# biasanya tumbuh di ekologi hutan konifer),Menanam @item_442#@1
2003039,Bunga Kelapa Putih Ⅲ,Tanam @item_442# di @item_103# @1#r (@item_311# biasanya tumbuh di ekologi hutan konifer),Menanam @item_442#@1
2003040,Mawar Liar Ⅰ,"Tanam @item_444# di @item_103# @1#r (@item_313# biasanya tumbuh di ekologi rawa, hutan, dll.)",Menanam @item_444#@1
2003041,Mawar Liar Ⅱ,"Tanam @item_444# di @item_103# @1#r (@item_313# biasanya tumbuh di ekologi rawa, hutan, dll.)",Menanam @item_444#@1
2003042,Mawar Liar Ⅲ,"Tanam @item_444# di @item_103# @1#r (@item_313# biasanya tumbuh di ekologi rawa, hutan, dll.)",Menanam @item_444#@1
2003043,Coltsfoot I.,Tanaman @item_760#@1#r di @item_121# (@item_761# biasanya tumbuh subur di ladang es),Tanaman @item_760#@1
2003044,Coltsfoot II.,Tanaman @item_760#@1#r di @item_121# (@item_761# biasanya tumbuh subur di ladang es),Tanaman @item_760#@1
2003045,Coltsfoot III.,Tanaman @item_760#@1#r di @item_121# (@item_761# biasanya tumbuh subur di ladang es),Tanaman @item_760#@1
2004001,JagungⅠ,Tanam @item_11400# di @item_102# @1,Menanam @item_11400#@1
2004002,Jagung Ⅱ,Tanam @item_11400# di @item_102#@1,Menanam @item_11400#@1
2004003,Jagung Ⅲ,Tanam @item_11400# di @item_102#@1,Menanam @item_11400#@1
2004004,Ubi JalarⅠ,Tanam @item_241# di @item_102#@1,Menanam @item_241#@1
2004005,Ubi Jalar Ⅱ,Tanam @item_241# di @item_102# @1,Menanam @item_241#@1
2004006,Ubi Jalar Ⅲ,Tanam @item_241# di @item_102# @1,Menanam @item_241#@1
2004007,KapasⅠ,Tanam @item_11419# di @item_102# @1,Menanam @item_11419#@1
2004008,Kapas Ⅱ,Tanam @item_11419# di @item_102# @1,Menanam @item_11419#@1
2004009,Kapas Ⅲ,Tanam @item_11419# di @item_102# @1,Menanam @item_11419#@1
2004010,Buah SrikayaⅠ,Tanam @item_11402# di @item_102# @1,Menanam @item_11402#@1
2004011,Buah Srikaya Ⅱ,Tanam @item_11402# di @item_102# @1,Menanam @item_11402#@1
2004012,Buah Srikaya Ⅲ,Tanam @item_11402# di @item_102# @1,Menanam @item_11402#@1
2004013,Buah Biru Ⅰ,Tanam @item_11401# di @item_102# @1,Menanam @item_11401#@1
2004014,Buah Biru Ⅱ,Tanam @item_11401# di @item_102# @1,Menanam @item_11401#@1
2004015,Buah Biru Ⅲ,Tanam @item_11401# di @item_102# @1,Menanam @item_11401#@1
2004016,MentimunⅠ,Tanam @item_236# di @item_102# @1,Menanam @item_236#@1
2004017,Mentimun Ⅱ,Tanam @item_236# di @item_102# @1,Menanam @item_236#@1
2004018,Mentimun Ⅲ,Tanam @item_236# di @item_102# @1,Menanam @item_236#@1
2004019,PadiⅠ,"Tanam @item_11404#@1#r(Menanam @item_11404# dalam kedalaman air satu blok, kumpulkan setelah matang untuk mendapatkan @item_234#)",Menanam @item_11404#@1
2004020,Padi Ⅱ,"Tanam @item_11404#@1#r(Menanam @item_11404# dalam kedalaman air satu blok, kumpulkan setelah matang untuk mendapatkan @item_234#)",Menanam @item_11404#@1
2004021,Padi Ⅲ,"Tanam @item_11404#@1#r(Menanam @item_11404# dalam kedalaman air satu blok, kumpulkan setelah matang untuk mendapatkan @item_234#)",Menanam @item_11404#@1
2004022,Nanas HiganbanaⅠ,"Tanam @item_1194# di @item_150# @1#r(@item_233# bisa juga digali sebagai lahan pertanian atau lubang, tapi tidak semua tanaman akan tumbuh secara normal di atasnya.)",Menanam @item_1194# di @item_150# @1
2004023,Nanas Higanbana Ⅱ,"Tanam @item_1194# di @item_150# @1#r(@item_233# bisa juga digali sebagai lahan pertanian atau lubang, tapi tidak semua tanaman akan tumbuh secara normal di atasnya.)",Menanam @item_1194# di @item_150# @2
2004024,Nanas Higanbana Ⅲ,"Tanam @item_1194# di @item_150# @1#r(@item_233# bisa juga digali sebagai lahan pertanian atau lubang, tapi tidak semua tanaman akan tumbuh secara normal di atasnya.)",Menanam @item_1194# di @item_150# @3
2004025,KarangⅠ,"Tanam @item_11915# di @item_25# @1#r(Karang harus ditanam di dalam air, selain @item_25#, juga bisa ditanam di @item_29# dan @item_128#)",Menanam @item_11915#@1
2004026,Karang Ⅱ,"Tanam @item_11915# di @item_25# @1#r(Karang harus ditanam di dalam air, selain @item_25#, juga bisa ditanam di @item_29# dan @item_129#)",Menanam @item_11915#@1
2004027,Karang Ⅲ,"Tanam @item_11915# di @item_25# @1#r(Karang harus ditanam di dalam air, selain @item_25#, juga bisa ditanam di @item_29# dan @item_130#)",Menanam @item_11915#@1
2004028,Ganggang Tongkat CahayaⅠ,Tanam @item_11658# di @item_23#@1#r(Hanya @item_11658# yang mengenai bagian atas @item_23# setelah dilempar dapat berkecambah dengan kemungkinan.),Menanam @item_11658#@1
2004029,Ganggang Tongkat Cahaya Ⅱ,Tanam @item_11658# di @item_23#@1#r(Hanya @item_11658# yang mengenai bagian atas @item_23# setelah dilempar dapat berkecambah dengan kemungkinan.),Menanam @item_11658#@1
2004030,Ganggang Tongkat Cahaya Ⅲ,Tanam @item_11658# di @item_23#@1#r(Hanya @item_11658# yang mengenai bagian atas @item_23# setelah dilempar dapat berkecambah dengan kemungkinan.),Menanam @item_11658#@1
2005001,Palung Pakan,Buat @item_1753#@1,Buat @item_1753#@1
2005002,Pakan Ternak,"Buat @item_11534#@1#r (Ada berbagai jenis pakan, hewan dengan kebiasaan makan yang berbeda hanya akan makan pakan yang mereka sukai)",Buat @item_11534#@1
2005003,Mengisi palung pakan,"Masukkan @item_11534# ke dalam @item_1753#@1#r(Setelah palung pakan diisi dengan pakan, hewan lapar di sekitar akan datang untuk makan)",Masukkan @item_11534# ke dalam @item_1753#@1
2005004,Tumpukan Jerami,Buat @item_822#@1#r(Hewan Mamalia harus berada di dekat @item_822# untuk berkembang biak),buat @item_822#@1
2005005,Pembiakan Burung DodoⅠ,Membiakkan burung dodo @1#r(Burung dodo hanya bertelur di dekat @item_1019#),Membiakkan burung dodo @1
2005006,Pembiakan Burung Dodo Ⅱ,Membiakkan burung dodo @1#r(Burung dodo hanya bertelur di dekat @item_1019#),Membiakkan burung dodo @1
2005007,Pembiakan Burung Dodo Ⅲ,Membiakkan burung dodo @1#r(Burung dodo hanya bertelur di dekat @item_1019#),Membiakkan burung dodo @1
2005008,Pembiakan BadakⅠ,Membiakkan badak @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan badak @1
2005009,Pembiakan Badak Ⅱ,Membiakkan badak @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan badak @1
2005010,Pembiakan Badak Ⅲ,Membiakkan badak @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan badak @1
2005011,Pembiakan AlpakaⅠ,Membiakkan alpaka @1#r(Alpaka butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan alpaka @1
2005012,Pembiakan Alpaka Ⅱ,Membiakkan alpaka @1#r(Alpaka butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan alpaka @1
2005013,Pembiakan Alpaka Ⅲ,Membiakkan alpaka @1#r(Alpaka butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan alpaka @1
2005014,Pembiakan Rusa TandukⅠ,Membiakkan Rusa Tanduk @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan rusa tanduk @1
2005015,Pembiakan Rusa Tanduk Ⅱ,Membiakkan Rusa Tanduk @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan rusa tanduk @1
2005016,Pembiakan Rusa Tanduk Ⅲ,Membiakkan Rusa Tanduk @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan rusa tanduk @1
2005017,Pembiakan RubahⅠ,Membiakkan rubah @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan rubah @1
2005018,Pembiakan RubahⅡ,Membiakkan rubah @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan rubah @1
2005019,Pembiakan Rubah Ⅲ,Membiakkan rubah @1#r(Badak butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan rubah @1
2005020,Pembiakan PinguinⅠ,Membiakkan pinguin@1,Membiakkan pinguin@1
2005021,Pembiakan Pinguin Ⅱ,Membiakkan pinguin@1,Membiakkan pinguin@1
2005022,Pembiakan Pinguin Ⅲ,Membiakkan pinguin@1,Membiakkan pinguin@1
2005023,Pembiakan Burung UntaⅠ,Membiakkan burung unta @1#r(Burung unta hanya bertelur di dekat @item_1019#),Membiakkan burung unta @1
2005024,Pembiakan Burung Unta Ⅱ,Membiakkan burung unta @1#r(Burung unta hanya bertelur di dekat @item_1019#),Membiakkan burung dodo @1
2005025,Pembiakan Burung Unta Ⅲ,Membiakkan burung unta @1#r(Burung unta hanya bertelur di dekat @item_1019#),Membiakkan burung dodo @1
2005026,Pembiakan Beruang EsⅠ,Membiakkan beruang es @1#r(Beruang es butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan beruang es @1
2005027,Pembiakan Beruang Es Ⅱ,Membiakkan beruang es @1#r(Beruang es butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan beruang es @1
2005028,Pembiakan Beruang Es Ⅲ,Membiakkan beruang es@1#r(Beruang es butuhkan @item_822# di sekitarnya untuk berkembang biak),Membiakkan beruang es @1
2005029,Pembiakan Ayam TerbangⅠ,Membiakkan ayam terbang@1,Membiakkan ayam terbang@1
2005030,Pembiakan Ayam Terbang Ⅱ,Membiakkan ayam terbang@1,Membiakkan ayam terbang@1
2005031,Pembiakan Ayam Terbang Ⅲ,Membiakkan ayam terbang@1,Membiakkan ayam terbang@1
2005032,Pembiakan Ayam AduanⅠ,Membiakkan ayam aduan@1,Membiakkan ayam aduan@1
2005033,Pembiakan Ayam Aduan Ⅱ,Membiakkan ayam aduan@1,Membiakkan ayam aduan@1
2005034,Pembiakan Ayam Aduan Ⅲ,Membiakkan ayam aduan@1,Membiakkan ayam aduan@1
2005035,Pembiakan MonyetⅠ,Membiakkan monyet @1,Membiakkan monyet @1
2005036,Pembiakan Monyet Ⅱ,Membiakkan monyet @1,Membiakkan monyet @1
2005037,Pembiakan Monyet Ⅲ,Membiakkan monyet @1,Membiakkan monyet @1
2005038,Berkembang biak kelinci salju I.,Berkembang biak Kelinci Salju @1,Berkembang biak Kelinci Salju @1
2005039,Berkembang biak Kelinci Salju II.,Berkembang biak Kelinci Salju @1,Berkembang biak Kelinci Salju @1
2005040,Berkembang biak Kelinci Salju III.,Berkembang biak Kelinci Salju @1,Berkembang biak Kelinci Salju @1
2005041,Berkembang biak yak i.,Berkembang biak Yak @1,Berkembang biak Yak @1
2005042,Berkembang biak Yak II.,Berkembang biak Yak @1,Berkembang biak Yak @1
2005043,Berkembang biak Yak III.,Berkembang biak Yak @1,Berkembang biak Yak @1
2006001,Jinakkan badakⅠ,Gunakan @item_12500# untuk menjinakkan badak #@1,Gunakan @item_12500# untuk menjinakkan badak #@1
2006002,Jinakkan badak Ⅱ,Gunakan @item_12500# untuk menjinakkan badak #@1,Gunakan @item_12500# untuk menjinakkan badak #@1
2006003,Jinakkan badak Ⅲ,Gunakan @item_12500# untuk menjinakkan badak #@1,Gunakan @item_12500# untuk menjinakkan badak #@1
2006004,Jinakkan rubahⅠ,Gunakan @item_12052# untuk menjinakkan rubah @1,Gunakan @item_12052# untuk menjinakkan rubah @1
2006005,Jinakkan rubah Ⅱ,Gunakan @item_12052# untuk menjinakkan rubah @1,Gunakan @item_12052# untuk menjinakkan rubah @1
2006006,Jinakkan rubah Ⅲ,Gunakan @item_12052# untuk menjinakkan rubah @1,Gunakan @item_12052# untuk menjinakkan rubah @1
2006007,Jinakkan burung untaⅠ,Gunakan @item_12508# untuk menjinakkan burung unta liar @1,Gunakan @item_12508# untuk menjinakkan burung unta liar @1
2006008,Jinakkan burung unta Ⅱ,Gunakan @item_12508# untuk menjinakkan burung unta liar @1,Gunakan @item_12508# untuk menjinakkan burung unta liar @1
2006009,Jinakkan burung unta Ⅲ,Gunakan @item_12508# untuk menjinakkan burung unta liar @1,Gunakan @item_12508# untuk menjinakkan burung unta liar @1
2006010,Jinakkan beruang esⅠ,Gunakan @item_12520# untuk menjinakkan beruang es liar @1,Gunakan @item_12520# untuk menjinakkan beruang es liar @1
2006011,Jinakkan beruang es Ⅱ,Gunakan @item_12520# untuk menjinakkan beruang es liar @1,Gunakan @item_12520# untuk menjinakkan beruang es liar @1
2006012,Jinakkan beruang es Ⅲ,Gunakan @item_12520# untuk menjinakkan beruang es liar @1,Gunakan @item_12520# untuk menjinakkan beruang es liar @1
2006013,Jinakkan raptorⅠ,Gunakan @item_12543# untuk menjinakkan Raptor liar @1,Gunakan @item_12543# untuk menjinakkan Raptor liar @1
2006014,Jinakkan raptor Ⅱ,Gunakan @item_12543# untuk menjinakkan Raptor liar @1,Gunakan @item_12543# untuk menjinakkan Raptor liar @1
2006015,Jinakkan raptor Ⅲ,Gunakan @item_12543# untuk menjinakkan Raptor liar @1,Gunakan @item_12543# untuk menjinakkan Raptor liar @1
2006016,Jinakkan dangoⅠ,Gunakan @item_12576# untuk menjinakkan Dango Liar @1,Gunakan @item_12576# untuk menjinakkan Dango Liar @1
2006017,Jinakkan dango Ⅱ,Gunakan @item_12576# untuk menjinakkan Dango Liar @1,Gunakan @item_12576# untuk menjinakkan Dango Liar @1
2006018,Jinakkan dango Ⅲ,Gunakan @item_12576# untuk menjinakkan Dango Liar @1,Gunakan @item_12576# untuk menjinakkan Dango Liar @1
2006019,Jinakkan panda Ⅰ,Gunakan @item_251# untuk menjinakkan panda liar@1,Gunakan @item_251# untuk menjinakkan panda liar@1
2006020,Jinakkan panda Ⅱ,Gunakan @item_251# untuk menjinakkan panda liar@1,Gunakan @item_251# untuk menjinakkan panda liar@1
2006021,Jinakkan panda Ⅲ,Gunakan @item_251# untuk menjinakkan panda liar@1,Gunakan @item_251# untuk menjinakkan panda liar@1
2006022,Jinakkan ayam terbangⅠ,Gunakan @item_12601# untuk menjinakkan ayam terbang@1,Gunakan @item_12601# untuk menjinakkan ayam terbang@1
2006023,Jinakkan ayam terbang Ⅱ,Gunakan @item_12601# untuk menjinakkan ayam terbang@1,Gunakan @item_12601# untuk menjinakkan ayam terbang@1
2006024,Jinakkan ayam terbang Ⅲ,Gunakan @item_12601# untuk menjinakkan ayam terbang@1,Gunakan @item_12601# untuk menjinakkan ayam terbang@1
2006025,Jinakkan monyetⅠ,Gunakan @item_11599# untuk menjinakkan monyet terbang@1,Gunakan @item_11599# untuk menjinakkan monyet terbang@1
2006026,Jinakkan monyet Ⅱ,Gunakan @item_11599# untuk menjinakkan monyet terbang@1,Gunakan @item_11599# untuk menjinakkan monyet terbang@1
2006027,Jinakkan monyet Ⅲ,Gunakan @item_11599# untuk menjinakkan monyet terbang@1,Gunakan @item_11599# untuk menjinakkan monyet terbang@1
2006028,Jinakkan kepiting lavaⅠ,Gunakan @item_12521# untuk menjinakkan kepiting lava@1,Gunakan @item_12521# untuk menjinakkan kepiting lava@1
