ID,描述
20586,作者がコメント権限を設定しました
20587,分前
20588,時間前
20589,現在モーメンツなし
20590,現在コメントなし
20591,発表成功！ただし、審査に通らなければ他の人は見られません
20592,5分間再表示しない
20593,メダル
20594,メダル値
20595,タップで着用
20596,このプレイヤーは現在獲得メダルがありませんよ
20597,新たなメダルがアンロックされました。おめでとうございます
20598,現在のメダル値
20599,@1Ptのメダル値
20600,@1獲得
20601,@1メダルの着用に成功しました。ゲーム内で確認してください
20602,@1メダルの着用をキャンセルしました
20603,メダルミッションをクリアし、スペシャルボーナスを獲得
20604,メダル報酬
20605,未完了
20606,見て！これが私の新しいメダル#cfa7a0f@1だよ
20607,メダルアンロック条件：
20608,メダルシェア
20609,返信
20610,グループ
20611,@1のグループ
20612,ジャンプ
20613,情報非表示
20614,発言禁止
20615,グループ除名
20616,グループ譲渡
20617,フレンド招待を許可
20618,グループフレンドを招待
20619,現在グループに他のメンバーはいません。今すぐフレンドを招待しましょう
20620,グループ詳細情報
20621,フレンドチャット
20622,発言禁止にされています。発言できません
20623,発言禁止キャンセル
20624,これ以上招待可能なフレンドがいません
20625,譲渡成功
20626,メダル使用失敗
20627,ホストにのみこの権限があります
20628,ホストが退出するとグループは解散になります。ホストを譲渡するとグループは残ります。本当にグループを解散しますか？
20629,@1はグループチャットへの加入を許可されていません
20630,招待失敗
20631,グループ招待を許可
20632,現在グループの人数が上限に達しているため、フレンドを追加できません
20633,グループが上限に達しているため、新たなグループを作れません
20634,グループ作成完了。現在グループに参加しているプレイヤー：@1
20635,ようこそ。プレイヤー@1。プレイヤー@2によりグループに招待されました
20636,招待成功
20637,退出
20638,解散
20639,現在グループチャットの記録がありません。早くフレンドに連絡を取ってグループチャットを作ってみましょう！
20640,グループ作成
20641,あなたの発言が多くのプレイヤーに通報されたので、現在グループチャットを使用できません。グループホストに連絡し、解除してもらってください
20642,あなたの発言が多くのプレイヤーに通報されたので、現在グループチャットを使用できません。@1まで待ってからリトライしてください
20643,相手のグループ数が上限に達しています
20644,メダルデータローディングがタイムアウトしました。しばらくしてから再度お試しください
20645,プレイヤー@1が新たなホストになりました
20646,ユーザーはすでにグループにいます。重複追加はできません
20647,同じ日の被通報回数が@1回を超えました。発言禁止の取り消しは許可されません
20648,規約違反の情報を発表しないでください。さもないとミニ隊長から厳しい処罰を受けますよ！
20649,次のメダルにレベルアップするまであと@1
20650,メダルが最高に達しました
20651,お気に入りから
20652,個人センターのオーナーが作った作品
20653,あの子のモーメンツ
20654,私の作品
20655,お気に入り
20656,あの子の作品
20657,あの子のお気に入り
20658,非表示済みのマップを一番上に配置しないでください
20659,一番上に配置したマップを非表示にしないでください
20660,@1のおすすめから：@2
20661,上のQRコードをスキャンして、私をミニフレンドに追加してください
20662,QRコード
20663,名前の記号が規定に合っていません（スペース、特殊記号などは使わないでください）
20664,ニックネームが重複しています。再入力してください
20665,コメント成功！ただし、審査に通らなければ、他の人は見られません
20666,設定成功！ただし、審査に通らなければ、他の人は見られません
20667,発表成功！
20668,ニックネームは提出され、現在審査中です。個人センターで確認できます
20669,（新ニックネーム審査中）
20670,改名できません。ニックネームは審査中です
20671,@Null@
20672,再試行
20673,接続が不安定です。ネットワークをチェックしてから再試行ボタンをクリックしてください
20674,人気
20675,同地方
20676,フォロー
20677,@機能は最大五人まで
20678,現在のURL：
20679,@マイフレンド
20680,フレンド&ファンのみ閲覧可能
20681,自分のみ閲覧可能
20682,公式へ発表
20683,フレンド&ファンのみ閲覧可能にしました
20684,モーメンツ機能が更新されました。早速見て見ましょう！
20685,もっと見る
20686,@1からの@通知
20687,合計@1件のコメント
20688,既に最下部です！
20689,公式
20690,厳選
20691,全員閲覧可能にしました
20692,全ての通知を削除しますか
20693,画像が規約違反しました
20694,相手のモーメンツにコメントを残すことができません
20695,クラウドゲームはローカルアルバムを使用できません。クライアントで操作してください。
20700,@Null@
20994,ミニ学堂報酬
20995,ミニ学堂クイズイベントで好成績を修めました。おめでとうございます。以下はイベント報酬です。速やかにお受け取りください！
20996,@Null@
20997,@Null@
20998,@Null@
20999,@Null@
21000,メリークリスマス
21001,おめでとうございます。クリスマスルーレットイベントで以下の報酬を獲得しました。今すぐ受け取ってください。期限が切れると無効になります！
21002,@Null@
21003,@Null@
21004,メール内に添付があります。受け取ってから削除してください
21005,@Null@
21006,@Null@
21007,ハッピーイースター
21008,おめでとうございます。イースターペイントエッグイベントで以下の報酬を獲得しました。今すぐ受け取ってください。期限が切れると無効になります！
21009,プレイ方法大作戦ボーナス受け取り通知
21010,親愛なる皆さん、今期のプレイ方法大作戦に積極的にご参加いただき、またランキング上位に入るなど素晴らしい成績を残してくださりありがとうございました。イベント報酬は、[ジャンプ]ボタンをタップしてウェブページにアクセスした後、[報酬受け取り]をタップしてお受け取りください。
21011,わいわい夏休み、ハッピーギフトパック
21012,"夏休み大型ギフトパックイベントで以下のアイテムを獲得しました。今すぐ受け取ってください。期限が切れると無効になります！
 サマーフェスティバルでは、サプライズが続々と登場します。期間限定で、趣向を凝らしたカスタマイズライブラリのドレスアップパックが登場し、さらに無料のパックもあなたを待っています。単調ではないより個性的なイメージを手に入れることができるでしょう！"
21013,親愛なるプレイヤーさん、ミニクラウドサービスのご購入が完了しました。[マルチプレイ - マイ - ミニクラウドサービスで関連する設定を行ってください。さらに設定のヒントを獲得するには、[ジャンプ]ボタンをタップしてください。
21030,権限申請
21031,ミニワールドのボイスチャット機能を利用するために、Miniwanはあなたのスマートフォンのボイス機能権限を要求します
21050,@Null@
21051,ゲームは仮想世界です。ゲーム内の行為を決してマネしないでください。身体的ダメージを受けないようにしましょう！
21052,ゲームは仮想世界です。ゲーム内の行為を決してマネしないでください。ダメージを受けないようにしましょう！
21053,ゲームは仮想世界です。ゲーム内の行為を決してマネしないでください。ダメージを受けないようにしましょう！
21054,ゲームは仮想世界です。ゲーム内の行為を決してマネしないでください。ダメージを受けないようにしましょう！
21055,ゲームは仮想世界です。ゲーム内の行為を決してマネしないでください。ダメージを受けないようにしましょう！
21056,@Null@
21057,@Null@
21058,@Null@
21059,公式サイトを認識し、偽物や不正なサイトの見分け方に注意してください。
21060,公式のカスタマーサービスを認識し、偽造に注意し、お金を振り込まず、信用しないようにしてください。
21061,@Null@
21062,@Null@
21063,@Null@
21064,@Null@
21065,@Null@
21066,@Null@
21067,@Null@
21068,@Null@
21069,@Null@
21070,@Null@
21071,間違った道具を使うと，もっと体力を消耗します。体力がなくなるとhpを消耗します
21072,積み重ねて、薄型木板の厚さを変えることができる。三角斜板をより多くの形状になります。
21073,ある人は黄砂に埋もれた陶器のツボの中で宝の地図を見つけたらしい。
21074,黒帽船長ティーチは#cffda0a機械工場で作られた巨大な船に乗って#n，嵐を越えて宝物を持って来た
21075,航海士たちは珍しい宝を持って来て、#cffda0a海島商人#nの取引も人気になる。大航海時代が来た
21076,ココナツ樹種は#cffda0a赤土坑#nで変異し、変異#cffda0aココナツ#nは船に必要な武器だと言われている
21077,水圧は海の深さに応じて増加し，水圧が高いほど体力消耗が速くなる。硬度の足りないブロックも粉砕します。
21078,（冒険モード）4日ごとに一度の特別な夜、出かけてみると意外な発見があるかもしれませんよ。
21079,長い間の研究の結果、作物の成長方法は改良され、常に監視する必要がなくなり、自分のペースで成長するようになりました！
21080,養殖動物もサボらなくなりましたよ。十分な餌があり、（居住）条件を満たしている限り、十分な時間が経てば成長します！
21081,ボイドエネルギーの影響を受けて、植物や生物はそれぞれの特徴に従ってボイド化します。
21082,ナイト・オブ・ボイドが終わると、太陽が地上を照らし、自然界は元の様子に戻ります。
21083,植物にはそれぞれの性格があり、例えばボイド・ツリーは暗闇の中でしか成熟して実をつけません。
21084,弾力のあるボイド・キノコの上に高いところから落ちても、傷つくことはありません。
21085,隊長の体験談です。ボイド化後の団子は相変わらず風船ガムが好きだが、周囲のエネルギーをむさぼり、渦を発生させて短距離テレポートを実現するという新たな能力を開花させました！
21086,(冒険モード)ラミの情報によると、メインクエストを進めると、ナイト・オブ・ボイドを早く見れるらしいです。
21087,(冒険モード)ナイト・オブ・ボイドの【0時】に、自分のエネルギー場と【復活のモノリス】が相互作用すると、ボイド侵攻が発生します。
21088,太古のブラックドラゴンの頭の彫刻が近くにある場合、ボイド侵攻は発生しません。
21089,寝てナイト・オブ・ボイドを過ごすと、次の日、目が覚めるとひどく疲れます。
21090,【ボイドクリスタルブロック】の上に【復活のモノリス】を置いて有効化させると、ボイド侵攻の難易度が上がります。
21091,(冒険モード)モンスター難易度やサバイバル難易度が高いと感じた場合、マップ設定画面で難易度を下げることができます。
21092,ツルハシ、斧、シャベルなどを持つ野蛮人に気を付けて！彼らは対応するブロックを破壊する能力を身につけています！
21093,ボイド使徒は夜間に出現することが多く、地下深くの洞窟で遭遇することがあります。
21094,剣は広範囲に、槍は一直線に突き進むから、仲間を傷つけないように注意してね！特に戦闘ペットを連れている時は要注意です！
21095,隊長の体験談です。2つの武器・道具を【融合作業台】で両手武器にすると、不思議な能力を得ます！
21096,隊長の体験談です。早寝早起きは体にいいこと、今寝ると体力が回復するだけでなく、昼間の状態もよくなり、効率がよくなるかもしれませんよ！
21097,優秀な冒険者は、常にスタミナの状況に注意するべきです！スタミナが85を超えると、HPは回復されます！
21098,行商人は、毎日目覚めた時に、お礼として秘蔵した商品を棚に並べます！
21099,行商人は旅の途中で地形を記録し、気分によって探索する生態系を決め、その生態系の特産品を持ち帰ります。
21100,行商人が最も自慢な作品：地形図。近隣の生態系の位置を書いてある。
21101,青色信号発射機
21102,緑色信号発射機
21103,黄色信号発射機
21104,橙色信号発射機
21105,紫色信号発射機
21106,赤色信号受信機
21107,青色信号受信機
21108,緑色信号受信機
21109,黄色信号受信機
21110,橙色信号受信機
21111,紫色信号受信機
21112,赤色信号解析機
21113,青色信号解析機
21114,緑色信号解析機
21115,黄色信号解析機
21116,橙色信号解析機
21117,紫色信号解析機
21118,信号発射機
21119,信号受信機
21120,信号解析機
21121,共通復活ポイント
21122,チーム1：赤チーム復活ポイント
21123,チーム2：青チーム復活ポイント
21124,チーム3：緑チーム復活ポイント
21125,チーム4：黄チーム復活ポイント
21126,チーム5：橙チーム復活ポイント
21127,チーム6：紫チーム復活ポイント
21128,共通初期準備ポイント
21129,チーム1：赤チーム初期準備ポイント
21130,チーム2：青チーム初期準備ポイント
21131,チーム3：緑チーム初期準備ポイント
21132,チーム4：黄チーム初期準備ポイント
21133,チーム5：橙チーム初期準備ポイント
21134,チーム6：紫チーム初期準備ポイント
21135,現在のマップは取り下げられました。マップショップは使用できません
21136,現在のマップショップはロックされました。購入できません。作者に連絡してショップを更新してください
21137,保存した商品の種類が現在の設置可能最大数を超えました。保存できません
21138,商品価格が現在の設置可能上限を超えました。保存できません
21139,マイガーデンレベルがLv.@1になると使用できます
21140,マップは現在アップロードされていないため、ショップを保存できません
21200,モンスターブロック
21201,数設定
21202,毎回の生成数
21203,範囲内の最大数
21204,生成範囲
21205,生成高度
21206,生成間隔
21207,毎回の生成間隔
21208,数検出
21209,数検出をオンにすると、モンスターブロックが生成範囲内の生物の数を検出します。
21210,生成範囲内の生物の数を制限します。範囲内の生物の数が制限数以上の場合、モンスターブロックは生物を生成しません。
21211,一括受け取る
21212,添付：
21213,すべての添付を受け取りますか？
21214,飼料
21215,建材
21216,家具
21217,装飾
21218,特殊
21219,基礎
21220,材料
21226,セーブデータが空です。下方のボタンをタップしてマップを作成しましょう
21227,時間限定販売
21228,あなたはまだプラグインを追加していません
21229,本当にこれらのDIYアバターモデルを削除しますか？
21230,DIYアバターモデル
21231,現在名称なし
21232,NEW！
21486,転送ブロック【#cff3d2b@1#n】が存在しません
21487,バックパックに通行禁止アイテム【#cff3d2b@1#n】があります。転送できません
21488,通行アイテム【#cff3d2b@1#n】@2がありません。転送できません
21489,チームが転送条件に合いません。転送できません
21490,転送ブロック【#cff3d2b@1#n】がアクティベートされていません。現在転送できません
21491,転送目標ポイントを選択してください
21492,あなたはもう【#cff3d2b@1#n】に達しました
21493,変更した設定が保存されていません。本当に閉じますか？
21494,転送失敗！
21495,転送ルート追加成功
21496,転送ルート追加失敗
21497,選択できる転送目標がありません
21498,通過できるチームがありません
21499,この名前は使用されています！
21500,起点を選択
21501,#L到達表示
21502,#L表示転送ブロックがアクティベートされていません
21503,通行アイテム：
21504,消費数：
21505,通行禁止アイテム：
21506,通行チーム：
21507,ステータス：
21508,追加転送目標ポイント
21509,転送ポイント編集
21510,詳細
21511,簡略
21512,転送目標ポイント選択
21513,不要
21514,制限なし
21515,転送ルール
21516,チーム検出
21517,#Lチーム検出
21518,通行チーム
21519,アイテム検出
21520,#L通行アイテム
21521,#L通行禁止アイテム
21522,この転送ルートを削除しますか？
21523,転送ポイント
21524,タップして表示情報を編集
21525,アイテム選択
21526,消費しますか
21527,転送
21528,この転送ポイントまで転送する表示
21529,オンにすると、転送画面にアクティベートされていない転送ポイントが表示され、オフにすると表示されません
21530,オンにすると、設定されたチームのみが転送ポイントを通過でき、オフにすると制限がなくなります
21531,オンにすると、設定されたアイテムがバックパックにある場合のみ転送ポイントを通過できます
21532,オンにすると、設定された禁止アイテムがバックパックにある場合、転送ポイントを通過できません
21533,@Null@
21534,@Null@
21535,@Null@
21536,@Null@
21537,@Null@
21538,@Null@
21539,@Null@
21540,@Null@
21541,@Null@
21542,@Null@
21543,@Null@
21544,@Null@
21545,@Null@
21546,@Null@
21547,@Null@
21548,@Null@
21549,@Null@
21550,@Null@
21551,@Null@
21552,@Null@
21553,@Null@
21554,@Null@
21555,@Null@
21556,ニックネーム
21557,@Null@
21558,@Null@
21559,@Null@
21560,@Null@
21561,公式イベント
21562,大山的琴声
21563,"孩子们在烈日下排起了整齐的长队。他们看起来很腼腆，眼睛里闪着喜悦的光。来自各地的爱心礼物纷纷被急切的孩子们打开，很快操场上便此起彼伏地响起了稚嫩的口琴声，空气中伴随着风声传来了欣喜的气息。
  以志愿者的身份来到这片土地之前，我一直想象不到自己与这里的孩子们生活环境如此截然不同。这里的人们凭借着自己的双手努力生活着，孩子们红扑扑的脸上也写满了坚定。
  在一片琴声笑声中，有个光着脑袋的小男孩跑过来对我轻声说了句“谢谢”。他咧着嘴告诉我，他想好好念书，长大后去更远的地方，看看外面的世界。我看着他的双眼，身体的疲惫也烟消云散。像他这样的小孩有很多，我可能无法帮助到他们中的大多数人，但只要能让一个孩子露出笑容，一切努力都值得了。"
21564,彩色的自白
21565,我是一个“魔法师”。我能用自己的身体，涂抹出世界上最鲜艳美丽的色彩。我的出生，伴随着许多人爱心的凝聚。这些互不相识的人们，送来了许许多多像我一样的小伙伴。我们来到这里的使命，就是奉献出他们的一片热忱。  有一天，我和我的小伙伴们都被放进了一个精致的“小房子”里，经历了万里旅途，来到了遥远陌生的山区。在这里，我们被陈列在一群衣着朴素，眼睛里却有着星光的孩子们面前。很快，我有了新朋友，一位扎着马尾辫的、脸上红扑扑的小女孩。她牵着我的手，在白纸上描绘出了我见过最好看的画作。小女孩看着我，再看看自己的作品，开心地笑了起来。  在这个瞬间，我才意识到，她的笑容才是世界上最美的色彩。
21566,小小的异世界旅人
21567,"一年前，我家附近来了位陌生的朋友。它身材小小的，身体深深地扎进砂土里。我每天都会去原野里看他。它告诉我，它来自另一个世界，那里有很多跟它一样的兄弟姐妹们，与它一起旅行到了这里。
  很快，它的兄弟姐妹们也来了，小小的绿色脑袋站满了整片土地。我对它们的世界很好奇，每次过来都会问很多的问题。它们给我讲了好多奇妙生物的传说，我也跟它们讲了很多的故事，关于我、关于朋友、关于我生活的这片土地。它们会留在这里，一起让这里变得更加生机勃勃。
  看着它们一天天地长高，我心里特别高兴。它们说自己很快就能比我还高了。哼，我也在长高，才不会输给它们呢。"
21568,梦境中的华尔兹
21569,今天的梦，是一个开心的梦。在梦中，我跳起了最爱的舞，周围绽放了漫山遍野的粉红色樱花，散发着迷人的香味。我很喜欢这里，因为这儿有我的梦。  我喜欢跳舞，喜欢舞蹈时自由自在的感觉。可我却没有一双属于自己的舞鞋，直到我遇见了一群美丽的大哥哥大姐姐。  哥哥姐姐们来自很遥远的地方，他们给我们带来了希望。看着大家脸上洋溢的笑容，我仿佛也找寻到了希望。  “我想当舞蹈家！”，我坚定地看着哥哥姐姐们。  有一个大哥哥走过来摸了摸我的头。  “哥哥帮你实现这个愿望！”说完，他便递给了我一双红色的舞鞋。  我太开心了。双手捧过鞋子的时候，我感觉离梦境中的自己越来越近了。  我的希望，我的梦想，我的未来，我来了。
21570,星星的笑脸
21571,今天是一个美妙的夜晚，大山寂静地沉睡着，只有树林里传来轻轻的鸟叫声。我抬起头看着天空，看到了天上的点点繁星，它们仿佛在对着我微笑，这让我不禁想起来那群人。  听老师说，有一群从很遥远的地方来的大哥哥大姐姐，给我们带来我们需要的东西。我高兴极了。他们就像天上的星星一样，带着笑脸，给需要帮助的人们带来希望。  一颗星星的力量，是微不足道的，可是漫天的星星，却拥有巨大的能量。  我希望我长大了也能成为像他们一样的人，就像天上的星星一般，带着笑容的力量，一直闪耀下去。
21572,我最喜欢的东西
21573,"奶奶总说我把废纸浪费了
 留着还能擦鼻涕呢
 哼，其实我是要把他们变成我最喜欢的东西
 全都保护起来
 千纸鹤
 大飞机
 长钢琴
 小帆船
 还有两三颗星星
 但它们好久都没再新增成员了
 好像是奶奶把所有的废纸都藏起来了吧"
21574,迷梭梭与安吉洛斯 Ⅰ
21575,"清晰地记得她当时说“在来到阿拉善之前，我从未看过如此湛蓝的天空，也未看过晚上八九点还不下山的太阳，更从未见过一望无际的黄土与荒漠……”然后我好奇地问她外面的世界长什么样的？我听着她将外面世界的美好娓娓道来……
  后来我们一起在这片荒芜中挖坑，种上一株一株梭梭树，并在树林中立了一块标志牌。她一直非常担心，这些梭梭树苗在这么恶劣的环境中，它们能存活下来吗？荒漠能再现生机吗？哈哈哈，最后还是由我来安抚她焦灼不安的心情呢。在离开之前，她拿出相机，拍下这一片黄土和我们满带笑容充满希望的瞬间。
  哦对了，忘了告诉你，她是安吉洛斯，是一名爱心志愿者，嘻嘻。"
21576,迷梭梭与安吉洛斯 Ⅱ
21577,"前几天我翻看日记的时候，翻出那张与迷梭梭在阿拉善合影的照片，背景看上去满目荒凉，再次勾起了我对梭梭树苗的担心。我终于按捺不住内心的冲动，想亲眼去看一看那片土地上的梭梭树苗，它们还在吗？还是绿油油的样子吗？
  又是迷梭梭带我来到阿拉善。哇！眼前的一切我简直不敢相信，这一片曾经的荒漠，现在远远望去已经泛起了绿色，除了当时种下的梭梭树，竟然还有稀疏的野草。我直觉反应是来错了地方，直到看见不远处那块我们亲手安放的标志牌。算起来，距离我们上次来阿拉善才半年多而已，这里的主色调竟然从土黄变成了青黄相接。我无法形容内心的震撼，于是站在同样的位置，我们又拍了一张照片。"
21578,美好的祝福
21579,今天看到了一篇文章《多亏中印，地球比20年前更绿了》里面说“过去20年来地球新增绿化面积相当于整个亚马逊雨林覆盖的面积”，我又想起了我们在阿拉善种下的梭梭林，心中无比骄傲和自豪，阿拉善的梭梭树苗已经长高，它们改善了阿拉善的生态环境。  这一切都要感谢在迷你世界里参加公益的可爱孩子们，真心地祝愿你们永远健康、快乐成长！也感谢那些为了公益而贡献己力的人们，因为有了你们，这个世界才变得更加可爱、美好。
21580,@Null@
21581,@Null@
21582,染色スコア
21583,胡胡
21584,牛牛
21585,包包
21586,小白
21587,小茜
21588,小康
21589,迷梭梭
21590,安吉洛斯
21591,転送に【#cff3d2b@1#n】@2を消費します
21595,この作者のショップは未開通です
21596,購入回数が今日の上限に達しました
21597,購入失敗！現在のマップは存在しません
21598,購入失敗！しばらくしてから再度お試しください
21599,購入失敗！現在の通行証アイテムデータエラー
21600,購入失敗！通行証最大所持時間を超えています
21601,購入失敗！現在のマップデータエラー
21602,購入失敗！現在、本人のショップでの通行証アイテム購入をサポートしていません
21603,通行証の有効期限は最大所持時間より長く設定することはできません。再度設定し直してください
21604,ルーム開放失敗。先に通行証を購入してください
21605,おめでとう！豪遊通行証の購入に成功しました
21606,親愛なるプレイヤーさん、ミニコインを消費して「豪遊通行証」を購入すると、現在のマップのゲーム権限を獲得します。購入後すぐに有効になりますよ！現在のアイテムを購入しますか？
21607,割引価格を元の価格より高く設定することはできません。再度設定し直してください
21608,アイテム
21609,ショップ情報保存成功
21610,@1日
21611,なし
21612,以下のタグを選択してください
21613,商品を1つ選択する
21614,以下のコインを選択してください
21615,残り@1日
21616,オンラインモードでの使用のみサポートしています
21617,親愛なるプレイヤーさん、#c0aaa1a広告を視聴#nするか#c0aaa1aミニコインを消費#nして#cfa7a0f豪遊通行証#nを購入すると、現在のマップのゲーム権限を獲得します。購入後すぐに有効になりますよ！現在のアイテムを購入しますか？
21618,毎日の購入制限回数
21619,プレイヤーの最大所有時間
21620,購入表示ポップアップ時間
21621,通行証有効期限
21622,売却価格
21623,#L販売時間
21624,販売時間終了後、設定したアイテムはショップから取り下げられます。ただし、再販売もサポートされています
21625,タグ増加
21626,コインタイプ
21627,元の価格
21628,現在の視聴回数を使い切りました
21629,おすすめ
21630,大人気
21631,時間限定
21632,割引
21633,#L割引価格
21634,割引価格を設定すると、プレイヤーの実際の購入価格は割引価格により計算されます
21635,#L割引有効期限
21636,割引有効期限のカウントダウンが終了すると、売却価格が元の価格に戻ります
21637,売却時間
21638,あなたのアイテムがショップで売却される時間の長さを決めます。カウントダウンが終了すると、プレイヤーはそれ以上購入できません。
21639,広告
21640,無料
21641,#L広告モード
21642,広告収入モードをオンにすると、プレイヤーは広告を視聴する方式によって#cfa7a0f無料のアイテムを獲得#nでき、あなたも#cfa7a0f広告収入のシェア#nを得ることができます
21643,表示言語設定【#cff3d2b@1#n】失敗
21644,表示言語設定【#c5aea0a@1#n】成功
21645,表示言語設定
21646,訳文を上書きしますか？
21647,言語タイプ：
21648,#cfa7a0f言語サポートバージョンを選択する意味は？#n#r言語サポートバージョンを選択すると、マップ内のテキスト入力箇所の一部に翻訳編集ボタンが表示されます。翻訳編集ボタンをタップすると、テキストがオンラインで選択した言語に翻訳されます。#r他の人は、マップに入る前に作者がサポートするよう設定した言語を選択し、ゲームを開始します。
21649,言語サポートバージョン
21650,翻訳編集
21651,訳文言語サポート
21652,全部翻訳
21653,原文 [#cfa7a0f@1#n]
21654,訳文 [#cfa7a0f@1#n]
21655,制限超過
21656,空欄
21657,原文の変更が検出された場合、確定をタップすると自動ですべて翻訳されます（#cfa7a0f注：元の訳文が上書きされます#n）
21658,@1のミニショップ
21659,マップ倉庫
21660,1、創作者ショップで購入したアイテムは、直接にバックパックに入れられます。
21661,2、バックパックの空間が足りない場合、左下の倉庫に入れられます。
21662,商品棚容量：
21663,商品配置
21664,コインタイプ
21665,タグ増加
21666,売却価格
21667,各数量
21668,コイン選択
21669,入力数が大きすぎます
21670,人気
21671,新商品
21672,タグを選択する
21673,マップバージョンが使用できません
21674,バックパックがいっぱいです。@1個の取り出しに成功しました
21675,一部の@1を取り出して今のセーブデータのバックパックに入れますか？
21676,取り出し確認
21677,1つのマップバージョンの使用不可アイテムを取り出し、今のセーブデータのバックパックに入れますか？
21678,ネットワーク請求失敗
21679,商品情報保存成功
21680,認証開発者にならなければこの機能は使えません。ボタンをタップしてミニボックスに行き、認証してください
21681,認証開発者にならなければこの機能は使えません
21682,認証へ
21683,#c0aaa1a@1#n/@2
21684,本の合成欄のスペースが不足しています
21685,本の分解欄に本がすでに存在しています
21686,スターエネルギーカーテン
21687,目的地【#cff3d2b@1#n】がアクティベートされていません。現在転送できません
21688,上書きする
21689,上書きしない
21690,翻訳中です。少々お待ちください...
21691,翻訳に成功しました
21692,翻訳タイムアウト
21693,未保存の内容があります。退出しますか？
21694,制作完了
21695,分割済
21696,スロットがいっぱいです
21697,これ以上内容はありません
21698,ショップ：@1
21699,追加交流
21700,新ショップ
21701,ショップ編集
21702,ショップ設定
21703,ショップ名
21704,ショップ説明
21705,商品設定
21706,商品名：
21707,購入可能回数：
21708,補充時間：
21709,購入に必要：
21710,追加商品
21711,商品詳細設定
21712,商品購入
21713,スター購入
21714,コイン購入
21715,単発購入数
21716,購入可能回数
21717,商品補充
21718,補充時間
21719,残り：@1
21720,売り切れました
21721,商品購入
21722,購入数
21723,コイン不足
21724,購入に必要
21725,革の巻物
21726,本選択
21727,時間限定販売
21728,未所持の時間限定ドレスアップをキャンセルすると保存できますよ
21729,イベント獲得
21730,未所持のイベントドレスアップをキャンセルすると保存できますよ
21731,バックパックがいっぱいです。#cfa7a0f@1#n@2個購入に成功しました
21732,#cfa7a0f@1#n@2個購入に成功しました
21733,アイテム欄がいっぱいです。購入できません
21734,本当にこのショップを削除しますか？
21735,本当にデフォルトの設定に戻しますか？
21736,アイテム名を入力してください
21737,#cfa7a0f @1 #nの検索結果
21738,アイテムが見つかりません
21739,検索内容は空欄にできません
21740,ショップ作成失敗
21741,ショップ更新成功
21742,オン
21743,オフ
21744,視野
21745,近い
21746,中
21747,遠い
21748,さらに遠く
21749,最も遠く
21750,UIスタイル
21751,淡緑色
21752,麦黄色
21753,露草色
21754,パック
21755,含まれるアイテム
21756,パックタイプ
21757,固定産出
21758,開放条件
21759,下のパックタイプを選択してください
21760,ランダム産出
21761,#L産出アイテム数
21762,#L重複許可
21763,必要数
21764,消費アイテム
21765,アイテム選択
21766,確率（%）
21767,追加アイテム
21768,含まれるアイテムを追加してください
21769,確率の総和が100%になると保存できます。現在の確率の総和は@1です
21770,以下のすべてのアイテムを獲得
21771,@1を消費して開放し、以下のすべてのアイテムを獲得
21772,確率で以下の@1個のアイテムを獲得
21773,@1を消費して開放し、確率で以下の@2個のアイテムを獲得
21774,オープン
21775,詳細情報確認>
21776,アイテム設定
21777,各数量
21778,ブロックを投げる
21779,投げブロック済み
21780,投げブロック
21781,#cfa7a0f@1#nを1個応援。現在のマップ#c0aaa1aブロック値+@2#n
21782,お返しとして#cfa7a0f@1#nを贈ります
21783,注：各マップは30日間で1回のみ応援できます
21784,すでにこのマップにブロックを投げています
21785,1つ投げる
21786,このマップが面白ければブロックを投げましょう！
21787,あなたの@1の数が不足しています。ボーナスを受け取りに行きましょう
21788,ブロック値
21789,フィードバック報酬
21790,ご愛顧に感謝します！
21791,#c0aba1d@1#nのマップにブロックを投げる
21792,"#cfa7a0f投げブロックとは？#n
 「投げブロック」はプレイヤーがマップへの愛をさらに表現し、応援できるようにするためのものです。全プレイヤーの投げブロックはボランティア精神によるものです。
 
 #cfa7a0fブロック値とは？#n
 ブロック値はプレイヤーの投げブロックによって増加します。マップのブロック値が高くなるほど、このマップがプレイヤーに人気だということを表します。
 同時に、個人センターでもプレイヤーのすべてのシェア済みマップのブロック値の合計が表示されます。
 
 #cfa7a0fそれぞれの投げブロックの区別は？#n
 それぞれの投げブロックで増加するブロック値が異なります。ミニコインで買ったブロックを投げると、プレゼントももらえますよ。同時にマップコメント内のあなたの名前も他の人と区別されるようになります。"
21793,評価
21794,おすすめする（鑑賞家に作品を見つけてもらえる確率が高くなる）
21795,推奨（鑑賞家が推奨したマップは多くの人に見てもらえる）
21796,コメントを公開
21797,このまま離れる
21798,オープン失敗
21799,開放アイテムが足りません
21800,バックパックのスペースが不足しています。バックパックを整理してください
21801,獲得
21802,ショップ名称を入力してください
21803,ショップ説明を入力してください
21804,パックを開くと獲得できるいくつかのアイテムを設定します。
21805,開封の重複が許可されていれば、パックを開いた時に確率に基づき、重複アイテムが獲得できます。
21806,パックタイプ：@1
21807,パック内にはアイテムが合計@1種含まれています。開くと確率で@2個引けます
21808,パック内にはアイテムが合計@1種含まれています。開くとすべてのアイテムを獲得します
21809,アイテム開放
21810,必須アイテムが足りません！
21811,マップの作者を応援してくれてありがとう！
21812,"私の作品を応援してくれてありがとうございます。あなたの応援は私の創作の
 最大の原動力です！"
21816,購入制限
21817,作者
21818,マップ
21819,作者名/ミニIDを入力してください
