ID,名称,描述,说明
2100005,احصل على القيمة من جدول الخادم لإكمال الحكم,الحصول على قيمة من جدول الخادم أو المتصدرين الحكم الكامل هو%1,"1. اتخاذ إجراءات للحصول على القيم من الجداول أو المتصدرين
2. سيتم تمرير جميع معلمات الحدث (مثل تشغيل لاعب الحدث ، وإثارة مخلوق الحدث ، وما إلى ذلك)"
2100006,الحكم على عضوية اللاعب,%1%2 عالم صغير العضو الكبير هو%3,
210001,القيمة المنطقية للرقم المحدد في مجموعة القيم المنطقية,ترقيم منطقي%2 في%1,
210002,القيم المنطقية العشوائية في المجموعات المنطقية,منطقي عشوائي في%1,
2110001,المركبات الخاصة باللاعبين,%1%2%3,
2120001,تأثير الحكم,%1%2%3,
2130001,العب الاعلان عشان اكمل الحكم,تم تحديد الإعلان الذي يتم تشغيله حاليًا ليكون%1,
2140001,حالة تأثير الحكم,%1%2%3,
2140002,حكم لبنة البناء,%2 من%1 اكتشف%3 وضع الكشف%4 مطلوب%5,
2140003,حكم كتلة البناء قابل للتنفيذ,الكشف عن%2 لبنة البناء القابلة للتنفيذ من%1 لنمط الكشف%3%4 الشرط%5,
2140004,حكم بيئة التشغيل,تحقق مما إذا كان يعمل حاليًا في الفصل,
2150001,الحكم المكون,%1%2%3 من%4,
2150002,حكم الصفحة,%1%2%3,
220001,نوع الكتلة مع الرقم المحدد في مجموعة نوع الكتلة,نوع المنع مرقم%2 في%1,
220002,نوع كتلة عشوائية في مجموعة نوع كتلة,نوع كتلة عشوائي في%1,
221001,الكشف ، تشابه المنطقة,تشابه منطقة الكشف: المنطقة الأصلية%1 وجهة المنشأ%2 وضع الكشف%3,
221002,كتلة نوع المجموعة في المنطقة,احصل على مجموعة نوع الحظر في%1,
221003,مجموع عدد الكتل في المنطقة,احصل على العدد الإجمالي للكتل في%1,
221004,عدد الكتل من النوع المحدد في المنطقة,احصل على عدد الكتل من النوع%2 في%1,
230001,نوع العنصر مع الرقم المحدد في مجموعة نوع العنصر,نوع السلعة مرقمة%2 في%1,
230002,نوع البند عشوائي في مجموعة نوع البند,نوع عنصر عشوائي في%1,
240001,نوع الكائن الحي مع العدد المحدد في مجموعة النوع البيولوجي,النوع البيولوجي مرقم%2 في%1,
240002,الأنواع البيولوجية العشوائية في مجموعة النوع البيولوجي,نوع مخلوق عشوائي في%1,
250001,مؤقت مع الرقم المحدد في مجموعة المؤقت,مؤقت مرقم%2 في%1,
250002,مؤقت عشوائي في مجموعة الموقت,مؤقت عشوائي في%1,
260001,نوع التأثير مع الرقم المحدد في مجموعة نوع التأثير,نوع التأثير مرقم%2 في%1,
260002,أنواع التأثير العشوائي في مجموعة نوع التأثير,نوع تأثير عشوائي في%1,
270004,رمز لنوع البند,أيقونة%1,
270005,رمز البيولوجية,أيقونة%1,
270006,رمز نوع المخلوق,أيقونة%1,
270007,رمز الحالة,أيقونة%1,
270008,رمز نوع الكتلة,أيقونة%1,
270009,رمز الشخصية الحالية للاعب,أيقونة الدور الحالي%1,
270010,الحصول على لاعب رمز شريط الاختصار,رمز شريط الاختصار%1 لـ%2,
280001,نوع رمي عشوائي,نوع رمي عشوائي,
290001,صوت عشوائي,صوت عشوائي,
300001,الموقع الذي حصل عليه الخادم,الموقع الذي حصل عليه الخادم,
300002,المنطقة التي حصل عليها الخادم,المنطقة التي حصل عليها الخادم,
300003,القيمة التي حصل عليها الخادم,القيمة التي حصل عليها الخادم,
300004,السلسلة التي حصل عليها الخادم,السلسلة التي حصل عليها الخادم,
300005,القيمة المنطقية التي حصل عليها الخادم,القيمة المنطقية التي حصل عليها الخادم,
300006,لاعب المكتسبة من قبل الخادم,لاعب المكتسبة من قبل الخادم,
300007,نوع من كتلة جلبت من قبل الخادم,نوع من كتلة جلبت من قبل الخادم,
300008,نوع العنصر الذي حصل عليه الخادم,نوع العنصر الذي حصل عليه الخادم,
300009,المخلوقات التي حصل عليها الخادم,المخلوقات التي حصل عليها الخادم,
30001,وقت اللعبة الحالي,وقت اللعبة الحالي,
300010,نوع المخلوق الذي حصل عليه الخادم,نوع المخلوق الذي حصل عليه الخادم,
300011,الموقت جلبت من قبل الخادم,الموقت جلبت من قبل الخادم,
300012,نوع التأثير الذي حصل عليه الخادم,نوع التأثير الذي حصل عليه الخادم,
300013,الترتيب الحصول على الترتيب,الترتيب الحصول على الترتيب,
300014,الاسم (المفتاح) الذي حصل عليه الخادم,الحصول على أسماء الخادم وفهرس المتصدرين (مفاتيح),
300015,لاعب (مفتاح) المكتسبة من قبل الخادم,الحصول على الخادم والمتصدرين فهرستها اللاعبين (مفتاح),
30002,فرق ذات تصنيفات محددة,ترتيب الفرق%1,
30003,لعبة الجاذبية الحالية مضاعفات,الجاذبية لعبة الحالية,
3010001,ضبط وضع الطقس العالمي,اضبط نمط الطقس العام على%1,
3010002,ضبط الوقت,ضبط وقت اللعبة إلى%1,
3010003,ضبط الجاذبية,اضبط الجاذبية على%1,
3010004,اضبط اللعبة للانضمام في منتصف الطريق,اضبط لعبة الانضمام في منتصف الطريق على%1,
3010005,إرسال البث,أرسل البث%1,
3010006,ارسل بث وانتظر,أرسل البث%1 وانتظر,
3010007,ضبط سرعة الفاصل الزمني,اضبط سرعة الفاصل الزمني للعبة على%1x,
3010008,تعيين خريطة سكاي بوكس,اضبط%1 إلى%2,"1. سيؤدي إعداد خريطة السماء إلى فشل النجوم والغيوم
2. سيؤدي إعداد خريطة السماء إلى إبطال لون الجزء العلوي والخصر والسفلي من مربع السماء."
3010009,ضبط لون سكاي بوكس,اضبط%1%2 إلى%3,
3010010,تعيين معلمات skybox,اضبط%1%2 إلى%3,
3010011,إرسال بث الخادم إلى جميع غرف الخادم السحابي,إرسال بث الخادم%1 إلى كل غرف الخادم السحابي,"1. سيصبح ساري المفعول أيضًا عند تنفيذه بواسطة جهاز واحد ، ولكنه لن يسري إلا محليًا ولن يتم إرساله إلى غرفة الخدمة السحابية.
2. العزلة: لن يتم إرسال تصحيح أخطاء الخدمة السحابية إلا لنفسك. إذا كنت بحاجة إلى البث إلى الخدمة السحابية العامة ، فأنت بحاجة إلى القيام بذلك في غرفة الخدمة السحابية العامة
3. الحد: يمكن إرسال بث واحد فقط كل 15 ثانية لكل غرفة"
3010012,تعيين قالب skybox,اضبط skybox الحالي على%1,
3010013,تعيين التضاريس المجموعة الطقس,اضبط الطقس لـ%1 إلى%2,
3010014,اضبط مفتاح سكاي بوكس,اضبط%1%2 إلى%3,
3020001,تشغيل الزناد,قم بتشغيل%1 ، تحقق من الشرط%2 ، نفذ الإجراء,
3020002,حلقة الزناد,من%1 إلى%2 ، نفذ%3,
3020003,تغيير حالة الزناد,تغيير الحالة%1 إلى%2,
3020004,تغيير حالة مجموعة الزناد,تغيير الحالة%1 إلى%2,
3040001,خلق بلوك,أنشئ%2 عند%1 ، في مواجهة%3,
3040002,احذف بلوك,احذف الحظر على%1,
3040003,استبدال الكتل,استبدل المربع الموجود على%1 مع%2 ، في مواجهة%3,
3040004,تعيين حالة كتلة التبديل,اضبط حالة مفتاح الكتلة من%1 إلى%2,
3040005,تعيين أذونات كتلة,اضبط%2 من%1 إلى%3,
3040006,ملء المنطقة مع المربعات,املأ%2 مع%1 ، في مواجهة%3,
3040007,مسح المربعات في المنطقة,مسح%2 في%1,
3040008,انسخ الكتل في المنطقة إلى النقطة المحددة,انسخ المربعات داخل%1 وضعها في%2 باتجاه%3,
3040009,كتلة استبدال المنطقة,استبدل%2 في%1 بـ%3 باتجاه%4,
3040010,تدمير مكعب,كسر المربعات على%1,
3040011,إنشاء مربعات اللون,أنشئ%2 عند%1 ، التوجه%3 ، اللون%4 (فقط مربعات الألوان صالحة),
3040012,كتلة اللعب العمل,اصنع مربعات على%1 لعب%2 ، وضع اللعب%3,
3040013,استبدال المربعات اللون,استبدل%2 على%1 بالاتجاه%3 واللون%4 (فقط مربعات الألوان صالحة),
3040014,مسح جميع الساحات في المنطقة,مسح كل المربعات في%1,
3040015,كتل من النوع المحدد في منطقة الضرر,دمر%2 في%1,
3040016,تدمير جميع الساحات في المنطقة,دمر كل المربعات في%1,
3040017,استبدال جميع الساحات في المنطقة,استبدل كل المربعات في%1 بـ%2 باتجاه%3,
3040018,وضع المخططات,ضع%2 على%1 ، أدر%3 ، المرآة%4 ، منطقة المخطط مغطاة بالكامل%5,
3050001,اهزم اللاعب,الهزيمة%1,
3050002,قيامة اللاعب إلى نقطة معينة,انبعث%1 إلى%2,
3050003,تعيين نقاط القيامة لاعب,اضبط نقطة القيامة لـ%1 إلى%2,
3050004,تعيين خصائص اللاعب,اضبط%2 من%1 إلى%3,
3050005,يعطي تأثيرات حالة اللاعب,يعطي%1%2 تأثير ، يستمر للأبد لـ%3 ، يستمر لـ%4 ثواني,
3050006,إزالة تأثير حالة اللاعب,أزل تأثير%2 من%1,
3050007,تعيين أذونات لاعب,اضبط%2 من%1 إلى%3,
3050008,إزالة لاعب,أزل%1 من هذه اللعبة,
3050009,ينضم اللاعبون إلى وضع المتفرج,أضف%1 إلى نمط المتفرج,
3050010,إعداد فريق لاعب,اضبط فريق%1 على%2,
3050011,تعيين موقف لاعب,أرسل%1 إلى%2,
3050012,ضبط اتجاه اللاعب,اضبط%1 التوجه إلى%2,
3050013,ضبط زاوية كاميرا اللاعب,اضبط زاوية الكاميرا من%1 إلى إحداثيات العالم%2 درجة أفقية و%3 درجة رأسية,
3050014,أضف عناصر إلى حقيبة ظهر اللاعب,أضف%1%2 إلى%3 حقائب ظهر,
3050016,تجاهل البنود لاعب ظهره,تجاهل%2%3 على%1,
3050017,تدمير البنود لاعب ظهره,دمر%2%3 على%1,
3050018,لاعب ركوب السيارة,ركوب%1 على%2 ، رقم الموقع%3,
3050019,لاعب يترك السيارة,اجعل%1 يترك المركبة الحالية,
3050020,تعيين منظور لاعب,اضبط زاوية الرؤية%1 على%2 ، اقفل%3,
3050021,لاعب يتحكم السيارة إلى الأمام,اجعل%1 يقود السيارة يتقدم تلقائياً,
3050022,لاعب المسار التلقائي,يتسبب في محاولة%1 إيجاد المسار التلقائي إلى%2 ، قابل للتشغيل%3,هذا الحدث له حد مسافة ، يتجاوز نطاقًا معينًا (حوالي 32 مربعًا) سيؤدي إلى فشله في إطلاق النار
3050023,يفوز اللاعب,جعل%1 يفوز باللعبة,
3050024,لاعب يلعب الرموز المتحركة,اجعل%2 يلعب%1,معلمة تعبير الرسوم المتحركة نطاق قيمة الإدخال 1-20 عمل الحرف 1-10 عمل عام 11-20
3050025,عرض نص نافذة الخليج إلى لاعب,عرض نص نافذة الخليج%2 لـ%1,
3050026,يستخدم اللاعبون عناصر شريط الاختصار,استخدم شريط الاختصار%1 لتحديد العناصر,
3050027,عرض معلومات مربع الدردشة للاعبين,أظهر رسالة مربع المحادثة%2 إلى%1,
3050028,لا يمكن تجاهل عناصر اللاعب المعينة,قم بتعيين%2 من%1 على ألا يتم إهماله كـ%3,
3050029,لا يمكن إسقاط عناصر اللاعب المعينة,اضبط%2 من%1 على ألا تسقط إلى%3,
3050030,جعل اللاعب يتحرك,تحرك%1 نحو%2 ، السرعة%3,
3050031,تأثير حالة اللاعب البديل,استبدل%2 على%1 بـ%3 لـ%4 للأبد لـ%5 ثانية,
3050032,تجهيز اللاعب,ضع%1 على%2 في حقيبة الظهر,
3050033,جعل اللاعب يخلع عتاده,اجعل%1 يزيل ترس%2 في حقيبة الظهر,
3050034,إنشاء لاعب والعتاد,أنشئ%1 إلى%2 شريط تروس,
3050035,تدمير معدات اللاعب,تدمير المعدات في%1%2,
3050036,تعيين مظهر لاعب,اضبط مظهر%1 إلى%2,
3050037,استعادة مظهر اللاعب,استعادة%1 إلى المظهر الأولي,
3050040,جعل اللاعب يسبب ضررا للاعب,يتسبب في تلف%1 لـ%3%4 لـ%2,"1. مصدر الضرر الذي يمكن الحصول عليه هو اللاعب ، وسيتم عرض كلمة ضرر
2. الضرر المشاجرة ، الضرر بعيد المدى ، الضرر الانفجار سيضيف 5 قيم الضرر افتراضيا ، وسيتم حساب قيمة الضرر النهائي وفقا للدفاع
3. سيتم تشغيل الحدث المقابل (على سبيل المثال ، يتسبب اللاعب في ضرر ، ويتعرض اللاعب للضرر) ، ولكنه لن يؤدي إلى هجوم اللاعب وحياته الهجومية وغيرها من الأحداث"
3050041,يتسبب اللاعب في إلحاق الضرر بالمخلوقات,يتسبب في تلف%1 لـ%3%4 لـ%2,"1. مصدر الضرر الذي يمكن الحصول عليه هو اللاعب ، وسيتم عرض كلمة ضرر
2. الضرر المشاجرة ، الضرر بعيد المدى ، الضرر الانفجار سيضيف 5 قيم الضرر افتراضيا ، وسيتم حساب قيمة الضرر النهائي وفقا للدفاع
3. سيتم تشغيل الحدث المقابل (على سبيل المثال ، يتسبب اللاعب في ضرر ، ويتعرض اللاعب للضرر) ، ولكنه لن يؤدي إلى هجوم اللاعب وحياته الهجومية وغيرها من الأحداث"
3050042,يتسبب في إصابة اللاعب بأهداف في المنطقة,يتسبب في إلحاق%1 الضرر بـ%3%4 لجميع الأهداف في%2,"1. تسبب في ضرر للجميع (بما في ذلك نفسك) ، يمكنك الحصول على مصدر الضرر كلاعب ، وسيتم عرض كلمة ضرر
2. الضرر المشاجرة ، الضرر بعيد المدى ، الضرر الانفجار سيضيف 5 قيم الضرر افتراضيا ، وسيتم حساب قيمة الضرر النهائي وفقا للدفاع
3. سيؤدي ذلك إلى تشغيل الأحداث المقابلة (مثل تلف اللاعب ، اللاعب ، تلف المخلوقات ، إلخ) ، ولكنه لن يؤدي إلى هجوم اللاعب ، هجوم الحدث المتوسط للحياة"
3050043,تعيين اسم لاعب,اضبط اسم%1 إلى%2,
3050044,ضبط كيف يتحرك اللاعب,اضبط%1 للتحرك مع%2,بعد هبوط الشخصية ، سيتم إلغاء حالة الرحلة ، ويجب تشغيل الإجراء مرة أخرى.
3050045,يخرج اللاعب من وضع المتفرج,أخرج%1 من وضع المتفرج,
3050046,تعيين الحصانة لاعب لنوع الضرر,مجموعة%1 مناعة%2,
3050047,إزالة لاعب نوع الضرر المناعي,إزالة%1 المناعي%2,
3050048,هز لاعب الكاميرا,هز%1 الكاميرا%2 ثانية بكثافة%3,
3050049,إيقاف اهتزاز كاميرا اللاعب,أوقف%1 اهتزاز الكاميرا,
3050050,ضبط عناصر اللاعب,جلس%1%2 إلى%3 ، الكمية إلى%4,
3050051,إزالة عناصر اللاعب,أزل%3 عناصر من%1%2,
3050052,إرسال طلب صديق في الغرفة,اجعل%1 يرسل طلب صداقة إلى%2 في الغرفة,
3050053,إفراغ مكتبة عنصر اللاعب,امسح الكل%2 من%1,
3050054,عناصر لاعب المحمول,نقل%1 على%2%3 إلى%4,
3050055,عناصر لاعب مبادلة,قم بتبديل%2 إلى%3 على%1,
3050056,إزالة جميع تأثيرات الحالة على المشغل,مسح كل تأثيرات الحالة على%1,
3050057,يزيل جميع تأثيرات الحالة السلبية من اللاعب,امسح كل تأثيرات الحالة السلبية على%1,
3050058,تغيير زاوية اللاعب,تغيير التوجه%1 إلى%2,
3050059,فتح الصناديق في العالم للاعب,افتح مربع%2 لـ%1 (المدى الصحيح حوالي 60 مربع),
3050060,افتح طاولة الحرفي للاعب,افتح مكتب الحرفي لـ%1,
3050061,فتح المتصدرين للاعبين,عرض%2 لـ%1,
3050062,إخفاء المتصدرين من اللاعبين,إخفاء المتصدرين لـ%1,
3050063,يهتز تلفون اللاعب,ضبط%1 مدة اهتزاز الهاتف%2 ميلي ثانية ، الشدة%3,
3050064,ضبط لون فلتر اللاعب,اضبط لون المرشح لـ%1 إلى%2,
3050065,قم بتعيين معلمات مرشح اللاعب,ضبط%1 مرشح%2 إلى%3,
3050066,النقل الفوري للاعب إلى الخريطة المعينة,أرسل%1 إلى الخريطة بمعرف الخريطة%2,يمكن لكل لاعب تشغيل مرة واحدة فقط كل 30 ثانية
3050067,النقل الفوري للاعب إلى الغرفة المخصصة,أرسل%1 إلى الخريطة مع معرف الغرفة%2,يمكن لكل لاعب تشغيل مرة واحدة فقط كل 30 ثانية
3050068,نقل مجموعة اللاعبين إلى غرفة أخرى,نقل%1 إلى غرفة أخرى على الخريطة الحالية,
3050069,حرك الكاميرا,اصنع%1%2%3 ، حرك%4 ، المدة%5 ثواني,
3050070,تدوير الكاميرا,اصنع%1%2%3 ، حرك%4 ، المدة%5 ثواني,
3050071,ضبط أذونات الكاميرا,ضبط كاميرا%1%2 إلى%3,
3050072,ضبط وضع دوران الكاميرا,اضبط نمط دوران الكاميرا لـ%1 إلى%2,
3050073,قم بتركيب الكاميرا على الكائن,تركيب كاميرا%1 على%2,
3050074,قم بتركيب الكاميرا على الموقع,تركيب كاميرا%1 على%2,
3050075,استعادة خصائص الكاميرا,استعادة خصائص الكاميرا لـ%1,
3050076,Set color style for player filter,Set the color style of %1’s filter to %2,
3050077,اضبط قالب فلتر اللاعب,اضبط%1 قالب المرشح على%2,
3050078,نقل اللاعب إلى نوع الغرفة المحدد,نقل%1 إلى غرفة من النوع%2,"1. يمكن لكل لاعب تشغيل مرة واحدة فقط كل 30 ثانية
2. إذا لم يكن هناك حاليًا أي غرفة يمكن الوصول إليها ، فسيتم إنشاء غرفة جديدة"
3050080,ينقل اللاعب إلى الخريطة المحددة ونوع الغرفة المحدد,أرسل%1 إلى الغرفة مع معرف الخريطة %2 واكتب %3,"1. يمكن لكل لاعب تشغيل مرة واحدة فقط كل 30 ثانية
2. إذا لم يكن هناك غرفة يمكن الوصول إليها حاليًا ، فسيتم إنشاء غرفة جديدة"
3050081,أظهر نافذة دعوة الصديق المنبثقة للاعب,أظهر دعوة صديق نافذة منبثقة لـ%1,
3060001,إضافة لاعب إلى مجموعة لاعب,أضف%1 إلى%2,
3060002,إزالة لاعب من مجموعة لاعب,أزل%1 من%2,
3060003,واضح مجموعة لاعب,مسح%1,
3060004,تنفيذ مشغلات على مجموعات لاعب,نفذ%2 على كل لاعب في%1 وتحقق من حالة الزناد لـ%3,
3060005,عرض معلومات مربع الدردشة لمجموعات اللاعبين,أظهر رسالة مربع المحادثة%2 لكل لاعب في%1,
3060006,أظهر نص نافذة الخليج إلى مجموعة اللاعبين,أظهر نص نافذة الخليج%2 لكل لاعب في%1,
3070001,خلق مخلوق,أنشئ%2%3 في%1 ، المخيم ينتمي إلى%4,
3070003,اهزم المخلوقات,الهزيمة%1,
3070004,حذف مخلوق,احذف%1,
3070005,هزيمة نوع المخلوق,الهزيمة%1,
3070006,حذف النوع البيولوجي,احذف%1,
3070007,تعيين الخصائص البيولوجية,ضبط%2 من%1 إلى%3,
3070008,تعيين نوع الضرر البيولوجي,اضبط نوع تلف%1 على%2,
3070009,تعيين نوع الضرر المناعي البيولوجي,مجموعة%1 مناعة%2,
3070010,تعيين الأذونات البيولوجية,اضبط%2 من%1 إلى%3,
3070011,جعل المخلوقات تلعب التعبيرات المتحركة,اجعل%1 يلعب%2,معلمة تعبير الرسوم المتحركة نطاق قيمة الإدخال 1-20 عمل الحرف 1-10 عمل عام 11-20
3070012,يعطي تأثيرات الحالة البيولوجية,يعطي%1%2 تأثير,
3070013,تأثير حالة الإزالة البيولوجية,أزل تأثير%2 من%1,
3070014,اضبط الزاوية الحيوية,اضبط التوجه%1 على%2 درجة,
3070015,تعيين الموقع البيولوجي,أرسل%1 إلى%2,
3070016,اكتشاف المسار التلقائي البيولوجي,جعل%1 يحاول إيجاد طريقه إلى%2,هذا الحدث له حد مسافة ، يتجاوز نطاقًا معينًا (حوالي 32 مربعًا) سيؤدي إلى فشله في إطلاق النار
3070017,جعل المخلوقات تتحرك,حرك%1 نحو%2 مع السرعة%3,
3070018,ضبط المظهر البيولوجي,اضبط مظهر%1 إلى%2,
3070019,استعادة المظهر البيولوجي,استعادة%1 إلى المظهر الأصلي,
3070022,تسبب المخلوقات في إلحاق الضرر باللاعب,يتسبب في تلف%1 لـ%3%4 لـ%2,"1. يمكن الحصول على مصدر الضرر كمخلوق ، وسيتم عرض كلمة الضرر
2. سيتم احتساب قيمة الضرر النهائية بناءً على الدفاع
3. سوف يؤدي إلى أحداث مقابلة (مثل تلف المخلوقات ، تلف المخلوقات ، إلخ) ، ولكنه لن يؤدي إلى هجوم المخلوقات ، ومهاجمة الحياة وغيرها من الأحداث"
3070023,تسبب الضرر للمخلوقات,يتسبب في تلف%1 لـ%3%4 لـ%2,"1. يمكن الحصول على مصدر الضرر كمخلوق ، وسيتم عرض كلمة الضرر
2. سيتم احتساب قيمة الضرر النهائية بناءً على الدفاع
3. سوف يؤدي إلى أحداث مقابلة (مثل تلف المخلوقات ، تلف المخلوقات ، إلخ) ، ولكنه لن يؤدي إلى هجوم المخلوقات ، ومهاجمة الحياة وغيرها من الأحداث"
3070024,جعل المخلوقات تضر الأهداف في المنطقة,يتسبب%1 في إلحاق الضرر%3%4 بالأهداف ضمن%2,"1. إذا تسببت في ضرر للجميع (بما في ذلك نفسك) ، يمكنك الحصول على مصدر الضرر كمخلوق ، وسيتم عرض كلمة ضرر
2. سيتم احتساب قيمة الضرر النهائية بناءً على الدفاع
3. سوف يؤدي إلى أحداث مقابلة (مثل تلف المخلوقات ، تلف المخلوقات ، إلخ) ، ولكنه لن يؤدي إلى هجوم المخلوقات ، ومهاجمة الحياة وغيرها من الأحداث"
3070025,مخلوق بديل,يستعاض عن%1 بـ%2 ، مع الاحتفاظ بالنقاط الصحية كنسبة مئوية كـ%3,"1. الحفاظ على المعلومات الرسومية للمخلوق بعد الاستبدال
2. يبقى فريق المخلوق دون تغيير بعد الاستبدال
3. ستتغير المتغيرات البيولوجية أيضًا ، على سبيل المثال: يتم تخزين كائن حي في المتغير قبل الاستبدال ، وبعد استبداله بكائن B ، تتغير القيمة المخزنة في المتغير من كائن حي إلى كائن B (تتأثر المتغيرات البيولوجية فقط ، وليس متغيرات النوع البيولوجي)"
3070026,إنشاء فريق بيولوجي,اضبط فريق%1 على%2,
3070027,إزالة نوع الضرر المناعي البيولوجي,إزالة%1 المناعي%2,
3070028,يزيل جميع تأثيرات الحالة من المخلوق,أزل كل تأثيرات الحالة على%1,
3070029,يزيل جميع آثار الحالة السلبية من المخلوق,أزل كل تأثيرات الحالة السلبية على%1,
3080001,إضافة مخلوق إلى مجموعة بيو,أضف%1 لتحديد%2,
3080002,إزالة كائن حي من منطقة حيوية,أزل%1 من%2,
3080003,افرغ البيوم,مسح%1,
3080004,تنفيذ الزناد على المنطقة الأحيائية,نفذ%2 على كل مخلوق في%1 ، تحقق من حالة الزناد%3,
3100001,إنشاء عناصر إلى صندوق التخزين,أنشئ%1%2 لتحديد صندوق التخزين%3,
3100002,حذف الدعائم في صندوق التخزين,احذف%2%3 من صندوق التخزين المحدد%1,
3100003,الدعائم لتفريغ صندوق التخزين,أفرغ كل العناصر في صندوق التخزين المحدد%1,
3100004,إنشاء رمي,أنشئ%2 عند المحدد%1 ، ابدأ إلى%3,
3100005,إنشاء رميات اللاعب,أنشئ%3 ينتمي إلى%2 عند المحدد%1 ، أطلق إلى%4,
3100006,حذف رميات,احذف%1,
3100007,إنشاء قطرة,أنشئ%2%3 قطرات عند%1 المحدد,
3100008,حذف الكائنات التي تم إسقاطها,احذف%1,
3100009,تعديل السلعة لتبرد,عدل%2 من%1 لتبرد إلى%3 ثواني,
310001,الرسومات المتحركة المكون,%1 مدة واحدة%2 ثانية ، أوقات اللعب%3,
3100010,الدعائم تبرد,بارد%2 من%1,
3100011,إنشاء رميات مخلوق,أنشئ%3 ينتمي إلى%2 عند المحدد%1 ، أطلق إلى%4,
3100012,جعل لاعب النار المقذوفات,جعل%1 نار%3 عند%2,
3100013,جعل المخلوقات النار المقذوفات,جعل%1 نار%3 عند%2,
3100014,تغيير مظهر العنصر,تغيير المظهر من%1 إلى%2,
3100015,تغيير مظهر القذيفة,تغيير المظهر من%1 إلى%2,
3100016,عمل اللعب الدعامة,جعل%1 عنصر محمول باليد يلعب%2 ، وضع اللعب%3,
3100017,رمي الكائن اللعب العمل,جعل%1 يلعب%2 ، وضع اللعب%3,
3100018,إسقاط عمل تشغيل الكائن,جعل%1 يلعب%2 ، وضع اللعب%3,
310002,نص الرسومات المتحركة,مدة%1%2 ثانية,
310003,النزوح السلس,انتقل إلى X%2 Y%3 في%1 ثانية,
310004,زيادة سلسة من الإحداثيات,في%1 ثانية ، انقل الإحداثيات%2%3%4,
310005,التحجيم السلس,تكبير العرض%2 الارتفاع%3 في%1 ثانية,
310006,زيادة سلسة في العرض والارتفاع,%2 الحجم%3%4 في%1 ثانية,
310007,دوران سلس,أدر إلى%2 درجة في%1 ثانية,
310008,زاوية زيادة السلس,في%1 ثانية ، غير الزاوية%2%3 درجة,
3110001,تشغيل مؤقت العد التنازلي,ابدأ%1 ، عد تنازلي%2 ثانية ، كرر%3,
3110002,تشغيل الموقت إلى الأمام,ابدأ%1,
3110003,مؤقت وقفة,إيقاف%1,
3110004,الانتعاش الموقت,استعادة%1,
3110005,توقف الموقت,إيقاف%1,
3110006,وقت الانتظار,بعد انتظار%1 ثانية ، تابع إلى الإجراء التالي,
3110007,ضبط توقيت الموقت,اضبط%1 إلى%2 ثانية,
3110009,أظهر نافذة الموقت,أظهر%2 نافذة إلى%1 ، العنوان%3,
3110010,إخفاء نافذة الموقت,إخفاء%2 نافذة من%1,
3120001,ضبط الموقع,اضبط%1 إلى%2,
3120002,تعيين المنطقة,اضبط%1 إلى%2,
3120003,ضبط القيمة,اضبط%1 إلى%2,
3120004,ضبط قيمة منطقية,اضبط%1 إلى%2,
3120005,تعيين لاعب,اضبط%1 إلى%2,
3120006,تعيين نوع كتلة,اضبط%1 إلى%2,
3120007,تعيين نوع البند,اضبط%1 إلى%2,
3120008,ضبط مخلوق,اضبط%1 إلى%2,
3120009,ضبط نوع المخلوق,اضبط%1 إلى%2,
3120010,مجموعة سلسلة,اضبط%1 إلى%2,
3120011,ضبط نوع التأثير,اضبط%1 إلى%2,
3130001,آثار اللعب على الموقع,تشغيل%2 على%1 ، الحجم%3,
3130002,تلعب المؤثرات الخاصة على لاعب,تشغيل%2 على%1 ، الحجم%3,
3130003,لعب المؤثرات الخاصة على المخلوقات,تشغيل%2 على%1 ، الحجم%3,
3130004,تلعب المؤثرات الخاصة على المقذوفات,تشغيل%2 على%1 ، الحجم%3,
3130005,حذف التأثيرات على الموقع,احذف%2 على%1,
3130006,حذف المؤثرات الخاصة على اللاعبين,احذف%2 على%1,
3130007,حذف المؤثرات الخاصة على المخلوقات,احذف%2 على%1,
3130008,حذف المؤثرات الخاصة على رميات,احذف%2 على%1,
3130009,ضبط حجم تأثير الموقف,اضبط حجم%2 على%1 إلى%3,
3130010,ضبط حجم تأثير اللاعب,اضبط حجم%2 على%1 إلى%3,
3130011,اضبط حجم التأثير الحيوي,اضبط حجم%2 على%1 إلى%3,
3130012,تعيين قاذف تأثير الحجم,اضبط حجم%2 على%1 إلى%3,
3130013,لعب المؤثرات الخاصة على الأجسام التي سقطت,تشغيل%2 على%1 ، الحجم%3,
3130014,حذف المؤثرات الخاصة على الأجسام المتساقطة,احذف%2 على%1,
3130015,لعب المؤثرات الخاصة على اللاعبين عقد البنود,تشغيل%2 على%1 عنصر محمول باليد ، الحجم%3,
3130016,حذف المؤثرات الخاصة على العناصر التي يحملها اللاعب,احذف%2 من%1 عنصر محمول باليد,
3130017,لعب المؤثرات الخاصة على أنواع العناصر لاعب,شغل%3 على جميع%2s التي يحملها%1 ، الحجم%4,
3130018,حذف المؤثرات الخاصة على عناصر اختصار اللاعب,احذف%3 من%2 من%1 شريط الاختصار,
3140012,جعل لاعب تلعب المؤثرات الصوتية,اجعل%1 مشهد اللعب%2 ، المجلد%3 ، النغمة%4 ، الحلقة%5,
3140013,جعل المخلوق يلعب المؤثرات الصوتية,اجعل%1 مشهد اللعب%2 ، المجلد%3 ، النغمة%4 ، الحلقة%5,
