ID,内容
3007012,هل هذا ما يحمله الكاهن المتوحش وكأن شيئًا ما مفقود.
3007013,وسيم جدًا ، حاول أن ترى نوع الأشياء التي يمكن إطلاقها.
3008001,يا الله ، هل هذه هي النجمة المحترقة ؟ الجو حار جدا في هذا المكان. إنه قريب جدًا من الشمس.
3008002,قبل الذهاب إلى التنين الأسود ، أعتقد أنني سأصنع واحدة @item_12277# سوق يكون أفضل
3008003,يفوز! إنه أمر مثير حقًا ، والتنين الأسود قوي جدًا. لكن الآن على التنين الأسود أن يعترف بقوتك ، أليس كذلك؟
3008004,"اذهب لعمل @item_588# هذا دليل على ""شجاعتك""!"
3008005,"هل هذا ""السيف المكسور باللهب""؟ من الواضح أنها إحياء لذكرى التعاون طويل الأمد بين العالمين ، ولكن يتم استخدام صورة السيف المكسور ، وفي بعض الأحيان يكون من الصعب حقًا فهم تفكير المصمم"
3008006,هناك نوعان آخران من أشكال التنين الأسود ، إذا كان لديك طاقة احتياطية ، يمكنك محاولة تحديها. إذا شعرت أن قوتك ليست كافية ، يمكنك العودة مرة أخرى في المرة القادمة.
3008007,لقد قمت بتحديث المهمة الجديدة في القائمة ، يمكنك التحقق منها
3008008,لقد هزمت التنين الأسود على شكل حمم ، أنت جيد جدًا! اذهب وانظر ماذا ترك التنين الأسود لنا.
3008009,الشكل الفوضوي ليس أكثر من ذلك ، اذهب واحصل على المكافأة ، فهو لا يزال في الجرة في وسط جزيرة التنين.
3008010,شعرت بتحسن كبير ، ظننت أنني سأذوب. كدت أنسى أنني لا أذاب
3009001,السماء جميلة جدا هنا! لكن جو Moe Eye رقيق للغاية ، فقد تحتاج إلى بعض أجهزة الأكسجين قبل استدعاء العمالقة القدامى ، استخدم طاولة الحرفي لترى ما يمكنك القيام به.
3009002,تم تحرير العملاق القديم أخيرًا ، وشبح الفراغ هو حقًا جريمة شنعاء! إعادة التدوير السريع  @item_589# لقد اقتربنا من قتل أشباح الفراغ
3009003,Ding ding dong dong dong ... أخبرني ، من اختار أسماء المخلوقات على العيون اللطيفة ، إنه غير رسمي للغاية.
3009004,تم بالفعل تكوين منطقة أكسجين ، وهذا الغطاء الأزرق جميل جدًا.
3009006,الخطاف والمخلب وسيمان للغاية ، إنه أكثر ملاءمة للذهاب إلى الجزيرة الفارغة الآن
4000001,يبدو أن طاقة الفراغ الأرضي بدأت تظهر من الأعماق، ووفقًا للسجلات، سيزداد كثافة طاقة الفراغ ليلاً، ستتأثر كل الكائنات بتأثير الفراغ. بشكل عام ، ستكون هذه الليلة أكثر خطورة!
