ID,名字,描述,追踪
1282,Rotes Gelee,"Verwenden Sie frische Früchte, um #L#cfa7a0f rot Farbstoff #n@1 zu machen",Mach #cfa7a0fDye
1284,Eisenbahner,"Verwenden Sie Eisenbots und Felsen, um #L#cfa7a0f-rail #n@1 zu machen",Machen Sie #cfa7a0fRail
1285,Achterbahn! GEHEN!,"Verwenden Sie Eisenbots, Holzplatine und Leuchtstoffblock, um #L#cfa7a0f-Rail #n@1 zu machen",Machen Sie die #cfa7a0fRail Coaster
1286,Sonnenbaden,Erhalten Sie #L#cfa7a0f Sonnenblume #n@1 aus den Ebenen,#cfa7a0fSonnenblume abholen
1287,Kronprinzessin,"Verwenden Sie drei verschiedene Blumen, um eine # l #L#cfa7a0f-Blumenkrone #n@1 zu machen",Machen Sie die #cfa7a0fBlumenkrone
1288,Schöner Tag,"Erhalten Sie automatisch den Titel, nachdem Sie die vorherigen Aufgaben abgeschlossen haben",Schließe die #cfa7a0fProduction Base Series of Achievements ab
1289,Intermediate Rune Craftman.,Verwenden Sie Zwischenruntern für Inlay @1,Eingelegter #cfa7a0fZwischenrunenstein
1290,Superior Rune Craftman.,Verwenden Sie Advance Runes für Inlay @1,Eingelegter #cfa7a0fAdvance Runenstein
1291,Runestone-Sammler,"Erhalten Sie automatisch den Titel, nachdem Sie die vorherigen Aufgaben abgeschlossen haben",Schließe den #cfa7a0fRunenstein-Erfolg ab
1292,Abenteurer,"Verwenden Sie Eisenbots und Holzstangen, um # l #L#cfa7a0f Eisenschwert #n@1 zu machen",Schließe den Erfolg der #cfa7a0fInlay-Serie ab
1293,Tapferer pikeman,"Verwenden Sie Messingbots und Holzstangen, um #L#cfa7a0f langer Speer #n@1 zu machen",Mache #cfa7a0fMessingschwert
1294,Seelenverkäufer,"Verwenden Sie Titan-Alloy-Barren und Holzstäbe, um #L#cfa7a0f erneut #n@1 zu machen",Mach #cfa7a0fTitanium Reaper
1295,Schwertkämpfer,"Verwenden Sie Diamanten, Eisenbots und Holzstäbe, um ein #L#cfa7a0f Energy Sword #n@1 zu machen",Mache #cfa7a0fDiamantschwert
1296,Ranger,"Verwenden Sie Eisenbots, Leder und Seidenfäden, um # l #L#cfa7a0f Eisen Bogen #n@1 zu machen",Mache #cfa7a0fEisenbogen
1297,Großmeister,"Verwenden Sie das Personal und ein gewöhnliches Edelstein, um das normale Personal #n@1 zu machen",Machen Sie #cfa7a0fNormales Personal
1298,Waffenmeister,"Erhalten Sie automatisch den Titel, nachdem Sie die vorherigen Aufgaben abgeschlossen haben",Schließe den Erfolg der #cfa7a0fFertigungswaffenserie ab
1299,Kupfersturzhelm,"Verwenden Sie Messingbots und Leder, um einen #L#cfa7a0f Kupfer-Helm #n@1 zu machen",Machen Sie #cfa7a0fKupferhelm
1300,Eisenhut,"Verwenden Sie Eisenbots, Messingbots und Leder, um #L#cfa7a0f Eisenhelm #n@1 zu machen",Mache #cfa7a0fEisenhelm
1301,Titan-Helm,"Verwenden Sie Eisenbots, Titan-Alloy-Barren und Leder, um #L#cfa7a0f Titaniumhelm #n@1 zu machen",Mache #cfa7a0fTitan-Helm
1302,Diamanthelm,"Verwenden Sie Diamanten, goldene Ingots und Leder, um einen #L#cfa7a0f-Diamanthelm #n@1 zu machen",Mache #cfa7a0fDiamanthelm
1303,Kupferrüstung,"Verwenden Sie Messingbots und Leder, um eine #L#cfa7a0f Kupfer-Rüstung #n@1 zu machen",Mache #cfa7a0fKupferrüstung
1304,Eisenrüstung,"Verwenden Sie Eisenbots, Messingbots und Leder, um # l #L#cfa7a0f Eisenrüstung #n@1 zu machen",Stelle #cfa7a0fEisenrüstung her
1305,Titan-Rüstung,"Verwenden Sie Eisenbots, Titan-Alloy-Ingots und Leder, um eine #L#cfa7a0f Titan Rüstung #n@1 zu machen",Stelle #cfa7a0fTitanrüstung her
1306,Diamant-Rüstung,"Verwenden Sie Diamanten, goldene Ingots und Leder, um eine #L#cfa7a0f-Diamant-Rüstung #n@1 zu machen",Stelle #cfa7a0fDiamantrüstung her
1307,Kupferhöhe,"Verwenden Sie Messingbots und Leder, um #L#cfa7a0f Kupfer Greave #n@1 zu machen",Machen Sie #cfa7a0fKupfer Beinschienen
1308,Eisenhöhe,"Verwenden Sie Eisenbots, Messingbots und Leder, um # l #L#cfa7a0f eisen Geile #n@1 zu machen",Mache #cfa7a0fEisenbeinschienen
1309,Titan-Greave.,"Verwenden Sie Eisenbots, Titan-Allous-Barren und Leder, um #L#cfa7a0f Titan-Greenz #n@1 zu machen",Mache #cfa7a0fTitan Beinschienen
1310,Diamant-Greave.,"Verwenden Sie Diamanten, goldene Ingots und Leder, um # l #L#cfa7a0f Diamant Greave #n@1 zu machen",Mache #cfa7a0fDiamant-Beinschiene
1311,Kupferschuhe.,"Verwenden Sie Messingbots und Leder, um #L#cfa7a0f Kupfer-Schuhe #n@1 zu machen",#cfa7a0fKupferschuhe herstellen
1312,Eisenschuhe.,"Verwenden Sie Eisenbots, Messingbots und Leder # l #L#cfa7a0f Eisenschuhe #n@1 machen",#cfa7a0fEisenschuhe herstellen
1313,Titanschuhe.,"Verwenden Sie Eisenbots, Titan-Allous-Barren und Leder, um #L#cfa7a0f Titan-Schuhe #n@1 zu machen",#cfa7a0fTitanschuhe herstellen
1314,Blaue Diamantschuhe.,"Verwenden Sie Diamanten, goldene Ingots und Leder, um #L#cfa7a0f-Diamantschuhe #n@1 zu machen",#cfa7a0fDiamantschuhe herstellen
1315,Verteidigungsmeister,"Erhalten Sie automatisch den Titel, nachdem Sie die vorherigen Aufgaben abgeschlossen haben",Schließe den Erfolg der #cfa7a0fCrafting Defense Series ab
1316,Kriegssammler,"Erhalten Sie automatisch den Titel, nachdem Sie die vorherigen Aufgaben abgeschlossen haben",Schließe #cfa7a0fWaffen- und Rüstungsserien-Erfolge ab
1317,Lava Riesenjäger,Besiege den Lava-Riesen auf der Flamas @1,Besiege den #cfa7a0fLava-Riesen
1318,Sulfur Archer Hunter,Besiege den Schwefelbogener auf der Flamas @1,Besiege den #cfa7a0fSchwefelbogenschützen
1319,Flamas Terminator.,"Erhalten Sie automatisch den Titel, nachdem Sie die vorherigen Aufgaben abgeschlossen haben",Schließe den Erfolg aus der #cfa7a0fFlamas-Kreaturenserie ab
1320,Kupfer Barren I.,Smelt 10 #L#cfa7a0f Kupfer Ingots #n@1,Schmelze #cfa7a0fKupferbarren
1321,Kupfer Ingots II.,Smelt 100 #L#cfa7a0f Kupfer Ingots #n@1,Schmelze #cfa7a0fKupferbarren
1322,Kupfer Barren III.,Smelt 300 #L#cfa7a0f Kupfer Ingots #n@1,Schmelze #cfa7a0fKupferbarren
1323,Legierung ingot I.,Smelt 10 #L#cfa7a0f Alloy Barren #n@1,Schmelze #cfa7a0fLegierungsbarren
1324,Legierung ingot II,Smelt 100 #L#cfa7a0f Alloy Barren #n@1,Schmelze #cfa7a0fLegierungsbarren
1325,Legierung ingot III,Smelt 300 #L#cfa7a0f Alloy Barren #n@1,Schmelze #cfa7a0fLegierungsbarren
1326,Angriff Rune Ore.,"Verwenden Sie eine Messing-Picker, um den Angriff Rune-Erz zu zerstören, um den #L#cfa7a0f-Angriff Rune-Stein #n@1 zu erhalten",Sammle #cfa7a0fAngriffsrunenerz
1327,Defence Rune Ore.,"Verwenden Sie eine Messing-Picker, um die Defence Rune-Erz zu zerstören, um den #L#cfa7a0f Defence Rune Stone #n@1 zu erhalten",Sammle #cfa7a0fVerteidigungsrunenerz
1328,Effizienz Rune Ore.,"Verwenden Sie eine Messing-Picker, um den Effizienz Rune-Erz zu zerstören, um den #L#cfa7a0f Effizienz Rune Stone #n@1 zu erhalten",Sammle #cfa7a0fEffizienzrunenerz
1329,Drache tötender Herr,Beschwören Sie und besiegen Sie den Magma Black Dragon @1,Besiege #cfa7a0fMagma Schwarzer Drache
1330,Drache tötender Held,Beschwören Sie und besiegen Sie den Chaos Black Dragon @1,Besiege #cfa7a0fChaos Schwarzer Drache
1331,Alter Steinspeer.,"Verwenden Sie scharfe Steine ​​und Holzstäbe, um #L#cfa7a0f Steinspeer #n@1 zu machen",Mache #cfa7a0fSteinspeer
1332,Handwerkermeister,Handheld Creation Crystals Upgrade Craftsman Desk zu #L #cfa7a0f Craftsman Desk # n@1,#cfa7a0fTitanium Craftsman Table herstellen und platzieren
1333,Building Experte.,"Verwenden Sie Holz, um Holzplatine herzustellen und auf den Boden @1 zu legen",#cfa7a0fWood Board herstellen und platzieren
1334,Schleuder,"Verwenden Sie Leder, Holzstange und Seidenfaden, um ein #L#cfa7a0f Slingshot #n@1 zu erstellen",Mach #cfa7a0fSlingshot
1335,Regenwaldabenteuer!,"Finde den Regenwald und sammle die glühenden Regenwaldbäume, um Fragmente des Rainforest Core #n@1 zu erhalten",Holen Sie sich #cfa7a0fRegenwald-Kernfragment
1336,Auge des Regenwaldes,"Verwenden Sie Messingbots und Regenwaldkernfragmente, um das # l #L#cfa7a0f-Auge des Regenwaldes #n@1 zu synthetisieren",Mach #cfa7a0fAuge des Regenwaldes
1337,Quetzalcoatl.,"Besiege den Quetzalcoatl im Schrein @1#r (benutze die Augen des Regenwaldes auf der gebrochenen Statue, um den Regenwald-Schrein zu beschwören, quetzalcoatl ist in den Tiefen des Tempels)",Besiege #cfa7a0fQuetzalcoatl
1338,Heiliger Samen,"Besiege den Quetzalcoatl im Tempel, um den #L#cfa7a0f heiliger Samen #n@1 zu erhalten",Holen Sie sich den #cfa7a0fSamen des Heiligen Baumes
1339,Auferstehungstein,"Verwenden Sie Rockblöcke, um es zu machen, Platz #L#cfa7a0f stein statue #n@1",Platz #cfa7a0f Stone Statue
1340,@Null@,@Null@,@Null@
1341,@Null@,@Null@,@Null@
1342,Weizensamen,"Verwenden Sie Weizen, um einen #L#cfa7a0f-Weizensamen #n@1 zu machen.",Machen Sie #cfa7a0f Weizensamen
