ID,内容
3007004,"Ist das der Regenwaldtempel?! Obwohl ich ihn in den Materialien gesehen habe, ist das tatsächliche Gefühl, ihn zu sehen, immer noch ziemlich schockierend!"
3007005,"Das Monster, das als ""Gefiederter Schlangengott"" bekannt ist, befindet sich im Tempel, und wenn du @item_591# bekommen willst, musst du es zuerst besiegen. Bist du bereit?"
3007006,"Suchen Sie schnell nach was der Federschlangengott auf den nahen Boden gefallen ist, fallen Sie nicht in das Magma..."
3007007,"Die heilige Frucht wurde tatsächlich im Körper des Federschlangengottes verdaut und nur die Samen blieben übrig. Finde einen leeren Platz, um sie zu pflanzen."
3007008,"Ein so kleiner Samen kann zu einem so riesigen Baum heranwachsen! Die Früchte sollten nahe an der Krone sein, also müssen wir einen Weg finden, um aufzustehen."
3007009,"Endlich habe ich @item_591#, harte Arbeit. Seien Sie vorsichtig, wenn Sie nach unten gehen, ich bin ein wenig Angst vor Höhen auf dem Weg..."
3007010,"Oh ho ho, diese Flügel sind so schön, sie sind viel sicherer, wenn sie aus großer Höhe fallen."
3007011,"Dieser Staub ist so hübsch und glänzend, er hat die gleiche Farbe wie meiner, hehe."
3007012,"Ist das was der wilde Priester in der Hand hält, als ob etwas fehlt."
3007013,"So schön, versuchen Sie zu sehen was Art von Dingen gestartet werden können."
3008001,"Gott, ist das der Blazing Star? Es ist zu heiß an diesem Ort. Es ist so nah an der Sonne."
3008002,"Bevor ich zum schwarzen Drachen gehe, denke ich, dass es besser wäre, zuerst ein @item_12277# zu bearbeiten."
3008003,"Gewinnen! Es ist wirklich aufregend, der schwarze Drache ist zu mächtig. Aber jetzt muss der schwarze Drache deine Stärke zugeben, hehe."
3008004,"Holen Sie sich @item_588#, das ist ein Beweis für Ihren ""Mut""!"
3008005,"Ist dies ""Flame Broken Sword""? Es ist offensichtlich eine Erinnerung an die langjährige Zusammenarbeit zwischen den beiden Welten, aber es wird das Bild eines gebrochenen Schwertes verwendet. Manchmal ist es wirklich schwierig, die Gedanken des Designers zu verstehen."
3008006,"Es gibt zwei weitere Formen des schwarzen Drachen. Wenn du Energie übrig hast, kannst du versuchen, sie herauszufordern. Wenn du das Gefühl hast, dass deine Kraft noch ein wenig zu kurz ist, kannst du beim nächsten Mal wiederkommen."
3008007,"Ich habe die neue Aufgabe in der Liste aktualisiert, Sie können sie sich ansehen."
3008008,"Du hast tatsächlich den schwarzen Drachen in Form von Lava besiegt, du bist zu erstaunlich! Geh und sieh nach was der schwarze Drache uns verlassen hat."
3008009,"Chaotische Form ist nichts anderes als das, buhehe. Geh und hol die Belohnung, immer noch im Glas mitten auf der Dracheninsel."
3008010,"Ich fühle mich so viel besser, dass ich fast dachte, ich würde schmelzen. Ich hätte fast vergessen, dass ich nicht zu schmelzen scheine, hehe ~"
3009001,"Der Himmel hier ist so schön! Aber die Atmosphäre des niedlichen Augensterns ist sehr dünn, Sie benötigen möglicherweise eine Sauerstoffausrüstung, bevor Sie die alten Riesen rufen, verwenden Sie die Handwerkerstation, um zu sehen was Sie tun können."
3009002,"Der alte Riese ist endlich frei, das Phantom der Leere ist wirklich ein großes Verbrechen! Beeilen Sie sich und recyceln Sie @item_589#, das Phantom der Leere ist zum Greifen nah!"
3009003,"Ding ding dong dong dong... Du sagst, wer die Namen der Kreaturen auf dem süßen Augenstern genommen hat, das ist zu lässig."
3009004,"Die Sauerstoffzone wurde tatsächlich erzeugt, und die blaue Abdeckung war sehr schön."
3009005,"""Mein Bohrer... ist eine Übung, um die Welt zu zerstören! ""Wer hat diese Zeile heimlich in die Datenbank aufgenommen?.."
3009006,"Oh oh oh, die Haken sind zu schön, es ist jetzt viel bequemer, zur Himmelsinsel zu gehen!"
4000001,"Schau, die Leereenergie aus der Unterwelt kommt heraus. Laut Aufzeichnungen wird die Leereenergie abends stärker sein, und alle Dinge werden von der Leere beeinflusst werden. Kurz gesagt, wird es heute Nacht gefährlicher sein!"
