ID,描述
9356,Das Talent erreicht Lv. @1
9357,@1 Skin freischalten
9358,@1 Pferd freischalten
9359,@1 bunutzerdefiniertes avatar
9360,Informationen ausfüllen
9361,Login-Zeit erreicht @1 Tag
9362,Teufelsjäger
9363,Schatzjäger
9364,Überleben Meister
9365,Gott des Krieges
9366,Super Geschenke
9367,Am modischsten
9368,Kritiker-Meister
9369,Glückliche Freunde
9370,Super Star
9371,Sehr populär
9372,Grüner Garten
9373,Pest Nemesis
9374,Enzyklopädie
9375,Große Ernte
9376,Gutes Wachstum
9377,Versammelt
9378,Ich bin so stark
9379,Verwandlung
9380,Zähmungsmeister
9381,Vielzahl Garderobe
9382,Wer bin ich?
9383,Tägliches Login
9384,Betrug Defender
9385,Komplette Mini-Klasse auf Anti-Scam-Lektion
9386,Stern der Kreativität
9387,Star des Videos
9388,Stern der Gemeinschaft
9389,Star des Jahres
9390,Feuer und Flamme
9391,Mini World Beliebter Schöpfer des Jahres
9392,Mini World Beliebter Videokünstler des Jahres
9393,Mini World Popular Star der Community des Jahres
9394,Nominiert für die Mini World Annual Selection
9395,Freigeschaltet @1 Waffen-Skin
9396,Besonderer Stern
9397,Aktiviere einen beliebigen Silver Pass
9398,Hautfarbe
9399,Aotu-Kandidat
9400,Mini World Aotu Contest Level erreicht @1
9500,Bergwerk
9501,Fav./History
9502,Mini Wolke
9503,mieten Server
9504,Bitte wählen Sie gespeicherte Karte zu Build-Server
9505,Rahmen
9506,Spieler-Management
9507,Backup-Verwaltung
9508,Server Status
9509,Reset Server
9510,Aktualisierung
9511,Server-ID
9512,Login Geschichte
9513,Basic
9514,fortgeschritten
9515,Plus
9516,Prämie
9517,Maximale Teilnehmerzahl: 6 Personen#rSuitable für Karten im normalen Modus und Entwicklermodus
9518,Maximale Kapazität: 10 Personen#rSuitable für Karten im normalen Modus und Entwicklermodus
9519,Maximale Kapazität: 20 Personen#rSuitable für Karten im normalen Modus und Entwicklermodus
9520,Maximale Kapazität: 30 Personen#rSuitable für Karten im normalen Modus und Entwicklermodus
9521,#L[Mini Cloud-Datenschutz und AGB]#n
9522,Mieten Mini Wolke
9523,Automatische Verlängerung
9524,"Nach tickt, wird die [Mini Cloud] zu genehmigen, gilt die entsprechende Mini-Münze für eine Verlängerung für einen Monat vor dem Ablaufdatum automatisch abziehen."
9525,Dauer
9526,@1 Tag
9527,Der Kauf Funktion ist momentan nicht verfügbar.
9528,"Sie sind in der schwarzen Liste, kann diesen Server nicht beitreten."
9529,"Leider können Sie den Server nicht beitreten, bitte Server Eigentümer für Behörde fragen."
9530,Gesamt:
9531,Kaufen
9532,Nicht-Erneuern
9533,Upgrade: #cda5b0a@1#n (Rest- @2 Tage)
9534,Erneuern: #cda5b0a@1#n (Nach dem Kauf verbleibenden @2 Tage)
9535,#c0aaa0f@1×@2#n
9536,"Bitte überprüfen und stimmen zu, die [Mini Cloud-Datenschutzbestimmungen] zuerst"
9537,Build-Server
9538,Verfügbar für Friends
9539,Verfügbar für Weiße Liste nur
9540,Kauf Mini Wolke Erfolg. Wählen Sie gespeicherte Karte zu Build-Server.
9541,"Aktualisieren Mini Cloud wird der Server vorübergehend schließen, nachdem ein Upgrade es wird automatisch geöffnet."
9542,Close-Server wird alle Spieler kick out! #cef2d2d@1#n Spieler sind jetzt in Server.
9543,Schließen und Upgrade
9544,Schließen später
9545,Upgrade-Erfolg! Der Server hat geöffnet.
9546,Server geschlossen
9547,Serverwartung
9548,Mini Wolke gebaut erfolgreich. Öffnen Sie den Server nun? (Open spielen in Server)
9549,Servereinstellung
9550,Status
9551,Whitelist
9552,Spiele im Server
9553,Administrator
9554,Stellen Sie als weiße Liste
9555,Stellen Sie als schwarze Liste
9556,Stellen Sie sich als Administrator (Super)
9557,Stellen Sie sich als Administrator
9558,Ausrücken schwarze Liste
9559,Zur Blacklist hinzufügen
9560,Daten importieren
9561,Ausrücken weißen Liste
9562,In von Freunden
9563,administrator (Super)
9564,administrator
9565,Alles Admins
9566,Alles (S) Admins
9567,Suchen UID
9568,"die Grenze hinzugefügt ausgefallen, @1 Reichweite"
9569,Abbrechen Behörde
9570,Administratoren (Super) hat folgende Berechtigungen:
9571,Administratoren haben die folgenden Berechtigungen:
9572,#c0aaa1a verwendet
9573,Raum verwendet: #cfa7a0f @1#n/@2
9574,Kaufen Raum
9575,#LServer-Status
9576,#L Wartung
9577,Server Hinweis
9578,"Bitte wählen Sie die Datenquelle, die aus dem folgenden Server importiert werden muss"
9579,Kauf Speicherplatz
9580,Bitte wählen Sie die Art des Speicherplatzes
9581,One-key add
9582,Private Schwarze Liste
9583,"Das Backup speichert voll sind, reinigen Sie die spart, bevor Sie arbeiten"
9584,Es gibt nicht genug Platz in Ihrem Mini-Cloud. Bitte kaufen Raum oder das Backup löschen.
9585,"Nach dem Schließen Server, #cfa7a0fdem Server nicht mehr zur Arbeit und kein Spieler es beitreten kann.#n Verfügbare Operationen bei geschlossenem Zustand: Backup sichert, Backup wiederherzustellen, aktualisieren und den Server zurückgesetzt."
9586,"Nach dem Klick auf [Wartung], #cfa7a0fder Server noch funktioniert, aber nicht an die Öffentlichkeit.#n Alle normalen Spieler werden in dem Server rausfliegen, nur Administratoren/(ALL) den Server verbinden können, müssen regelmäßige Spieler zu betreten eingeladen werden."
9587,Wartung des Servers wird alle Spieler außer Administratoren (ALL) kick out! Es gibt #cef2d2d@1#n Spieler auf dem Server jetzt.
9588,Prompt nur einmal
9589,Post
9590,Mini Wolke abgelaufen
9591,"Mini Wolke abgelaufen, bitte erneuern."
9592,Bitte schließen Sie den Server vor arbeiten.
9593,"Server geschlossen hat, können die Spieler nicht mitmachen."
9594,"Server ist in Wartung, können die Spieler nicht mitmachen."
9595,Starten Sie den Server jetzt?
9596,Ersetzen Sie den Server
9597,Reset Server (Irreversible) #cef2d2d Alle löschen Backup speichert und Einstellungsinformationen. #n Bitte seien Sie vorsichtig.
9598,"Speichern Reduktion (Irreversible) #cef2d2d Überschreiben der aktuellen speichern, #n bitte vorsichtig sein."
9599,"Die speichern in diesem Server ist illegal, setzen Sie sich bitte auf den Server und verwendet, um andere zu bauen sparen."
9600,"Liebe Spieler:#r wir @3 Mini-Münzen auf abziehen werden @1.@2(MM /DD) Ihre Mini Cloud (@4) zu erneuern. Nach erfolgreichem Abzug wird die Gültigkeitsdauer des Servers um 30 Tage verlängert werden. Um die automatische Verlängerung Funktion abzubrechen, gehen Sie bitte auf die Mini-Cloud-Erneuerung Upgrade-Seite, um es abzubrechen#r (Von: Mini Kapitän)."
9601,"Liebe Spieler: Ihre Mini Cloud (@1) wurde erfolgreich erneuert und die Gültigkeitsdauer auf @2. erweitert @3 (MM /DD). Vielen Dank für Ihre Unterstützung, und genießen Sie mit Mini-Welt.
  #r (Von: Mini Kapitän)"
9602,"Liebe Spieler:#r Ihr Kontostand nicht ausreicht und nicht automatisch verlängert werden kann. Die Mini-Wolke wird automatisch geschlossen, wenn es läuft am @1.@2(MM /DD). Bei Bedarf erneuern Sie bitte die Mini Wolke manuell nach Nachladen.#r (Von: Mini Kapitän)"
9603,"Liebe Spieler: #r Ihre Speicherplatznutzung hat @1 überschritten. Wenn die Raumnutzung zu 100% erreicht hat, wird das Spiel nicht richtig funktionieren. #nYou können wählen, um Speicherplatz zu kaufen oder zu löschen Backup spart Speicherplatz Verbrauch zu reduzieren. #r (Von: Mini Kapitän)"
9604,"Lieber Spieler:#r Ihre Mini Wolke ist abgelaufen, und der Server automatisch geschlossen wurde. Wenn Sie den Server weiterhin verwenden möchten, gehen Sie bitte auf die entsprechende Schnittstelle des Mini Wolke zu erneuern.#r (Von: Mini Kapitän)"
9605,"Lieber Spieler:#r The Mini Wolke Sie verfallen haben auf @2.@3(mm /dd), und der Mini Cloud wird automatisch nach Ablauf geschlossen werden. Wenn Sie weiterhin benötigen den Dienst der Mini Wolke zu nutzen, gehen Sie bitte auf die Mini-Cloud-Erneuerung Upgrade-Schnittstelle und die Erneuerung erwerben.#r (Von: Mini Kapitän)"
9606,Instandhaltung
9607,Bitte Build-Server vor arbeiten.
9608,Schaden blockieren
9609,Platz-Block
9610,Pick-up Artikel
9611,Angriff Spieler
9612,Gegenstand benutzen
9613,Spielberechtigungen
9614,erneuern erfolgreich
9615,Server-Sicherung
9616,Der Server ist voll
9617,Die Gültigkeitsdauer Server ist über 180 Tage
9618,"Fehler, versuchen Sie es erneut."
9619,Der Spieler ist in Whitelist
9620,Der Spieler ist in Schwarzer Liste
9621,Spieler gelöscht
9622,Die Quote der Administratoren (Super) ist voll
9623,Die Quote der Administratoren ist voll
9624,Server-Datenfehler
9625,Der Spieler hat den Server verlassen.
9626,"Der Server ist zeitraubend, die verbleibende Zeit @1"
9627,Dieser Spieler ist der Server Administrator. Der Administrator wird nach dem Hinzufügen zu der schwarzen Liste wird gelöscht.
9628,"Hochladen von Karten Fehler, setzen Sie sich bitte auf den Server und versuchen Sie es erneut."
9629,"Backup-Fehler, versuchen Sie es erneut."
9630,"Reset Zimmer Fehler, wenden Sie sich bitte an den Kundendienst zu Rate ziehen."
9631,Sie besitzen nicht diesen Server
9632,Sie haben die maximale Anzahl von Servern erreicht.
9633,Kauf oder Upgrade-Server fehlgeschlagen.
9634,Serverinformation
9635,Serverliste
9636,Servereinstellung
9637,rausschmeißen
9638,"Sie bestätigen, dass Sie das Backup speichern löschen?"
9639,Ihr Spiel Erlaubnis: @1 wurde abgebrochen; bitte Server Besitzer oder Administrator (Super) danach fragen.
9640,Der Server Eigentümer/Administrator (Super) hat Ihr Spiel Erlaubnis aufgehoben: @1
9641,Das Server-Besitzer/Administrator (Super) assign Genehmigung (@1) zu Ihnen.
9642,#VALUE!
9643,Sie haben die @1 des Servers werden.
9644,Spiel Berechtigungen: @1 (On)
9645,Aktuelle Verwendung spart
9646,Der Server ist nur für Besitzer Freunde zur Verfügung. Bitte fügen Sie den Server Besitzer als Freund zu verbinden.
9647,@1 Mini Wolke
9648,Bitte geben Sie Mitteilung
9649,Grundeinstellung Anleitung
9650,"#Cfa7a0f Server Name: #n
  Der Name dieses Servers wird in der Mehrspieler-Lobby.
#Cfa7a0f Einführung: #n
  Die Einführung des Servers kann im Multiplayer überprüfen Lobby-detaillierte Einführung.
#Cfa7a0f Passwort: #n
  Nach dem Einrichten des Passworts muss der Spieler das korrekte Passwort eingeben, um den Server (den Server Besitzer, Administrator (Super) und Administratoren müssen das Passwort nicht beizutreten.
#Cfa7a0f Berechtigungen: #n
  Verfügbar Freunde: Nur die Freunde des Server-Besitzer können den Server eingeben.
  Weißen Liste nicht verfügbar: Nur Spieler in Weiße Liste der Server den Server eingeben.
  Hinweis: Wenn beide [Freunde verfügbar] und [Weiße Liste verfügbar] ausgewählt sind, beide Freunde und die Weiße Liste können die Spieler den Server eingeben. Wenn keine Optionen klicken, können alle Spieler auf diesem Server verbinden.
#Cfa7a0fSave: #n
  Sie müssen sparen, um klicken erfolgreich einzustellen."
9651,Instructions Spieler Einstellung
9652,"#cfa7a0f Spieler: #n
Die Spielerliste die Spieler aufzeichnet, die diese Server und zeigt die letzten Login-Zeit oder Login-Status des Spielers eingegeben haben (klicken Sie auf das Set einstellen Taste)
#cfa7a0f Weiße Liste: #n
Nur Spieler in der Whitelist auf diesen Server eingeben kann, wenn Sie [Weiße Liste verfügbar] wählen Sie im Server-Management-Grundeinstellung-Berechtigungen.
Klicken Sie auf [Freunde einladen], um die Freunde-Liste zu öffnen Freunde zur weißen Liste hinzuzufügen. Kopieren von Daten werden verwendet, bequem die Listendaten von mehreren Servern zu synchronisieren. Ein-Schlüssel Clearing wird alle Spieler in der Liste löschen.
#cfa7a0f Schwarze Liste: #n
Spieler auf der schwarzen Liste können Sie diesen Server nicht eingeben.
Klicken Sie auf [Hinzufügen Schwarze Liste], um die persönliche schwarze Liste des Servers Eigentümer zu öffnen, und fügen Sie den Player auf der schwarzen Liste des Servers.
#cfa7a0f Admin: #n
Der Server Besitzer kann den Player als Administrator (Normal oder Super) eingestellt, und Administratoren können nur die Berechtigungen innerhalb des Servers verwenden (für Details, überprüfen Sie bitte [Administrator Super-] [Administrator]).
#cfa7a0f Suche: #n
Geben Sie eine UID und klicken Sie auf Suche. Die UID wird in der Liste angezeigt werden soll."
9653,Backup-Einstellung Anleitung
9654,"#cfa7a0f Aktuelle sparen #n
  Das Speichern in erster Linie ist die aktuelle Spar in Verwendung durch den Server.
  Klicken Sie auf die Einstellung speichern zu sichern (Der Sicherungsvorgang muss der Server vor arbeiten schließen).
#cfa7a0f Backup sichert: #n
  Es gibt vier Backup sichert Slots (ohne den aktuellen Speichern). Wenn Sie den Server bauen, wird die hochgeladene Karte automatisch wieder nach oben. Die verbleibenden Slots müssen vom Eigentümer manuell gesichert werden.
  Klicken Sie auf die Einstellung wiederherzustellen, herunterladen, umbenennen und zu löschen.
Wiederherstellen: Schreiben Sie die Sicherung auf dem aktuellen speichern (Dieser Vorgang muss Serverstatus: in der Nähe);
Herunterladen: Laden Sie die Sicherung der lokalen speichert;
Umbenennen: Ändern Sie den Namen der Sicherungs speichert;
Löschen: Diese Backup löschen und aus der Liste entfernen.
#cfa7a0f Expansion: #n
  Der Speicherplatz von jedem Server beschränkt. Wenn die Raumnutzung 100% erreicht, können die Spieler nicht auf dem Server spielen. Server-Besitzer können wählen, Speicherplatz Plan oder löschen Backup kaufen spart Speicherplatz Verbrauch zu reduzieren.
#cfa7a0f Upload: #n
Sie können eine lokale Kartenspeicherung auswählen und in die Mini-Service-Sicherung hochladen. Nach erfolgreichem Upload können Sie die Sicherung durchführen."
9655,Status Einstellung Anleitung
9656,"#cfa7a0f Server Status: #n
  Server verfügt über zwei Status: Ein /Aus (Klicken Sie auf den Schalter, um den Zustand zu schalten).
  On: Der Server läuft normal, und die Spieler beitreten können (ohne Wartungsstatus);
  Aus: Der Server nicht mehr läuft, und alle Spieler können nicht betreten. Wenn der Server-Status ausgeschaltet ist, können Sie die folgenden Optionen arbeiten: Sichern, Wiederherstellen, Upgrade-Server und Reset-Server.
#cfa7a0f Wartung Status: #n
 Der Wartungszustand kann so eingestellt werden, wenn der Server nur ausgeführt wird.
  Normal: Der Server läuft normal, und die Spieler können entsprechend den Bedingungen beitreten (Bedingungen: Passwort in den Grundeinstellungen, Freunde zur Verfügung, die weiße Liste zur Verfügung, und schwarze Liste nicht erreichbar ist);
  Wartung: Der Server in der Instandhaltung. Andere Spieler werden von dem Server ausgezogen bis auf Serverbesitzer und Administratoren. Der Besitzer kann andere Spieler einladen, um den Wartungs-Server zu verbinden.
#cfa7a0f Server Hinweis: #n
  Der Server Besitzer und Administratoren (Super) können für jeden Server drei Mitteilungen pro Tag buchen. Nach publish, werden alle Spieler auf dem Server sofort benachrichtigt. (Wählen Sie [Prompt nur einmal] die Ankündigung erscheint nur einmal, und Sie werden es nicht wieder erhalten, wenn Sie den Server eingeben.) Oder diese Ankündigung wird jedes Mal, wenn der Server ein Pop-up."
9657,#L Berechtigungen Anweisungen #n
9658,"#cfa7a0f Berechtigungen Betrieb Regeln #n
Der Besitzer kann alle Spieler einzelne Berechtigungen gesetzt und ganze Spiel Berechtigungen (Alle) des Servers.
Administrator (Super) können alle Spieler die individuellen Berechtigungen und ganze Spiel Berechtigungen (Alle) des Server mit Ausnahme Server Eigentümer und anderen Administratoren.
Andere Spieler können ihre individuellen Spielberechtigungen und ganze Spiel Berechtigungen (Alle) sehen, aber sie nicht einstellen.
#cfa7a0f einzelne Spielberechtigungen und Spielberechtigungen (Alle) #n
Wenn die Spieler Spielberechtigungen nicht geändert werden (die Spielberechtigungen Taste des Spielers ist blau), wird der Spieler die Spielberechtigungen (All) verwenden.
Wenn die Spieler Spielberechtigungen geändert werden (die Spielberechtigungen Taste des Spielers wird gelb), wird der Spieler einzelne Spielberechtigungen verwendet und wird nicht durch die Spielberechtigungen (Alle) betroffen.
#cfa7a0f Wie ein Spieler einzelne Spielberechtigungen #n wiederherstellen
Server Besitzer oder Administrator (Super) klicken Sie auf die neben dem Spiel Berechtigungen des Spielers Symbol wiederherstellen. Die Spieler [Game Berechtigungen] zurück zu blau von gelb), und der Spieler verwenden Spiel Berechtigungen (Alle)."
9659,Wiederherstellen des Spielers Berechtigung erfolgreich. Alle Berechtigungen zurücksetzen als Spiel Berechtigungen (Alle).
9660,Spiel Berechtigungen (Alle)
9661,"Wenn das Spiel Berechtigung des Spielers nicht geändert werden (die Spielberechtigungen Taste des Spielers ist blau), wird der Spieler die Spielberechtigungen (All) verwenden.
Wenn das Spiel Berechtigung des Spielers geändert werden (die Schaltfläche Spiel Berechtigungen des Spielers wird gelb), wird der Spieler einzelne Spielberechtigungen verwendet und wird nicht durch die Spielberechtigungen (Alle) betroffen."
9662,Schaden-Block (#c0aaa1aOn #n)
9663,Schaden-Block (#cef2d2dOff #n)
9664,Platz-Block (#c0aaa1aOn #n)
9665,Platz-Block (#cef2d2dOff #n)
9666,Pick-up Punkt (#c0aaa1aOn #n)
9667,Pick-up Punkt (#cef2d2dOff #n)
9668,Verwendung Artikel (#c0aaa1aOn #n)
9669,Verwendung Artikel (#cef2d2dOff #n)
9670,Angriff Player (#c0aaa1aOn #n)
9671,Angriff Player (#cef2d2dOff #n)
9672,Angriff Kreatur (#c0aaa1aOn #n)
9673,Angriff Kreatur (#cef2d2dOff #n)
9674,Angriff Kreaturen
9675,Einstellung wurde geändert. Bestätigen Sie zu sparen?
9676,#cfa7a0f 【@1】 @2 #n Kicks aus @3 #cfa7a0f des Raumes.
9677,Administrator hat das Produkt verboten.
9678,"#cfa7a0fOwner #n geschlossen, um den Server. Netzwerk getrennt."
9679,Server geschlossen. Netzwerk getrennt.
9680,Erneuern
9681,Gesamt
9682,Leider kann der Server nicht degradieren
9683,Wählen Sie Upgrade-Typ oder Erneuerungsplan
9684,Ganzer Raum Chat verboten (On): Kann keine Nachrichten senden
9685,"Sorry, erreicht der Server die Grenze für Hinweise."
9686,Du wurdest von @1 aus dem aktuellen Server geworfen
9687,Server Besitzer
9688,Sie haben verboten Chat worden.
9689,Sie aktiviert die Nachricht zu senden.
9690,Beschreibung von Berechtigungen
9691,Keine schwarze Liste
9692,#cffffff ------ ------ ◆◆ ◇ ◆◆#n#R#cfa7a0f 【News?@1:#n#c5aea0a@2#n#R#cfa7a0f 【@3】@4@5#n#R#cffffff ------ ------ ◆◆ ◇ ◆◆
9693,Ihr Titel @1 in Server wurde abgebrochen
9694,@1 von Server speichern Sie Ihre aktuellen lokalen decken. (Nicht Cloud-Server) #r #cef2d2d (Sie werden Ihre lokalen Speicher nach Deckung verlieren)
9695,Erstellen Sie Server-Backup
9696,Backup erfolgreich heruntergeladen. Überprüfen Sie es in Ihren Speichern oder entsprechenden Cloud-Server.
9697,Prüfen
9698,"Sorry, Sie haben keinen Server."
9699,"Der Spieler ist auf der schwarzen Liste, kann nicht als Admin eingestellt werden"
9700,Dieses Backup von: @1
9701,Die Grenze der Favoriten ist erreicht
9702,"Haben Sie bestätigen Sicherung verwenden [@1], um die aktuellen speichern? #r#r#cef2d2d abzudecken (Achtung! Der Vorgang ist irreversibel)"
9703,Backup-Kapazität (@1/@2)
9704,Upload auf server-Sicherung
9705,Bitte wählen Sie lokale Speicher In der Upload
9706,Aktuell
9707,erfolgreich hochgeladen
9708,Hinzugefügt fehlgeschlagen
9709,Erweiterung
9710,Inhaber:
9711,"Sorry, das Backup ist voll, bitte löschen und versuchen Sie es erneut."
9712,Herunterladen
9713,Das Speichern ist vom Server: @1
9714,Spiel Berechtigungen (#c0aaa1a Free #n)
9715,Spiel Berechtigungen (#c0aaa1a Guest #n)
9716,"#cfa7a0f Administrator Betrieb Regeln #n
Der Besitzer kann alle Spieler einzelne Berechtigungen gesetzt und ganze Spiel Berechtigungen (Alle) des Servers.
Administrator (Super) können alle Spieler die individuellen Berechtigungen und ganze Spiel Berechtigungen (Alle) des Server mit Ausnahme Server Eigentümer und anderen Administratoren.
Andere Spieler können ihre individuellen Spielberechtigungen und ganze Spiel Berechtigungen (Alle) sehen, aber sie nicht einstellen.
#cfa7a0f einzelne Spielberechtigungen und Spielberechtigungen (Alle) #n
Wenn die Spieler Spielberechtigungen nicht geändert werden (die Spielberechtigungen Taste des Spielers ist blau), wird der Spieler die Spielberechtigungen (All) verwenden.
Wenn die Spieler Spielberechtigungen geändert werden (die Spielberechtigungen Taste des Spielers wird gelb), wird der Spieler einzelne Spielberechtigungen verwendet und wird nicht durch die Spielberechtigungen (Alle) betroffen.
#cfa7a0f Wie ein Spieler einzelne Spielberechtigungen #n wiederherstellen
Zimmerbesitzer klicken Sie auf die neben dem Spiel Berechtigungen des Spielers Symbol wiederherstellen. Die Spieler [Game Berechtigungen] zurück zu blau von gelb), und der Spieler verwenden Spiel Berechtigungen (Alle)."
9717,Bewerben Sie sich für Berechtigungen
9718,Ihre Zustimmung ist deaktiviert: @1
9719,Ihre Berechtigung aktiviert ist: @1
9720,"Ihre Erlaubnis: @1 ist deaktiviert. Bitte fragen Sie den Host für die Erlaubnis,"
9721,Schalten Sie Voice-Permission
9722,Voice-Permission aus
9723,Zuhören Shielded
9724,Nachricht Shielded
9725,Ihr Spiel Erlaubnis: @1 wurde gesperrt
9726,"1. Fügen Sie Schwarze Liste
Kick-out 2. Spieler des Servers
3. Legen Sie die Berechtigungen (alle und privat)
4. Set verboten Artikel
5. Set-Team
6. Bearbeiten Hinweis
7. Ban Chat
8. Schalten Ein/Aus der Sprach-Chat
9. Schalten Ein/Aus Micphone
10. Schalten Ein/Aus-Lautsprecher"
9727,"1. Fügen Sie Schwarze Liste
Kick-out 2. Spieler des Servers
3. Set-Team
4. Ban Chat
5. Schalten Ein/Aus der Sprach-Chat
6. Schalten Ein/Aus Micphone
7. Schalten Ein/Aus-Lautsprecher"
9728,Mini Cloud-Benachrichtigung
9729,Aktualisieren
9730,"Bestätigen, um Update"
9731,Neuste Server #c0aaa1a@1#n (Aktuelle Version@2@3#n)
9732,Automatisches Update
9733,Aktualisieren Sie den ausgewählten Server?
9734,#cef2d2dNotice: Ihre Spielversion ist zu niedrig. Bitte Update auf die neueste Version geben Server.#n
9735,"Auto-Update: Nachdem die neue Version freigegeben wird, wird die offizielle die Server-Version aktualisieren (Die spezifische Zeit wird am Tag der Aktualisierung benachrichtigt)"
9736,Es ist die neueste Version
9737,rebooten
9738,"Wenn Sie den Server neu starten, werden alle Spieler rausgeschmissen! Nun #cef2d2d @1 #n-Spieler sind in diesem Server"
9739,Hinweis! #cfa7a0fserver ist über#n herunterzufahren
9740,Hinweis! #cfa7a0fserver ist zu reboot#n
9741,Hinweis! #cfa7a0fserver ist etwa auf Neustart und upgrade#n
9742,#cef2d2d @1 #n-Spieler-Chat für 5 Minuten gesperrt
9743,@1 gibt Ihre Erlaubnis zurück
9744,"@1 setzt, dass Spam automatisch gesperrt wird (@2 @3 #n)"
9745,Wirt
9746,Sie haben alle Spielberechtigungen jetzt
9747,Schließen nach @1 Sekunde
9748,Neustart nach @1 Sekunde
9749,Server schließt. Bitte versuchen Sie es nach dem Aktualisieren
9750,Server Status:
9751,Öffnen
9752,Schließen
9753,Schließen
9754,Die Mitglieder des server:
9755,Verbleibende Zeit von server:
9756,Erstellen Zeit von server:
9757,#LState Rahmen
9758,Beschreibung von server-upgrade
9759,"1. Nur geschlossener Low-Level-Server, der nicht abgelaufen ist kann aktualisiert werden.
2. Wenn der Server nicht geschlossen ist, gehen Sie bitte auf Server-Einstellung Status, und schließen Sie den Server vor der Aktualisierung.
3. Wenn der Server abgelaufen ist, aktualisieren Sie bitte nach Erneuerung.
4. Der Server kann nur aktualisiert werden, aber nicht rückgängig gemacht."
9760,"Fehler beim Import von Daten, die maximale Anzahl von Menschen mehr als"
9761,"@1 Server aktualisiert!
Öffnen Server jetzt?"
9762,@1 Server erfolgreich geöffnet
9763,Keine Daten in ausgewählten Server zu importieren. Bitte bestätigen Sie und versuchen Sie es erneut
9764,Server starten. Bitte versuchen Sie es später noch einmal
9765,Import fehlgeschlagen. Die importierten schwarze Liste Konflikte mit der weißen Liste oder Administrator
9766,Import fehlgeschlagen. Die importierte Liste Konflikte mit der bestehenden schwarzen Liste.
9767,Update server
9768,"Das Backup speichert voll sind, löschen Sie einige"
9769,"Sind Sie sicher, dass die Verlängerung kündigen?"
9770,Einen Link teilen
9771,"Link kopiert erfolgreich, bitte teilen"
9772,"Bitte wählen Sie den Server, dass der Bedarf aktualisiert werden"
9773,Die Anzahl der Server hat die obere Grenze erreicht. Kann nicht zur Anwendung und Kauf
9774,@Null@
9775,Server Report
9776,Upload Screenshot
9777,Der Screenshot wurde erfolgreich genommen.
9778,Geändert werden
9779,Reizvoll
9780,"Der illegale Server wird auf #cDA5B0A Pending Änderung#n Status geändert werden.
Im Wartezustand, können Sie die Karte und Informationen des Servers ändern. Nach der Bestätigung, dass keine Verletzung Inhalt ist, können Sie eine Beschwerde, und die Verletzung Status wird nicht entfernt vorlegen, bis die Beschwerde geführt wird."
9781,Beschwerde
9782,"1. Bevor Sie ansprechen, bitte sicher, dass keine illegalen Inhalte auf Server Karten machen. Und lesen Sie die #L#cDA5B0AContent Anleitung#n sorgfältig
2. Nachdem Sie Ihre Beschwerde einreichen, bitte warten, bis es passiert.
3. Wird die Beschwerde nicht genehmigt wird, wird es auf den Status geändert werden, zurückgeführt werden."
9783,"Hinweis: Wenn Ihr Server hat für die Verletzung für viele Male berichtet wurde, kann es nicht schaffen, mehr Server für Ihr Konto. Wenn der Fall ist ernst, wird Ihr Konto gesperrt werden."
9784,Bitte lesen Sie „Content Instruction“ zuerst
9785,"Die restliche Zeit des Servers, mit dem Sie für ansprechen, soll mehr als 5 Tage sein"
9786,"Es ist unmöglich, eine Operation auf dem Server während des Beschwerde zu tun. Bitte warten Sie auf das Ergebnis geduldig"
9787,Sie können nicht den illegalen Server öffnen
9788,Die Ankündigung wurde illegal gemeldet. Die Funktion ist verboten für @1 Tag
9789,Ihre Chat wurde illegal gemeldet. Die Funktion ist verboten für @1 Tag
9790,"Es wird sichtbar, nachdem der Name und die Einführung des Server genehmigt werden"
9791,"Die Anzahl der Modifikation hat die obere Grenze erreicht,"
9792,Bitte füllen Sie die Gründe für die Berufung vor dem Einreichen
9793,Bitte lesen Sie die „Content Instruction“ sorgfältig und füllen Sie die Gründe für die Beschwerde vor dem Einreichen
9794,Bitte geben Sie Ihren Revisionsgrund (12-60 Zeichen)
9795,Beschwerde wurde erfolgreich abgegeben
9796,Was wollen Sie melden?
9797,Spieler
9798,Spieler-Stimme
9799,ist fehlgeschlagen
9800,Der aktuelle Pass abgelaufen ist. Kann nicht den Raum betreten!
9801,Servername und die Einführung nicht die Überprüfung bestanden
9802,"Da Ihr Chat als Verstoß gemeldet wird, ist die Funktion dauerhaft deaktiviert"
9803,"Da der Server als Verstoß gemeldet wird, ist die Funktion dauerhaft deaktiviert"
9804,Bericht
9805,Der Name und die Einführung des Servers können erst nach Genehmigung geändert werden.
9806,Die Server-Ankündigung wurde so viele Male berichtet. Kann jetzt nicht bearbeiten. Bitte warten Sie auf die Bewertung Ergebnis
9807,Illegal Karte. Kann den Server nicht öffnen.
9808,Diese Karte ist von sekundärer Schöpfung. Sie können den Mini-Server erstellen.
9809,Multiple-Server-Erstellung
9810,Stapelverarbeitung
9811,Alle Server
9812,Wird geladen
9813,keine Karte
9814,Abgelaufen
9815,Bestätigen Sie die Ausführung
9816,Bitte wählen Sie eine Operation
9817,Öffnen Sie Server
9818,Close-Server
9819,Reset-Server
9820,Update-Server
9821,hochladen Karte
9822,Bitte wählen Sie den Server für die Stapelverarbeitung
9823,"Es gibt keinen Server, der geöffnet werden kann,"
9824,"Es gibt keinen Server, der geschlossen werden kann,"
