ID,名称,描述,说明
2150001,Bileşen yargısı,%1%2%3 /%4,
2150002,Sayfa yargısı,%1%2%3,
220001,Blok türü grubunda belirtilen numaraya sahip blok türü,%1 'de%2 numaralı blok türü,
220002,Blok tipi grubunda rastgele blok türü,%1 'de rastgele blok türü,
221001,"Algılama,alan benzerliği",Algılama alanı benzerliği: orijinal alan%1 hedef kaynağı%2 algılama modu%3,
221002,Bölgedeki blok tipi grubu,%1 'de blok tipi grubu alın,
221003,Bölgedeki toplam blok sayısı,%1 'deki toplam blok sayısını alın,
221004,Bölgede belirtilen tipteki blok sayısı,%1 'de%2 türündeki blok sayısını alın,
230001,Öğe türü grubunda belirtilen numaraya sahip öğe türü,Öğe türü%1 'de%2 numaralı,
230002,Öğe türü grubunda rastgele öğe türü,%1 'de rastgele öğe türü,
240001,Biyolojik tip grubunda belirtilen sayıda organizma tipi,%1 'de%2 numaralı biyolojik tip,
240002,Biyolojik tip grubundaki rastgele biyolojik tipler,%1 'de rastgele yaratık türü,
250001,Zamanlayıcı grubunda belirtilen numaraya sahip zamanlayıcı,%1 'de%2 numaralı zamanlayıcı,
250002,Zamanlayıcı grubunda rastgele zamanlayıcı,%1 'de rastgele zamanlayıcı,
260001,Etki türü grubunda belirtilen sayıya sahip efekt türü,%1 'de%2 numaralı etki türü,
260002,Etki türü grubundaki rastgele efekt türleri,%1 'de rastgele efekt türü,
270004,Öğe türü için simge,%1 için simge,
270005,Biyolojik simge,%1 için simge,
270006,Yaratık tipi simgesi,%1 için simge,
270007,Durum simgesi,%1 için simge,
270008,Blok tipi simgesi,%1 için simge,
270009,Oyuncunun mevcut karakter simgesi,Geçerli%1 rolü için simge,
270010,Oyuncu kısayol çubuğu simgesini alın,%2 için%1 kısayol çubuğu simgesi,
280001,Rastgele atış tipi,Rastgele atış tipi,
290001,Rastgele ses,Rastgele ses,
300001,Sunucu tarafından elde edilen konum,Sunucu tarafından elde edilen konum,
300002,Sunucu tarafından alınan alan,Sunucu tarafından alınan alan,
300003,Sunucu tarafından elde edilen değer,Sunucu tarafından elde edilen değer,
300004,Sunucu tarafından elde edilen dize,Sunucu tarafından elde edilen dize,
300005,Sunucu tarafından elde edilen Boole değeri,Sunucu tarafından elde edilen Boole değeri,
300006,Oyuncu sunucu tarafından satın alındı,Oyuncu sunucu tarafından satın alındı,
300007,Sunucu tarafından getirilen blok türü,Sunucu tarafından getirilen blok türü,
300008,Sunucu tarafından elde edilen öğe türü,Sunucu tarafından elde edilen öğe türü,
300009,Sunucu tarafından edinilen yaratıklar,Sunucu tarafından edinilen yaratıklar,
30001,Mevcut oyun zamanı,Mevcut oyun zamanı,
300010,Sunucu tarafından elde edilen yaratık türü,Sunucu tarafından elde edilen yaratık türü,
300011,Zamanlayıcı sunucu tarafından getirildi,Zamanlayıcı sunucu tarafından getirildi,
300012,Sunucu tarafından elde edilen etki türü,Sunucu tarafından elde edilen etki türü,
300013,Sıralama Sıralamaları alın,Sıralama Sıralamaları alın,
300014,Sunucu tarafından elde edilen ad (anahtar),Sunucu ve liderlik tablosu dizin adlarını alın (anahtarlar),
300015,Oyuncu (anahtar) sunucu tarafından satın alındı,Sunucu ve liderlik tablosu endeksli oyuncuları alın (anahtar),
30002,Belirtilen sıralamaya sahip takımlar,Takımlar%1 sırada,
30003,Mevcut Oyun Yerçekimi Katları,Mevcut Oyun Yerçekimi,
3010001,Küresel hava modunu ayarla,Küresel hava durumu modunu%1 olarak ayarlayın,
3010002,Zamanı ayarla,Oyun süresini%1 olarak ayarla,
3010003,Yerçekimini ayarla,Yerçekimini%1 olarak ayarla,
3010004,Oyunu yarıya kadar katılacak şekilde ayarlayın,Oyuna katılmayı%1 olarak ayarla,
3010005,yayın gönder,Yayın%1 gönder,
3010006,Yayın gönder ve bekle,Yayın%1 gönder ve bekle,
3010007,Zaman atlamalı hızı ayarlayın,Oyun zamanı geçme hızını%1x olarak ayarlayın,
3010008,Skybox haritasını ayarla,%1 'i%2 olarak ayarla,"1. Gökyüzü haritası oluşturmak yıldızların ve bulutların başarısız olmasına neden olur
2. Gökyüzü haritasını ayarlamak,gökyüzü kutusunun üst,bel ve alt rengini geçersiz kılacaktır."
3010009,Skybox rengini ayarla,%1%2 'yi%3 olarak ayarlayın,
3010010,Skybox parametrelerini ayarlayın,%1%2 'yi%3 olarak ayarlayın,
3010011,Tüm bulut sunucu odalarına sunucu yayınları gönderin,Sunucu yayınlarını%1 tüm bulut sunucu odalarına gönder,"1. Tek bir makine tarafından yürütüldüğünde de geçerli olacak,ancak yalnızca yerel olarak etkili olacak ve bulut hizmet odasına gönderilmeyecektir.
2. İzolasyon: Bulut hizmeti hata ayıklama yalnızca kendinize gönderilecektir. Genel bulut hizmetine yayın yapmanız gerekiyorsa,bunu genel bulut hizmeti odasında gerçekleştirmeniz gerekir.
3. Sınır: Oda başına her 15 saniyede bir yalnızca bir yayın gönderilebilir"
3010012,Skybox şablonunu ayarla,Geçerli skybox 'ı%1 olarak ayarlayın,
3010013,Arazi Grubu Hava Durumu Ayarla,%1 için hava durumunu%2 olarak ayarlayın,
3010014,Skybox anahtarını ayarla,%1%2 'yi%3 olarak ayarlayın,
3020001,Tetiği çalıştır,"%1 'i çalıştırın,koşulun%2 olup olmadığını kontrol edin,eylemi yürütün",
3020002,Döngü tetikleyici,"%1 'den%2' ye,%3 'ü çalıştırın",
3020003,Tetik durumunu değiştir,%1 durumunu%2 olarak değiştir,
3020004,Tetik grubu durumunu değiştir,%1 durumunu%2 olarak değiştir,
3040001,Bir blok oluşturun,"%1 'de%2 oluşturun,%3' e bakın",
3040002,Bloğu sil,%1 'deki bloğu sil,
3040003,Blokları değiştir,"%1 'deki kareyi%2 ile değiştirin,%3' e bakın",
3040004,Blok anahtarı durumunu ayarla,%1 blok anahtarı durumunu%2 olarak ayarlayın,
3040005,Blok izinlerini ayarla,%2 /%1 'i%3 olarak ayarlayın,
3040006,Alanı karelerle doldurun,"%2 'yi%1 ile doldurun,%3' e bakın",
3040007,Bölgedeki kareleri temizleyin,%1 'deki%2' yi temizle,
3040008,Alandaki blokları belirtilen noktaya kopyalayın,"%1 içindeki kareleri kopyalayın ve%2 'ye,%3' e doğru yerleştirin",
3040009,Alan değiştirme bloğu,"%1 'deki%2' yi%3 ile değiştirin,%4 'e doğru",
3040010,Yıkım Küpü,%1 'deki kareleri kır,
3040011,Renk kareleri oluşturun,"%1 'de%2,yön%3,renk%4 oluşturun (yalnızca renk kareleri geçerlidir)",
3040012,Blok oyun eylemi,"%1 'de kareler yapın%2 oynatın,oynat modu%3",
3040013,Renk karelerini değiştirin,%1 'deki%2' yi%3 yönelimi ve%4 rengi ile değiştirin (yalnızca renk kareleri geçerlidir),
3040014,Bölgedeki tüm kareleri temizleyin,%1 'deki tüm kareleri temizle,
3040015,Hasar alanında belirtilen tipteki bloklar,%1 'deki%2' yi yok et,
3040016,Bölgedeki tüm kareleri yok edin,%1 'deki tüm kareleri yok et,
3040017,Bölgedeki tüm kareleri değiştirin,%1 'deki tüm kareleri%2 ile%3' e doğru değiştirin,
3040018,Yer planları,"%2 'yi%1 üzerine yerleştirin,%3' ü döndürün,ayna%4,plan alanı%5 ile tamamen örtülü",
3050001,Oyuncuyu yen,%1 'i yenin,
3050002,Belirlenen noktaya oyuncu dirilişi,%1 'i%2' ye yeniden gönder,
3050003,Oyuncu diriliş puanlarını ayarla,Diriliş noktasını%1 için%2 olarak ayarla,
3050004,Oyuncu özelliklerini ayarla,%2 /%1 'i%3 olarak ayarlayın,
3050005,Oyuncu durum efektleri verir,"%1%2 efekti verir,%3 için sonsuza kadar sürer,%4 saniye sürer",
3050006,Oyuncu durum efektini kaldır,%2 efektini%1 'den kaldır,
3050007,Oyuncu izinlerini ayarla,%2 /%1 'i%3 olarak ayarlayın,
3050008,Oyuncuyu kaldır,%1 'i bu oyundan kaldır,
3050009,Oyuncular seyirci moduna katılıyor,İzleyici moduna%1 ekle,
3050010,Oyuncu takımı kurun,%1 'in takımını%2 olarak ayarla,
3050011,Oyuncu konumunu ayarla,%1 'i%2' ye gönder,
3050012,Oyuncu yönünü ayarla,%1 yönünü%2 olarak ayarla,
3050013,Oyuncu kamera açısını ayarla,"%1 kamera açısını dünya koordinatlarına ayarlayın%2 derece yatay,%3 derece dikey",
3050014,Oyuncu sırt çantasına öğeler ekleyin,%1%2 'yi%3 sırt çantasına ekleyin,
3050016,Oyuncu sırt çantası öğelerini atın,%1 'de%2%3' ü atın,
3050017,Oyuncu sırt çantası öğelerini yok edin,%1 'de%2%3' ü yok et,
3050018,Oyuncu sürme aracı,"%2 üzerinde%1 sür,konum numarası%3",
3050019,Oyuncu araçtan ayrılır,%1 'in mevcut aracı terk etmesini sağlayın,
3050020,Oyuncu bakış açısını ayarla,"%1 'in görüntüleme açısını%2 olarak ayarlayın,%3' ü kilitleyin",
3050021,Oyuncu aracı ileri kontrol eder,%1 sürücü aracını otomatik olarak ilerletin,
3050022,Oyuncu otomatik yol bulma,"%1 'in%2' ye otomatik yol bulmaya çalışmasına neden olur,çalıştırılabilir%3","Bu olayın bir mesafe sınırı vardır,belirli bir aralığın ötesinde (yaklaşık 32 kare) atış yapmamasına neden olur"
3050023,Oyuncu kazanır,%1 'in oyunu kazanmasını sağla,
3050024,Oyuncu animasyonlu ifadeler oynar,%2 'yi%1 oynat,Animasyon ifadesi parametreleri giriş değeri aralığı 1-20 Karakter eylemi 1-10 Genel eylem 11-20
3050025,Oynatıcıya bölme penceresi metnini göster,%1 için bölme penceresi metnini%2 görüntüle,
3050026,Oyuncular kısayol çubuğu öğelerini kullanır,Öğeleri seçmek için%1 kısayol çubuğunu kullanın,
3050027,Oyunculara sohbet kutusu bilgilerini görüntüleyin,Sohbet kutusu mesajını%2 ila%1 arasında göster,
3050028,Belirlenmiş oyuncu öğeleri atılamaz,%1 'in%2' sinin%3 olarak atılmamasını ayarla,
3050029,Belirlenmiş oyuncu öğeleri düşürülemez,%2 /%1 'i%3' e düşmeyecek şekilde ayarlayın,
3050030,Oyuncuyu hareket ettir,"%1 'i%2' ye doğru taşı,hız%3",
3050031,Yedek oyuncu durum etkisi,%1 'deki%2' yi%5 saniye boyunca sonsuza kadar%4 için%3 ile değiştirin,
3050032,Oyuncuyu donatın,Sırt çantasına%1 'i%2' ye koyun,
3050033,Oyuncunun teçhizatını çıkarmasını sağlayın,%1 'in%2' nin donanımını sırt çantasına kaldırmasını sağlayın,
3050034,Oyuncu teçhizatı oluşturun,%1 ile%2 dişli çubuğu oluşturun,
3050035,Oyuncu ekipmanını yok et,%1%2 'deki ekipmanı yok et,
3050036,Oyuncu görünümünü ayarla,%1 'in görünümünü%2 olarak ayarla,
3050037,Oyuncu görünümünü geri yükle,%1 'i ilk görünüme geri yükle,
3050040,Oyuncunun oyuncuya zarar vermesini sağlayın,%1 'in%2' ye%3%4 hasar vermesine neden olur,"1. Alınabilecek hasar kaynağı oyuncudur ve hasar kelimesi görüntülenecektir.
2. Yakın mesafe hasarı,uzun menzilli hasar,patlama hasarı varsayılan olarak 5 hasar değeri ekler ve nihai hasar değeri savunmaya göre hesaplanır.
3. İlgili olay tetiklenecek (örneğin,oyuncu hasar verir,oyuncu hasar alır),ancak oyuncunun saldırısını,saldırı hayatını ve diğer olayları tetiklemeyecektir."
3050041,Oyuncunun yaratıklara zarar vermesine neden olur,%1 'in%2' ye%3%4 hasar vermesine neden olur,"1. Alınabilecek hasar kaynağı oyuncudur ve hasar kelimesi görüntülenecektir.
2. Yakın mesafe hasarı,uzun menzilli hasar,patlama hasarı varsayılan olarak 5 hasar değeri ekler ve nihai hasar değeri savunmaya göre hesaplanır.
3. İlgili olay tetiklenecek (örneğin,oyuncu hasar verir,oyuncu hasar alır),ancak oyuncunun saldırısını,saldırı hayatını ve diğer olayları tetiklemeyecektir."
3050042,Oyuncunun bölgedeki hedeflere zarar vermesine neden olur,%1 'in%2' deki tüm hedeflere%3%4 hasar vermesine neden olur,"1. Herkese (kendiniz dahil) hasar verin,oyuncu olarak hasar kaynağını alabilirsiniz ve hasar kelimesi görüntülenir
2. Yakın mesafe hasarı,uzun menzilli hasar,patlama hasarı varsayılan olarak 5 hasar değeri ekler ve nihai hasar değeri savunmaya göre hesaplanır.
3. İlgili olayları (oyuncu hasarı,oyuncu,yaratık hasarı vb.) tetikler,ancak oyuncu saldırısını tetiklemez,yaşam ortamı olayına saldırmaz"
3050043,Oyuncu adını ayarla,%1 'in adını%2 olarak ayarlayın,
3050044,Oyuncunun nasıl hareket ettiğini ayarlayın,%1 'i%2 ile taşımak için ayarlayın,Karakter indikten sonra uçuş durumu iptal edilecek ve eylemin tekrar tetiklenmesi gerekiyor.
3050045,Oyuncu seyirci modundan çıkar,%1 'i izleyici modundan çıkar,
3050046,Oyuncu bağışıklığını hasar türüne ayarlayın,%1 bağışıklığı%2 olarak ayarlayın,
3050047,Oyuncu bağışıklık hasar türünü kaldırın,%1 Bağışıklığı Kaldır%2,
3050048,Oyuncu kamerasını salla,%1 kamerayı%2 saniye yoğunlukta sallayın%3,
3050049,Oyuncu kamera sarsıntısını durdur,%1 kamera sarsıntısını durdur,
3050050,Oyuncu öğelerini ayarla,"%1%2 öğesini%3 olarak ayarlayın,miktarı%4 olarak ayarlayın",
3050051,Oyuncu öğelerini kaldırma,%1%2 'den%3 öğeyi kaldır,
3050052,Odaya bir arkadaş başvurusu gönderin,%1 'in odadaki%2' ye bir arkadaşlık isteği göndermesini sağlayın,
3050053,Oyuncu öğesi kitaplığını boşaltın,%1 'in%2' sinin tamamını temizle,
3050054,Mobil oyuncu öğeleri,%1 'i%2%3' ten%4 'e taşıyın,
3050055,Oyuncu öğelerini değiştir,%1 'de%2 ile%3 arasında değiştirin,
3050056,Oyuncu üzerindeki tüm durum etkilerini kaldırın,%1 üzerindeki tüm durum efektlerini temizle,
3050057,Oyuncunun tüm olumsuz durum etkilerini kaldırır,%1 üzerindeki tüm olumsuz durum etkilerini temizle,
3050058,Oyuncunun açısını değiştir,%1 yönünü%2 olarak değiştir,
3050059,Dünyadaki sandıkları oyuncuya açın,%1 için%2 'nin kutusunu açın (geçerli aralık yaklaşık 60 kare),
3050060,Zanaatkar masasını oyuncuya açın,%1 için Zanaatkar Masasını açın,
3050061,Oyuncular için açık liderlik tabloları,%1 için%2 görüntüle,
3050062,Skor tablolarını oyunculardan gizleyin,%1 için liderlik tablosunu gizle,
3050063,Oyuncunun telefonu titreşiyor,"%1 telefon titreşim süresini%2 milisaniye,yoğunluğu%3 olarak ayarlayın",
3050064,Oyuncu filtresinin rengini ayarlayın,%1 için filtre rengini%2 olarak ayarla,
3050065,Oyuncu filtresinin parametrelerini ayarlayın,%1 filtresini%2 olarak%3 olarak ayarlayın,
3050066,Oyuncuyu belirlenen haritaya ışınlayın,%1 'i harita kimliği%2 ile eşleştirmeye gönder,Her oyuncu sadece 30 saniyede bir tetikleyebilir
3050067,Oyuncuyu belirlenen odaya ışınlayın,Oda kimliği%2 ile eşleştirmek için%1 gönderin,Her oyuncu sadece 30 saniyede bir tetikleyebilir
3050068,Oyuncu grubunu başka bir odaya ışınlayın,%1 'i geçerli haritada başka bir odaya aktarın,
3050069,kamerayı hareket ettir,"%1%2%3 yapın,%4 'ü canlandırın,süre%5 saniye",
3050070,kamerayı çevir,"%1%2%3 yapın,%4 'ü canlandırın,süre%5 saniye",
3050071,Kamera izinlerini ayarla,%1 'in kamerasını%2 olarak%3 olarak ayarlayın,
3050072,Kamera dönüş modunu ayarla,%1 için kamera dönüş modunu%2 olarak ayarlayın,
3050073,Kamerayı nesneye monte edin,%1 'in kamerasını%2' ye monte edin,
3050074,Kamerayı konuma monte edin,%1 'in kamerasını%2' ye monte edin,
3050075,Kamera özelliklerini geri yükle,%1 için kamera özelliklerini geri yükle,
3050076,Set color style for player filter,Set the color style of %1’s filter to %2,
3050077,Oyuncunun filtre şablonunu ayarlayın,%1 filtre şablonunu%2 olarak ayarlayın,
3050078,Oyuncuyu belirtilen oda tipine ışınlayın,%1 'i%2 tipindeki odaya aktarın,"1. Her oyuncu yalnızca 30 saniyede bir tetikleyebilir
2. Şu anda erişilebilen bir oda yoksa,yeni bir oda oluşturulacaktır."
3050080,Oyuncuyu belirtilen haritaya ve belirtilen oda tipine taşır,%1 'i harita kimliği%2 ile odaya gönderin ve%3 yazın,"1. Her oyuncu yalnızca 30 saniyede bir tetikleyebilir
2. Şu anda erişilebilir bir oda yoksa,yeni bir oda oluşturulacaktır."
3050081,Oyuncu için arkadaş daveti açılır penceresini göster,%1 için arkadaş daveti açılır penceresini göster,
3060001,Oyuncu grubuna oyuncu ekleyin,%1 'i%2' ye ekle,
3060002,Bir oyuncuyu bir oyuncu grubundan kaldırma,%1 'i%2' den kaldır,
3060003,Oyuncu grubunu temizle,%1 'i temizle,
3060004,Oyuncu gruplarında tetikleyicileri çalıştırın,%1 'deki her oyuncu için%2 çalıştırın ve%3 için tetikleme durumunu kontrol edin,
3060005,Oyuncu grupları için sohbet kutusu bilgilerini görüntüleyin,%1 'deki her oyuncuya sohbet kutusu mesajı%2' yi göster,
3060006,Oyuncu grubuna bölme penceresi metnini göster,%1 'deki her oyuncuya bölme penceresi metni%2' yi göster,
3070001,Bir yaratık yarat,"%1 'de%2%3 oluşturun,kamp%4' e ait",
3070003,Yaratıkları yen,%1 'i yenin,
3070004,Yaratığı sil,%1 'i sil,
3070005,Yaratık tipini yen,%1 'i yenin,
3070006,Biyolojik türü sil,%1 'i sil,
3070007,Biyolojik özellikleri ayarla,%1 'in%2 özelliğini%3 olarak ayarlayın,
3070008,Biyolojik Hasar Tipini Ayarla,%1 'in hasar türünü%2 olarak ayarlayın,
3070009,Biyolojik Bağışıklık Hasar Tipini Ayarlayın,%1 bağışıklığı%2 olarak ayarlayın,
3070010,Biyolojik izinleri ayarlayın,%2 /%1 'i%3 olarak ayarlayın,
3070011,Yaratıkların animasyonlu ifadeler oynamasını sağlayın,%1 'i%2 oynat,Animasyon ifadesi parametreleri giriş değeri aralığı 1-20 Karakter eylemi 1-10 Genel eylem 11-20
3070012,Biyolojik durum efektleri verir,%1%2 efekti verir,
3070013,Biyolojik çıkarma durumu etkisi,%2 efektini%1 'den kaldır,
3070014,Biyo yönelimli açıyı ayarlayın,%1 yönünü%2 dereceye ayarla,
3070015,Biyolojik konumu ayarla,%1 'i%2' ye gönder,
3070016,Biyolojik otomatik yol bulma,%1 'in%2' ye giden yolu otomatik olarak bulmaya çalışmasını sağlayın,"Bu olayın bir mesafe sınırı vardır,belirli bir aralığın ötesinde (yaklaşık 32 kare) atış yapmamasına neden olur"
3070017,Yaratıkların hareket etmesini sağlayın,%1 'i%3 hızında%2' ye doğru hareket ettirin,
3070018,Biyolojik görünümü ayarla,%1 'in görünümünü%2 olarak ayarla,
3070019,Biyolojik görünümü geri yükleyin,%1 'i orijinal görünüme geri yükle,
3070022,Yaratıkların oyuncuya zarar vermesine neden olur,%1 'in%2' ye%3%4 hasar vermesine neden olur,"1. Hasar kaynağı bir yaratık olarak elde edilebilir ve hasar kelimesi görüntülenir
2. Nihai hasar değeri savunmaya göre hesaplanacaktır.
3. İlgili olayları (yaratık hasarı,yaratık hasarı vb.) tetikleyecektir,ancak yaratık saldırısını tetiklemeyecek,hayata ve diğer olaylara saldırmayacaktır."
3070023,Yaratıklara zarar ver,%1 'in%2' ye%3%4 hasar vermesine neden olur,"1. Hasar kaynağı bir yaratık olarak elde edilebilir ve hasar kelimesi görüntülenir
2. Nihai hasar değeri savunmaya göre hesaplanacaktır.
3. İlgili olayları (yaratık hasarı,yaratık hasarı vb.) tetikleyecektir,ancak yaratık saldırısını tetiklemeyecek,hayata ve diğer olaylara saldırmayacaktır."
3070024,Yaratıkların bölgedeki hedeflere zarar vermesini sağlayın,%1 'in%2 içindeki hedeflere%3%4 hasar vermesine neden olur,"1. Herkese (kendiniz dahil) zarar verirseniz,hasar kaynağını bir yaratık olarak alabilirsiniz ve hasar kelimesi görüntülenir.
2. Nihai hasar değeri savunmaya göre hesaplanacaktır.
3. İlgili olayları (yaratık hasarı,yaratık hasarı vb.) tetikleyecektir,ancak yaratık saldırısını tetiklemeyecek,hayata ve diğer olaylara saldırmayacaktır."
3070025,Yedek yaratık,"%1 'i%2 ile değiştirin,sağlık puanlarını yüzde 3 olarak koruyun","1. Değiştirildikten sonra yaratığın grafik bilgilerini saklayın
2. Yaratık ekibi değiştirildikten sonra değişmeden kalır
3. Biyolojik değişkenler de değişecektir,örneğin: Değiştirmeden önce değişkende bir organizma depolanır ve B organizması ile değiştirildikten sonra,değişkende depolanan değer A organizmasından B organizmasına değişir (biyolojik tip değişkenler değil,yalnızca biyolojik değişkenler etkilenir)"
3070026,Biyolojik bir ekip kurun,%1 'in takımını%2 olarak ayarla,
3070027,Biyolojik Bağışıklık Hasar Tipini Kaldır,%1 Bağışıklığı Kaldır%2,
3070028,Yaratıktan tüm durum etkilerini kaldırır,%1 'deki tüm durum efektlerini kaldır,
3070029,Yaratıktan tüm olumsuz durum etkilerini kaldırır,%1 üzerindeki tüm olumsuz durum etkilerini kaldır,
3080001,Yaratığı biyo gruba ekleyin,%2 'yi belirtmek için%1 ekleyin,
3080002,Bir organizmayı biyomdan çıkarın,%1 'i%2' den kaldır,
3080003,Biyomu boşalt,%1 'i temizle,
3080004,Biyomda tetikleyici çalıştırın,"%1 'deki her yaratık üzerinde%2 çalıştırın,%3 tetik durumunu kontrol edin",
3100001,Saklama kutusuna öğeler oluşturun,%3 depolama kutusunu belirtmek için%1%2 oluşturun,
3100002,Saklama kutusundaki aksesuarları silin,Belirtilen%1 depolama kutusundan%2%3 'ü silin,
3100003,Saklama kutusunu boşaltmak için aksesuarlar,Belirtilen%1 saklama kutusundaki tüm öğeleri boşaltın,
3100004,Bir atış yarat,"Belirtilen%1 'de%2 oluşturun,%3' e başlatın",
3100005,Oyuncunun atışlarını oluşturun,"Belirtilen%1 'de%2' ye ait%3 oluşturun,%4 'e başlatın",
3100006,Atışları sil,%1 'i sil,
3100007,Damla oluştur,Belirtilen%1 'de%2%3 damla oluşturun,
3100008,Bırakılan nesneleri sil,%1 'i sil,
3100009,Öğeyi soğumak için değiştirin,%3 saniyeye soğumak için%2 /%1 'i değiştirin,
310001,Bileşen hareketli grafikler,"%1 Tek süre%2 saniye,oynatma süresi%3",
3100010,Sahne soğuması,%1 'in%2' si harika,
3100011,Yaratık atışları oluşturun,"Belirtilen%1 'de%2' ye ait%3 oluşturun,%4 'e başlatın",
3100012,Oyuncunun mermi atmasını sağlayın,%1 'i%2' de%3 yapın,
3100013,Yaratıkların mermi atmasını sağlayın,%1 'i%2' de%3 yapın,
3100014,Öğenin görünümünü değiştir,%1 'in görünümünü%2 olarak değiştir,
3100015,Merminin görünümünü değiştirin,%1 'in görünümünü%2 olarak değiştir,
3100016,Prop oyun eylemi,"%1 el öğesini%2 oynatın,oynat modu%3 yapın",
3100017,Nesne atma eylemi,"%1 'in%2' yi oynamasını sağla,oyun modu%3",
3100018,Nesne oynatma eylemini bırak,"%1 'in%2' yi oynamasını sağla,oyun modu%3",
310002,Metin hareketli grafikler,%1 süre%2 saniye,
310003,Pürüzsüz yer değiştirme,%1 saniye içinde X%2 Y%3 'e taşıyın,
310004,Koordinatların yumuşak artışı,"%1 saniye içinde,%2 koordinatlarını%3%4 hareket ettirin",
310005,Pürüzsüz ölçeklendirme,%1 saniyede genişliğe%2 yüksekliğe%3 yakınlaştırın,
310006,Genişlik ve yükseklikte pürüzsüz artış,%1 saniyede%2 boyut%3%4,
310007,Pürüzsüz dönüş,%1 saniye içinde%2 dereceye döndürün,
310008,Pürüzsüz artış açısı,%1 saniye içinde açıyı%2%3 derece değiştirin,
3110001,Geri sayım zamanlayıcısını çalıştırın,"%1 'i başlatın,geri sayım%2 saniye,%3' ü tekrarlayın",
3110002,İleri zamanlayıcıyı çalıştırın,%1 'i başlat,
3110003,Duraklatma zamanlayıcısı,%1 duraklat,
3110004,Kurtarma zamanlayıcısı,%1 'i geri yükle,
3110005,Zamanlayıcıyı durdur,%1 'i durdur,
3110006,bekleme süresi,%1 saniye bekledikten sonra bir sonraki eyleme geçin,
3110007,Zamanlayıcı zamanlamasını ayarla,%1 'i%2 saniyeye ayarla,
3110009,Zamanlayıcı penceresini göster,"%2 penceresini%1,başlık%3 olarak göster",
3110010,Zamanlayıcı penceresini gizle,%2 penceresini%1 'den gizle,
3120001,Konumu ayarla,%1 'i%2 olarak ayarla,
3120002,Alanı ayarla,%1 'i%2 olarak ayarla,
3120003,Değeri ayarla,%1 'i%2 olarak ayarla,
3120004,Boolean değerini ayarla,%1 'i%2 olarak ayarla,
3120005,Set oyuncusu,%1 'i%2 olarak ayarla,
3120006,Blok tipini ayarla,%1 'i%2 olarak ayarla,
3120007,Öğe türünü ayarla,%1 'i%2 olarak ayarla,
3120008,Set yaratık,%1 'i%2 olarak ayarla,
3120009,Yaratık tipini ayarla,%1 'i%2 olarak ayarla,
3120010,Dizeyi ayarla,%1 'i%2 olarak ayarla,
3120011,Efekt türünü ayarla,%1 'i%2 olarak ayarla,
3130001,Konumda oynat efektleri,"%1 üzerinde%2 oynat,boyut%3",
3130002,Oyuncu üzerinde özel efektler oynatın,"%1 üzerinde%2 oynat,boyut%3",
3130003,Yaratıklar üzerinde özel efektler oynayın,"%1 üzerinde%2 oynat,boyut%3",
3130004,Mermiler üzerinde özel efektler oynatın,"%1 üzerinde%2 oynat,boyut%3",
3130005,Konumdaki efektleri silin,%1 'deki%2' yi sil,
3130006,Oyuncular üzerindeki özel efektleri silin,%1 'deki%2' yi sil,
3130007,Yaratıklar üzerindeki özel efektleri silin,%1 'deki%2' yi sil,
3130008,Atışlardaki özel efektleri silin,%1 'deki%2' yi sil,
3130009,Konum efekti boyutunu ayarla,%1 üzerindeki%2 boyutunu%3 olarak ayarlayın,
3130010,Oyuncu efekti boyutunu ayarla,%1 üzerindeki%2 boyutunu%3 olarak ayarlayın,
3130011,Biyo-efekt boyutunu ayarlayın,%1 üzerindeki%2 boyutunu%3 olarak ayarlayın,
3130012,Atıcı Etkisi Boyutunu Ayarla,%1 üzerindeki%2 boyutunu%3 olarak ayarlayın,
3130013,Düşen nesnelerde özel efektler oynatın,"%1 üzerinde%2 oynat,boyut%3",
3130014,Düşen nesnelerdeki özel efektleri silin,%1 'deki%2' yi sil,
3130015,Eşyaları tutan oyuncular üzerinde özel efektler oynayın,"%1 el öğesinde%2 oynatın,boyut%3",
3130016,Oyuncu tarafından tutulan öğelerdeki özel efektleri silin,%1 elde taşınan öğenin%2 'sini sil,
3130017,Oyuncu öğesi türlerinde özel efektler oynatın,"%1 tarafından tutulan tüm%2 'lerde%3 oynatın,boyut%4",
3130018,Oyuncu kısayolu öğelerindeki özel efektleri silin,%1 kısayol çubuğunun%3 /%2 'sini silin,
3140012,Oyuncunun ses efektleri çalmasını sağlayın,"%1 oynatma sahnesini%2,ses%3,ton%4,döngü%5 yapın",
3140013,Yaratığın ses efektleri çalmasını sağlayın,"%1 oynatma sahnesini%2,ses%3,ton%4,döngü%5 yapın",
3140014,Konumda ses efektleri oynatın,"Sahneyi oynat%2,ses seviyesi%3,ton%4,döngü%5%1 üzerinde",
3140015,Oyuncu sesini kapat,%1 'de oynayan%2' yi kapat,
3140016,Biyo sesi kapat,%1 'de oynayan%2' yi kapat,
3140017,Konum sesini kapat,%1 'de oynayan%2' yi kapat,
3140018,Oyuncu gruplarına arayüz ses efektlerini oynatın,"%1 için%2 arayüzünü oynat,ses%3,ton%4,döngü%5",
3140019,Arayüz ses efektlerini oynatıcıya oynatın,"%1 için%2 arayüzünü oynat,ses%3,ton%4,döngü%5",
3140020,Oyuncu grubu arabirimi ses efektlerini kapatın,Kapat%1 Oynatma arayüzü%2,
