ID,任务名,任务描述,任务追踪
2001008,Rìu Titan II,Gia công @item_11004#@1#r (tốn vật liệu và dùng @item_11323# và @item_11330# để gia công),Gia công @item_11004#@1
2001009,Cưa Máy I,Gia công @item_11005#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11005#@1
2001010,Cưa Máy II,Gia công @item_11005#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11005#@1
2001011,Xẻng Đá I,Gia công @item_11022#@1#r (tốn vật liệu và dùng @item_11323# và @item_11627# để gia công),Gia công @item_11022#@1
2001012,Xẻng Đá II,Gia công @item_11022#@1#r (tốn vật liệu và dùng @item_11323# và @item_11627# để gia công),Gia công @item_11022#@1
2001013,Xẻng Đồng Vàng I,Gia công @item_11021#@1#r (tốn vật liệu và dùng @item_11323# và @item_11329# để gia công),Gia công @item_11021#@1
2001014,Xẻng Đồng Vàng II,Gia công @item_11021#@1#r (tốn vật liệu và dùng @item_11323# và @item_11329# để gia công),Gia công @item_11021#@1
2001015,Xẻng Bạc Kín I,Gia công @item_11023#@1#r (tốn vật liệu và dùng @item_11323# và @item_11209# để gia công),Gia công @item_11023#@1
2001016,Xẻng Bạc Kín II,Gia công @item_11023#@1#r (tốn vật liệu và dùng @item_11323# và @item_11209# để gia công),Gia công @item_11023#@1
2001017,Xẻng Titan I,Gia công @item_11024#@1#r (tốn vật liệu và dùng @item_11323# và @item_11330# để gia công),Gia công @item_11024#@1
2001018,Xẻng Titan II,Gia công @item_11024#@1#r (tốn vật liệu và dùng @item_11323# và @item_11330# để gia công),Gia công @item_11024#@1
2001019,Xẻng Vàng Đen I,Gia công @item_11025#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11025#@1
2001020,Xẻng Vàng Đen II,Gia công @item_11025#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11025#@1
2001021,Bừa Đá I,Gia công @item_11032#@1#r (tốn vật liệu và dùng @item_11323# và @item_11627# để gia công),Gia công @item_11032#@1
2001022,Bừa Đá II,Gia công @item_11032#@1#r (tốn vật liệu và dùng @item_11323# và @item_11627# để gia công),Gia công @item_11032#@1
2001023,Bừa Đồng Vàng I,Gia công @item_11031#@1#r (tốn vật liệu và dùng @item_11323# và @item_11329# để gia công),Gia công @item_11031#@1
2001024,Bừa Đồng Vàng II,Gia công @item_11031#@1#r (tốn vật liệu và dùng @item_11323# và @item_11329# để gia công),Gia công @item_11031#@1
2001025,Bừa Bạc Kín I,Gia công @item_11033#@1#r (tốn vật liệu và dùng @item_11323# và @item_11209# để gia công),Gia công @item_11033#@1
2001026,Bừa Bạc Kín II,Gia công @item_11033#@1#r (tốn vật liệu và dùng @item_11323# và @item_11209# để gia công),Gia công @item_11033#@1
2001027,Bừa Titan I,Gia công @item_11034#@1#r (tốn vật liệu và dùng @item_11323# và @item_11330# để gia công),Gia công @item_11034#@1
2001028,Bừa Titan II,Gia công @item_11034#@1#r (tốn vật liệu và dùng @item_11323# và @item_11330# để gia công),Gia công @item_11034#@1
2001029,Bừa Vàng Đen I,Gia công @item_11035#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11035#@1
2001030,Bừa Vàng Đen II,Gia công @item_11035#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11035#@1
2001031,Cuốc Đá I,Gia công @item_11012#@1#r (tốn vật liệu và dùng @item_11323# và @item_11627# để gia công),Gia công @item_11012#@1
2001032,Cuốc Đá II,Gia công @item_11012#@1#r (tốn vật liệu và dùng @item_11323# và @item_11627# để gia công),Gia công @item_11012#@1
2001033,Cuốc Đồng Thau I,Gia công @item_11011#@1#r (tốn vật liệu và dùng @item_11323# và @item_11329# để gia công),Gia công @item_11011#@1
2001034,Cuốc Đồng Thau II,Gia công @item_11011#@1#r (tốn vật liệu và dùng @item_11323# và @item_11329# để gia công),Gia công @item_11011#@1
2001035,Cuốc Bạc Kín I,Gia công @item_11013#@1#r (tốn vật liệu và dùng @item_11323# và @item_11209# để gia công),Gia công @item_11013#@1
2001036,Cuốc Bạc Kín II,Gia công @item_11013#@1#r (tốn vật liệu và dùng @item_11323# và @item_11209# để gia công),Gia công @item_11013#@1
2001037,Cuốc Titan I,Gia công @item_11014#@1#r (tốn vật liệu và dùng @item_11323# và @item_11330# để gia công),Gia công @item_11014#@1
2001038,Cuốc Titan II,Gia công @item_11014#@1#r (tốn vật liệu và dùng @item_11323# và @item_11330# để gia công),Gia công @item_11014#@1
2001039,Mũi Khoan I,Gia công @item_11015#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11015#@1
2001040,Mũi Khoan II,Gia công @item_11015#@1#r (chủ yếu thông qua tiêu hao nguyên liệu @item_11203# và @item_11911# để gia công mà thành),Gia công @item_11015#@1
2001041,Mũi Khoan Đồng Sao I,Gia công @item_11016#@1#r (tốn vật liệu và dùng @item_796# hoặc @item_797# để gia công),Gia công @item_11016#@1
2001042,Mũi Khoan Đồng Sao II,Gia công @item_11016#@1#r (tốn vật liệu và dùng @item_796# hoặc @item_797# để gia công),Gia công @item_11016#@1
2002001,Hố Màu Mỡ,"Dùng công cụ loại Xẻng đào ra @item_103#@1#r(tay cầm công cụ loại Xẻng, như @item_11022# , nhắm chuẩn vào @item_101# hoặc @item_100# nhấp dùng nút (trong phiên bản PC nhấp và giữ phím chuột phải) để đào)",Dùng công cụ loại Xẻng để đào ra @item_103#@1
2002002,Đất Ẩm Ướt,"Dùng @item_11628# với @item_103# để tưới nước cho nó @1#r (dùng @item_11617# nhấp vào Khối Nước để lấy đầy nước, dùng @item_11628# nhấp vào @item_103# hoặc @item_102# để tưới ẩm cho nó)",Dùng @item_11628# để tưới nước cho @item_103# @1
2002003,Cây Anh Đào Ⅰ,"Ở @item_103#, trồng @item_11405#@1#r (thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm)",Trồng @item_11405#@1
2002004,Cây Anh Đào Ⅱ,"Ở @item_103#, trồng @item_11405#@1#r (thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm)",Trồng @item_11405#@1
2002005,Cây Anh Đào Ⅲ,"Ở @item_103#, trồng @item_11405#@1#r (thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm)",Trồng @item_11405#@1
2002006,Cây Tùng I,"Ở @item_103#, trồng @item_11406#@1#r (thường mọc trên môi trường sinh thái Rừng Lá Kim Núi Cao)",Trồng @item_11406#@1
2002007,Cây Tùng II,"Ở @item_103#, trồng @item_11406#@1#r (thường mọc trên môi trường sinh thái Rừng Lá Kim Núi Cao)",Trồng @item_11406#@1
2002008,Cây Tùng III,"Ở @item_103#, trồng @item_11406#@1#r (thường mọc trên môi trường sinh thái Rừng Lá Kim Núi Cao)",Trồng @item_11406#@1
2002009,Cây Cao To I,Ở @item_103# trồng @item_11407#@1#r (thường mọc trên môi trường sinh thái Rừng Mưa),Trồng @item_11407#@1
2002010,Cây Cao To II,Ở @item_103# trồng @item_11407#@1#r (thường mọc trên môi trường sinh thái Rừng Mưa),Trồng @item_11407#@1
2002011,Cây Cao To III,Ở @item_103# trồng @item_11407#@1#r (thường mọc trên môi trường sinh thái Rừng Mưa),Trồng @item_11407#@1
2002012,Cây Đào I,"Ở @item_103#, trồng @item_11409#@1#r (thường mọc trên môi trường sinh thái Thung Lũng Rừng Hoa Đào)",Trồng @item_11409#@1
2002013,Cây Đào Ⅱ,"Ở @item_103#, trồng @item_11409#@1#r (thường mọc trên môi trường sinh thái Thung Lũng Rừng Hoa Đào)",Trồng @item_11409#@1
2002014,Cây Đào III,"Ở @item_103#, trồng @item_11409#@1#r (thường mọc trên môi trường sinh thái Thung Lũng Rừng Hoa Đào)",Trồng @item_11409#@1
2002015,Bạch Dương I,"Ở @item_103#, trồng @item_11410#@1#r (thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm)",Trồng @item_11410#@1
2002016,Bạch Dương II,"Ở @item_103#, trồng @item_11410#@1#r (thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm)",Trồng @item_11410#@1
2002017,Bạch Dương III,"Ở @item_103#, trồng @item_11410#@1#r (thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm)",Trồng @item_11410#@1
2002018,Gỗ Óc Chó I,"Ở @item_103#, trồng @item_11411#@1#r (thường mọc trên Đảo Hoang)",Trồng @item_11411#@1
2002019,Gỗ Óc Chó II,"Ở @item_103#, trồng @item_11411#@1#r (thường mọc trên Đảo Hoang)",Trồng @item_11411#@1
2002020,Gỗ Óc Chó III,"Ở @item_103#, trồng @item_11411#@1#r (thường mọc trên Đảo Hoang)",Trồng @item_11411#@1
2002021,Gỗ Hồng Sam I,"Ở @item_103#, trồng @item_11412#@1#r (thường mọc trên môi trường Rừng Cây Đỏ)",Trồng @item_11412#@1
2002022,Gỗ Hồng Sam II,"Ở @item_103#, trồng @item_11412#@1#r (thường mọc trên môi trường Rừng Cây Đỏ)",Trồng @item_11412#@1
2002023,Gỗ Hồng Sam III,"Ở @item_103#, trồng @item_11412#@1#r (thường mọc trên môi trường Rừng Cây Đỏ)",Trồng @item_11412#@1
2002024,Hồ Dương I,"Ở @item_103#, trồng @item_11421#@1#r (thường mọc trên môi trường sinh thái Sa Mạc)",Trồng @item_11421#@1
2002025,Hồ Dương II,"Ở @item_103#, trồng @item_11421#@1#r (thường mọc trên môi trường sinh thái Sa Mạc)",Trồng @item_11421#@1
2002026,Hồ Dương III,"Ở @item_103#, trồng @item_11421#@1#r (thường mọc trên môi trường sinh thái Sa Mạc)",Trồng @item_11421#@1
2002027,Gỗ Gen I,"Ở @item_103#, trồng @item_11408#@1#r (thường mọc trên Horas)",Trồng @item_11408#@1
2002028,Gỗ Gen II,"Ở @item_103#, trồng @item_11408#@1#r (thường mọc trên Horas)",Trồng @item_11408#@1
2002029,Gỗ Gen III,"Ở @item_103#, trồng @item_11408#@1#r (thường mọc trên Horas)",Trồng @item_11408#@1
2002030,Cây Chuối I,Ở @item_103# trồng @item_383#@1#r (thường mọc trên môi trường sinh thái Rừng Mưa),Trồng @item_383#@1
2002031,Cây Chuối II,Ở @item_103# trồng @item_383#@1#r (thường mọc trên môi trường sinh thái Rừng Mưa),Trồng @item_383#@1
2002032,Cây Chuối III,Ở @item_103# trồng @item_383#@1#r (thường mọc trên môi trường sinh thái Rừng Mưa),Trồng @item_383#@1
2002033,Cây Dừa I,"Ở @item_103#, trồng @item_295#@1#r (thường mọc trên môi trường sinh thái Bãi Biển)",Trồng @item_295#@1
2002034,Cây Dừa II,"Ở @item_103#, trồng @item_295#@1#r (thường mọc trên môi trường sinh thái Bãi Biển)",Trồng @item_295#@1
2002035,Cây Dừa III,"Ở @item_103#, trồng @item_295#@1#r (thường mọc trên môi trường sinh thái Bãi Biển)",Trồng @item_295#@1
2002036,Xương Rồng I,"Ở @item_103#, trồng @item_11420#@1#r (thường mọc trên môi trường sinh thái Sa Mạc)",Trồng @item_11420#@1
2002037,Xương Rồng II,"Ở @item_103#, trồng @item_11420#@1#r (thường mọc trên môi trường sinh thái Sa Mạc)",Trồng @item_11420#@1
2002038,Xương Rồng III,"Ở @item_103#, trồng @item_11420#@1#r (thường mọc trên môi trường sinh thái Sa Mạc)",Trồng @item_11420#@1
2003001,Hoa Chuông Gió I,"Ở @item_103#, trồng @item_431#@1#r (@item_300# thường mọc trên môi trường sinh thái Thảo Nguyên, Thung Lũng Cây Đào v.v)",Trồng @item_431#@1
2003002,Hoa Chuông Gió II,"Ở @item_103#, trồng @item_431#@1#r (@item_300# thường mọc trên môi trường sinh thái Thảo Nguyên, Thung Lũng Cây Đào v.v)",Trồng @item_431#@1
2003003,Hoa Chuông Gió III,"Ở @item_103#, trồng @item_431#@1#r (@item_300# thường mọc trên môi trường sinh thái Thảo Nguyên, Thung Lũng Cây Đào v.v)",Trồng @item_431#@1
2003004,Nhược Lan I,"Ở @item_103# trồng @item_432#@1#r (@item_301# thường mọc trên môi trường sinh thái Rừng Rậm, Rừng Lá Kim v.v)",Trồng @item_432#@1
2003005,Nhược Lan II,"Ở @item_103# trồng @item_432#@1#r (@item_301# thường mọc trên môi trường sinh thái Rừng Rậm, Rừng Lá Kim v.v)",Trồng @item_432#@1
2003006,Nhược Lan III,"Ở @item_103# trồng @item_432#@1#r (@item_301# thường mọc trên môi trường sinh thái Rừng Rậm, Rừng Lá Kim v.v)",Trồng @item_432#@1
2003007,Hoa Salem I,"Ở @item_103#, trồng @item_433#@1#r (@item_302# thường mọc trên môi trường sinh thái Đảo Hoang, Vách Núi v.v)",Trồng @item_433#@1
2003008,Hoa Salem II,"Ở @item_103#, trồng @item_433#@1#r (@item_302# thường mọc trên môi trường sinh thái Đảo Hoang, Vách Núi v.v)",Trồng @item_433#@1
2003009,Hoa Salem III,"Ở @item_103#, trồng @item_433#@1#r (@item_302# thường mọc trên môi trường sinh thái Đảo Hoang, Vách Núi v.v)",Trồng @item_433#@1
2003010,Hoa Máu Rồng I,"Ở @item_103#, trồng @item_434#@1#r (@item_303# thường mọc trên môi trường sinh thái Thung Lũng Rừng Trúc, Thung Lũng Cây Đào v.v)",Trồng @item_434#@1
2003011,Hoa Máu Rồng II,"Ở @item_103#, trồng @item_434#@1#r (@item_303# thường mọc trên môi trường sinh thái Thung Lũng Rừng Trúc, Thung Lũng Cây Đào v.v)",Trồng @item_434#@1
2003012,Hoa Máu Rồng III,"Ở @item_103#, trồng @item_434#@1#r (@item_303# thường mọc trên môi trường sinh thái Thung Lũng Rừng Trúc, Thung Lũng Cây Đào v.v)",Trồng @item_434#@1
2003013,Dạ Lan I,"Ở @item_103#, trồng @item_435#@1#r (@item_304# thường mọc trên môi trường sinh thái Rừng Rậm, Rừng Sâu v.v)",Trồng @item_435#@1
2003014,Dạ Lan II,"Ở @item_103#, trồng @item_435#@1#r (@item_304# thường mọc trên môi trường sinh thái Rừng Rậm, Rừng Sâu v.v)",Trồng @item_435#@1
2003015,Dạ Lan III,"Ở @item_103#, trồng @item_435#@1#r (@item_304# thường mọc trên môi trường sinh thái Rừng Rậm, Rừng Sâu v.v)",Trồng @item_435#@1
2003016,Cỏ Chân Rồng I,"Ở @item_103#, trồng @item_436#@1#r (@item_305# thường mọc trên môi trường sinh thái Vách Núi)",Trồng @item_436#@1
2003017,Cỏ Chân Rồng II,"Ở @item_103#, trồng @item_436#@1#r (@item_305# thường mọc trên môi trường sinh thái Vách Núi)",Trồng @item_436#@1
2003018,Cỏ Chân Rồng III,"Ở @item_103#, trồng @item_436#@1#r (@item_305# thường mọc trên môi trường sinh thái Vách Núi)",Trồng @item_436#@1
2003019,Hoa Chuông Vàng I,"Ở @item_103#, trồng @item_443#@1#r (@item_312# thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm v.v)",Trồng @item_443#@1
2003020,Hoa Chuông Vàng II,"Ở @item_103#, trồng @item_443#@1#r (@item_312# thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm v.v)",Trồng @item_443#@1
2003021,Hoa Chuông Vàng III,"Ở @item_103#, trồng @item_443#@1#r (@item_312# thường mọc trên môi trường sinh thái Thảo Nguyên, Rừng Rậm v.v)",Trồng @item_443#@1
2003022,Cây Máu Rồng I,"Ở @item_103#, trồng @item_437#@1#r (@item_306# thường mọc trên môi trường sinh thái Đầm Lầy, Rừng Mưa v.v)",Trồng @item_437#@1
2003023,Cây Máu Rồng II,"Ở @item_103#, trồng @item_437#@1#r (@item_306# thường mọc trên môi trường sinh thái Đầm Lầy, Rừng Mưa v.v)",Trồng @item_437#@1
2003024,Cây Máu Rồng III,"Ở @item_103#, trồng @item_437#@1#r (@item_306# thường mọc trên môi trường sinh thái Đầm Lầy, Rừng Mưa v.v)",Trồng @item_437#@1
2003025,Cây Thùa Đỏ I,"Ở @item_103#, trồng @item_438#@1#r (@item_307# thường mọc trên môi trường sinh thái Đảo Hoang, Đất Đỏ v.v)",Trồng @item_438#@1
2003026,Cây Thùa Đỏ II,"Ở @item_103#, trồng @item_438#@1#r (@item_307# thường mọc trên môi trường sinh thái Đảo Hoang, Đất Đỏ v.v)",Trồng @item_438#@1
2003027,Cây Thùa Đỏ III,"Ở @item_103#, trồng @item_438#@1#r (@item_307# thường mọc trên môi trường sinh thái Đảo Hoang, Đất Đỏ v.v)",Trồng @item_438#@1
2003028,Cây Thùa Cam I,"Ở @item_103#, trồng @item_439#@1#r (@item_308# thường mọc trên môi trường sinh thái Thung Lũng Rừng Trúc, Đất Đỏ v.v)",Trồng @item_439#@1
2003029,Cây Thùa Cam II,"Ở @item_103#, trồng @item_439#@1#r (@item_308# thường mọc trên môi trường sinh thái Thung Lũng Rừng Trúc, Đất Đỏ v.v)",Trồng @item_439#@1
2003030,Cây Thùa Cam III,"Ở @item_103#, trồng @item_439#@1#r (@item_308# thường mọc trên môi trường sinh thái Thung Lũng Rừng Trúc, Đất Đỏ v.v)",Trồng @item_439#@1
2003031,Cây Thùa Xám I,"Ở @item_103#, trồng @item_440#@1#r (@item_309# thường mọc trên môi trường sinh thái Vách Núi, Đất Đỏ v.v)",Trồng @item_440#@1
2003032,Cây Thùa Xám II,"Ở @item_103#, trồng @item_440#@1#r (@item_309# thường mọc trên môi trường sinh thái Vách Núi, Đất Đỏ v.v)",Trồng @item_440#@1
2003033,Cây Thùa Xám III,"Ở @item_103#, trồng @item_440#@1#r (@item_309# thường mọc trên môi trường sinh thái Vách Núi, Đất Đỏ v.v)",Trồng @item_440#@1
2003034,Cây Thùa Hồng I,"Ở @item_103#, trồng @item_441#@1#r (@item_310# thường mọc trên môi trường sinh thái Thung Lũng Cây Đào, Đảo Đất Đỏ v.v)",Trồng @item_441#@1
2003035,Cây Thùa Hồng II,"Ở @item_103#, trồng @item_441#@1#r (@item_310# thường mọc trên môi trường sinh thái Thung Lũng Cây Đào, Đảo Đất Đỏ v.v)",Trồng @item_441#@1
2003036,Cây Thùa Hồng III,"Ở @item_103#, trồng @item_441#@1#r (@item_310# thường mọc trên môi trường sinh thái Thung Lũng Cây Đào, Đảo Đất Đỏ v.v)",Trồng @item_441#@1
2003037,Hoa Dừa Trắng I,"Ở @item_103#, trồng @item_442#@1#r (@item_311# thường mọc trên môi trường sinh thái Rừng Lá Kim)",Trồng @item_442#@1
2003038,Hoa Dừa Trắng II,"Ở @item_103#, trồng @item_442#@1#r (@item_311# thường mọc trên môi trường sinh thái Rừng Lá Kim)",Trồng @item_442#@1
2003039,Hoa Dừa Trắng III,"Ở @item_103#, trồng @item_442#@1#r (@item_311# thường mọc trên môi trường sinh thái Rừng Lá Kim)",Trồng @item_442#@1
2003040,Tường Vi Dại I,"Ở @item_103#, trồng @item_444#@1#r (@item_313# thường mọc trên môi trường sinh thái Đầm Lầy, Rừng Rậm v.v)",Trồng @item_444#@1
2003041,Tường Vi Dại II,"Ở @item_103#, trồng @item_444#@1#r (@item_313# thường mọc trên môi trường sinh thái Đầm Lầy, Rừng Rậm v.v)",Trồng @item_444#@1
2003042,Tường Vi Dại III,"Ở @item_103#, trồng @item_444#@1#r (@item_313# thường mọc trên môi trường sinh thái Đầm Lầy, Rừng Rậm v.v)",Trồng @item_444#@1
2003043,Hoa Băng I,"Ở @item_121#, trồng @item_760#@1#r(@item_761# thường mọc trên môi trường sinh thái Cánh Đồng Băng)",Trồng @item_760#@1
2003044,Hoa Băng II,"Ở @item_121#, trồng @item_760#@1#r(@item_761# thường mọc trên môi trường sinh thái Cánh Đồng Băng)",Trồng @item_760#@1
2003045,Hoa Băng III,"Ở @item_121#, trồng @item_760#@1#r(@item_761# thường mọc trên môi trường sinh thái Cánh Đồng Băng)",Trồng @item_760#@1
2004001,Ngô I,"Ở @item_102#, trồng @item_11400#@1",Trồng @item_11400#@1
2004002,Ngô II,"Ở @item_102#, trồng @item_11400#@1",Trồng @item_11400#@1
2004003,Ngô III,"Ở @item_102#, trồng @item_11400#@1",Trồng @item_11400#@1
2004004,Khoai Lang I,"Ở @item_102#, trồng @item_241#@1",Trồng @item_241#@1
2004005,Khoai Lang II,"Ở @item_102#, trồng @item_241#@1",Trồng @item_241#@1
2004006,Khoai Lang III,"Ở @item_102#, trồng @item_241#@1",Trồng @item_241#@1
2004007,Bông Vải I,"Ở @item_102#, trồng @item_11419#@1",Trồng @item_11419#@1
2004008,Bông Vải II,"Ở @item_102#, trồng @item_11419#@1",Trồng @item_11419#@1
2004009,Bông Vải III,"Ở @item_102#, trồng @item_11419#@1",Trồng @item_11419#@1
2004010,Quả Cá To I,"Ở @item_102#, trồng @item_11402#@1",Trồng @item_11402#@1
2004011,Quả Cá To II,"Ở @item_102#, trồng @item_11402#@1",Trồng @item_11402#@1
2004012,Quả Cá To III,"Ở @item_102#, trồng @item_11402#@1",Trồng @item_11402#@1
2004013,Quả Jubulu I,"Ở @item_102#, trồng @item_11401#@1",Trồng @item_11401#@1
2004014,Quả Jubulu II,"Ở @item_102#, trồng @item_11401#@1",Trồng @item_11401#@1
2004015,Quả Jubulu III,"Ở @item_102#, trồng @item_11401#@1",Trồng @item_11401#@1
2004016,Dưa Xanh I,"Ở @item_102#, trồng @item_236#@1",Trồng @item_236#@1
2004017,Dưa Xanh II,"Ở @item_102#, trồng @item_236#@1",Trồng @item_236#@1
2004018,Dưa Xanh III,"Ở @item_102#, trồng @item_236#@1",Trồng @item_236#@1
2004019,Lúa Nước I,"Trồng @item_11404#@1#r (Lúa Nước cần được trồng trong nước có độ cao 1 ô, và phía dưới cần phải là @item_101# )",Trồng @item_11404#@1
2004020,Lúa Nước II,"Trồng @item_11404#@1#r (Lúa Nước cần được trồng trong nước có độ cao 1 ô, và phía dưới cần phải là @item_101# )",Trồng @item_11404#@1
2004021,Lúa Nước III,"Trồng @item_11404#@1#r (Lúa Nước cần được trồng trong nước có độ cao 1 ô, và phía dưới cần phải là @item_101# )",Trồng @item_11404#@1
2004022,Dứa Bỉ Ngạn I,"Ở @item_150#, trồng @item_1194#@1#r (@item_233# cũng có thể khai hoang thành Đất Canh Tác hoặc Hố, nhưng không phải tất cả thực vật đều có thể sinh trưởng bình thường ở đây)","Ở @item_150#, trồng @item_1194#@1"
2004023,Dứa Bỉ Ngạn II,"Ở @item_150#, trồng @item_1194#@1#r (@item_233# cũng có thể khai hoang thành Đất Canh Tác hoặc Hố, nhưng không phải tất cả thực vật đều có thể sinh trưởng bình thường ở đây)","Ở @item_150#, trồng @item_1194#@1"
2004024,Dứa Bỉ Ngạn III,"Ở @item_150#, trồng @item_1194#@1#r (@item_233# cũng có thể khai hoang thành Đất Canh Tác hoặc Hố, nhưng không phải tất cả thực vật đều có thể sinh trưởng bình thường ở đây)","Ở @item_150#, trồng @item_1194#@1"
2004025,San Hô I,"Trên @item_25#, trồng @item_11915#@1#r (San Hô cần được trồng trong nước, ngoài ra, @item_25# , @item_29# và @item_128# cũng có thể trồng San Hô)",Trồng @item_11915#@1
2004026,San Hô II,"Trên @item_25#, trồng @item_11915#@1#r (San Hô cần được trồng trong nước, ngoài ra, @item_25# , @item_29# và @item_128# cũng có thể trồng San Hô)",Trồng @item_11915#@1
2004027,San Hô III,"Trên @item_25#, trồng @item_11915#@1#r (San Hô cần được trồng trong nước, ngoài ra, @item_25# , @item_29# và @item_128# cũng có thể trồng San Hô)",Trồng @item_11915#@1
2004028,Tảo Gậy Huỳnh Quang I,"Trên @item_23# , trồng @item_11658#@1#r (ném ra @item_11658# cần trúng mặt đỉnh của @item_23# mới có thể nảy mầm)",Trồng @item_11658#@1
2004029,Tảo Gậy Huỳnh Quang II,"Trên @item_23# , trồng @item_11658#@1#r (ném ra @item_11658# cần trúng mặt đỉnh của @item_23# mới có thể nảy mầm)",Trồng @item_11658#@1
2004030,Tảo Gậy Huỳnh Quang III,"Trên @item_23# , trồng @item_11658#@1#r (ném ra @item_11658# cần trúng mặt đỉnh của @item_23# mới có thể nảy mầm)",Trồng @item_11658#@1
2005001,Khe Cám,Gia công @item_1753#@1,Gia công @item_1753#@1
2005002,Cám,"Gia công @item_11534#@1#r (có nhiều loại Cám, những động vật có thói quen ăn uống khác nhau, và chỉ ăn loại Cám mình thích)",Gia công @item_11534#@1
2005003,Đổ Đầy Khe Cám,"Đặt @item_11534# vào trong @item_1753# @1#r (sau khi đổ đầy Cám vào Khe Cám, động vật được nuôi xung quanh sẽ tự đến ăn khi đói)",Dùng @item_11534# đổ đầy @item_1753#@1
2005004,Đống Cỏ,Gia công @item_822#@1#r (động vật có vú cần ở gần @item_822# thì thú mới sinh sản),Gia công @item_822#@1
2005005,Sinh Sản Gà I,Sinh Sản Gà @1#r (Xung quanh Gà cần có @item_1019# thì Gà mới đẻ trứng),Sinh Sản Gà @1
2005006,Sinh Sản Gà Ⅱ,Sinh Sản Gà @1#r (Xung quanh Gà cần có @item_1019# thì Gà mới đẻ trứng),Sinh Sản Gà @1
2005007,Sinh Sản Gà Ⅲ,Sinh Sản Gà @1#r (Xung quanh Gà cần có @item_1019# thì Gà mới đẻ trứng),Sinh Sản Gà @1
2005008,Sinh Sản Bò (1),Sinh Sản Bò@1#r (xung quanh Bò cần có @item_822# thì thú mới sinh sản),Sinh Sản Bò@1
2005009,Sinh Sản Bò (2),Sinh Sản Bò@1#r (Xung quanh Bò cần có @item_822# thì thú mới sinh sản),Sinh Sản Bò@1
2005010,Sinh Sản Bò (3),Sinh Sản Bò@1#r (Xung quanh Bò cần có @item_822# thì thú mới sinh sản),Sinh Sản Bò@1
2005011,Sinh Sản Heo ConⅠ,Sinh Sản Heo Con @1#r (xung quanh Heo Con cần có @item_822# thì thú mới sinh sản),Sinh Sản Heo Con @1
2005012,Sinh Sản Heo Con II,Sinh Sản Heo Con @1#r (xung quanh Heo Con cần có @item_822# thì thú mới sinh sản),Sinh Sản Heo Con @1
2005013,Sinh Sản Heo Con III,Sinh Sản Heo Con @1#r (xung quanh Heo Con cần có @item_822# thì thú mới sinh sản),Sinh Sản Heo Con @1
2005014,Sinh Sản Cừu (1),Sinh Sản Cừu@1#r (Xung quanh Cừu cần có @item_822# thì thú mới sinh sản),Sinh Sản Cừu@1
2005015,Sinh Sản Cừu (2),Sinh Sản Cừu@1#r (Xung quanh Cừu cần có @item_822# thì thú mới sinh sản),Sinh Sản Cừu@1
2005016,Sinh Sản Cừu (3),Sinh Sản Cừu@1#r (Xung quanh Cừu cần có @item_822# thì thú mới sinh sản),Sinh Sản Cừu@1
2005017,Sinh Sản Sói I,Sinh Sản Sói @1#r (xung quanh Sói cần có @item_822# thì thú mới sinh sản),Sinh Sản Sói @1
2005018,Sinh Sản Sói II,Sinh Sản Sói @1#r (xung quanh Sói cần có @item_822# thì thú mới sinh sản),Sinh Sản Sói @1
2005019,Sinh Sản Sói III,Sinh Sản Sói @1#r (xung quanh Sói cần có @item_822# thì thú mới sinh sản),Sinh Sản Sói @1
2005020,Sinh Sản Chim Cánh Cụt Ⅰ,Sinh Sản Chim Cánh Cụt @1,Sinh Sản Chim Cánh Cụt @1
2005021,Sinh Sản Chim Cánh Cụt II,Sinh Sản Chim Cánh Cụt @1,Sinh Sản Chim Cánh Cụt @1
2005022,Sinh Sản Chim Cánh Cụt III,Sinh Sản Chim Cánh Cụt @1,Sinh Sản Chim Cánh Cụt @1
2005023,Sinh Sản Đà Điểu Hoang Dã Ⅰ,Sinh Sản Đà Điểu Hoang Dã @1#r (xung quanh Đà Điểu Hoang Dã cần có @item_1019# thì thú mới đẻ trứng),Sinh Sản Đà Điểu Hoang Dã @1
