ID,内容
3005003,"Vũ Khí và Phòng Cụ đều đã chuẩn bị xong. Đã đến lúc đi dạy dỗ những Sứ Đồ Hư Không đó. Tút! Cái bọn hư hỏng đó đi ăn trộm Lực Sáng Tạo ở khắp nơi, cần phải ngăn chúng lại ngay. Tút!"
3005004,"Sứ Đồ Hư Không rơi ra @item_11911# , đây đều là những thứ chúng dùng Lực Sáng Tạo để kết hợp thành đấy. Tút. Nếu cài trên @item_800# , sẽ nhận được @item_797# đấy!"
3005005,Nhấp @item_797# sẽ nhìn thấy tất cả Công Thức. Tút! Nhưng cũng còn vài Đạo Cụ cần tìm ra Bản Thiết Kế mới có thể mở khóa. Trong hành trình hãy lưu ý nhé. Tút.
3005006,"Bàn Tinh Luyện đã được nâng cấp, bây giờ có thể tinh luyện hai lại khoáng vật một lúc rồi. Tút! Chúng ta đi tìm @item_401# nào, nó sẽ tinh luyện ra @item_11209#, là một Kim Loại cực kỳ chủ yếu!"
3005007,"Khi có được @item_11209# , chúng ta có thể chế tạo ra càng nhiều thứ hơn, hãy mau đến Bàn Thợ xem thử những thứ mới có thể làm ra nào. Tút!"
3005008,"Bây giờ, tốc độ đào chắc là đã như bay. Tút. Trước khi chế tạo ra @item_785# chúng ta có thể xuống dưới đất đào thêm mỏ!"
3005009,"Căn cứ vào tài liệu nghi chép, Đá Bùa là một khoáng vật đặc biệt của Miras, khảm lên Vũ Khí hoặc Công Cụ sẽ nhận được thêm Sức Mạnh không ngờ đến. Tút!"
3005010,Woa woa! Bạn đã học được tất cả kiến thức cơ bản để sinh tồn trên Miras rồi đó. Tút!
3005011,"Tiếp theo đây, ...... Đợi đã, tôi xem thử xíu ... Ồ, tiếp theo đây cần phải đến tu sửa Trạm Sao rồi. Tút."
3005012,"Hoặc còn vài chuyện khác muốn tìm hiểu, hãy nhấp vào Khung Nhiệm Vụ Theo Dõi trên màn hình để xem những nhiệm vụ khác. Tút!"
3006001,"Tút! Để tôi xem nào, những Mảnh Nguồn Năng Lượng này ngủ sâu dưới đất đã rất lâu rất lâu rồi. Hy vọng vẫn có thể tổ hợp thành Lõi Năng Lượng. Tút."
3006002,"Thế mà ... Thành công rồi! Tút! Đã có Lõi rồi, bây giờ hãy đi tìm @item_11334# . Trong Kho Tư Liệu hiển thị nó ở Đảo Hoang, chúng ta xuất phát thôi."
3006003,"Thật là hoành tráng. Tút. Nhưng Đảo Hoang cao như thế, chúng ta phải nghĩ cách để lên đó. Hãy quan sát tình hình xung quanh nào."
3006004,Cái tên có cánh đó làm sao mà có nhiều Chip thế nhỉ. Tút. Nhưng rốt cuộc thì cũng lấy được rồi. Bây giờ đã có thể gia công @item_11335# .
3006005,"Phụ Tùng và Lõi đều đã đầy đủ, đã là lúc tu sửa Trạm Sao. Tút! Hãy xem kỹ hướng dẫn của Đạo Cụ @item_11331# nhé!"
3006006,"Woa woa! Bàn Điều Khiển đã kích hoạt thành công. Tút! Trạm Sao này đã liên kết lại vào Chuỗi Sao rồi, mau dùng @item_11335# để nâng cấp Cabin Cổng!"
3006007,"Kết nối thành công! Tút! Trạm Sao này đã hồi phục chức năng dịch chuyển giữa các hành tinh rồi. Hãy tu sửa thêm vào Trạm Sao nữa, chuyến hành trình của chúng ta sẽ càng tiện lợi hơn. Tút."
3006008,"Vậy thì, bạn đã chuẩn bị xong chưa? Đã là lúc đi tìm “Ba Thánh Vật” rồi! Hãy xem thử nhiệm vụ mới cập nhật đi nào."
3007001,"Xem ra chúng ta đã tìm thấy Rừng Mưa rồi. Tút. Trong Rừng Mưa đầy rẫy những hiểm nguy, cậu phải thật cẩn thận đấy."
3007002,"Những @item_11601# này là Tinh Thể do Lực Sáng Tạo trong Gỗ Rừng Mưa quá nhiều đã tiết ra, thêm vào @item_11329# sẽ chế tạo ra @item_11597# . Tút."
3007003,"Những @item_11597# vừa được gia công là Chìa Khóa của Đền Thờ. Tút. Nhưng chúng ta cần tìm ra Hang Thần mới có thể kích hoạt Tượng Thần, hãy vào Rừng Mưa tìm thử xem."
3007004,"Đây chính là Đền Thờ Rừng Mưa sao?! Tuy là từng thấy trong tài liệu, nhưng khi nhìn thấy đồ thật chắc chắn sẽ rất kinh ngạc. Tút!"
3007005,"Quái vật được gọi là “Thần Rắn” ở ngay trong Đền Thờ, muốn nhận được @item_591# thì cần phải đánh bại nó đã. Đã chuẩn bị xong chưa?"
3007006,"Thật là đáng sợ, may mà không sao. Tút. Mau tìm trên mặt đất gần đây xem có thứ gì Thần Rắn rơi ra không, hãy cẩn thận đừng để té xuống Dung Nham đấy ....."
3007007,Không ngờ Quả Thần ở trong bụng Thần Rắn đã bị tiêu hóa chỉ còn mỗi Hạt thế này. Tút. Hãy tìm một nơi trống thoáng để trồng nó đi.
3007008,"Hạt nhỏ thế này không ngờ lại mọc ra Cây siêu to. Tút! Quả chắc là ở vị trí gần đỉnh, phải nghĩ cách lên trên đó."
3007009,Cuối cùng thì cũng lấy được @item_591# rồi. Cực cho cậu quá! Khi đi xuống phải cẩn thận chút nhé. Đi lên đây tớ hơi sợ độ cao.
3007010,"Woa a a! Đôi cánh này đẹp thật, khi bay từ trên cao xuống đúng là an toàn hơn nhiều rồi. Tút."
3007011,Cái ánh màu lấp lánh này đẹp thật. Tút. Giống y chang màu của tôi nè. He he.
3007012,"Đây là thứ mà Thầy Tế Dã Nhân cầm trong tay hả, hình như thiếu cái gì đó. Tút."
3007013,Ngầu thật đấy! Hãy mau thử xem sẽ bắn ra được thứ gì. Tút!
3008001,Trời ơi! Đây chính là Flamas sao? Nơi này nóng quá vậy nè. Tút! Gần Mặt Trời quá!
3008002,"Trước khi đi tìm Rồng Đen, tôi nghĩ cần phải gia công một chiếc @item_12277# sẽ ổn hơn. Tút."
3008003,"Thắng rồi! Thật là nguy hiểm quá! Rồng Đen đúng là quá lợi hại. Tút. Nhưng lần này Rồng Đen cũng không thể không thừa nhận thực lực của cậu rồi, đúng không, he he."
3008004,Hãy đi lấy @item_588# đi. Đây là tượng trưng cho “Can Đảm” của cậu. Tút!
3008005,"Đây chính là “Kiếm Gãy Rực Lửa” hả? Rõ ràng là tượng trưng cho sự hợp tác lâu bền giữa hai thế giới, nhưng lại dùng một thanh kiếm gãy làm tượng trưng, có khi thật khó mà hiểu nổi cách nghĩ của những nhà thiết kế. Tút."
3008006,"Rồng Đen còn có hai hình thái nữa. Hãy giữ sức để khiêu chiến. Tút. Nếu thấy thực lực vẫn còn kém một chút, thì lần sau đến cũng được."
3008007,Nhiệm vụ mới đã được tôi cập nhật vào danh sách rồi. Có thể xem thử. Tút.
3008008,"Không ngờ lại đánh thắng được Rồng Đen ở trạng thái Dung Nham, cậu quá giỏi luôn. Tút! Mau đi xem thử Rồng Đen để lại cho chúng ta cái gì. Tút."
3008009,Trạng thái Hỗn Loạn cũng chỉ thế mà thôi. Tút. He he. Đi nhận thưởng nào. Vẫn là ở trong Cái Hũ ở giữa Đảo Rồng ấy.
3008010,Dễ chịu hơn nhiều rồi. Tút. Xém tí nữa là nấu chảy cả chính mình luôn. Xém quên! Hình như mình không bị nấu chảy được. He he ...
3009001,"Bầu trời ở đây đẹp thật đấy. Tút! Nhưng tầng khí quyển của Horas cực kỳ mỏng, trước khi triệu hồi Tên Khổng Lồ Viễn Cổ cậu có thể cần vài Thiết Bị Oxy, đến Bàn Thợ xem thử có gì để làm không nhé."
3009002,Cuối cùng Tên Khổng Lồ Viễn Cổ cũng được giải thoát rồi. Bóng Ma Hư Không thật là đáng ghét. Tút! Mau thu hồi @item_589# đi. Cơ hội để tiêu diệt Bóng Ma Hư Không gần trong gang tấc rồi. Tút!
3009003,"Rocki, Froosti, Bulli ...... Tên của sinh vật trên Horas này do ai đặt vậy trời, sao mà tùy ý thế chớ. Tút."
3009004,"Không ngờ có thể tạo ra Khu Oxy, lớp xanh che chắn này cũng đẹp ghê ha. Tút."
3009005,“Mũi Khoan của tôi ... Đây là Mũi Khoan dùng để khai thiên lập địa đó!” Tút? Là ai lén lút thêm lời thoại này vào kho tư liệu vậy ...
3009006,Woa woa woa! Móc quá ngầu! Thế này khi lên Đảo Hoang sẽ tiện hơn nhiều rồi. Tút!
4000001,"Nhìn xem, năng lượng Hư Không phun ra từ dưới đất, theo ghi chép, ban đêm năng lượng Hư Không sẽ mãnh liệt hơn, vạn vật đều sẽ bị Hư Không ảnh hưởng, tóm lại, đêm nay sẽ càng nguy hiểm hơn!"
