ID,名称,描述,说明
2100004,Đánh giá loại âm nhạc,%1%2%3,
2100005,Lấy giá trị từ bảng trong máy chủ để hoàn thành đánh giá,Lấy giá trị từ bảng trong máy chủ hoặc bảng xếp hạng được đánh giá là %1,"1. Thực hiện hành động lấy giá trị từ bảng hoặc bảng xếp hạng
2. Tất cả các thông số của sự kiện này sẽ được chuyển qua (ví dụ: người chơi kích hoạt sự kiện, sinh vật kích hoạt sự kiện, v.v.)"
2100006,Xác định trạng thái thành viên của người chơi,%1%2 Hội viên lớn của Mini World trong %3,
210001,Giá trị Boolean của ID được chỉ định trong nhóm Boolean,Giá trị Boolean được đánh số ID trong %1 là %2,
210002,Giá trị Boolean ngẫu nhiên trong nhóm Boolean,Giá trị Boolean ngẫu nhiên trong %1,
2110001,Phương tiện của người chơi cụ thể,%1%2%3,
2120001,Đánh giá hiệu ứng đặc biệt,%1%2%3,
2130001,Đánh giá hoàn thành phát quảng cáo,Quảng cáo được phát hiện tại được đánh giá là %1,
2140001,Đánh giá Hiệu ứng trạng thái,%1%2%3,
2140002,Đánh giá khối,Kiểm tra thấy %1 %2 tồn tại %3 chế độ kiểm tra %4 yêu cầu %5,
2140003,Đánh giá khối có thể thực hiện,Kiểm tra thấy %1 %2 khối có thể thực hiện tồn tại %3 chế độ kiểm tra %4 yêu cầu %5,
2140004,Đánh giá môi trường vận hành,Kiểm tra xem lớp hiện có đang vận hành không,
2150001,Đánh giá thành phần,%1%2%3 %4,
2150002,Đánh giá trang,%1%2%3,
220001,Loại khối chỉ định ID trong nhóm loại khối,Trong %1 loại khối ID là %2,
220002,Loại khối ngẫu nhiên trong nhóm loại khối,Loại khối ngẫu nhiên trong %1,
221001,Kiểm tra độ tương đồng của khu vực,Kiểm tra độ tương đồng của khu vực: Khu vực ban đầu %1 khởi điểm mục đích %2 chế độ kiểm tra %3,
221002,Nhóm loại khối trong khu vực,Nhận nhóm loại khối trong %1,
221003,Tổng số lượng khối trong khu vực,Nhận tổng số lượng khối trong %1,
221004,Số lượng khối loại chỉ định trong khu vực,Nhận trong %1 đô lượng loại khối là %2,
230001,Loại vật phẩm chỉ định ID trong nhóm loại vật phẩm,Trong %1 loại vật phẩm ID là %2,
230002,Loại vật phẩm ngẫu nhiên trong nhóm loại vật phẩm,Loại vật phẩm ngẫu nhiên trong %1,
240001,Loại sinh vật chỉ định ID trong nhóm loại sinh vật,Trong %1 loại sinh vật ID là %2,
240002,Loại sinh vật ngẫu nhiên trong nhóm loại sinh vật,Loại sinh vật ngẫu nhiên trong %1,
250001,Bộ hẹn giờ chỉ định ID trong nhóm bộ hẹn giờ,Trong %1 bộ hẹn giờ ID là %2,
250002,Bộ hẹn giờ ngẫu nhiên trong nhóm bộ hẹn giờ,Bộ hẹn giờ ngẫu nhiên trong %1,
260001,Loại hiệu ứng chỉ định ID trong nhóm loại hiệu ứng,Trong %1 loại hiệu ứng ID là %2,
260002,Loại hiệu ứng ngẫu nhiên trong nhóm loại hiệu ứng,Loại hiệu ứng ngẫu nhiên trong %1,
270004,Biểu tượng loại vật phẩm,Biểu tượng %1,
270005,Biểu tượng sinh vật,Biểu tượng %1,
270006,Biểu tượng loại sinh vật,Biểu tượng %1,
270007,Biểu tượng trạng thái,Biểu tượng %1,
270008,Biểu tượng loại khối,Biểu tượng %1,
270009,Biểu tượng nhân vật hiện tại của người chơi,Biểu tượng cho nhân vật %1 hiện tại,
270010,Nhận biểu tượng ô phím tắt của người chơi,Ô phím tắt %1 là biểu tượng %2,
280001,Loại vật ném ngẫu nhiên,Loại vật ném ngẫu nhiên,
290001,Âm thanh ngẫu nhiên,Âm thanh ngẫu nhiên,
300001,Vị trí máy chủ nhận được,Vị trí máy chủ nhận được,
300002,Khu vực máy chủ nhận được,Khu vực máy chủ nhận được,
300003,Trị số máy chủ nhận được,Trị số máy chủ nhận được,
300004,Chuỗi máy chủ nhận được,Chuỗi máy chủ nhận được,
300005,Giá trị Boolean mà máy chủ nhận được,Giá trị Boolean mà máy chủ nhận được,
300006,Người chơi máy chủ nhận được,Người chơi máy chủ nhận được,
300007,Loại khối máy chủ nhận được,Loại khối máy chủ nhận được,
300008,Loại vật phẩm máy chủ nhận được,Loại vật phẩm máy chủ nhận được,
300009,Sinh vật máy chủ nhận được,Sinh vật máy chủ nhận được,
30001,Thời điểm trò chơi hiện tại,Thời gian hiện tại trong game,
300010,Loại sinh vật máy chủ nhận được,Loại sinh vật máy chủ nhận được,
300011,Bộ hẹn giờ máy chủ nhận được,Bộ hẹn giờ máy chủ nhận được,
300012,Loại hiệu ứng máy chủ nhận được,Loại hiệu ứng máy chủ nhận được,
300013,Xếp hạng nhận được trong bảng xếp hạng,Xếp hạng nhận được trong bảng xếp hạng,
300014,Tên máy chủ nhận được (key),Nhận tên chỉ mục bảng xếp hạng và máy chủ (key),
300015,Người chơi máy chủ nhận được (key),Nhận người chơi chỉ mục bảng xếp hạng và máy chủ (key),
30002,Chỉ định đội xếp hạng,Đội xếp hạng là %1,
30003,Hệ số trọng lực trò chơi hiện tại,Trọng lực trò chơi hiện tại,
3010001,Cài đặt chế độ thời tiết toàn cục,Cài đặt chế độ thời tiết toàn cục thành %1,
3010002,Cài đặt thời gian,Cài đặt thời gian game thành %1,
3010003,Cài đặt trọng lực,Cài đặt trọng lực là %1,
3010004,Cài đặt game cho phép tham gia giữa chừng,Cài đặt tham gia giữa chừng vào game là %1,
3010005,Gửi thông báo,Gửi thông báo %1,
3010006,Gửi thông báo và chờ,Gửi thông báo %1 và chờ,
3010007,Cài đặt tốc độ thời gian trôi qua,Cài đặt tốc độ thời gian game trôi qua là x%1 lần,
3010008,Cài đặt hình Hộp bầu trời,Đặt %1 thành %2,"1.Cài đặt hình bầu trời sẽ khiến Sao và Mây mất hiệu lực
2.Cài đặt hình bầu trời sẽ khiến màu sắc trên cùng, phần giữa và dưới cùng của Hộp bầu trời mất hiệu lực"
3010009,Cài đặt màu Hộp bầu trời,Cài đặt %1%2 là %3,
3010010,Cài đặt tham số Hộp bầu trời,Cài đặt %1%2 là %3,
3010011,Gửi thông báo server đến tất cả phòng Server Đám Mây,Gửi thông báo server %1 đến tất cả phòng Server Đám Mây,"1.Khi thực thi trên một máy cũng có hiệu lực, nhưng chỉ có hiệu lực cục bộ, không gửi đến phòng Server Đám Mây
2.Cách ly: Việc gỡ lỗi dịch vụ đám mây sẽ chỉ được gửi cho chính mình, nếu cần gửi thông báo đến Server Đám Mây công khai, thì phải thực thi ở phòng Server Đám Mây công khai
3.Hạn chế: Mỗi phòng cứ 15s chỉ được gửi 1 thông báo"
3010012,Cài đặt bản mẫu Hộp bầu trời,Cài đặt Hộp bầu trời hiện tại là %1,
3010013,Cài đặt thời tiết nhóm địa hình,Cài đặt thời tiết %1 là %2,
3010014,Cài đặt đóng mở Hộp bầu trời,Cài đặt %1%2 là %3,
3020001,Tiến hành kích hoạt,Chạy %1 để kiểm tra xem hành động được thực hiện nếu điều kiện là %2,
3020002,Lặp lại kích hoạt,"Từ %1 đến %2, thực hiện %3",
3020003,Thay đổi trạng thái kích hoạt,Thay đổi trạng thái %1 mở thành %2,
3020004,Thay đổi trạng thái nhóm kích hoạt,Thay đổi trạng thái %1 mở thành %2,
3040001,Tạo Khối,"Tại %1 tạo %2, hướng về %3",
3040002,Xóa khối,Xóa khối trên %1,
3040003,Thay thế khối vuông,"Thay thế khối trên %1 bằng %2, hướng về %3",
3040004,Đặt trạng thái chuyển khối,Đặt trạng thái chuyển khối của %1 thành %2,
3040005,Cài đặt quyền khối vuông,Đặt %1 %2 thành %3,
3040006,Làm đầy khu vực bằng các khối,"Dùng %1 làm đầy %2, hướng về %3",
3040007,Xóa khối trong khu vực,Xóa trong %1 %2,
3040008,Sao chép khối trong khu vực đến vị trí chỉ định,"Sao chép khối trong %1 và đặt ở %2, hướng về %3",
3040009,Thay thế khối trong khu vực,"Trong %1 thay thế %2 bằng %3, hướng về %4",
3040010,Phá hủy khối,Phá hủy khối trên %1,
3040011,Tạo khối màu sắc,"Ở %1 tạo %2, hướng đề %3, màu là %4 (Chỉ khối màu sắc có hiệu lực)",
3040012,Khối vuông phát động tác,"Khiến khối vuông trên %1 phát %2, chế độ phát %3",
3040013,Thay thế khối màu sắc,"Trên %1 thay thế %2, hướng đề %3, màu là %4 (Chỉ khối màu sắc có hiệu lực)",
3040014,Xóa tất cả khối trong khu vực,Xóa tất cả khối trong %1,
3040015,Phá hủy khối thuộc loại được chỉ định trong khu vực,Phá hủy trong %1 %2,
3040016,Phá hủy tất cả khối trong khu vực,Phá hủy tất cả khối trong %1,
3040017,Thay thế tất cả khối trong khu vực,"Thay thế tất cả khối trong %1 thành %2, hướng về %3",
3040018,Đặt bản thiết kế,"Tại %1 đặt %2, xoay %3, ảnh phản chiếu %4, toàn bộ khu vực bản thiết kế che phủ %5",
3050001,Tiêu diệt người chơi,Tiêu diệt %1,
3050002,Người chơi hồi sinh tại điểm được chỉ định,Khiến %1 hồi sinh ở %2,
3050003,Đặt điểm hồi sinh,Đặt điểm hồi sinh của %1 thành %2,
3050004,Đặt thuộc tính người chơi,Đặt %1 %2 thành %3,
3050005,Cho người chơi hiệu ứng trạng thái,"Tạo hiệu ứng %1%2, tồn tại %3 vĩnh viễn, kéo dài trong %4 giây",
3050006,Loại bỏ hiệu ứng trạng thái của người chơi,Loại bỏ hiệu ứng %1 %2,
3050007,Cài đặt quyền người chơi,Đặt %1 %2 thành %3,
3050008,Loại người chơi,Loại %1 ra khỏi ván game này,
3050009,Người chơi tham gia chế độ theo dõi,Đưa %1 vào chế độ theo dõi,
3050010,Cài đặt đội người chơi,Cài đặt Đội %1 thành %2,
3050011,Đặt vị trí người chơi,Vận chuyển %1 đến %2,
3050012,Đặt hướng mặt người chơi,Đặt hướng mặt %1 thành %2,
3050013,Cài đặt góc camera người chơi,"Cài đặt góc camera %1 thành tọa độ thế giới là góc %2 độ chiều ngang, %3 chiều dọc",
3050014,Thêm vật phẩm vào balo người chơi,Thêm %1 %2 vào Balo của %3,
3050016,Loại bỏ vật phẩm khỏi balo người chơi,Loại bỏ trên người %1 %2 %3,
3050017,Phá hủy vật phẩm trong balo người chơi,Phá hủy trên người %1 %2 %3,
3050018,Người chơi lái phương tiện,"Làm cho %1 lái %2, ID vị trí %3",
3050019,Người chơi rời phương tiện,%1 rời khỏi phương tiện hiện tại,
3050020,Đặt góc nhìn người chơi,"Đặt góc nhìn của %1 thành %2, khóa %3",
3050021,Người chơi điều khiển phương tiện tiến về phía trước,Làm cho phương tiện của %1 tự động đi về phía trước,
3050022,Người chơi tự động tìm đường,"Làm cho %1 thử tự động tìm đường đến %2, hoạt động %3","Sự kiện này có giới hạn khoảng cách, vượt quá một phạm vi nhất định (khoảng 32 khối) thì sẽ không thể kích hoạt."
3050023,Người chơi chiến thắng,Làm %1 chiến thắng,
3050024,Người chơi thể hiện biểu cảm động,Làm %2 phát %1,"Phạm vi giá trị đầu vào tham số biểu cảm động là 1-20, hành động nhân vật 1-10, hành động chung 11-20"
3050025,Hiển thị văn bản nổi cho người chơi,Hiển thị văn bản nổi cho %1 %2,
3050026,Người chơi sử dụng vật phẩm trên ô phím tắt,Sử dụng ô phím tắt %1 để chọn vật phẩm,
3050027,Hiển thị thông tin chat box cho người chơi,Hiển thị thông tin chat box cho %1 %2,
3050028,Chỉ định vật phẩm người chơi không thể vứt bỏ,Cài đặt %1 %2 không thể vứt bỏ là %3,
3050029,Chỉ định vật phẩm người chơi không thể rơi,Đặt %1 %2 không thể rơi là %3,
3050030,Làm người chơi di chuyển,"Làm cho %1 di chuyển về phía %2, tốc độ %3",
3050031,Thay thế hiệu ứng trạng thái của người chơi,"Thay thế trên người %1 %2 bằng %3, tồn tại %4, kéo dài %5 giây.",
3050032,Giúp người chơi mặc trang bị lên,Làm cho %1 mặc %2 trong balo,
3050033,Làm cho người chơi tháo trang bị,Làm cho %1 tháo %2 và đặt vào balo,
3050034,Tạo trang bị người chơi,Tạo %1 vào ô trang bị %2,
3050035,Phá hủy trang bị người chơi,Phá hủy trang bị trong %1 %2,
3050036,Đặt ngoại hình người chơi,Đặt ngoại hình %1 thành %2,
3050037,Khôi phục ngoại hình người chơi,Khôi phục %1 thành ngoại hình ban đầu,
3050040,Làm người chơi gây sát thương cho người chơi,Làm %1 gây cho %2 %3 %4 sát thương,"1. Có thể lấy được nguồn sát thương là người chơi, sẽ hiển thị chữ sát thương.
2. Sát thương cận chiến, sát thương tầm xa, sát thương nổ sẽ mặc định tăng giá trị sát thương 5 điểm, giá trị sát thương cuối cùng sẽ được tính dựa trên lực phòng thủ.
3. Sẽ kích hoạt sự kiện tương ứng (ví dụ như người chơi gây sát thương, người chơi bị sát thương), nhưng sẽ không kích hoạt sự kiện như người chơi tấn công, tiêu diệt"
3050041,Làm người chơi gây sát thương cho sinh vật,Làm %1 gây cho %2 %3 %4 sát thương,"1. Có thể lấy được nguồn sát thương là người chơi, sẽ hiển thị chữ sát thương.
2. Sát thương cận chiến, sát thương tầm xa, sát thương nổ sẽ mặc định tăng giá trị sát thương 5 điểm, giá trị sát thương cuối cùng sẽ được tính dựa trên lực phòng thủ.
3. Sẽ kích hoạt sự kiện tương ứng (ví dụ như người chơi gây sát thương, người chơi bị sát thương), nhưng sẽ không kích hoạt sự kiện như người chơi tấn công, tiêu diệt"
3050042,Làm người chơi gây sát thương cho mục tiêu trong khu vực,Làm %1 gây cho tất cả mục tiêu trong %2 %3 %4 sát thương,"1. Gây sát thương cho tất cả mọi người (bao gồm cả bản thân), bạn có thể nhận được nguồn sát thương là người chơi, sẽ hiển thị chữ sát thương. 
2. Sát thương cận chiến, sát thương tầm xa, sát thương nổ sẽ mặc định tăng giá trị sát thương 5 điểm, giá trị sát thương cuối cùng sẽ được tính dựa trên lực phòng thủ. 
3. Sẽ kích hoạt các sự kiện tương ứng (ví dụ: người chơi gây sát thương, người chơi, sinh vật bị sát thương, v.v.), nhưng sẽ không kích hoạt các sự kiện như người chơi tấn công, tiêu diệt, v.v."
3050043,Đặt tên người chơi,Đặt tên của %1 thành %2,
3050044,Đặt cách người chơi di chuyển,Đặt di chuyển của %1 thành %2,"Sau khi người chơi tiếp đất, trạng thái bay sẽ bị hủy bỏ, và hành động sẽ cần được kích hoạt một lần nữa"
3050045,Người chơi thoát khỏi chế độ theo dõi,Đưa %1 thoát khỏi chế độ theo dõi,
3050046,Đặt người chơi miễn nhiễm loại sát thương,Đặt %1 miễn nhiễm %2,
3050047,Loại bỏ người chơi miễn nhiễm loại sát thương,Loại bỏ %1 miễn nhiễm %2,
3050048,Lắc camera người chơi,"Lắc camera %1 %2 giây, cường độ %3",
3050049,Dừng lắc camera người chơi,Dừng lắc camera %1,
3050050,Cài đặt vật phẩm người chơi,"Cài đặt vật phẩm của %1%2 là %3, số lượng là %4",
3050051,Xóa vật phẩm người chơi,Xóa %1%2 %3 vật phẩm,
3050052,Gửi yêu cầu kết bạn trong phòng,Khiến %1 gửi yêu cầu kết bạn %2 trong phòng,
3050053,Xóa kho vật phẩm người chơi,Xóa %1 tất cả %2,
3050054,Di chuyển vật phẩm người chơi,Di chuyển trên người %1 %2 %3 đến %4,
3050055,Trao đổi vật phẩm người chơi,Trao đổi trên người %1 %2 đến %3,
3050056,Loại bỏ tất cả hiệu ứng trạng thái trên người người chơi,Xóa tất cả hiệu ứng trạng thái trên người %1,
3050057,Loại bỏ tất cả hiệu ứng trạng thái xấu trên người người chơi,Xóa tất cả hiệu ứng trạng thái xấu trên người %1,
3050058,Thay đổi góc nhìn người chơi,Thay đổi góc nhìn %1 thành %2,
3050059,Mở rương trong thế giới cho người chơi,Với %1 mở rương %2 (Phạm vi hiệu lực đều là 60 khối vuông),
3050060,Mở Bàn Chế Tạo cho người chơi,Với %1 mở Bàn Chế Tạo,
3050061,Mở Bảng Xếp Hạng cho người chơi,%1 hiển thị %2,
3050062,Ẩn Bảng Xếp Hạng cho người chơi,Ẩn Bảng Xếp Hạng cho %1,
3050063,Điện thoại của người chơi rung,"Cài thời gian rung điện thoại %1 %2 Mili giây, cường độ %3",
3050064,Cài đặt màu bộ lọc người chơi,Cài đặt màu bộ lọc %1 là %2,
3050065,Cài đặt tham số bộ lọc người chơi,Đặt bộ lọc %1 %2 thành %3,
3050066,Vận chuyển đến Map chỉ định,Vận chuyển %1 đến map có ID là %2,Mỗi người chơi cứ 30s chỉ được kích hoạt 1 lần
3050067,Vận chuyển đến phòng chỉ định,Vận chuyển %1 đến map có ID Phòng là %2,Mỗi người chơi cứ 30s chỉ được kích hoạt 1 lần
3050068,Vận chuyển nhóm người chơi đến phòng khác,Vận chuyển %1 đến phòng khác của map hiện tại,
3050069,Khiến camera di chuyển,"Khiến %1%2%3, chuyển động %4, thời gian %5 giây",
3050070,Khiến camera xoay,"Khiến %1%2%3, chuyển động %4, thời gian %5 giây",
3050071,Cài đặt quyền cho camera,Cài đặt camera của %1 %2 thành %3,
3050072,Cài đặt chế độ chuyển động camera,Cài chế độ chuyển động camera của %1 thành %2,
3050073,Gắn camera vào đối tượng,Gắn camera %1 vào %2,
3050074,Gắn camera vào vị trí,Gắn camera %1 vào %2,
3050075,Khôi phục thuộc tính camera,Khôi phục thuộc tính camera %1,
3050076,Set color style for player filter,Set the color style of %1’s filter to %2,
3050077,Cài đặt bản mẫu bộ lọc của người chơi,Cài đặt bản mẫu bộ lọc %1 thành %2,
3050078,Vận chuyển đến phòng loại chỉ định,Vận chuyển %1 đến phòng có loại là %2,"1.Mỗi người chơi cứ 30s chỉ được kích hoạt 1 lần
2.Nếu hiện tại chưa có phòng vó thể vào, sẽ tạo phòng"
3050080,Dịch chuyển đến Map và Phòng chỉ định,Dịch chuyển%1 đến ID Map %2 của Phòng %3,"1. Mỗi người chơi trong mỗi 30 giây chỉ có thể kích hoạt 1 lần
2. Nếu hiện tại không có phòng để vào, sẽ tạo phòng mới"
3050081,Hiển Thị Thông Báo Mời Bạn,Hiển thị thông báo mời bạn bè đối với %1,
3060001,Thêm người chơi vào nhóm người chơi,Thêm %1 vào %2,
3060002,Loại bỏ người chơi khỏi nhóm người chơi,Loại bỏ %1 khỏi %2,
3060003,Xóa nhóm người chơi,Xóa %1,
3060004,Tiến hành kích hoạt nhóm người chơi,"Đối với mỗi người chơi trong %1 thực hiện %2, và kiểm tra điều kiện kích hoạt là %3",
3060005,Hiên thị thông tin chat box cho nhóm người chơi,Hiển thị thông tin chat box %1 cho mỗi người chơi trong %2,
3060006,Hiển thị văn bản nổi cho nhóm người chơi,Hiển thị văn bản nổi %1 cho mỗi người chơi trong %2,
3070001,Tạo sinh vật,"Ở %1 tạo %2 %3, trong trại thuộc về %4",
3070003,Tiêu diệt sinh vật,Tiêu diệt %1,
3070004,Xóa sinh vật,Xóa %1,
3070005,Tiêu diệt loại sinh vật,Tiêu diệt %1,
3070006,Xóa loại sinh vật,Xóa %1,
3070007,Đặt thuộc tính sinh vật,Đặt %1 thuộc tính %2 thành %3,
3070008,Đặt loại sát thương của sinh vật,Đặt loại sát thương của %1 thành %2,
3070009,Đặt loại miễn nhiễm sát thương của sinh vật,Đặt %1 miễn nhiễm %2,
3070010,Cài đặt quyền sinh vật,Đặt %1 %2 thành %3,
3070011,Làm sinh vật thể hiện biểu cảm động,Làm %1 phát %2,"Phạm vi giá trị đầu vào tham số biểu cảm động là 1-20, hành động nhân vật 1-10, hành động chung 11-20"
3070012,Cho sinh vật hiệu ứng trạng thái,Cho %1 %2 hiệu ứng,
3070013,Loại bỏ hiệu ứng trạng thái khỏi sinh vật,Loại bỏ hiệu ứng %1 %2,
3070014,Đặt góc nhìn của sinh vật,Đặt hướng mặt %1 thành góc %2 độ,
3070015,Đặt vị trí sinh vật,Vận chuyển %1 đến %2,
3070016,Sinh vật tự động tìm đường,Làm cho %1 thử tự động tìm đường đến %2,"Sự kiện này có giới hạn khoảng cách, vượt quá một phạm vi nhất định (khoảng 32 khối) thì sẽ không thể kích hoạt."
3070017,Làm sinh vật di chuyển,"Làm cho %1 di chuyển về phía %2, tốc độ %3",
3070018,Đặt ngoại hình sinh vật,Đặt ngoại hình %1 thành %2,
3070019,Khôi phục ngoại hình sinh vật,Khôi phục %1 thành ngoại hình ban đầu,
3070022,Làm sinh vật gây sát thương cho người chơi,Làm %1 gây cho %2 %3 %4 sát thương,"1. Có thể lấy được nguồn sát thương là sinh vật, sẽ hiển thị chữ sát thương. 
2. Sát thương cuối cùng sẽ được tính dựa trên khả năng phòng thủ. 
3. Sẽ kích hoạt các sự kiện tương ứng (ví dụ: sinh vật gây sát thương, sinh vật bị tổn thương, v.v.), nhưng sẽ không kích hoạt các sự kiện như tấn công sinh vật, tiêu diệt."
3070023,Làm sinh vật gây sát thương cho sinh vật,Làm %1 gây cho %2 %3 %4 sát thương,"1. Có thể lấy được nguồn sát thương là sinh vật, sẽ hiển thị chữ sát thương. 
2. Sát thương cuối cùng sẽ được tính dựa trên khả năng phòng thủ. 
3. Sẽ kích hoạt các sự kiện tương ứng (ví dụ: sinh vật gây sát thương, sinh vật bị tổn thương, v.v.), nhưng sẽ không kích hoạt các sự kiện như tấn công sinh vật, tiêu diệt."
3070024,Làm sinh vật gây sát thương cho mục tiêu trong khu vực,Làm %1 gây cho mục tiêu trong %2 %3 %4 sát thương,"1. Gây sát thương cho tất cả mọi người (bao gồm cả bản thân), có thể lấy được nguồn sát thương là sinh vật, sẽ hiển thị chữ sát thương. 
2. Sát thương cuối cùng sẽ được tính dựa trên khả năng phòng thủ. 
3. Sẽ kích hoạt các sự kiện tương ứng (ví dụ: sinh vật gây sát thương, sinh vật bị tổn thương, v.v.), nhưng sẽ không kích hoạt các sự kiện như tấn công sinh vật, tiêu diệt."
3070025,Thay thế sinh vật,"Thay thế %1 thành %2, bảo lưu HP theo phần trăm là %3","1. Giữ lại thông tin đồ họa của sinh vật sau khi thay thế 
2. Không thay đổi đội sinh vật sau khi thay thế 
3. Biến sinh vật cũng có thể thay đổi, ví dụ: biến trước khi thay thế có chứa sinh vật A, sau khi thay thế bằng sinh vật B, giá trị của biến thay đổi từ sinh vật A thành sinh vật B (chỉ ảnh hưởng đến biến sinh vật, không ảnh hưởng đến biến loại sinh vật)"
3070026,Cài đặt đội sinh vật,Cài đặt Đội %1 thành %2,
3070027,Loại bỏ loại miễn nhiễm sát thương của sinh vật,Loại bỏ %1 miễn nhiễm %2,
3070028,Loại bỏ tất cả hiệu ứng trạng thái trên người sinh vật,Loại bỏ tất cả hiệu ứng trạng thái trên người %1,
3070029,Loại bỏ tất cả hiệu ứng trạng thái xấu trên người sinh vật,Loại bỏ tất cả hiệu ứng trạng thái xấu trên người %1,
3080001,Thêm sinh vật vào nhóm sinh vật,Thêm %1 vào %2 chỉ định,
3080002,Loại bỏ sinh vật khỏi nhóm sinh vật,Loại bỏ %1 khỏi %2,
3080003,Xóa nhóm sinh vật,Xóa %1,
3080004,Thực hiện kích hoạt nhóm sinh vật,"Trên mỗi sinh vật trong %1 thực hiện %2, kiểm tra điều kiện kích hoạt là %3",
3100001,Tạo vật phẩm trong rương,Tạo %1 %2 trong rương %3 chỉ định,
3100002,Xóa vật phẩm khỏi rương,Xóa trong rương %1 chỉ định %2 %3,
3100003,Làm trống các vật phẩm trong rương,Làm trống tất cả vật phẩm trong rương được chỉ định %1,
3100004,Tạo vật ném,"Tại %1 chỉ định tạo %2, bắn tới %3",
3100005,Tạo vật ném của người chơi,"Tại %1 chỉ định tạo thuộc về %2 %3, bắn tới %4",
3100006,Xóa vật ném,Xóa %1,
3100007,Tạo vật rơi,Tại %1 chỉ định tạo vật rơi %2 %3,
3100008,Xóa vật rơi,Xóa %1,
3100009,Điều chỉnh thời gian CD vật phẩm,Điều chỉnh thời gian CD của %1 %2 thành %3 giây,
310001,Hiệu ứng thành phần,"%1 thời gian một lần %2 giây, lượt phát %3",
3100010,Vật phẩm vào thời gian CD,Làm cho %1 %2 vào thời gian CD,
3100011,Tạo vật ném của sinh vật,"Tại %1 chỉ định tạo thuộc về %2 %3, bắn tới %4",
3100012,Làm cho người chơi bắn vật ném,Làm cho %1 bắn tới %2 %3,
3100013,Làm sinh vật ném vật ném,Làm cho %1 bắn tới %2 %3,
3100014,Thay đổi ngoại hình vật phẩm,Thay đổi ngoại hình của %1 thành %2,
3100015,Thay đổi ngoại hình của vật ném,Thay đổi ngoại hình của %1 thành %2,
3100016,Vật phẩm phát động tác,"Làm vật phẩm cầm tay %1 phát %2, chế độ phát %3",
3100017,Vật ném phát động tác,"Làm %1 phát %2, chế độ phát %3",
3100018,Vật rơi phát động tác,"Làm %1 phát %2, chế độ phát %3",
310002,Hiệu ứng văn bản,%1 thời gian %2 giây,
310003,Chuyển chỗ mượt mà,Trong %1 giây di chuyển đến X%2 Y%3,
310004,Tăng tọa độ mượt mà,Trong %1 giây làm %2 tọa độ %3 %4,
310005,Zoom mượt mà,Trong %1 giây zoom đến độ rộng %2 cao %3,
310006,Tăng độ rộng cao mượt mà,Trong %1 giây làm %2 kích thước %3 %4,
310007,Xoay mượt mà,Trong %1 giây xoay đến %2 độ,
310008,Tăng góc độ mượt mà,Trong %1 giây làm góc độ %2 %3 độ,
3110001,Chạy bộ hẹn giờ,"Khởi động %1, đếm ngược %2 giây, lặp lại thời gian %3",
3110002,Chạy bộ hẹn giờ chuyển tiếp,Khởi động %1,
3110003,Tạm dừng bộ hẹn giờ,Tạm dừng %1,
3110004,Khôi phục bộ hẹn giờ,Khôi phục %1,
3110005,Dừng bộ hẹn giờ,Dừng %1,
3110006,Thời gian chờ,"Sau khi chờ %1 giây, tiếp tục hành động tiếp theo.",
3110007,Đặt thời gian bộ hẹn giờ,Đặt %1 thành %2 giây,
3110009,Hiện cửa sổ bộ hẹn giờ,"Với %1 hiện cửa sổ %2, tiêu đề %3",
3110010,Ẩn cửa sổ bộ hẹn giờ,Với %1 ẩn cửa sổ %2,
3120001,Đặt vị trí,Đặt %1 thành %2,
3120002,Đặt khu vực,Đặt %1 thành %2,
3120003,Đặt giá trị,Đặt %1 thành %2,
3120004,Đặt giá trị Boolean,Đặt %1 thành %2,
3120005,Cài đặt người chơi,Đặt %1 thành %2,
3120006,Cài đặt loại khối,Đặt %1 thành %2,
3120007,Đặt loại vật phẩm,Đặt %1 thành %2,
3120008,Cài đặt sinh vật,Đặt %1 thành %2,
3120009,Cài đặt loại sinh vật,Đặt %1 thành %2,
3120010,Đặt chuỗi ký tự,Đặt %1 thành %2,
3120011,Cài đặt loại hiệu ứng,Đặt %1 thành %2,
3130001,Phát hiệu ứng đặc biệt trên vị trí,"Trên %1 phát %2, kích thước %3",
3130002,Phát hiệu ứng đặc biệt trên người chơi,"Trên %1 phát %2, kích thước %3",
3130003,Phát hiệu ứng đặc biệt trên sinh vật,"Trên %1 phát %2, kích thước %3",
3130004,Phát hiệu ứng đặc biệt trên vật ném,"Trên %1 phát %2, kích thước %3",
3130005,Xóa hiệu ứng đặc biệt tại vị trí,Xóa trên %1 %2,
3130006,Xóa hiệu ứng đặc biệt trên người chơi,Xóa trên người %1 %2,
3130007,Xóa hiệu ứng đặc biệt trên sinh vật,Xóa trên người %1 %2,
3130008,Xóa hiệu ứng đặc biệt trên vật ném,Xóa trên %1 %2,
3130009,Cài đặt kích thước hiệu ứng vị trí,Đặt trên %1 kích thước %2 thành %3,
3130010,Cài đặt kích thước hiệu ứng của người chơi,Đặt trên %1 kích thước %2 thành %3,
3130011,Cài đặt kích thước hiệu ứng sinh vật,Đặt trên %1 kích thước %2 thành %3,
3130012,Cài đặt kích thước hiệu ứng vật ném,Đặt trên %1 kích thước %2 thành %3,
3130013,Phát hiệu ứng đặc biệt trên vật rơi,"Trên %1 phát %2, kích thước %3",
