ID,描述
9747,Đóng sau @1 giây
9748,Khởi động lại sau @1 giây
9749,Server đang đóng. Hãy làm mới và thử lại sau
9750,Trạng thái server:
9751,Mở
9752,Đang đóng
9753,Đóng
9754,Số người trong server:
9755,Thời gian còn lại của server:
9756,Thời gian tạo server:
9757,#LTrạng thái cài đặt:
9758,Hướng dẫn cập nhật Mini Server
9759,"1. Chỉ có thể cập nhật Mini Server phiên bản thấp và chưa hết hạn.
2. Nếu Máy Mini Server chưa bị đóng, vui lòng vào Quản lý Server-Trạng thái, sau đó đóng Mini Server trước khi cập nhật.
3. Nếu Mini Server đã hết hạn, vui lòng cập nhật sau khi gia hạn.
4. Mini Server chỉ có thể được cập nhật lên, không thể quay lại."
9760,Nhập vào dữ liệu thất bại. Vượt quá số người tối đa
9761,"@1 server cập nhật thành công!
Mở ngay!"
9762,@1 server mở thành công
9763,Không có dữ liệu nhập vào trong server được chọn. Vui lòng xác nhận và thử lại
9764,Server đang khởi động. Vui lòng thử lại sau
9765,Nhập vào thất bại. Danh sách đen đã nhập xung đột với danh sách trắng hoặc quản trị viên
9766,Nhập vào thất bại. Danh sách đã nhập xung đột với danh sách đen hiện có.
9767,Cập nhật server
9768,"Server đã đầy, vui lòng xóa bớt sau đó sao lưu"
9769,Bạn chắc chắn hủy tự động tính phí?
9770,Chia sẻ Link phòng
9771,"Sao chép Link thành công,chia sẻ ngay nhé!"
9772,Hãy chọn server mà bạn muốn cập nhật
9773,Số lượng server đã đạt đến giới hạn. Không thể yêu cầu và mua
9774,@Null@
9775,Báo cáo server
9776,Tải ảnh chụp màn hình lên
9777,Chụp màn hình thành công
9778,Chờ xử lý
9779,Đang kháng nghị
9780,"Server vi phạm sẽ được chuyển sang trạng thái #cDA5B0A Chờ xử lý #n.
Ở trạng thái đang chờ xử lý, bạn có thể sửa lại Map và thông tin của server. Sau khi chắc chắn rằng không có nội dung vi phạm, bạn có thể gửi kháng nghị và trạng thái vi phạm sẽ bị xóa sau khi kháng nghị được thông qua"
9781,Gửi kháng nghị
9782,"1.Trước khi gửi kháng nghị, hãy chắc chắn rằng Map và thông tin của server này không có nội dung bất hợp pháp. Vui lòng đọc kỹ""#L#cDA5B0A Hướng dẫn nội dung#n""
2. Sau khi gửi kháng nghị, phải chờ sau khi kháng nghị được thông qua mới có thể sử dụng bình thường
3. Nếu kháng nghị không được thông qua, nó sẽ trở lại trạng thái chờ xử lý"
9783,"Chú ý: Nếu Mini Server nhiều lần bị báo cáo, chúng tôi buộc phải ngừng cung cấp Mini Server đến UID của bạn, thậm chí là khóa UID nếu nghiêm trọng!"
9784,Vui lòng đọc trước [Hướng dẫn nội dung]
9785,Thời gian còn lại của server mà bạn kháng nghị phải trên 5 ngày!
9786,"Trong thời gian kháng nghị, không thể thao tác gì trên server đó, vui lòng chờ kết quả kháng nghị!"
9787,Mini Server vi phạm không thể mở
9788,"Thông báo bị báo cáo vi phạm, chức năng này bị cấm trong @1 ngày"
9789,"Bạn bị báo cáo chat, chức năng này bị cấm trong @1 ngày"
9790,"Sau khi được duyệt thông qua, người khác mới nhìn thấy Tên và lời giới thiệu server của bạn"
9791,Số lần chỉnh sửa trong ngày hôm nay đã hết
9792,Vui lòng điền lý do kháng nghị trước khi gửi đi
9793,Vui lòng đọc [Hướng dẫn nội dung] và điền lý do kháng nghị trước khi gửi đi
9794,Vui lòng nhập lý do kháng nghị của bạn (6-30 chữ)
9795,Gửi kháng nghị thành công
9796,Bạn muốn báo cáo vấn đề gì?
9797,Người chơi
9798,Âm thanh người chơi
9799,Gửi thất bại
9800,"Thẻ thông hành Map hết hạn, không thể vào phòng!"
9801,Tên và Lời giới thiệu server này không được thông qua
9802,"Do nội dung chat của bạn bị tố cáo, vì vậy chức năng chat bị khóa vĩnh viễn"
9803,"Do server của bạn bị tố cáo, vì vậy chức năng này bị khóa vĩnh viễn"
9804,Tố cáo phòng
9805,Tên và phần giới thiệu của server chỉ có thể được sửa đổi sau khi được phê duyệt.
9806,"Server bị tố cáo nhiều lần, hiện bạn không thể chỉnh sửa. Vui lòng chờ kiểm duyệt"
9807,"Map này vi phạm, không thể mở Server"
9808,"Map này là Map được tạo lần 2, không thể mở Server"
9809,Tạo nhiều multiple server
9810,Xử lý hàng loạt
9811,Toàn bộ server
9812,Đang tải
9813,Không có Map
9814,Đã hết hạn
9815,Xác nhận thực hiện
9816,Vui lòng chọn một thao tác
9817,Mở server
9818,Đóng server
9819,Đặt lại server
9820,Cập nhật server
9821,Tải Map lên
9822,Vui lòng chọn server để xử lý hàng loạt
9823,Không có server nào có thể mở
9824,Không có server nào có thể đóng
9825,"Tắt server #cfff000@1#n, việc đóng server dẫn đến việc tất cả người chơi bị đuổi!"
9826,Không có server để đặt lại
9827,"Đặt lại server #cfff000@1#n. Đặt lại server #cfff000Irreversible#n sẽ xóa tất cả các tệp, cài đặt server hiện tại cũng như các thông tin khác, hãy thận trọng!"
9828,Không có server khả dụng để tải Map lên
9829,Không có server để cập nhật
9830,Vui lòng chọn loại xử lý
9831,Server đã mở
9832,Server đã đóng
9833,Server đã được đặt lại
9834,Server đã được cập nhật
9835,Quản lý hàng loạt server
9836,#c3D4546 Tổng số máy chủ: #n#c01C210@1#n#c3D4546 đang mở: #n#c01C210@2#n#c3D4546 đã đóng: #n#c01C210@3#n#c3D4546 đã hết hạn: #n#c01C210@4#n
9837,#c3D4546 server được chọn #n#cFF723A@1#n#c3D4546
9838,Đóng và cập nhật
9839,Đã cập nhật tổng số #cFF0000@1#n server (phiên bản mới nhất @2)
9840,"Bạn cần đóng các server trong quá trình cập nhật. #cFF0000 Đóng server sẽ loại bỏ tất cả người chơi! #n Sau khi cập nhật xong, server sẽ tự động được bật."
9841,Vui lòng chọn loại server trước khi thao tác
9842,Vui lòng vào trang liên quan để gia hạn trước khi thao tác
9843,Bỏ chọn tất cả
9844,"Máy chủ đám mây không khởi động được, vui lòng thử lại sau (@1)"
9845,Chủ phòng máy chủ đám mây
9846,"Bản đồ có dấu hiệu vi phạm, hệ thống sẽ đóng phòng trong vòng @1s"
9847,"Phòng có dấu hiệu vi phạm, hệ thống sẽ đóng phòng trong vòng @1s"
9848,Trở về sảnh
9900,@Null@
9901,@Null@
9902,@Null@
9903,@Null@
9904,@Null@
9905,@Null@
9906,@Null@
9907,@Null@
9908,@Null@
9909,@Null@
9910,@Null@
9911,@Null@
9912,Nhập Code thành công
9913,"Thao tác quá nhiều, hãy thử lại sau"
9914,Mã Code đã bị sử dụng
9915,Đã vượt quá số lần sai cho phép trong ngày. Ngày mai thử lại nhé
9916,Mã Code này không tồn tại
9917,"Đổi mã thất bại, thử lại sau"
9918,Chưa tới thời gian nhận mã Code này
9919,Hãy cập nhật phiên bản mới nhất
9920,Vượt quá số lần nhập mã trong ngày. Ngày mai thử lại nhé
9921,Số lần đổi đã đạt giới hạn tối đa
9922,Hãy quét mã Code để vào giao diện
9923,"Nhận thất bại, hãy liên hệ CSKH"
9924,"Lỗi server, thử lại sau"
9925,@Null@
10000,Tại sao Người sành sỏi nên chia sẻ đánh giá của họ?
10001,Tìm kiếm một chiến binh đã đánh bại Hắc Long
10002,Để tìm được vùng đất đỏ
10003,Để khám phá thêm các map thú vị hơn
10004,Năng lực đặc biệt nào là của các Người sành sỏi?
10005,Có thể tạo map ở chế độ lập trình
10006,Có thể giúp bạn bè chăm vườn
10007,Có thể đăng đánh giá của họ lên Bảng đề cử
10008,Mô tả nào sau đây đúng với năng lực của các Người sành sỏi?
10009,Có thể đăng đánh giá của họ lên Bảng đề cử
10010,Đánh giá từ Người sành sỏi sẽ được ghim trên đầu mục bình luận của map.
10011,Hai lựa chọn còn lại đều đúng
10012,Nhiệm vụ của các Người sành sỏi là gì?
10013,Phát hiện Thương Nhân Sa Mạc
10014,Tạo ra các công trình có mạch điện tinh xảo
10015,"Phát hiện nhiều map (map) thú vị, và chia sẻ với người khác"
10016,map do Người sành sỏi đề cử liệu có luôn được mọi người yêu thích?
10017,"Có chứ, lời của Người sành sỏi luôn đúng!"
10018,"Sai lè, mọi người chỉ thích chơi map của riêng họ thôi"
10019,Sở thích mỗi người là khác nhau
10020,Những map được đề cử thì ở đâu?
10021,Sảnh liên thông
10022,Thư viện - Mục map tuyển chọn
10023,Thư viện - Mục map đề cử
10024,Góc nhìn nào phù hợp để làm map dạng 2D?
10025,Góc nhìn thứ 3
10026,Góc chính diện
10027,Góc nhìn bên
10028,Cách nào để tìm một map hay nhanh hơn?
10029,Xem tải xuống để tìm
10030,Tìm trong Thư viện
10031,Tìm qua đề cử của bạn bè và tìm trong khu đánh giá
10032,map nào sau đây đáng để tiến cử?
10033,map phức tạp và nhàm chán
10034,map không có mục tiêu cách chơi
10035,map mang lại cho bạn niềm vui
10036,map tuyển chọn do NPH lựa chọn có những đặc điểm chính là gì?
10037,Có thể truyền cảm hứng cho người chơi đi tạo mới
10038,map với gameplay độc đáo
10039,Hai lựa chọn khác đều đúng
10040,Cảm thấy một map không lành mạnh và cách phản hồi hiệu quả nhất?
10041,Thảo luận trong cộng đồng
10042,Cho điểm đánh giá thấp
10043,Click tố cáo trong trang đánh giá map và giải thích tại sao
10044,Loại map nào xứng đáng được ủng hộ?
10045,"Không cần lý do, chẳng hạn như map này chơi hay, mọi người mau đến chơi"
10046,"Bình luận không liên quan gì đến nội dung trò chơi, chẳng hạn như Diễn viên kia đẹp trai quá, ai thích thì like mạnh vào"
10047,"Đánh giá mang tính tham khảo, chẳng hạn như Map này phù hợp cho mở phòng nhiều người đấy, chơi đông sẽ rất vui!"
10048,Đội Trưởng Mini thích điểm đánh giá nào nhất?
10049,Chưa chơi đã cho điểm
10050,Điểm 1 sao hoặc 5 sao mà không rõ lý do
10051,"Giải thích lý do, cho điểm hợp lý"
10052,Đánh giá thế nào sẽ chuyên nghiệp hơn?
10053,Viết nhiều nhưng không vào trọng điểm
10054,Viết bừa một vài từ
10055,Viết ngắn gọn nhưng ai cũng hiểu
10056,Hệ thống lọc các map nổi bật cho Người sành sỏi. Người sành sỏi nên làm gì?
10057,Che mặt xem như không thấy gì
10058,Sưu tầm sau khi chơi
10059,Đăng đánh giá và chia sẻ nó với người chơi khác
10060,Không thích một map nào đó thì đánh giá như thế nào?
10061,"Chỉ trích thô lỗ, chẳng hạn như (map rác, không thích nó.)"
10062,"Từ chôi mà không rõ lý do, ví dụ: map này không vui, không tiến cử"
10063,"Bình luận văn minh, giải thích tại sao bạn không thích nó, chẳng hạn như (Sắp xếp trong map không hợp lý, hãy cải thiện)"
10064,Đánh giá bị xóa thì phải làm sao?
10065,Gửi lại nội dung bị xáo
10066,"Đạp bàn, lật ghế!"
10067,"Suy nghĩ về lý do bị xóa, sửa lại nó sau khi trao đổi với người khác"
10068,Bình luận nào sau đây có ý nghĩa hơn?
10069,"Quá vui, mọi người đến chơi nào!"
10070,Cảm thấy tôi đúng thì nhấp like bên phải nào!
10071,Chia sẻ trải nghiệm sau khi chơi thử map
10072,Làm gì khi gặp một bình luận không văn minh?
10073,Hùa theo
10074,Vẽ một vòng tròn nhỏ để nguyền rủa hắn
10075,Nhấp vào tố cáo và giải thích tại sao
10076,Nội dung nào sau đây là bạo lực ngôn ngữ?
10077,"Hãy cẩn thận khi chơi map này, đừng đạp vào bẫy"
10078,map này rất thú vị. mọi người cùng chơi nào!
10079,Những người không chơi map này thật khờ o (> _ <) o
10080,@Null@
10081,@Null@
10082,@Null@
10500,@Null@
10501,Rậm rạp
10502,Dày đặc
10503,Rất nhiều
10504,Địa mạo
10505,Chiều cao mực nước biển là: 63
10506,Min
10507,Max
10508,Đã tồn tại
10509,Đã khôi phục mặc định
10510,tín dụng
10511,Tốt
10512,Tuyệt quá
10513,Kinh khủng
10514,Tín dụng tác giả
10515,Tín dụng cá nhân
10516,#LCredit info
10517,Tại sao bạn muốn báo cáo
10518,Báo cáo báo cáo
10519,Lý do báo cáo
10520,#L#cfa7a0fTrước
10521,Hack
10522,"Kẻ gây rối, phá hoại"
10523,Tải lên nội dung khiêu dâm hoặc trái pháp luật
10524,Tải lên nội dung chính trị
10525,Ảnh đại diện mang tính khiêu dâm
10526,Sử dụng ảnh mang tính chính trị
10527,Sử dụng file đã bị hack
10528,Ảnh chụp màn hình không phù hợp
10529,Tiêu đề /mô tả map không hợp lệ
10530,Map bị tố cáo trộm cắp
10531,Nội dung khiêu dâm
10532,Map có nội dung chính trị xấu
10533,Nội dung và mô tả không khớp
10534,Nội dung và mô tả không khớp
10535,Trung tâm báo cáo
10536,Bài đăng có nội dung nhạy cảm
10537,Vui lòng không báo cáo nhiều lần liên tục
10538,@Null@
10539,@Null@
10540,@Null@
10541,Động Tác
10542,@Null@
10543,@Null@
10544,@Null@
10545,"Dòng trạng thái này có thể bao gồm nội dung không lành mạnh, tạm thời bị ẩn"
10546,Để góp phần gìn giữ môi trường lành mạnh trong game. Hãy nhập lại.
10547,Map này có nội dung không lành mạnh. Không thể tải về.
10548,Để góp phần gìn giữ môi trường lành mạnh trong game. Map này không thể mở phòng.
10549,Map này có nội dung không lành mạnh. Không thể mở phòng.
10550,Xúc phạm hoặc lăng mạ
10551,Chứa quảng cáo
10552,Nội dung nhảm nhí
10553,Tố cáo map
10554,Chọn lý do báo cáo
10555,Vui lòng nhập lý do bạn báo cáo (12-200 ký tự)
10556,map này
10557,status này
10558,bình luận này
10559,"Map này bị báo cáo rất nhiều lần, đang trong quá trình kiểm duyệt, không thể tải"
10560,"Map này bị báo cáo rất nhiều lần, đang trong quá trình kiểm duyệt, không thể vào phòng liên thông"
10561,"Map này bị báo cáo rất nhiều lần, đang trong quá trình kiểm duyệt, không thể vào map"
10562,"Map này bị báo cáo rất nhiều lần, đang trong quá trình kiểm duyệt, không thể tạo phòng"
10563,"Map này bị báo cáo rất nhiều lần, đang trong quá trình kiểm duyệt, không thể tìm kiếm"
10564,"Map này bị báo cáo rất nhiều lần, đang trong quá trình kiểm duyệt, không thể chia sẻ"
10565,"Map này bị báo cáo rất nhiều lần, đang trong quá trình kiểm duyệt, không thể xem bình luận"
10566,@Null@
10567,"Bạn đã bị báo cáo nhiều lần, không thể vào phòng liên thông"
10568,"Phòng liên thông này đã bị báo cáo nhiều lần, không thể tìm thấy"
10569,Phòng hiện tại
10570,"Map đang được duyệt, không thể thao tác"
10571,"Nội dung mang tính bạo lực, khủng bố"
10572,"Bạn đã bị báo cáo quá nhiều lần, không thể tạo phòng liên thông tới khi @1"
10573,Không thể xem bình luận đang chờ duyệt
10574,Không thể xem bình luận đang chờ duyệt
10575,"Bạn thân mến:
 Dựa trên luật #c0aaa1aNói không với nội dung bẩn#n,bạnh đã bị tố cáo quá nhiều lần vì#cef2d2d@2#n trong#cef2d2d@1#n, và hệ thống đã xác nhận điều này. Chúng tôi rất tiếc phải thông báo rằng bạn sẽ bị phạt bởi #cef2d2d@3#n.Chúng tôi mong rằng bạn sẽ tuân thủ luật và xây dựng nội dung lành mạnh trong game.( Từ đội trưởng Mini)"
10576,"Bạn thân mến:
 Việc bạn tố cáo #cef2d2d@1#tại #cef2d2d@2#n vì #cef2d2d@3#n đã được xác nhận bởi hệ thống. Một hình phạt #cef2d2d@5#n đã được dành cho người chơi này. Cảm ơn bạn vì đã #c0aaa1a Nói không với nội dung bẩn #n và hỗ trợ chúng tôi trong việc xây dựng nội dung lành mạnh trong game.(Từ đội trưởng Mini)"
10577,"Bạn đã bị báo cáo nhiều lần gần đây, không thể chia sẻ map cho đến khi @1"
10578,"Bạn đã bị báo cáo nhiều lần gần đây, không thể chia sẻ map vĩnh viễn."
10579,"Bạn đã bị báo cáo nhiều lần gần đây, không thể đăng ảnh cho đến khi @1"
10580,"Bạn đã bị báo cáo nhiều lần gần đây, không thể đăng ảnh vĩnh viễn."
10581,"Bạn đã bị báo cáo nhiều lần gần đây, không thể chat nhóm cho đến khi."
10582,"Bạn đã bị báo cáo nhiều lần gần đây, không thể chat nhóm vĩnh viễn."
10583,"Bạn đã bị báo cáo nhiều lần gần đây, không thể bình luận map cho đến khi @1"
10584,"Bạn đã bị báo cáo nhiều lần gần đây, không thể bình luận map vĩnh viễn."
10585,"Bạn đã bị báo cáo nhiều lần gần đây, không thể đăng cảm xúc đến khi @1"
10586,"Bạn đã bị báo cáo nhiều lần gần đây, không thể đăng cảm xúc vĩnh viễn."
10587,"Bạn đã bị báo cáo nhiều lần gần đây, không thể bình luận cảm xúc đến khi @1"
10588,"Bạn đã bị báo cáo nhiều lần gần đây, không thể đăng cảm xúc vĩnh viễn."
10589,"Bạn đã bị báo cáo nhiều lần gần đây, chức năng online bị cấm đến khi @1"
10590,"Bạn đã bị báo cáo nhiều lần gần đây, chức năng online bị cấm vĩnh viễn."
10591,Bạn bị buộc phải thoát game
10592,"Bạn đã bị báo cáo nhiều lần gần đây, không thể mở phòng chơi nhiều người vĩnh viễn."
10593,"Người chơi này đã bị khóa, không thể %s"
10594,Lưu
10595,Trang cá nhân
10596,Phòng liên thông
10597,Lưu bình luận
10598,Trạng thái
10599,Bình luận trạng thái
10600,Chặn chức năng chia sẻ Map tới@1
10601,Khóa chức năng chia sẻ Map vĩnh viễn
10602,Khóa chức năng chia sẻ ảnh tới@1
10603,Khóa chức năng chia sẻ ảnh vĩnh viễn
10604,Khóa chức năng mở phòng liên thông tới@1
10605,Khóa chức năng mở phòn liên thông vĩnh viễn
10606,Khóa chức năng chat trong phòng tới@1
10607,Khóa chức năng chat trong phòng vĩnh viễn
10608,Khóa chức năng bình luận Map tới@1
10609,Khóa chức năng bình luận Map vĩnh viễn
10610,Khóa chức năng chia sẻ trạng thái tới@1
10611,Khóa chức năng chia sẻ trạng thái vĩnh viễn
10612,Khóa chức năng bình luận trạng thái tới@1
10613,Khóa chức năng bình luận trạng thái vĩnh viễn
10614,@Null@
10615,@Null@
10616,@Null@
10617,@Null@
10618,@Null@
10619,@Null@
10620,@Null@
10621,@Null@
10622,@Null@
10623,@Null@
10624,@Null@
10625,@Null@
10626,@Null@
10627,@Null@
10628,@Null@
10629,@Null@
10630,Kháng cáo
10631,Hãy ghi rõ nguyên nhân kháng cáo giúp gia tăng tỷ lệ kháng cáo thành công!
10632,Nhập nguyên nhân kháng cáo (ít nhất 50 ký tự)
10633,"Bạn đã gửi đơn kháng cáo, Mini World sẽ xét duyệt trong vòng 90 ngày!"
10634,Đơn kháng cáo của bạn đang trong quá trình xét duyệt
10635,"Kháng cáo của bạn đã được thẩm định. Map của bạn đã bị phát hiện nội dung vi phạm. Trên nền tảng Mini World chúng tôi nghiêm cấm tạo và tuyên truyền bất kỳ nội dung bất hợp pháp nào. Vui lòng tuân thủ luật pháp và quy định quốc gia, nếu không bạn sẽ hoàn toàn chịu trách nhiệm"
10636,Hãy nhập nguyên nhân kháng cáo (tối thiểu 50 ký tự)
10637,Hãy nhập nguyên nhân kháng cáo (tối đa 500 ký tự)
10638,"Map này bị nghi ngờ vi phạm, hiện không thể sử dụng, nếu muốn kháng cáo, bạn có thể ấn nút kháng cáo ở góc trên bên phải"
10639,"Map đang trong quá trình duyệt, tạm thời không thể liên thông, bạn vui lòng chờ duyệt xong nhé!"
10640,"Map này trong diện nghi ngờ liên quan đến vi phạm, tạm thời không thể liên thông!"
10641,Cần tải lên Map ở chế độ CÔNG KHAI mới có thể chơi liên thông nhé!
10642,Map đang ở chế độ Riêng tư! Cần chia sẻ map CÔNG KHAI mới có thể chơi liên thông nhé!
10643,@Null@
10644,@Null@
10645,@Null@
10646,Nhập nội dung
10647,"Kính gửi nhà thám hiểm: Việc lan truyền các thông tin bất hợp pháp, các phần mềm cấm và chia sẻ thông tin lừa đảo sẽ khiến tài khoản của bạn bị cấm."
10648,"Map này bị nghi ngờ chứa nội dung vi phạm, tạm thời không thể liên thông"
10649,Map này chưa được duyệt. Hãy tải Map đã được duyệt mới nhất nhé
10650,Trạng thái Map đã thay đổi. Vui lòng thoát ra vào lại
10651,Hủy xét duyệt
10652,Hủy xét duyệt thành công
10653,Hủy xét duyệt thất bại. Vui lòng kiểm tra lại mạng và thử lại
10654,"Bạn có chắc chắn muốn hủy xét duyệt không?#cef2d2d (Sau khi hủy xét duyệt, lần sau muốn duyệt lại bạn cần xếp hàng, như vậy tốc độ duyệt sẽ lâu hơn đấy nhé)"
10655,"Đang trong quá trình kiểm duyệt, không thể xóa"
10656,Đang kiểm duyệt
10657,"Map này đang trong quá trình kiểm duyệt, tạm thời không thể liên thông, hãy chờ nhé!"
10658,"Phiên bản hiện tại đã hết hạn, không thể liên thông. Vui lòng cập nhật lên phiên bản mới nhất"
10659,"Bình luận thành công! Do Map này có nội dung nguy hiểm, nó sẽ không được hiển thị trong đề xuất của Người sành sỏi"
10660,@Null@
10700,Lừa đảo /Gian lận
10701,Hacker
10702,Quảng cáo bất hợp pháp
10703,Bắt nạt /Quấy rối
10704,Giá trị không đúng
10705,Lối chơi không công bằng
10706,Ăn cắp tác phẩm của người khác
10720,@Null@
10721,"Voice trước đó đã vi phạm, cảnh báo bạn 1 lần, tiếp tục vi phạm voice, sẽ bị phạt cấm dùng tính năng voice"
10722,@Null@
10723,@Null@
10724,"Trước đó vi phạm voice nhiều lần, bị phạt cấm chat. Kết thúc sau: @1"
10725,@Null@
10726,@Null@
10727,@Null@
10728,Chương trình Starkick - Thông báo kết quả đánh giá chất lượng bản đồ
10729,Nhấp để thay đổi skin
10730,Ký tên cạnh tranh
10731,Cấm dùng tính năng công bố điểm danh mùa đấu đến @1
10732,Cấm dùng vĩnh viễn tính năng công bố điểm danh mùa đấu
10800,@Null@
10801,Nói chuyện với Bò
10802,"Nói với Bò, bé ấy sẽ nói cho bạn một vài bí mật"
10803,Ok
10804,Đi
10805,Ok
10806,Gì cơ?
10807,Đúng vậy
10808,Cuôi cùng bạn đã tới
10809,Chờ lâu chưa?
10810,Săn gà
10811,Giúp tôi săn một con gà
10812,Để đó cho tôi
10813,Sao bạn không tự làm đi?
10814,Tìm kiếm mục tiêu của bạn
10815,Ok
10816,Gặp tôi sau khi săn xong gà nhé!
10817,Ok
10818,Tuyệt
10819,...
10820,Thu thập Gỗ Cherry
10821,Tôi muốn 10 Gỗ Cherry
10822,Để đó cho tôi
10823,Tạm biệt
10824,Thu thập một ít gỗ đi!
10825,Ok
10826,Gỗ đâu rồi?
10827,Cho tôi thêm thời gian
10828,Gỗ đâu?
10829,Đây đây
10830,Đi
10831,Ok
10832,Làm xong nhiệm vụ rồi chứ?
10833,Chưa xong
10834,Làm xong nhiệm vụ rồi chứ?
10835,Xong rồi
10836,Chào mừng đến với Mini World!
11000,@Null@
11001,Ghi chú
11002,Quá trình:
11003,Phần thưởng:
11004,Vật phẩm đã giao
11005,Tương tác
11006,Kịch bản hội thoại
11007,Cài Đặt Kịch Bản
11008,Nhiệm Vụ
11009,Giao nhiệm vụ
11010,Lời chào
11011,Cài đặt tương tác
11012,Lựa chọn kích hoạt các chức năng
11013,"Tiếp tục hội thoại: Chuyển sang đoạn hội thoại tiếp theo
Chuyển hướng hội thoại: Chuyển tới 1 đoạn hội thoại cụ thể
Kết thúc hội thoại: Thoát khỏi cuộc nói chuyện
Đồng ý nhiệm vụ: Đồng ý nhận 1 nhiệm vụ"
11014,Tiếp tục hội thoại
11015,Chuyển hướng hội thoại
11016,Kết thúc hội thoại
11017,Chấp nhận nhiệm vụ
11018,Sửa kịch bản hội thoại gốc
11019,Tạo kịch bản hội thoại
11020,Chọn kịch bản để sửa
11021,Mặc định
11022,Mục 2
11023,Mục 3
11024,Chọn Mẫu
11025,Sửa Kịch Bản
11026,Tên Kịch Bản
11027,Click để chỉnh sửa
11028,Hội thoại theo kịch bản
11029,Kích hoạt mục tiêu
11030,Lựa chọn tương tác được tạo tự động trong mục tiêu
11031,Điều kiện
11032,Bắt đầu
11033,Kết thúc
11034,Điều kiện. Nhiệm vụ 1
11035,Điều kiện. Nhiệm vụ 2
11036,Điều kiện. Nhiệm vụ 3
11037,Chọn đồ vật
11038,Lấy số
11039,Thông tin chỉnh sửa kịch bản
11040,"Cài đặt kịch bản hội thoại
1. Cài đặt tên/Icon/hội thoại
2. Chọn kích hoạt mục tiêu
3. Cọn plugin kịch bản hội thoại cho map
4. Tìm kích hoạt mục tiêu trong map, click chuột phải vào kích hoạt kịch bản

Các Lựa Chọn Tùy Chỉnh:
Icon: Xuất hiện trong thư viện Plugin
Điều kiện kích hoạt: Điều kiện gì để kích hoạt mục tiêu tương ứng 
Kịch bản hội thoại: Click để cài đặt kịch bản
Kích hoạt mục tiêu: Chọn kích hoạt mục tiêu theo mong muốn, vào map và tìm kích hoạt mục tiêu, click chuột phải vào mục tiêu để kích hoạt kịch bản 
Danh sách nhiệm vụ: Liệt kê tất cả các nhiệm vụ được cài đặt theo kịch bản
Chú ý: Nhiệm vụ chỉ có thể được thêm ở mục Kịch bản Hội Thoại - Cài Đặt Trả Lời - Kích Hoạt
Chú ý: Kịch bản hội thoại chỉ có thể được thêm vào ở Kịch Bản Hội Thoại - Cài đặt trả lời - Kích hoạt.
#cfa7a0f trigger từng phần:#n Khác với công cụ developer, trigger từng phần dùng để kích hoạt chỉ 1 sự kiện chỉ định bằng sự kiện plugin và cung cấp nhiều khả năng hơn cho plugin. 
 #cfa7a0f Script từng phần: #n Khác với công cụ developer, script từng phần chỉ dùng để kích hoạt chỉ 1 sự kiện chỉ địch bằng công cụ plugin này
Chú ý: Nếu công cụ plugin này có sử dụng trigger hoặc script có sẵn trong game. Ở phiên bản mới, bạn có thể click nút công tắc ở góc phải của thanh công cụ trigger từng phần hoặc script từng phần để quay về lại trigger và script có sẵn để chỉnh sửa. Phiên bản cũ hơn không có chức năng này."
11041,Chọn biểu tượng
11042,Sinh vật
11043,Đồ vật
11044,Kịch bản hội thoại chỉ hiện ra khi tất cả các nhiệm vụ được cài đặt xong
11045,Không
11046,Nhiệm vụ tiên quyết
11047,Thời gian trong map
11048,Nhận đồ vật
11049,Chọn nhiệm vụ
11050,Bạn có chắc bạn muốn xóa hết cài đặt kịch bản hội thoại?
11051,Xác nhận
11052,Hủy
11053,Cài đặt kịch bản hội thoại
11054,Nội dung hội thoại
11055,Trả lời 1
11056,Trả lời 2
11057,Trả lời 3
11058,Trả lời 4
11059,Xóa
11060,Thêm
11061,Cài đặt trả lời
11062,Nội dung trả lời
11063,Chức năng kích hoạt
11064,Chọn hội thoại
11065,Chọn nhiệm vụ
11066,Chọn hội thoại để chuyển hướng
11067,Chọn và chấp nhận nhiệm vụ
11068,Tạo nhiệm vụ
11069,Bạn có chắc muốn xóa đoạn hội thoại này?
11070,"Cho thêm một nhiệm vụ vào cốt truyện
Chỉnh sửa các đoạn hội thoại và câu trả lời"
11071,Cài đặt nhiệm vụ
11072,Tên nhiệm vụ
11073,Phân loại nhiệm vụ
11074,Phần thưởng cho nhiệm vụ
11075,Phần thưởng kinh nghiệm
11076,Kịch bản hội thoại (Chấp nhận nhiệm vụ)
11077,Yêu cầu để giao nhiệu vụ
11078,Vật cần vận chuyển
11079,Các lựa chọn tương tác được tạo tự động trong mục tiêu
11080,Vận chuyển ( Nhiệm vụ không hoàn thành)
11081,Vận chuyển (Nhiệm vụ hoàn thành)
11082,Ghi trong Ghi chú hành trình
11083,Lựa chọn mục tiêu cho nhiệm vụ
11084,"Không: Tự động hoàn thành khi nhận nhiệm vụ
Tiêu diệt sinh vật: Tiêu diệt sinh vật
Vận chuyển vật phẩm: Đưa vật phẩm nhiệm vụ khi nhiệm vụ được hoàn thành"
11085,Không
11086,Tấn công sinh vật
11087,Vận chuyển đồ vật
11088,Mục tiêu nhiệm vụ
11089,Bạn có chắc bạn muốn xóa nhiệm vụ này?
11090,Hãy nhập nội dung đoạn hội thoại
11091,Nhiệm vụ tuần hoàn
11092,Hiện ở trong nhật ký phiêu lưu
