ID,描述
9601,"Dear players: Your Mini Cloud(@1) has been successfully renewed and the validity period has been extended to @2.@3 (MM/DD). Thank you for your support, and enjoy with Mini World.
  #r (From: Mini Captain)"
9602,"Dear players: #r Your account balance is not enough and cannot be automatically renewed. The Mini Cloud will automatically close when it expires on @1.@2 (MM/DD). If necessary, please renew the Mini Cloud manually after Recharge. #r (From: Mini Captain)"
9603,"Dear players: #r Your storage space usage has exceeded @1. When the space usage reaches 100%, the game will not work properly. #nYou can choose to buy storage space or delete backup saves to reduce storage space usage. #r (From: Mini Captain)"
9604,"Dear player: #r Your Mini Cloud has expired, and the server has been automatically closed. If you want to continue using the server, please go to the relevant interface to renew the Mini Cloud. #r (From: Mini Captain)"
9605,"Dear player: #r The Mini Cloud you have will expire on @2.@3 (mm/dd), and the Mini Cloud will be automatically closed after expiration. If you need to continue to use the service of the Mini Cloud, please go to the Mini Cloud renewal upgrade interface and purchase the renewal. #r (From: Mini Captain)"
9606,Maintenance
9607,Please build server before operate.
9608,Damage Block
9609,Place Block
9610,Collect Items
9611,Attack Player
9612,Use Item
9613,Game permissions
9614,Renew successfully
9615,Server Backup
9616,The server is full
9617,The validity period of server is over 180 days
9618,"Error, please try again."
9619,The player is in Whitelist
9620,The player is in Blacklist
9621,Player deleted
9622,The quota of Administrators(Super) is full
9623,The quota of Administrators is full
9624,Server data error
9625,The player has left the server.
9626,"The server is consuming time, time remaining @1"
9627,This player is the Server Administrator. The Administrator will be cancelled after adding to the blacklist.
9628,"Upload maps error, please reset the server and try again."
9629,"Backup error, please try again."
9630,"Reset room error, please contact customer service for help."
9631,You do not own this server
9632,You have reached the maximum number of servers.
9633,Purchase or Upgrade Server failed.
9634,Server Information
9635,Server List
9636,Server Setting
9637,Kick Out
9638,Do you confirm to delete the backup save?
9639,Your game permission: @1 has been cancelled; please ask server owner or administrator(Super) for it.
9640,The server owner/administrator(Super) has cancelled your game permission: @1
9641,The server-owner/administrator(Super) assign the permission(@1) to you.
9642,You have become the @1 of the server.
9643,Game permissions: @1(Off)
9644,Game permissions: @1(On)
9645,Current using saves
9646,The server is only available for owner's friends. Please add the server owner as a friend to join.
9647,@1's Mini Cloud
9648,Please enter notice
9649,Basic Setting Instructions
9650,"#cfa7a0f Server Name: #n
  The name of this server displays in the Multiplayer lobby.
#cfa7a0f Introduction: #n
  The introduction of the server can check in the Multiplayer lobby-detailed introduction.
 #cfa7a0f Password: #n
  After setting the password, the player needs to enter the correct password to join the server (the server owner, administrator(Super) and administrators do not need the password.
 #cfa7a0f Permissions: #n
  Friends Available: Only the server owner's friends can enter the server.
  Whitelist Available: Only players in server whitelist can enter the server. 
  Note: If both [Friends Available] and [Whitelist Available] are selected, both friends and the whitelist players can enter the server. If not click any options, all players can join this server. 
  #cfa7a0fSave:#n
  You must click Save in order to set successfully."
9651,Player Setting Instructions
9652,"#cfa7a0f Player: #n
The player list records the players who have entered this server and displays the player's last login time or login status (Click Setting button to set)
#cfa7a0f Whitelist: #n
Only players in the whitelist can enter this server when you select [Whitelist Available] in server management-basic setting-permissions.
Click [Invite Friends] to open the friends-list to add friends to the white list. Copy data is used to synchronize the list data of multiple servers conveniently. One-key clearing will delete all players in the list.
#cfa7a0f Blacklist: #n
Players on the blacklist cannot enter this server.
Click [Add Blacklist] to open the personal blacklist of the server owner, and add the player to the blacklist of the server.
#cfa7a0f Admin: #n
The server owner can set the player as an administrator (Normal or Super), and administrators can only use their permissions within the server (for details, please check [Administrator Super] [Administrator]).
#cfa7a0f Search: #n
Enter a UID and click search. The UID will display in the list."
9653,Backup Setting Instructions
9654,"#cfa7a0f Current Save: #n
  The save in the first place is the current save in use by the server.
  Click the setting to back up save (The backup operation needs to close the server before operate).
#cfa7a0f Backup Saves: #n
  There are four backup saves slots(Excluding the current save). When you build the server, the uploaded map will automatically back up. The remaining slots need to be manually backed up by the owner.
  Click the setting to restore, download, rename, and delete. 
Restore: Overwrite the backup to the current save (This operation needs server status: close); 
Download: Download the backup to the local saves; 
Rename: Modify the name of the backup saves; 
Delete: Delete this backup and remove from the list.
#cfa7a0f Expansion: #n
  The storage space of each server is limited. When the space usage reaches 100%, players cannot play in the server. Server owners can choose to purchase storage space plan or delete backup saves to reduce storage space usage.
#cfa7a0f Upload: #n
You can select a local map save and upload it to the Mini service backup. After the upload is successful, you can operate the backup."
9655,Status Setting Instructions
9656,"#cfa7a0f Server Status: #n
  Server has two status: On/Off (Click the switch button to switch the state).
  On: The Server is running normally, and players can join (Excluding maintenance status);
  Off: The Server stops running, and all players cannot enter. When the Server status is off, you can operate the following options: Back up, Restore, Upgrade Server, and Reset Server.
#cfa7a0f Maintenance Status: #n
 The maintenance status can be set when the Server is running only.
  Normal: The Server is running normally, and players can join according to the conditions (Conditions: Password in the basic settings, friends available, whitelist available, and blacklist unavailable);
  Maintenance: The Server in maintenance. Other players will be moved out of the Server except for server owner and administrators. The owner can invite other players to join the maintenance server.
#cfa7a0f Server Notice: #n
  The server owner and  Administrators(Super) can post three notices per day for each Server. After publishment, all players in the Server will be notified immediately. (Select [Prompt only once] the announcement only appears once, and you will not receive it again when you enter the Server.) or this announcement will pop up every time you enter the Server."
9657,#L Permissions instructions#n
9658,"#cfa7a0f Permissions operation rules #n
The owner can set all players individual permissions and whole game permissions(All) of the Server.
Administrator(Super) can set all players individual permissions and whole game permissions(All) of the Server except for server owner and other Administrators.
Other players can view their individual game permissions and whole game permissions(All), but cannot adjust them.
#cfa7a0f Individual Game Permissions and Game Permissions(All) #n
When the players game permissions are not changed (the players game permissions button is blue), the player will use the game permissions(All). 
When the players game permissions are changed (the players game permissions button turns yellow), the player will use individual game permissions and is not affected by the game permissions(All).
#cfa7a0f How to restore a players individual game permissions #n
Server owner or Administrator(Super) click the restore icon next to the players game permissions.  The players [Game Permissions] button returns to blue from yellow), and the player will use Game Permissions(All)."
9659,Restore player's permissions successfully. All permissions reset as Game Permissions(All).
9660,Game Permissions(All)
9661,"When the game permissions of players are not changed (the game permissions button is blue), the player will use the game permissions(All). 
When the game permissions of players are changed (the game permissions button turns yellow), the player will use individual game permissions and is not affected by the game permissions(All)."
9662,Damage Block（#c0aaa1aOn#n）
9663,Damage Block（#cef2d2dOff#n）
9664,Place Block（#c0aaa1aOn#n）
9665,Place Block（#cef2d2dOff#n）
9666,Collect Items（#c0aaa1aOn#n）
9667,Collect Items（#cef2d2dOff#n）
9668,Use Item（#c0aaa1aOn#n）
9669,Use Item（#cef2d2dOff#n）
9670,Attack Player（#c0aaa1aOn#n）
9671,Attack Player（#cef2d2dOff#n）
9672,Attack Creature（#c0aaa1aOn#n）
9673,Attack Creature（#cef2d2dOff#n）
9674,Attack creatures
9675,Setting has been changed. Confirm to save?
9676,#cfa7a0f【@1】@2#n kicks out @3#cfa7a0f of the room.
9677,Administrator has banned the item.
9678,#cfa7a0fOwner#n closed the server.  Network disconnected.
9679,"The server is unavailable, please try other servers"
9680,Renew
9681,Total
9682,"Sorry, the Server can not degrade"
9683,Select upgrade type or renewal plan
9684,Whole room chat banned(On): Cannot send messages
9685,"Sorry, the server reaches the limit for notices."
9686,You were kicked out of the current server by @1
9687,Server Owner
9688,You have been banned chat.
9689,You are enabled to send the message.
9690,Description of permissions
9691,No black list
9692,#cffffff——————◆◆ ◇ ◆◆——————#n#r#cfa7a0f【News】@1：#n#c5aea0a@2#n#r#cfa7a0f【@3】@4@5#n#r#cffffff——————◆◆ ◇ ◆◆——————
9693,Your title @1 in server has been cancelled
9694,@1 of server will cover your current local save.(Not cloud server)#r#cef2d2d(You will lose your local save after covering)
9695,Create server backup
9696,Backup downloaded successfully. Check it in#ryour save or corresponding world Server Backup.
9697,Check
9698,"Sorry, you do not have any server."
9699,"The player is on the blacklist, cannot be set as Admin"
9700,This Backup from: @1
9701,The limit of favorites has been reached
9702,Do you confirm to use Backup [@1] to cover the current save?#r#r#cef2d2d (Warning! The operation is irreversible)
9703,Backup Capacity(@1/@2)
9704,Upload to server Backup
9705,Please select local save to upload
9706,Current
9707,Uploaded Successfully
9708,Added failed
9709,Expansion
9710,Owner:
9711,"Sorry, the backup is full,Please delete and try again."
9712,Download
9713,The Save is from server: @1
9714,Game Permissions(#c0aaa1a Free#n)
9715,Game Permissions(#c0aaa1a Guest#n)
9716,"#cfa7a0f Administrator operation rules #n
The owner can set all players individual permissions and whole game permissions(All) of the Room.
Administrator(Super) can set all players' individual permissions and whole game permissions(All) of the room except for server owner and other Administrators.
Other players can view their individual game permissions and whole game permissions(All), but cannot adjust them.
#cfa7a0f Individual Game Permissions and Game Permissions(All) #n
When the players game permissions are not changed (the player's game permissions button is blue), the player will use the game permissions(All). 
When the players game permissions are changed (the player's game permissions button turns yellow), the player will use individual game permissions and is not affected by the game permissions(All).
#cfa7a0f How to restore a players individual game permissions #n
Room owner click the restore icon next to the player's game permissions.  The players [Game Permissions] button returns to blue from yellow), and the player will use Game Permissions(All)."
9717,Apply for Permissions
9718,Your permission is disabled: @1
9719,Your permission is enabled: @1
9720,Your permission: @1 is disabled. Please ask the host for permission
9721,Turn off Voice Permission
9722,Voice Permission off
9723,Listening Shielded
9724,Message Shielded
9725,Your game permission: @1 has been banned
9726,"1. Add Blacklist
2. Kick out player of the server
3. Set permissions(all and private)
4. Set banned item
5. Set team
6. Edit Notice
7. Ban Chat
8. Turn On/Off the Voice Chatting 
9. Turn On/Off Micphone
10. Turn On/Off Speaker"
9727,"1. Add Blacklist
2. Kick out player of the server
3. Set team
4. Ban Chat
5. Turn On/Off the Voice Chatting 
6. Turn On/Off Micphone
7. Turn On/Off Speaker"
9728,Mini Cloud Notification
9729,Update
9730,Confirm to update
9731,Latest server #c0aaa1a@1#n     (Current version@2@3#n)
9732,Auto Update
9733,Update the selected server?
9734,#cef2d2dNotice: Your game version is too low. Please update to the latest version to enter server.#n
9735,"Auto Update: After the new version is released, the official will update the server version(The specific time will be notified on the day of update)"
9736,It's the latest version
9737,Reboot
9738,"If you reboot the server, all players will be kicked out! Now #cef2d2d@1#n players are in this server"
9739,Notice!#cfa7a0fserver is about to shut down#n
9740,Notice!#cfa7a0fserver is about to reboot#n
9741,Notice!#cfa7a0fserver is about to reboot and upgrade#n
9742,#cef2d2d@1#n Player is banned chat for 5 minutes
9743,@1 gives your permission back
9744,@1 sets that spam will be automatically banned(@2@3#n)
9745,Host
9746,You have all game permissions now
9747,Close after @1 seconds
9748,Reboot after @1 seconds
9749,Server is closing. Please retry after refreshing
9750,Server Status:
9751,Open
9752,Closing
9753,Close
9754,The members of server:
9755,Remaining time of server:
9756,Creating time of server:
9757,#LStatus Setting
9758,Description of server Update
9759,"1. Only closed low-level server that has not expired can be updated.
2. If the server is not closed, please go to server Setting-Status, and then close the server before updating.
3. If server has expired, please update after renewing.
4. The server can only be updated but not reverted."
9760,"Failed to import data, exceeding the maximum players"
9761,"@1 server updated!
Open server now?"
9762,@1 server opened successfully
9763,No data to import in selected server. Please confirm and try again
9764,Server starting. Please try again later
9765,Import failed. The imported blacklist conflicts with the white list or administrator
9766,Import failed. The imported list conflicts with the existing blacklist.
9767,Update server
9768,"The backup saves are full, please delete some"
9769,Are you sure to cancel the renew?
9770,Share link
9771,"Link copied successfully, please share"
9772,Please select the server that needs to be updated
9773,The number of server has reached the upper limit. Cannot apply and purchase
9774,@Null@
9775,Server Report
9776,Upload Screenshot
9777,The screenshot was taken successfully.
9778,To be modified
9779,Appealing
9780,"The illegal server will be changed to #cDA5B0A Pending Modification#n status.
In the pending state, you can modify the map and information of the server. After confirming that there is no violation content, you can submit an appeal, and the violation status will not be removed until the appeal is passed."
9781,Appeal
9782,"1. Before you appeal, please make sure no illegal content in server maps. And read the #L#cDA5B0AContent Instructions#n carefully
2. After you submit your appeal, please wait until it passes.
3. If the appeal is not approved, it will be returned to the status to be modified."
9783,"Notice: If your server has been reported for violation for many times, it may no longer provide server for your account. If the case is serious, your account will be blocked."
9784,"Please read ""Content Instruction"" first"
9785,"The remaining time of the server, which you appeal for, should be more than 5 days"
9786,It is impossible to do any operation on server during the appeal. Please wait for the result patiently
9787,You can't open the illegal server
9788,The announcement has been reported illegal. The function is banned for @1 days
9789,Your chat has been reported illegal. The function is banned for @1 days
9790,It will be visible after the name and introduction of server are approved
9791,The number of modification has reached the upper limit
9792,Please fill in the reasons for appeal before submitting
9793,"Please read the ""Content Instruction"" carefully and fill in the reasons for appeal before submitting"
9794,Please enter your reason for appeal (12-60 characters)
9795,Appeal submitted successfully
9796,What do you want to report?
9797,Player
9798,Player Voice
9799,Submission failed
9800,The current pass expires. Can't enter the room!
9801,Server name and introduction haven't passed the review
9802,"Because your chat is reported as a violation, the function is permanently disabled"
9803,"Because your server is reported as a violation, the function is permanently disabled"
9804,Report
9805,The name and introduction of the server can only be modified after approval.
9806,The server announcement has been reported so many times. Can't edit now. Please wait for the review result
9807,Illegal map. Can't open the server.
9808,This map is of secondary creation. You can't create the server.
9809,Multiple server creation
9810,Batch processing
9811,All servers
9812,Loading
9813,No map
9814,Expired
9815,Confirm execution
9816,Please choose an operation
9817,Open server
9818,Close server
9819,Reset server
9820,Update server
9821,Upload map
9822,Please select the server for batch processing
9823,There is no server that can be opened
9824,There is no server that can be closed
9825,"Closing down #cfff000@1#n servers, closing servers will result in all players being kicked out!"
9826,No server to reset
9827,"Reset #cfff000@1#n servers. Server reset is #cfff000Irreversible#n and will clear all current saved files, server settings and other information, please be cautious!"
9828,There is no available server for uploading maps
9829,No server to update
9830,Please select batch processing type
9831,Server is opened
9832,Server is closed
9833,Server has been reset
9834,Server has been updated
9835,Server batch management
9836,#c3D4546 Total number of servers: #n#c01C210@1#n#c3D4546 is open: #n#c01C210@2#n#c3D4546 is closed: #n#c01C210@3#n#c3D4546 has expired: #n#c01C210@4#n
9837,#c3D4546 Selected #n#cFF723A@1#n #c3D4546servers
9838,Close and update
9839,A total of #cFF0000@1#n servers updated (the latest version@2)
9840,"You need to close the servers during update. #cFF0000Closing servers will kick out all players!#n After the update is complete, the server will be turned on automatically."
9841,Please select the server type before operating
9842,Please go to the relevant page to renew before operating
9843,Unselect all
9844,"Cloud server failed to start, please try again later (@1)"
9845,Cloud server room owner
9846,"The map has suspected violations, the system will close the room within @1s"
9847,"The room has suspected violations, the system will close the room within @1s"
9848,Return to the lobby
9900,@Null@
9901,@Null@
9902,@Null@
9903,@Null@
9904,@Null@
9905,@Null@
9906,@Null@
9907,@Null@
9908,@Null@
9909,@Null@
9910,@Null@
9911,@Null@
9912,Redeem code redeemed successfully
9913,Operating too frequently. Please try again later
9914,The redeem code has been used
9915,Error times have reached an upper limit. Please try tomorrow
9916,The redeem code doesn't exist
9917,Redeem failed. Please try again later
9918,This code is still ineffective now
9919,Please update to the latest version
9920,Redeem times have reached an upper limit. Please try tomorrow
9921,Redeem codes of this batch have reached an upper limit
9922,Please scan the code on client-side to enter
9923,Activate failed. Please contact customer service
9924,Server error. Please try again
9925,@Null@
10000,Why do Critics post reviews?
10001,Finding the true hero to defeat the evil black dragon
10002,Find the Red Soil Land
10003,Discover more fun maps
10004,Which of the following is Critics' exclusive power?
10005,Create a map in Dev Mode
10006,Water a friend’s garden
10007,Post reviews as critic
10008,Which of the following is the correct description about Critics' power?
10009,Critics can post reviews to critic recommend section
10010,Critics’ review will be pinned at the top of the map comments
10011,The other two are both right
10012,What is a Critic’s mission?
10013,To find the desert merchant
10014,To build a super trap with electric particles
10015,To find more interesting new maps and share with others
10016,Are all Critic recommendations are exactly what players like?
10017,"Yes,Critics are the law"
10018,"No,players will only play their own maps"
10019,"Not always,everyone has their own taste for maps"
10020,Where will the recommended maps be?
10021,Multiplayer
10022,Gallery - Featured Zone
10023,Gallery Recommended Maps
10024,Which camera view is the best for 2D platformer game maps?
10025,3rd-person camera view
10026,1st-person camera view
10027,Side-scrolling camera view
10028,Which of the following is the fastest way to find interesting new maps?
10029,Search by downloads
10030,Find in gallery
10031,Find via friends’ recommending and Parajudge area
10032,Which of the following is the best kind of maps that’s worth recommending?
10033,Complicated and dull maps
10034,Maps without a goal
10035,Maps that can bring players joy
10036,What features do officially featured maps have?
10037,Inspiring
10038,Unique
10039,Both
10040,How to report if you think a map is inappropriate?
10041,Discuss in community
10042,Give a low rating
10043,"Tap the report button in rating area,and state the reason"
10044,Which of the following comments deserve a thumb-up?
10045,Meaningless comments
10046,Irrelevant comments
10047,Meaningful comments that help others to enjoy the map
10048,What kind of comments do MiniCaptain prefer?
10049,Comment before playing
10050,One star or five stars for no reason
10051,Reasonable and proper comments
10052,Which of the following reviews is more professional?
10053,A lot of words but no point
10054,meaningless words
10055,Comments that are short and easy to understand
10056,"System will push the popular maps to Critics,what should they do with the maps?"
10057,Cover their eyes and run away
10058,Favourite it after playing
10059,Post reviews and share with other players
10060,How should you write reviews if you don’t like a map?
10061,Scold without a reason
10062,Post negative comments
10063,Comment politely and write the reasons. Provide constructive feedback
10064,What if your review is deleted?
10065,Do it again and write the same thing
10066,Get mad and rage quit
10067,"Think carefully about the reason,and improve"
10068,Which of the following comments is the most helpful?
10069,"Oh it’s so good,come and play!"
10070,Thumb up if you agree with me
10071,Share your thoughts and feedback about the map
10072,What if you see a rude comment?
10073,Also post a rude comment
10074,Put a curse on the person
10075,Report and write the reason
10076,Which of the following is inappropriate comment
10077,"Take care when playing this map,there are many traps here"
10078,"This is a good map. Come and play, guys!"
10079,Those who don’t play this map are all nerds
10080,@Null@
10081,@Null@
10082,@Null@
10500,@Null@
10501,Dense
10502,Intensive
10503,Very much
10504,Landform
10505,Height of sea level is:63
10506,Minimum
10507,Maximum
10508,Already existed
10509,Restored default
10510,Credit
10511,Good
10512,Great
10513,Awful
10514,Author Credit
10515,Personal Credit
10516,#LCredit info
10517,Why would you report
10518,Reporting Statement
10519,Reporting Reason
10520,#L#cfa7a0fPrev
10521,Hack
10522,Malicious trouble-makers
10523,Post Pornographic or illegal images in Display Center
10524,Post political sensitive or illegal images in Display Center
10525,Use pornographic profile picture
10526,Use political sensitive profile picture
10527,Use hack technique in maps
10528,Improper saves thumbnails
10529,Improper map title/describtion
10530,Steal other player's saves
10531,Pornographic content
10532,Political sensitive content
10533,Paid content not matched with description
10534,Paid content not matched with description
10535,Report
10536,Post political sensitive contents
10537,Do not report repeatedly
10538,@Null@
10539,@Null@
10540,@Null@
10541,Motions
10542,@Null@
10543,@Null@
10544,@Null@
10545,This stauts has unhealthy contents. Invisible for the moment.
10546,"Please maintain the health environment in games, please enter again."
10547,"This map has unhealthy content, cannot be downloaded now."
10548,"Please maintain the health environment in games, create room failed."
10549,"This map has unhealthy content, cannot join the room."
10550,Insults or harassment
10551,Including advertising
10552,Meaningless content
10553,Report
10554,Select the reason for reporting
10555,Please enter your reasons for reporting(12-200 characters)
10556,this save
10557,this status
10558,this comment
10559,"This map is reported multiple times in short times, currently under review, cannot download"
10560,"This map is reported multiple times in a short time, currently under review, cannot enter multiplayer room"
10561,"This map is reported multiple times in a short time, currently under review, cannot enter map"
10562,"This map is reported multiple times in a short time, currently under review, cannot open multiplayer room"
10563,"This map is reported multiple times in a short time, currently under review, cannot be searched"
10564,"This map is reported multiple times in a short time, currently under review, cannot share"
10565,"This map is reported multiple times in a short time, currently under review, cannot check comments"
10566,@Null@
10567,"You have been reported multiple times recently, cannot open multiplayer room temporarily"
10568,"This multiplayer room has been reported for improper content, cannot be searched"
10569,Current Room
10570,"Map under review, operation fail"
10571,Violent and terror content
10572,"You have been reported multiple times recently, cannot open multiplayer room until @1"
10573,Unable to perform operation on comments under review
10574,Unable to perform operation on status under review
10575,"Dear Player:
 According to“#c0aaa1a Say no to unhealth content#n”,you have been reported multiple times that you #cef2d2d@2#n in #cef2d2d@1#n, and it is verified by system. We are sorry to inform that you will be punish by #cef2d2d@3#n.We hope you will follow the rules and build health and fair gaming environment.(From Mini Captain)"
10576,"Dear Player:
 You reported #cef2d2d@1#n's behaviour #cef2d2d@3#n in #cef2d2d@2#n is verified by system. A punishment of #cef2d2d@5#n has been imposed on this player. Thank you for following “#c0aaa1a Say no to unhealth content#n”and offer your support to build a health and fair gaming environment.(From Mini Captain)"
10577,"You have been reported multiple times recently, map share disabled until @1"
10578,"You have been reported multiple times recently, map share disabled permanently"
10579,"You have been reported multiple times recently, picture upload disabled until @1"
10580,"You have been reported multiple times recently, picture upload disabled permanently"
10581,"You have been reported multiple times recently, room chat disabled until @1"
10582,"You have been reported multiple times recently, room chat disabled permanently"
10583,"You have been reported multiple times recently, map comment disabled until @1"
10584,"You have been reported multiple times recently, map comment disabled permanently"
10585,"You have been reported multiple times recently, post status disabled until @1"
10586,"You have been reported multiple times recently, post status disabled permanently"
10587,"You have been reported multiple times recently, status comment disabled until @1"
10588,"You have been reported multiple times recently, status comment disabled permanently"
10589,"Due to multiple violations recently, all online function in game are disabled until @1"
10590,"Due to multiple violations recently, all online function in game are disabled permanently"
10591,You are log off compulsively
10592,"You have been reported multiple times recently, cannot open multiplayer room permanently"
10593,This player's account is blocked that cannot%s
10594,Saves
10595,Profile
10596,Multiplayer room
10597,Comments in Saves
10598,Status
10599,Status comments
10600,Map sharing disabled until @1
10601,Map sharing disabled permanently
10602,Pictures uploading disabled until @1
10603,Pictures uploading disabled permanently
10604,Multiplayer room creating disabled until @1
10605,Multiplayer room creating disabled permanently
10606,Room chatting disabled until @1
10607,Room chatting disabled permanently
10608,Map comment disabled until @1
10609,Map comment disabled permanently
10610,Status posting disabled until @1
10611,Status posting disabled permanently
10612,Status comment disabled until @1
10613,Status comment disabled permanently
10614,@Null@
10615,@Null@
10616,@Null@
10617,@Null@
10618,@Null@
10619,@Null@
10620,@Null@
10621,@Null@
10622,@Null@
10623,@Null@
10624,@Null@
10625,@Null@
10626,@Null@
10627,@Null@
10628,@Null@
10629,@Null@
10630,Appeal
10631,"In order to improve the success rate of appeal, please fill in the reason carefully"
10632,Please enter the reason for appeal in no less than 100 characters
10633,You have submitted an appeal and the staff will review it within 90 days
10634,Your appeal is being reviewed
10635,"Your appeal has been reviewed.Your map has been found illegal due to high-risk content. The platform prohibits the generation and dissemination of any illegal content. Please abide by the national laws and regulations, otherwise you will be held accountable"
10636,Please enter the reason for appeal in no less than 100 characters
10637,Please enter the reason for appeal in no more than 500 characters
10638,This map may be illegal and is unavailable now. Please click the appeal button in the upper right corner to appeal
10639,The map is being reviewed. Cannot create the multiplayer room. Please wait
10640,This map may be illegal and cannot create the multiplayer room
10641,You can only create the multiplayer room after uploading the map
10642,You can't create the multiplayer room with the map only visible to you
10643,@Null@
10644,@Null@
10645,@Null@
10646,Click here to write
10647,"Post illegal information, social software and sharing scam information will lead to getting banned"
10648,This map may have sensitive contents. Cannot create multiplayer room
10649,Current map hasn't been reviewed. Please download the lastest reviewed map
10650,Map state changes. Please re-login
10651,Cancel the review
10652,Cancelled successfully
10653,Cancel failed. Please check your network and try again
10654,Are you sure to cancel the review? #cef2d2d(You need to queue again after canceling the review)
10655,Reviewing. Cannot cancel
10656,Reviewing
10657,This map is being reviewed. Cannot join multiplayer room
10658,Current map has expired. Cannot join multiplayer room. Please update to the latest version.
10659,"Commented successfully! Due to the risky content of this map, it will not be displayed in Critics' Choice"
10660,@Null@
10700,Cheat
10701,Hacker
10702,Illegal advertisement
10703,Bully/Harrassment
10704,Wrong values
10705,Unfair gameplay
10706,Plagiarism
10720,@Null@
10721,"You've been given a warning due to a voice violation previously. If you continue to trigger voice violations, you will be punished by having voice feature disabled."
10722,@Null@
10723,@Null@
10724,You've received multiple voice-related warnings in the past and have been banned. Ends in: @1
10725,@Null@
10726,@Null@
10727,@Null@
10728,Xingqi Project - Notice of Map Quality Assessment Results
10729,Click me to change coloring
10730,Tournament Signature
10731,Ban publishing Tournament Signature until @1
10732,Permanently ban publishing Tournament Signature
10800,@Null@
10801,Talk to Wowomon
10802,"Walk to Wowomon, he will tell you some secrets"
10803,Ok.
10804,Go.
10805,Ok.
10806,What？
10807,Yes.
10808,Finally you come.
10809,Wait long？
10810,Hunt chicken
10811,Help me hunt a chicken
10812,Leave it to me
10813,Why not do it yourself？
10814,Look for your target
10815,Ok.
10816,See me after hunting chicken.
10817,Ok.
10818,Nice.
10819,…
10820,Collect Cherry Wood
10821,I want 10 Cherry Wood
10822,Leave it to me
10823,Bye.
10824,Collect some woods!
10825,Ok.
10826,Where are woods?
10827,Give me more time
10828,Where are woods?
10829,Here.
10830,Go.
10831,Ok.
10832,Task finished?
10833,Not yet.
10834,Task finished?
10835,Yes.
10836,Welcome to Mini World!
11000,@Null@
11001,Adventure Note
11002,Progress:
11003,Rewards:
11004,Deliver Object
11005,Interaction
11006,Storyline
11007,Storyline Setting
11008,Task List
11009,Delivery Task
11010,Default Dialogue
11011,Interaction Setting
11012,Trigger Function Options
11013,"Continue Dialogue: Skip to next dialogue 
Redirect Dialogue:  Skip to specific dialogue
End Dialogue: Quit the conversation
Accept Task: Accept a task"
11014,Continue Dialogue
11015,Redirect Dialogue
11016,End Dialogue
11017,Accept Task
11018,Edit Original Storyline
11019,Create Storyline
11020,Select storyline to edit
11021,Default
11022,Category 2
11023,Category 3
11024,Choose Existing Template
11025,Edit Storyline
11026,Storyline Name
11027,Click to edit
11028,Storyline Dialogue
11029,Trigger Target
11030,Interaction Option created automatically in target
11031,Preconditions
11032,Start Time
11033,End Time
11034,Precondition Task 1
11035,Precondition Task 2
11036,Precondition Task 3
11037,Select Item
11038,Obtain Number
11039,Storyline Edit Info
11040,"Storyline Setup Steps:
1.Setup name/icon/dialogue of storyline;
2.Choose trigger target;
3.Select storyline plugin into map;
4.Find trigger target in map, right click it to trigger storyline.
 
Options Info:
Icon:Storyline display in plugin library.
Preconditions:In what condition to trigger certain storyline.
Storyline Dialogue:Click to set up dialogue.
Trigger Target:Select trigger target as wish, enter map and find the trigger target, right click on the target to trigger storyline.
Task List:Display all tasks setup in the storyline.
 
Note:Task can only added in Storyline Dialogue-Answer Settings-Trigger Function

P.S.: The Storyline Dialogue can only be added in Storyline Dialogue-Answer Settings-Trigger Function.
#cfa7a0fPartial trigger:#n Different from the developer tool, partial trigger is only for the event which is triggered by this plugin event and provides more possibilities for plugins.
 #cfa7a0fPartial script: #nDifferent from the developer tool, partial trigger is only for the event which is triggered by this plugin event
 P.S.:If this plugin has used the built-in triggers or scripts, you can click the new version switch in the upper right corner of the partial trigger or partial script option bar to switch back to the old built-in triggers and scripts for editing, but the old version doesn't support the new content, please understand."
11041,Select Icon
11042,Creature
11043,Item
11044,Storyline Dialogue only show up when fulfill requirements set in precondition
11045,None
11046,Precondition Task
11047,World Time
11048,Obtain Item
11049,Select Task
11050,Are you sure to clear all storyline settings to default?
11051,Confirm
11052,Cancel
11053,Storyline Dialogue Settings
11054,Dialogue Content
11055,Answer 1
11056,Answer 2
11057,Answer 3
11058,Answer 4
11059,Delete
11060,Insert
11061,Answer Settings
11062,Answer Content
11063,Trigger Function
11064,Select Dialogue
11065,Select Task
11066,Select dialogue to redirect
11067,Select and accept task
11068,Create Task
11069,Are you sure to delete this dialogue?
11070,Add tasks in Storyline Dialogue-Answer Settings
11071,Task Settings
11072,Task Name
11073,Task Category
11074,Task Reward
11075,Experience Reward
11076,Storyline Dialogue(task accepted)
11077,Required for task deliver
11078,Deliver Object
11079,Interaction Option created automatically in target
11080,Task Deliver Dialogue(Task Incomplete)
11081,Task Deliver Dialogue(Task Completed)
11082,Show in Adventure Note
11083,Select Task Goal
11084,"None:Auto-complete task when task accepted
Defeat Creature:defeat creature
Deliver Item:Deliver task items when task completed"
11085,None
11086,Defeat Creature
11087,Deliver Item
11088,Task Goal
11089,Are you sure to delete this task?
11090,Please input dialogue content
11091,Loop Task
11092,Show in adventure note
11093,Enable task receive/deliver UI
11094,Icon
11095,Click and input dialogue content
11096,"Disabled, click to edit"
11097,@Null@
11098,Dialogue Settings Info
