ID,任务名,任务描述,任务追踪
2002036,Cactus Ⅰ,Plant @item_11420# on @item_103#@1#r(Usually grows in Dessert),Plant @item_11420#@1
2002037,Cactus Ⅱ,Plant @item_11420# on @item_103#@1#r(Usually grows in Dessert),Plant @item_11420#@1
2002038,Cactus Ⅲ,Plant @item_11420# on @item_103#@1#r(Usually grows in Dessert),Plant @item_11420#@1
2003001,Campanula Ⅰ,Plant @item_431# on @item_103#@1#r(@item_300# usually grows in Grassland or Peach Tree Basin),Plant @item_431#@1
2003002,Campanula Ⅱ,Plant @item_431# on @item_103#@1#r(@item_300# usually grows in Grassland or Peach Tree Basin),Plant @item_431#@1
2003003,Campanula Ⅲ,Plant @item_431# on @item_103#@1#r(@item_300# usually grows in Grassland or Peach Tree Basin),Plant @item_431#@1
2003004,Orchid Ⅰ,Plant @item_432# on @item_103#@1#r(@item_301# usually grows in Forest or Coniferous Forest),Plant @item_432#@1
2003005,Orchid Ⅱ,Plant @item_432# on @item_103#@1#r(@item_301# usually grows in Forest or Coniferous Forest),Plant @item_432#@1
2003006,Orchid Ⅲ,Plant @item_432# on @item_103#@1#r(@item_301# usually grows in Forest or Coniferous Forest),Plant @item_432#@1
2003007,Limonium Sinuatum Ⅰ,Plant @item_433# on @item_103#@1#r(@item_302# usually grows in Floating Island or Cliff),Plant @item_433#@1
2003008,Limonium Sinuatum Ⅱ,Plant @item_433# on @item_103#@1#r(@item_302# usually grows in Floating Island or Cliff),Plant @item_433#@1
2003009,Limonium Sinuatum Ⅲ,Plant @item_433# on @item_103#@1#r(@item_302# usually grows in Floating Island or Cliff),Plant @item_433#@1
2003010,Dracaena Flower Ⅰ,Plant @item_434# on @item_103#@1#r(@item_303# usually grows in Bamboo Forest Basin or Peach Tree Basin),Plant @item_434#@1
2003011,Dracaena Flower Ⅱ,Plant @item_434# on @item_103#@1#r(@item_303# usually grows in Bamboo Forest Basin or Peach Tree Basin),Plant @item_434#@1
2003012,Dracaena Flower Ⅲ,Plant @item_434# on @item_103#@1#r(@item_303# usually grows in Bamboo Forest Basin or Peach Tree Basin),Plant @item_434#@1
2003013,Hyacinth Ⅰ,Plant @item_435# on @item_103#@1#r(@item_304# usually grows in Jungle or Forest),Plant @item_435#@1
2003014,Hyacinth Ⅱ,Plant @item_435# on @item_103#@1#r(@item_304# usually grows in Jungle or Forest),Plant @item_435#@1
2003015,Hyacinth Ⅲ,Plant @item_435# on @item_103#@1#r(@item_304# usually grows in Jungle or Forest),Plant @item_435#@1
2003016,Crowfoot Grass Ⅰ,Plant @item_436# on @item_103#@1#r(@item_305# usually grows in Cliff),Plant @item_436#@1
2003017,Crowfoot Grass Ⅱ,Plant @item_436# on @item_103#@1#r(@item_305# usually grows in Cliff),Plant @item_436#@1
2003018,Crowfoot Grass Ⅲ,Plant @item_436# on @item_103#@1#r(@item_305# usually grows in Cliff),Plant @item_436#@1
2003019,Tecoma Stans Ⅰ,Plant @item_433# on @item_103#@1#r(@item_312# usually grows in Grassland or Forest),Plant @item_443#@1
2003020,Tecoma Stans Ⅱ,Plant @item_433# on @item_103#@1#r(@item_312# usually grows in Grassland or Forest),Plant @item_443#@1
2003021,Tecoma Stans Ⅱ,Plant @item_433# on @item_103#@1#r(@item_312# usually grows in Grassland or Forest),Plant @item_443#@1
2003022,Dracaena Ⅰ,Plant @item_437# on @item_103#@1#r(@item_306# usually grows in grassland or forest),Plant @item_437#@1
2003023,Dracaena Ⅱ,Plant @item_437# on @item_103#@1#r(@item_306# usually grows in grassland or forest),Plant @item_437#@1
2003024,Dracaena Ⅲ,Plant @item_437# on @item_103#@1#r(@item_306# usually grows in grassland or forest),Plant @item_437#@1
2003025,Red Agave Ⅰ,Plant @item_438# on @item_103#@1#r(@item_307# usually grows in Floating Island or Red Clay Island),Plant @item_438#@1
2003026,Red Agave Ⅱ,Plant @item_438# on @item_103#@1#r(@item_307# usually grows in Floating Island or Red Clay Island),Plant @item_438#@1
2003027,Red Agave Ⅲ,Plant @item_438# on @item_103#@1#r(@item_307# usually grows in Floating Island or Red Clay Island),Plant @item_438#@1
2003028,Orange Agave Ⅰ,Plant @item_439# on @item_103#@1#r(@item_308# usually grows in Bamboo Forest Basin or Red Clay Island),Plant @item_439#@1
2003029,Orange Agave Ⅱ,Plant @item_439# on @item_103#@1#r(@item_308# usually grows in Bamboo Forest Basin or Red Clay Island),Plant @item_439#@1
2003030,Orange Agave Ⅲ,Plant @item_439# on @item_103#@1#r(@item_308# usually grows in Bamboo Forest Basin or Red Clay Island),Plant @item_439#@1
2003031,Grey Agave Ⅰ,Plant @item_440# on @item_103#@1#r(@item_309# usually grows in Cliff or Red Clay Island),Plant @item_440#@1
2003032,Grey Agave Ⅱ,Plant @item_440# on @item_103#@1#r(@item_309# usually grows in Cliff or Red Clay Island),Plant @item_440#@1
2003033,Grey Agave Ⅲ,Plant @item_440# on @item_103#@1#r(@item_309# usually grows in Cliff or Red Clay Island),Plant @item_440#@1
2003034,Pink Agave Ⅰ,Plant @item_441# on @item_103#@1#r(@item_310# usually grows in Peach Tree Basin or Red Clay Island),Plant @item_441#@1
2003035,Pink Agave Ⅱ,Plant @item_441# on @item_103#@1#r(@item_310# usually grows in Peach Tree Basin or Red Clay Island),Plant @item_441#@1
2003036,Pink Agave Ⅲ,Plant @item_441# on @item_103#@1#r(@item_310# usually grows in Peach Tree Basin or Red Clay Island),Plant @item_441#@1
2003037,White Coco Flower Ⅰ,Plant @item_442# on @item_103#@1#r(@item_311# usually grows in Coniferous Forest),Plant @item_442#@1
2003038,White Coco Flower Ⅱ,Plant @item_442# on @item_103#@1#r(@item_311# usually grows in Coniferous Forest),Plant @item_442#@1
2003039,White Coco Flower Ⅲ,Plant @item_442# on @item_103#@1#r(@item_311# usually grows in Coniferous Forest),Plant @item_442#@1
2003040,Wild Rose Ⅰ,Plant @item_444# on @item_103#@1#r(@item_313# usually grows in Swamp or Jungle),Plant @item_444#@1
2003041,Wild Rose Ⅱ,Plant @item_444# on @item_103#@1#r(@item_313# usually grows in Swamp or Jungle),Plant @item_444#@1
2003042,Wild Rose Ⅲ,Plant @item_444# on @item_103#@1#r(@item_313# usually grows in Swamp or Jungle),Plant @item_444#@1
2003043,Coltsfoot Ⅰ,Plant @item_760#@1#r at @item_121# (@item_761# typically thrives in the icefield),Plant @item_760#@1
2003044,Coltsfoot Ⅱ,Plant @item_760#@1#r at @item_121# (@item_761# typically thrives in the icefield),Plant @item_760#@1
2003045,Coltsfoot Ⅲ,Plant @item_760#@1#r at @item_121# (@item_761# typically thrives in the icefield),Plant @item_760#@1
2004001,Corn Ⅰ,Plant @item_11400# on @item_102#@1,Plant @item_11400#@1
2004002,Corn Ⅱ,Plant @item_11400# on @item_102#@1,Plant @item_11400#@1
2004003,Corn Ⅲ,Plant @item_11400# on @item_102#@1,Plant @item_11400#@1
2004004,Sweetpotato Ⅰ,Plant @item_241# on @item_102#@1,Plant @item_241#@1
2004005,Sweetpotato Ⅱ,Plant @item_241# on @item_102#@1,Plant @item_241#@1
2004006,Sweetpotato Ⅲ,Plant @item_241# on @item_102#@1,Plant @item_241#@1
2004007,Cotton Ⅰ,Plant @item_11419# on @item_102#@1,Plant @item_11419#@1
2004008,Cotton Ⅱ,Plant @item_11419# on @item_102#@1,Plant @item_11419#@1
2004009,Cotton Ⅲ,Plant @item_11419# on @item_102#@1,Plant @item_11419#@1
2004010,Giant Scaly Fruit Ⅰ,Plant @item_11402# on @item_102#@1,Plant @item_11402#@1
2004011,Giant Scaly Fruit Ⅱ,Plant @item_11402# on @item_102#@1,Plant @item_11402#@1
2004012,Giant Scaly Fruit Ⅲ,Plant @item_11402# on @item_102#@1,Plant @item_11402#@1
2004013,Giant Buru Ⅰ,Plant @item_11401# on @item_102#@1,Plant @item_11401#@1
2004014,Giant Buru Ⅱ,Plant @item_11401# on @item_102#@1,Plant @item_11401#@1
2004015,Giant Buru Ⅲ,Plant @item_11401# on @item_102#@1,Plant @item_11401#@1
2004016,Cucumber Ⅰ,Plant @item_236# on @item_102#@1,Plant @item_236#@1
2004017,Cucumber Ⅱ,Plant @item_236# on @item_102#@1,Plant @item_236#@1
2004018,Cucumber Ⅲ,Plant @item_236# on @item_102#@1,Plant @item_236#@1
2004019,Rice Ⅰ,"Plant @item_11404#@1#r(Rice should be planted in water that is at least one block deep, and there should be @item_101# underneath it)",Plant @item_11404#@1
2004020,Rice Ⅱ,"Plant @item_11404#@1#r(Rice should be planted in water that is at least one block deep, and there should be @item_101# underneath it)",Plant @item_11404#@1
2004021,Rice Ⅲ,"Plant @item_11404#@1#r(Rice should be planted in water that is at least one block deep, and there should be @item_101# underneath it)",Plant @item_11404#@1
2004022,Equinox Pineapple I,"Plant @item_1194# on @item_150#@1#r(@item_233# can also be tilled into farmland or turned into a pit, but not all plants can grow properly on it)",Plant @item_1194# on @item_150#@1
2004023,Equinox Pineapple Ⅱ,"Plant @item_1194# on @item_150#@1#r(@item_233# can also be tilled into farmland or turned into a pit, but not all plants can grow properly on it)",Plant @item_1194# on @item_150#@1
2004024,Equinox Pineapple Ⅲ,"Plant @item_1194# on @item_150#@1#r(@item_233# can also be tilled into farmland or turned into a pit, but not all plants can grow properly on it)",Plant @item_1194# on @item_150#@1
2004025,Coral Ⅰ,"Plant @item_11915# on @item_25#@1#r(Coral must be planted in water, except @item_25#, and @item_29# and @item_128# can also be used to plant it)",Plant @item_11915#@1
2004026,Coral Ⅱ,"Plant @item_11915# on @item_25#@1#r(Coral must be planted in water, except @item_25#, and @item_29# and @item_128# can also be used to plant it)",Plant @item_11915#@1
2004027,Coral Ⅲ,"Plant @item_11915# on @item_25#@1#r(Coral must be planted in water, except @item_25#, and @item_29# and @item_128# can also be used to plant it)",Plant @item_11915#@1
2004028,Fluorescent Algae Ⅰ,Plant @item_11658# on @item_23#@1#r(The thrown @item_11658# needs to land directly on top of @item_23# in order to have a chance to grow),Plant @item_11658#@1
2004029,Fluorescent Algae Ⅱ,Plant @item_11658# on @item_23#@1#r(The thrown @item_11658# needs to land directly on top of @item_23# in order to have a chance to grow),Plant @item_11658#@1
2004030,Fluorescent Algae Ⅲ,Plant @item_11658# on @item_23#@1#r(The thrown @item_11658# needs to land directly on top of @item_23# in order to have a chance to grow),Plant @item_11658#@1
2005001,Feed Trough,Craft @item_1753#@1,Craft @item_1753#@1
2005002,Feed,"Craft @item_11534#@1#r(Animal feed comes in different types, and animals with different eating habits will only eat the type of feed they prefer)",Craft @item_11534#@1
2005003,Fill Feed Trough,"Place @item_11534# into @item_1753#@1#r(Once the feed trough is filled with feed, the nearby animals will come to eat when they are hungry)",Place @item_11534# into @item_1753#@1
2005004,Haystack,Craft @item_822#@1#r(Mammals will only breed near @item_822#),Craft @item_822#@1
2005005,Breed ChickenⅠ,Breed Chicken@1#r(Chicken will only lay eggs if there are @item_1019# nearby),Breed Chicken@1
2005006,Breed Chicken Ⅱ,Breed Chicken@1#r(Chicken will only lay eggs if there are @item_1019# nearby),Breed Chicken@1
2005007,Breed Chicken Ⅲ,Breed Chicken@1#r(Chicken will only lay eggs if there are @item_1019# nearby),Breed Chicken@1
2005008,Breed Cow Ⅰ,Breed Cow@1#r(Cow needs to be near @item_822# to breed),Breed Cow@1
2005009,Breed Cow Ⅱ,Breed Cow@1#r(Cow needs to be near @item_822# to breed),Breed Cow@1
2005010,Breed Cow Ⅲ,Breed Cow@1#r(Cow needs to be near @item_822# to breed),Breed Cow@1
2005011,Breed Piggy Ⅰ,Breed Piggy@1#r(Piggy needs to be near @item_822# to breed),Breed Piggy@1
2005012,Breed Piggy  Ⅱ,Breed Piggy@1#r(Piggy needs to be near @item_822# to breed),Breed Piggy@1
2005013,Breed Piggy Ⅲ,Breed Piggy@1#r(Piggy needs to be near @item_822# to breed),Breed Piggy@1
2005014,Breed Sheep Ⅰ,Breed Sheep@1#r(Sheep needs to be near @item_822# to breed),Breed Sheep@1
2005015,Breed Sheep Ⅱ,Breed Sheep@1#r(Sheep needs to be near @item_822# to breed),Breed Sheep@1
2005016,Breed Sheep Ⅲ,Breed Sheep@1#r(Sheep needs to be near @item_822# to breed),Breed Sheep@1
2005017,Breed Wolf Ⅰ,Breed Wolf@1#r(Wolf needs to be near @item_822# to breed),Breed Wolf@1
2005018,Breed Wolf Ⅱ,Breed Wolf@1#r(Wolf needs to be near @item_822# to breed),Breed Wolf@1
2005019,Breed Wolf Ⅲ,Breed Wolf@1#r(Wolf needs to be near @item_822# to breed),Breed Wolf@1
2005020,Breed Penguin Ⅰ,Breed Penguin@1,Breed Penguin@1
2005021,Breed Penguin Ⅱ,Breed Penguin@1,Breed Penguin@1
2005022,Breed Penguin Ⅲ,Breed Penguin@1,Breed Penguin@1
2005023,Breed Ostrich Ⅰ,Breed Ostrich@1#r(Ostrich will only lay eggs if there are @item_1019# nearby),Breed Ostrich@1
2005024,Breed Ostrich Ⅱ,Breed Ostrich@1#r(Ostrich will only lay eggs if there are @item_1019# nearby),Breed Ostrich@1
2005025,Breed Ostrich Ⅲ,Breed Ostrich@1#r(Ostrich will only lay eggs if there are @item_1019# nearby),Breed Ostrich@1
2005026,Breed Icebear Ⅰ,Breed Icebear@1#r(Icebear needs to be near @item_822# to breed),Breed Icebear@1
2005027,Breed Icebear Ⅱ,Breed Icebear@1#r(Icebear needs to be near @item_822# to breed),Breed Icebear@1
2005028,Breed Icebear Ⅲ,Breed Icebear@1#r(Icebear needs to be near @item_822# to breed),Breed Icebear@1
2005029,Breed Redchisk Ⅰ,Breed Redchisk@1,Breed Redchisk@1
2005030,Breed Redchisk Ⅱ,Breed Redchisk@1,Breed Redchisk@1
2005031,Breed Redchisk Ⅲ,Breed Redchisk@1,Breed Redchisk@1
2005032,Breed Rooster Ⅰ,Breed Rooster@1,Breed Rooster@1
2005033,Breed Rooster Ⅱ,Breed Rooster@1,Breed Rooster@1
2005034,Breed Rooster Ⅲ,Breed Rooster@1,Breed Rooster@1
2005035,Breed Monkey Ⅰ,Breed Monkey@1,Breed Monkey@1
2005036,Breed Monkey Ⅱ,Breed Monkey@1,Breed Monkey@1
2005037,Breed Monkey Ⅲ,Breed Monkey@1,Breed Monkey@1
2005038,Breed Snow Rabbit Ⅰ,Breed Snow Rabbit @1,Breed Snow Rabbit @1
2005039,Breed Snow Rabbit Ⅱ,Breed Snow Rabbit @1,Breed Snow Rabbit @1
2005040,Breed Snow Rabbit Ⅲ,Breed Snow Rabbit @1,Breed Snow Rabbit @1
2005041,Breed Yak Ⅰ,Breed Yak @1,Breed Yak @1
2005042,Breed Yak Ⅱ,Breed Yak @1,Breed Yak @1
2005043,Breed Yak Ⅲ,Breed Yak @1,Breed Yak @1
2006001,Tame Cow Ⅰ,Use @item_12500# to tame Cow@1,Use @item_12500# to tame Cow@1
2006002,Tame Cow Ⅱ,Use @item_12500# to tame Cow@1,Use @item_12500# to tame Cow@1
2006003,Tame Cow Ⅲ,Use @item_12500# to tame Cow@1,Use @item_12500# to tame Cow@1
2006004,Tame Wolf Ⅰ,Use @item_12052# to tame Wolf@1,Use @item_12052# to tame Wolf@1
2006005,Tame Wolf Ⅱ,Use @item_12052# to tame Wolf@1,Use @item_12052# to tame Wolf@1
2006006,Tame Wolf Ⅲ,Use @item_12052# to tame Wolf@1,Use @item_12052# to tame Wolf@1
2006007,Tame Ostrich Ⅰ,Use @item_12508# to tame Ostrich@1,Use @item_12508# to tame Ostrich@1
2006008,Tame Ostrich Ⅱ,Use @item_12508# to tame Ostrich@1,Use @item_12508# to tame Ostrich@1
2006009,Tame Ostrich Ⅲ,Use @item_12508# to tame Ostrich@1,Use @item_12508# to tame Ostrich@1
2006010,Tame Icebear Ⅰ,Use @item_12520# to tame Icebear@1,Use @item_12520# to tame Icebear@1
2006011,Tame Icebear Ⅱ,Use @item_12520# to tame Icebear@1,Use @item_12520# to tame Icebear@1
2006012,Tame Icebear Ⅲ,Use @item_12520# to tame Icebear@1,Use @item_12520# to tame Icebear@1
2006013,Tame Raptor Ⅰ,Use @item_12543# to tame Raptor@1,Use @item_12543# to tame Raptor@1
2006014,Tame Raptor Ⅱ,Use @item_12543# to tame Raptor@1,Use @item_12543# to tame Raptor@1
2006015,Tame Raptor Ⅲ,Use @item_12543# to tame Raptor@1,Use @item_12543# to tame Raptor@1
2006016,Tame Dango Ⅰ,Use @item_12576# to tame Dango@1,Use @item_12576# to tame Dango@1
2006017,Tame Dango Ⅱ,Use @item_12576# to tame Dango@1,Use @item_12576# to tame Dango@1
2006018,Tame Dango Ⅲ,Use @item_12576# to tame Dango@1,Use @item_12576# to tame Dango@1
2006019,Tame Panda Ⅰ,Use @item_251# to tame Panda@1,Use @item_251# to tame Panda@1
2006020,Tame Panda Ⅱ,Use @item_251# to tame Panda@1,Use @item_251# to tame Panda@1
2006021,Tame Panda Ⅲ,Use @item_251# to tame Panda@1,Use @item_251# to tame Panda@1
2006022,Tame Redchisk Ⅰ,Use @item_12601# to tame Redchisk@1,Use @item_12601# to tame Redchisk@1
2006023,Tame Redchisk Ⅱ,Use @item_12601# to tame Redchisk@1,Use @item_12601# to tame Redchisk@1
2006024,Tame Redchisk Ⅲ,Use @item_12601# to tame Redchisk@1,Use @item_12601# to tame Redchisk@1
2006025,Tame Monkey Ⅰ,Use @item_11599# to tame Monkey@1,Use @item_11599# to tame Monkey@1
2006026,Tame Monkey Ⅱ,Use @item_11599# to tame Monkey@1,Use @item_11599# to tame Monkey@1
2006027,Tame Monkey Ⅲ,Use @item_11599# to tame Monkey@1,Use @item_11599# to tame Monkey@1
2006028,Tame Lava Crab Ⅰ,Use @item_12521# to tame Lava Crab@1,Use @item_12521# to tame Lava Crab@1
2006029,Tame Lava Crab Ⅱ,Use @item_12521# to tame Lava Crab@1,Use @item_12521# to tame Lava Crab@1
2006030,Tame Lava Crab Ⅲ,Use @item_12521# to tame Lava Crab@1,Use @item_12521# to tame Lava Crab@1
2006031,Tame Sparrow Ⅰ,Use @item_12603# to tame Sparrow@1,Use @item_12603# to tame Sparrow@1
2006032,Tame Sparrow Ⅱ,Use @item_12603# to tame Sparrow@1,Use @item_12603# to tame Sparrow@1
2006033,Tame Sparrow Ⅲ,Use @item_12603# to tame Sparrow@1,Use @item_12603# to tame Sparrow@1
2006034,Tame Camel Ⅰ,Use @item_12613# to tame Camel@1,Use @item_12613# to tame Camel@1
2006035,Tame Camel Ⅱ,Use @item_12613# to tame Camel@1,Use @item_12613# to tame Camel@1
2006036,Tame Camel Ⅲ,Use @item_12613# to tame Camel@1,Use @item_12613# to tame Camel@1
2007001,Roast Beef Ⅰ,Cook @item_12516# on @item_1200# to make @item_12517#@1,Roast @item_12516#@1
2007002,Roast Beef Ⅱ,Cook @item_12516# on @item_1200# to make @item_12517#@1,Roast @item_12516#@1
2007003,Roast Beef Ⅲ,Cook @item_12516# on @item_1200# to make @item_12517#@1,Roast @item_12516#@1
2007004,Roast Chicken Ⅰ,Cook @item_12518# on @item_1200# to make @item_12519#@1,Roast @item_12518#@1
2007005,Roast Chicken Ⅱ,Cook @item_12518# on @item_1200# to make @item_12519#@1,Roast @item_12518#@1
2007006,Roast Chicken Ⅲ,Cook @item_12518# on @item_1200# to make @item_12519#@1,Roast @item_12518#@1
2007007,Roast Lamb Ⅰ,Cook @item_12530# on @item_1200# to make @item_12531#@1,Roast @item_12530#@1
2007008,Roast Lamb Ⅱ,Cook @item_12530# on @item_1200# to make @item_12531#@1,Roast @item_12530#@1
2007009,Roast Lamb Ⅲ,Cook @item_12530# on @item_1200# to make @item_12531#@1,Roast @item_12530#@1
2007010,Roast Pork Ⅰ,Cook @item_12522# on @item_1200# to make @item_12523#@1,Roast @item_12522#@1
2007011,Roast Pork Ⅱ,Cook @item_12522# on @item_1200# to make @item_12523#@1,Roast @item_12522#@1
2007012,Roast Pork Ⅲ,Cook @item_12522# on @item_1200# to make @item_12523#@1,Roast @item_12522#@1
2007013,Roast Ostrich Leg Ⅰ,Cook @item_12607# on @item_1200# to make @item_12608#@1,Roast @item_12607#@1
2007014,Roast Ostrich Leg Ⅱ,Cook @item_12607# on @item_1200# to make @item_12608#@1,Roast @item_12607#@1
2007015,Roast Ostrich Leg Ⅲ,Cook @item_12607# on @item_1200# to make @item_12608#@1,Roast @item_12607#@1
2007016,Roast Gugufish Ⅰ,Cook @item_12520# on @item_1200# to make @item_12521#@1,Roast @item_12520#@1
2007017,Roast Gugufish Ⅱ,Cook @item_12520# on @item_1200# to make @item_12521#@1,Roast @item_12520#@1
2007018,Roast Gugufish Ⅲ,Cook @item_12520# on @item_1200# to make @item_12521#@1,Roast @item_12520#@1
2007019,Roast Clownfish Ⅰ,Cook @item_12703# on @item_1200# to make @item_12705#@1,Roast @item_12703#@1
2007020,Roast Clownfish Ⅱ,Cook @item_12703# on @item_1200# to make @item_12705#@1,Roast @item_12703#@1
2007021,Roast Clownfish Ⅲ,Cook @item_12703# on @item_1200# to make @item_12705#@1,Roast @item_12703#@1
2007022,Roast Kikifish Ⅰ,Cook @item_12704# on @item_1200# to make @item_12706#@1,Roast @item_12704#@1
2007023,Roast Kikifish Ⅱ,Cook @item_12704# on @item_1200# to make @item_12706#@1,Roast @item_12704#@1
2007024,Roast Kikifish Ⅲ,Cook @item_12704# on @item_1200# to make @item_12706#@1,Roast @item_12704#@1
2008001,Skewered Bamboo Shoots Ⅰ,Cook @item_11229#@1 in @item_200108#,Cook @item_11229#@1
2008002,Skewered Bamboo Shoots Ⅱ,Cook @item_11229#@1 in @item_200108#,Cook @item_11229#@1
2008003,Skewered Bamboo Shoots Ⅲ,Cook @item_11229#@1 in @item_200108#,Cook @item_11229#@1
2008004,Noodles Ⅰ,Cook @item_12502#@1 in @item_200108#,Cook @item_12502#@1
2008005,Noodles Ⅱ,Cook @item_12502#@1 in @item_200108#,Cook @item_12502#@1
2008006,Noodles Ⅲ,Cook @item_12502#@1 in @item_200108#,Cook @item_12502#@1
2008007,Corn Snack Ⅰ,Cook @item_12507#@1 in @item_200108#,Cook @item_12507#@1
2008008,Corn Snack Ⅱ,Cook @item_12507#@1 in @item_200108#,Cook @item_12507#@1
2008009,Corn Snack Ⅲ,Cook @item_12507#@1 in @item_200108#,Cook @item_12507#@1
2008010,Stewed Dodo with Soil-shoots Ⅰ,Cook @item_12510#@1 in @item_200108#,Cook @item_12510#@1
2008011,Stewed Dodo with Soil-shoots Ⅱ,Cook @item_12510#@1 in @item_200108#,Cook @item_12510#@1
2008012,Stewed Dodo with Soil-shoots Ⅲ,Cook @item_12510#@1 in @item_200108#,Cook @item_12510#@1
2008013,Mashed Sweetpotato Ⅰ,Cook @item_12512#@1 in @item_200108#,Cook @item_12512#@1
2008014,Mashed Sweetpotato Ⅱ,Cook @item_12512#@1 in @item_200108#,Cook @item_12512#@1
2008015,Mashed Sweetpotato Ⅲ,Cook @item_12512#@1 in @item_200108#,Cook @item_12512#@1
2008016,Cooked Rice Ⅰ,Cook @item_12529#@1 in @item_200108#,Cook @item_12529#@1
2008017,Cooked Rice Ⅱ,Cook @item_12529#@1 in @item_200108#,Cook @item_12529#@1
2008018,Cooked Rice Ⅲ,Cook @item_12529#@1 in @item_200108#,Cook @item_12529#@1
2008019,Fried Ostrich Egg Ⅰ,Cook @item_12609#@1 in @item_200108#,Cook @item_12609#@1
2008020,Fried Ostrich Egg Ⅱ,Cook @item_12609#@1 in @item_200108#,Cook @item_12609#@1
2008021,Fried Ostrich Egg Ⅲ,Cook @item_12609#@1 in @item_200108#,Cook @item_12609#@1
2008022,Noodles with Fried Eggs Ⅰ,Cook @item_12540#@1 in @item_200108#,Cook @item_12540#@1
2008023,Noodles with Fried Eggs Ⅱ,Cook @item_12540#@1 in @item_200108#,Cook @item_12540#@1
2008024,Noodles with Fried Eggs Ⅲ,Cook @item_12540#@1 in @item_200108#,Cook @item_12540#@1
2008025,Baked Fries Ⅰ,Cook @item_12541#@1 in @item_200108#,Cook @item_12541#@1
2008026,Baked Fries Ⅱ,Cook @item_12541#@1 in @item_200108#,Cook @item_12541#@1
2008027,Baked Fries Ⅲ,Cook @item_12541#@1 in @item_200108#,Cook @item_12541#@1
2008028,Vegetable Soup I,Cook @item_12542#@1 in @item_200108#,Cook @item_12542#@1
2008029,Vegetable Soup Ⅱ,Cook @item_12542#@1 in @item_200108#,Cook @item_12542#@1
2008030,Vegetable Soup Ⅲ,Cook @item_12542#@1 in @item_200108#,Cook @item_12542#@1
2008031,Roast Dodo Family Bucket Ⅰ,Cook @item_12543#@1 in @item_200108#,Cook @item_12543#@1
2008032,Roast Dodo Family Bucket Ⅱ,Cook @item_12543#@1 in @item_200108#,Cook @item_12543#@1
2008033,Roast Dodo Family Bucket Ⅲ,Cook @item_12543#@1 in @item_200108#,Cook @item_12543#@1
2008034,Barbecue Noodles Ⅰ,Cook @item_12544#@1 in @item_200108#,Cook @item_12544#@1
2008035,Barbecue Noodles Ⅱ,Cook @item_12544#@1 in @item_200108#,Cook @item_12544#@1
2008036,Barbecue Noodles Ⅲ,Cook @item_12544#@1 in @item_200108#,Cook @item_12544#@1
2008037,Antlered Deer Meat Stew Ⅰ,Cook @item_12545#@1 in @item_200108#,Cook @item_12545#@1
2008038,Antlered Deer Meat Stew Ⅱ,Cook @item_12545#@1 in @item_200108#,Cook @item_12545#@1
2008039,Antlered Deer Meat Stew Ⅲ,Cook @item_12545#@1 in @item_200108#,Cook @item_12545#@1
2008040,Ham Ⅰ,Cook @item_12546#@1 in @item_200108#,Cook @item_12546#@1
2008041,Ham Ⅱ,Cook @item_12546#@1 in @item_200108#,Cook @item_12546#@1
2008042,Ham Ⅲ,Cook @item_12546#@1 in @item_200108#,Cook @item_12546#@1
2008043,Condensed Milk Candy Ⅰ,Cook @item_12549#@1 in @item_200108#,Cook @item_12549#@1
2008044,Condensed Milk Candy Ⅱ,Cook @item_12549#@1 in @item_200108#,Cook @item_12549#@1
2008045,Condensed Milk Candy Ⅲ,Cook @item_12549#@1 in @item_200108#,Cook @item_12549#@1
2009001,Chef’s Advancement,Craft @item_200109#@1#r (You need to place @item_200109# on the burning @item_1200# to cook food with a more delicious taste),Craft @item_200109#@1
2009002,Barbecue Pizza Ⅰ,Cook @item_830#@1 in @item_200109#,Cook @item_830#@1
2009003,Barbecue Pizza Ⅱ,Cook @item_830#@1 in @item_200109#,Cook @item_830#@1
2009004,Barbecue Pizza Ⅲ,Cook @item_830#@1 in @item_200109#,Cook @item_830#@1
2009005,Vege Pizza Ⅰ,Cook @item_831#@1 in @item_200109#,Cook @item_831#@1
2009006,Vege Pizza Ⅱ,Cook @item_831#@1 in @item_200109#,Cook @item_831#@1
2009007,Vege Pizza Ⅲ,Cook @item_831#@1 in @item_200109#,Cook @item_831#@1
2009008,Giant Buru Stripe Ⅰ,Cook @item_12515#@1 in @item_200109#,Cook @item_12515#@1
2009009,Giant Buru Stripe Ⅱ,Cook @item_12515#@1 in @item_200109#,Cook @item_12515#@1
2009010,Giant Buru Stripe Ⅲ,Cook @item_12515#@1 in @item_200109#,Cook @item_12515#@1
2009011,Smelly Ham Ⅰ,Cook @item_12547#@1 in @item_200109#,Cook @item_12547#@1
2009012,Smelly Ham Ⅱ,Cook @item_12547#@1 in @item_200109#,Cook @item_12547#@1
2009013,Smelly Ham Ⅲ,Cook @item_12547#@1 in @item_200109#,Cook @item_12547#@1
2009014,Crab Stick Ham Ⅰ,Cook @item_12548#@1 in @item_200109#,Cook @item_12548#@1
2009015,Crab Stick Ham Ⅱ,Cook @item_12548#@1 in @item_200109#,Cook @item_12548#@1
2009016,Crab Stick Ham Ⅲ,Cook @item_12548#@1 in @item_200109#,Cook @item_12548#@1
2009017,Yummy Fried Egg Noodles Ⅰ,Cook @item_12550#@1 in @item_200109#,Cook @item_12550#@1
