ID,任务名,任务描述,任务追踪
2001036,Beliung Mithril Ⅱ,Mensintesis @item_11013#@1#r (Disintesis dengan menggunakan bahan @item_11323# dan @item_11209#),Sintesis @item_11013#@1
2001037,Beliung TitaniumⅠ,Mensintesis @item_11014#@1#r (Terutamanya disintesis dengan menggunakan bahan @item_11323# dan @item_11330#),Sintesis @item_11014#@1
2001038,Beliung Titanium Ⅱ,Mensintesis @item_11014#@1#r (Terutamanya disintesis dengan menggunakan bahan @item_11323# dan @item_11330#),Sintesis @item_11014#@1
2001039,Gerudi Ⅰ,Mensintesis @item_11015#@1#r (Terutamanya disintesis dengan menggunakan bahan @item_11203# dan @item_11911#),Sintesis @item_11015#@1
2001040,Gerudi Ⅱ,Mensintesis @item_11015#@1#r (Terutamanya disintesis dengan menggunakan bahan @item_11203# dan @item_11911#),Sintesis @item_11015#@1
2001041,Gerudi Tembaga HorasⅠ,Mensintesis @item_11016#@1#r (Terutamanya disintesis dengan menggunakan bahan @item_11073#),Sintesis @item_11016#@1
2001042,Gerudi Tembaga HorasⅡ,Mensintesis @item_11016#@1#r (Terutamanya disintesis dengan menggunakan bahan @item_11073#),Sintesis @item_11016#@1
2002001,Lubang yang subur,"Gunakan alat sekop untuk menggali @item_103#@1#r (Pegang alat sekop, seperti @item_11022#, menyasar @item_101# atau @item_100# dan klik butang guna (PC: Tekan dan tahan lama butang kanan) untuk menggali lubang)",Gunakan alat sekop untuk menggali @item_103#@1
2002002,Tanah lembab,Gunakan @item_11628# untuk menyiram @item_103#@1#r (Gunakan @item_11617# untuk klik pada blok air untuk mengisinya. Gunakan @item_11628# untuk klik pada @item_103# atau @item_102# untuk melembapkannya),Gunakan @item_11628# untuk menyiram @item_103#@1
2002003,Pohon Ceri Ⅰ,Tanam @item_11405# di @item_103#@1#r (Biasanya tumbuh di padang rumput atau hutan),Menanam @item_11405#@1
2002004,Pohon Ceri II,Tanam @item_11405# di @item_103#@1#r (Biasanya tumbuh di padang rumput atau hutan),Menanam @item_11405#@1
2002005,Pohon Ceri III,Tanam @item_11405# di @item_103#@1#r (Biasanya tumbuh di padang rumput atau hutan),Menanam @item_11405#@1
2002006,Pokok PinusⅠ,Tanam @item_11406# di @item_103#@1#r (Biasanya tumbuh di Hutan Konifer Alpine),Menanam @item_11406#@1
2002007,Pokok Pinus Ⅱ,Tanam @item_11406# di @item_103#@1#r (Biasanya tumbuh di Hutan Konifer Alpine),Menanam @item_11406#@1
2002008,Pokok Pinus Ⅲ,Tanam @item_11406# di @item_103#@1#r (Biasanya tumbuh di Hutan Konifer Alpine),Menanam @item_11406#@1
2002009,Arbor Ⅰ,Tanam @item_11407# di @item_103#@1#r (Biasanya tumbuh di Hutan Hujan),Menanam @item_11407#@1
2002010,Arbor Ⅱ,Tanam @item_11407# di @item_103#@1#r (Biasanya tumbuh di Hutan Hujan),Menanam @item_11407#@1
2002011,Arbor Ⅲ,Tanam @item_11407# di @item_103#@1#r (Biasanya tumbuh di Hutan Hujan),Menanam @item_11407#@1
2002012,Pohon PersikⅠ,Tanam @item_11409# di @item_103#@1#r (Biasanya tumbuh di Besen Pohon Persik),Menanam @item_11409#@1
2002013,Pohon Persik Ⅱ,Tanam @item_11409# di @item_103#@1#r (Biasanya tumbuh di Besen Pohon Persik),Menanam @item_11409#@1
2002014,Pohon Persik Ⅲ,Tanam @item_11409# di @item_103#@1#r (Biasanya tumbuh di Besen Pohon Persik),Menanam @item_11409#@1
2002015,Poplar Ⅰ,"Menanam @item_11410# di @item_103#@1#r (Biasanya tumbuh di padang rumput, hutan)",Menanam @item_11410#@1
2002016,Poplar Ⅱ,"Menanam @item_11410# di @item_103#@1#r (Biasanya tumbuh di padang rumput, hutan)",Menanam @item_11410#@1
2002017,Poplar Ⅲ,"Menanam @item_11410# di @item_103#@1#r (Biasanya tumbuh di padang rumput, hutan)",Menanam @item_11410#@1
2002018,Pokok Kenari Ⅰ,Menanam @item_11411# di @item_103#@1#r (Biasanya tumbuh di Pulau Terapung),Menanam @item_11411#@1
2002019,Pokok Kenari Ⅱ,Menanam @item_11411# di @item_103#@1#r (Biasanya tumbuh di Pulau Terapung),Menanam @item_11411#@1
2002020,Pokok Kenari Ⅲ,Menanam @item_11411# di @item_103#@1#r (Biasanya tumbuh di Pulau Terapung),Menanam @item_11411#@1
2002021,Pokok Sequoia Ⅰ,Tanam @item_11412# di @item_103#@1#r (Biasanya tumbuh di hutan bakau),Menanam @item_11412#@1
2002022,Pokok Sequoia Ⅱ,Tanam @item_11412# di @item_103#@1#r (Biasanya tumbuh di hutan bakau),Menanam @item_11412#@1
2002023,Pokok Sequoia Ⅲ,Tanam @item_11412# di @item_103#@1#r (Biasanya tumbuh di hutan bakau),Menanam @item_11412#@1
2002024,Populus Ⅰ,Menanam @item_11421# di @item_103#@1#r (Biasanya tumbuh di gurun),Menanam @item_11421#@1
2002025,Populus Ⅱ,Menanam @item_11421# di @item_103#@1#r (Biasanya tumbuh di gurun),Menanam @item_11421#@1
2002026,Populus Ⅲ,Menanam @item_11421# di @item_103#@1#r (Biasanya tumbuh di gurun),Menanam @item_11421#@1
2002027,Pokok Gen Ⅰ,Menanam @item_11408# di @item_137#@1#r (Biasanya tumbuh di Horas),Menanam @item_11408#@1
2002028,Pokok Gen Ⅱ,Menanam @item_11408# di @item_137#@1#r (Biasanya tumbuh di Horas),
2002029,Pokok Gen Ⅲ,Menanam @item_11408# di @item_137#@1#r (Biasanya tumbuh di Horas),Menanam @item_11408#@1
2002030,Pokok Pisang Ⅰ,Menanam @item_383# di @item_103#@1#r (Biasanya tumbuh di Hutan Hujan),Menanam @item_383#@1
2002031,Pokok Pisang Ⅱ,Menanam @item_383# di @item_103#@1#r (Biasanya tumbuh di Hutan Hujan),Menanam @item_383#@1
2002032,Pokok Pisang Ⅲ,Menanam @item_383# di @item_103#@1#r (Biasanya tumbuh di Hutan Hujan),Menanam @item_383#@1
2002033,Pokok Kelapa Ⅰ,Menanam @item_295# di @item_103#@1#r (Biasanya tumbuh di pantai),Menanam @item_295#@1
2002034,Pokok Kelapa Ⅱ,Menanam @item_295# di @item_103#@1#r (Biasanya tumbuh di pantai),Menanam @item_295#@1
2002035,Pokok Kelapa Ⅲ,Menanam @item_295# di @item_103#@1#r (Biasanya tumbuh di pantai),Menanam @item_295#@1
2002036,Kaktus Ⅰ,Menanam @item_11420# di @item_103#@1#r (Biasanya tumbuh di gurun),Menanam @item_11420#@1
2002037,Kaktus Ⅱ,Menanam @item_11420# di @item_103#@1#r (Biasanya tumbuh di gurun),Menanam @item_11420#@1
2002038,Kaktus Ⅲ,Menanam @item_11420# di @item_103#@1#r (Biasanya tumbuh di gurun),Menanam @item_11420#@1
2003001,Bunga Campanula Ⅰ,"Menanam @item_431# di @item_103#@1#r (Biasanya @item_300# tumbuh di Padang rumput, Besen Pokok Persik. dll)",Menanam @item_431#@1
2003002,Bunga Campanula Ⅱ,"Menanam @item_431# di @item_103#@1#r (Biasanya @item_300# tumbuh di Padang rumput, Besen Pohon Persik dll)",Menanam @item_431#@1
2003003,Bunga Campanula Ⅲ,"Menanam @item_431# di @item_103#@1#r (Biasanya @item_300# tumbuh di Padang rumput, Besen Pokok Persik. dll)",Menanam @item_431#@1
2003004,Bunga orkid Ⅰ,"Menanam @item_432# di @item_103#@1#r (Biasanya @item_300# tumbuh di Padang hutan, hutan konifer, dll.)",Menanam @item_432#@1
2003005,Bunga orkid Ⅱ,"Menanam @item_432# di @item_103#@1#r (Biasanya @item_300# tumbuh di Padang hutan, hutan konifer, dll.)",Menanam @item_432#@1
2003006,Bunga orkid Ⅲ,"Menanam @item_432# di @item_103#@1#r (Biasanya @item_300# tumbuh di Padang hutan, hutan konifer, dll.)",Menanam @item_432#@1
2003007,Bunga Bintang Ⅰ,"Menanam @item_433# di @item_103#@1#r (Biasanya @item_302# tumbuh di Pulau Terapung, tebing, dll.)",Menanam @item_433#@1
2003008,Bunga Bintang Ⅱ,"Menanam @item_433# di @item_103#@1#r (Biasanya @item_302# tumbuh di Pulau Terapung, tebing, dll.)",Menanam @item_433#@1
2003009,Bunga Bintang Ⅲ,"Menanam @item_433# di @item_103#@1#r (Biasanya @item_302# tumbuh di Pulau Terapung, tebing, dll.)",Menanam @item_433#@1
2003010,Bunga Dracaena Ⅰ,"Menanam @item_434# di @item_103#@1#r (Biasanya @item_303# tumbuh di Lembangan Hutan Buluh, Lembangan Pokok Persik dll.)",Menanam @item_434#@1
2003011,Bunga Dracaena Ⅱ,"Menanam @item_434# di @item_103#@1#r (Biasanya @item_303# tumbuh di Besen Hutan Buluh, Besen Pokok Persik dll.)",Menanam @item_434#@1
2003012,Bunga Dracaena Ⅲ,"Menanam @item_434# di @item_103#@1#r (Biasanya @item_303# tumbuh di Besen Hutan Buluh, Besen Pokok Persik dll.)",Menanam @item_434#@1
2003013,Bunga HyacinthⅠ,"Menanam @item_435# di @item_103#@1#r (Biasanya @item_304# tumbuh di hutan belantara, hutan dll.)",Menanam @item_435#@1
2003014,Bunga Hyacinth Ⅱ,"Menanam @item_435# di @item_103#@1#r (Biasanya @item_304# tumbuh di hutan belantara, hutan dll.)",Menanam @item_435#@1
2003015,Bunga Hyacinth Ⅲ,"Menanam @item_435# di @item_103#@1#r (Biasanya @item_304# tumbuh di hutan belantara, hutan dll.)",Menanam @item_435#@1
2003016,Rumput Cakar NagaⅠ,Menanam @item_436# di @item_103#@1#r (Biasanya @item_305# tumbuh di tebing dll.),Menanam @item_436#@1
2003017,Rumput Cakar Naga Ⅱ,Menanam @item_436# di @item_103#@1#r (Biasanya @item_305# tumbuh di tebing dll.),Menanam @item_436#@1
2003018,Rumput Cakar Naga Ⅲ,Menanam @item_436# di @item_103#@1#r (Biasanya @item_305# tumbuh di tebing dll.),Menanam @item_436#@1
2003019,Bunga Loceng Kuning Ⅰ,"Menanam @item_443# di @item_103#@1#r (Biasanya @item_312# tumbuh di padang rumput, hutan belantara, dll.)",Menanam @item_443#@1
2003020,Bunga Loceng Kuning Ⅱ,"Menanam @item_443# di @item_103#@1#r (Biasanya @item_312# tumbuh di padang rumput, hutan belantara, dll.)",Menanam @item_443#@1
2003021,Bunga Loceng Kuning Ⅲ,"Menanam @item_443# di @item_103#@1#r (Biasanya @item_312# tumbuh di padang rumput, hutan belantara, dll.)",Menanam @item_443#@1
2003022,Pokok Dracaena Ⅰ,"Menanam @item_437# di @item_103#@1#r (Biasanya @item_306# tumbuh di paya, hutan hujan, dll.)",Menanam @item_437#@1
2003023,Pokok Dracaena Ⅱ,"Menanam @item_437# di @item_103#@1#r (Biasanya @item_306# tumbuh di paya, hutan hujan, dll.)",Menanam @item_437#@1
2003024,Pokok Dracaena Ⅲ,"Menanam @item_437# di @item_103#@1#r (Biasanya @item_306# tumbuh di paya, hutan hujan, dll.)",Menanam @item_437#@1
2003025,Agava Merah Ⅰ,"Menanam @item_438# di @item_103#@1#r (Biasanya @item_307# tumbuh di Pulau Terapung, Pulau Tanah Merah, dll.)",Menanam @item_438#@1
2003026,Agava Merah Ⅱ,"Menanam @item_438# di @item_103#@1#r (Biasanya @item_307# tumbuh di Pulau Terapung, Pulau Tanah Merah, dll.)",Menanam @item_438#@1
2003027,Agava Merah Ⅲ,"Menanam @item_438# di @item_103#@1#r (Biasanya @item_307# tumbuh di Pulau Terapung, Pulau Tanah Merah, dll.)",Menanam @item_438#@1
2003028,Agava Jingga Ⅰ,"Tanam @item_439# di @item_103# @1#r (Biasanya @item_308# tumbuh di Besen Hutan Buluh, pulau tanah merah, dll.)",Menanam @item_439#@1
2003029,Agava Jingga Ⅱ,"Tanam @item_439# di @item_103# @1#r (Biasanya @item_308# tumbuh di Besen Hutan Buluh, pulau tanah merah, dll.)",Menanam @item_439#@1
2003030,Agava Jingga Ⅲ,"Tanam @item_439# di @item_103# @1#r (Biasanya @item_308# tumbuh di Besen Hutan Buluh, pulau tanah merah, dll.)",Menanam @item_439#@1
2003031,Agava Kelabu Ⅰ,"Menanam @item_440# di @item_103# @1#r (Biasanya @item_309# tumbuh di tebing, pulau tanah liat merah, dll.)",Menanam @item_440#@1
2003032,Agava Kelabu Ⅱ,"Menanam @item_440# di @item_103# @1#r (Biasanya @item_309# tumbuh di tebing, pulau tanah merah, dll.)",Menanam @item_440#@1
2003033,Agava Kelabu Ⅲ,"Menanam @item_440# di @item_103# @1#r (Biasanya @item_309# tumbuh di tebing, pulau tanah merah, dll.)",Menanam @item_440#@1
2003034,Agava Merah Jambu Ⅰ,"Menanam @item_441# di @item_103# @1#r (Biasanya @item_310# tumbuh di Besen pokok persik, pulau tanah merah, dll.)",Menanam @item_441#@1
2003035,Agava Merah Jambu Ⅱ,"Menanam @item_441# di @item_103# @1#r (Biasanya @item_310# tumbuh di besen pokok persik, pulau tanah liat merah, dll.)",Menanam @item_441#@1
2003036,Agava Merah Jambu Ⅲ,"Menanam @item_441# di @item_103# @1#r (Biasanya @item_310# tumbuh di besen pokok persik, pulau tanah liat merah, dll.)",Menanam @item_441#@1
2003037,Bunga Kelapa Putih Ⅰ,Tanam @item_442# di @item_103# @1#r (Biasanya @item_311# tumbuh di hutan konifer),Menanam @item_442#@1
2003038,Bunga Kelapa Putih Ⅱ,Tanam @item_442# di @item_103# @1#r (Biasanya @item_311# tumbuh di hutan konifer),Menanam @item_442#@1
2003039,Bunga Kelapa Putih Ⅲ,Tanam @item_442# di @item_103# @1#r (Biasanya @item_311# tumbuh di hutan konifer),Menanam @item_442#@1
2003040,Mawar Liar Ⅰ,"Menanam @item_444# di @item_103# @1#r (Biasanya @item_313# tumbuh di paya, hutan belantara, dll)",Menanam @item_444#@1
2003041,Mawar Liar Ⅱ,"Menanam @item_444# di @item_103# @1#r (Biasanya @item_313# tumbuh di paya, hutan belantara, dll)",Menanam @item_444#@1
2003042,Mawar Liar Ⅲ,"Menanam @item_444# di @item_103# @1#r (Biasanya @item_313# tumbuh di paya, hutan belantara, dll)",Menanam @item_444#@1
2003043,Coltsfoot I.,Loji @item_760#@1#r di @item_121# (@item_761# biasanya berkembang maju di padang ais),Loji @item_760#@1
2003044,Coltsfoot II.,Loji @item_760#@1#r di @item_121# (@item_761# biasanya berkembang maju di padang ais),Loji @item_760#@1
2003045,Coltsfoot III.,Loji @item_760#@1#r di @item_121# (@item_761# biasanya berkembang maju di padang ais),Loji @item_760#@1
2004001,JagungⅠ,"Menanam @item_11400#@1#r (Menanam @item_11400# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_229#)",Menanam @item_11400#@1
2004002,Jagung Ⅱ,"Menanam @item_11400#@1#r (Menanam @item_11400# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_229#)",Menanam @item_11400#@1
2004003,Jagung Ⅲ,"Menanam @item_11400#@1#r (Menanam @item_11400# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_229#)",Menanam @item_11400#@1
2004004,Keledek Ⅰ,"Menanam @item_241#@1#r (Menanam @item_241# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_241#)",Menanam @item_241#@1
2004005,Keledek Ⅱ,"Menanam @item_241#@1#r (Menanam @item_241# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_241#)",Menanam @item_241#@1
2004006,Keledek Ⅲ,"Menanam @item_241#@1#r (Menanam @item_241# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_241#)",Menanam @item_241#@1
2004007,KapasⅠ,"Menanam @item_11419#@1#r (Menanam @item_11419# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_12600#)",Menanam @item_11419#@1
2004008,Kapas Ⅱ,"Menanam @item_11419#@1#r (Menanam @item_11419# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_12600#)",Menanam @item_11419#@1
2004009,Kapas Ⅲ,"Menanam @item_11419#@1#r (Menanam @item_11419# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_12600#)",Menanam @item_11419#@1
2004010,Buah Bulu Sisik Gergasi Ⅰ,"Menanam @item_11402#@1#r (Menanam @item_11402# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_239#)",Menanam @item_11402#@1
2004011,Buah Bulu Sisik Gergasi Ⅱ,"Menanam @item_11402#@1#r (Menanam @item_11402# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_239#)",Menanam @item_11402#@1
2004012,Buah Bulu Sisik Gergasi Ⅲ,"Menanam @item_11402#@1#r (Menanam @item_11402# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_239#)",Menanam @item_11402#@1
2004013,Brugo Gergasi Ⅰ,"Menanam @item_11401#@1#r (Menanam @item_11401# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_230#)",Menanam @item_11401#@1
2004014,Brugo Gergasi Ⅱ,"Menanam @item_11401#@1#r (Menanam @item_11401# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_230#)",Menanam @item_11401#@1
2004015,Brugo Gergasi Ⅲ,"Menanam @item_11401#@1#r (Menanam @item_11401# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_230#)",Menanam @item_11401#@1
2004016,Timun Ⅰ,"Menanam @item_236#@1#r (Menanam @item_236# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_236#)",Menanam @item_236#@1
2004017,Timun Ⅱ,"Menanam @item_236#@1#r (Menanam @item_236# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_236#)",Menanam @item_236#@1
2004018,Timun Ⅲ,"Menanam @item_236#@1#r (Menanam @item_236# di @item_102#, kumpulkan selepas matang untuk mendapatkan @item_236#)",Menanam @item_236#@1
2004019,Padi Ⅰ,"Menanam @item_234#@1#r (Menanam @item_11404# dalam kedalaman air satu blok, kumpulkan selepas matang untuk mendapatkan @item_234#)",Menanam @item_234#@1
2004020,Padi Ⅱ,"Menanam @item_234#@1#r (Menanam @item_11404# dalam kedalaman air satu blok, kumpulkan selepas matang untuk mendapatkan @item_234#)",Menanam @item_234#@1
2004021,Padi Ⅲ,"Menanam @item_234#@1#r (Menanam @item_11404# dalam kedalaman air satu blok, kumpulkan selepas matang untuk mendapatkan @item_234#)",Menanam @item_234#@1
2004022,Nanas Higanbana Ⅰ,"Menanam @item_11654#@1#r (Menanam @item_1194# di @item_150#, kumpulkan selepas matang untuk mendapatkan @item_11654#)",Menanam @item_1194# di @item_150#@1
2004023,Nanas Higanbana Ⅱ,"Menanam @item_11654#@1#r (Menanam @item_1194# di @item_150#, kumpulkan selepas matang untuk mendapatkan @item_11654#)",Menanam @item_1194# di @item_150#@1
2004024,Nanas Higanbana Ⅲ,"Menanam @item_11654#@1#r (Menanam @item_1194# di @item_150#, kumpulkan selepas matang untuk mendapatkan @item_11654#)",Menanam @item_1194# di @item_150# @1
2004025,Karang Ⅰ,"Menanam @item_11915# di @item_25#@1#r (Karang mesti ditanam di dalam air, kecuali @item_25#, @item_29# dan @item_128# juga boleh menanam karang)",Menanam @item_11915#@1
2004026,Karang Ⅱ,"Menanam @item_11915# di @item_25#@1#r (Karang mesti ditanam di dalam air, kecuali @item_25#, @item_29# dan @item_128# juga boleh menanam karang)",Menanam @item_11915#@1
2004027,Karang Ⅲ,"Menanam @item_11915# di @item_25#@1#r (Karang mesti ditanam di dalam air, kecuali @item_25#, @item_29# dan @item_128# juga boleh menanam karang)",Menanam @item_11915#@1
2004028,Alga Batang Pendarfluor Ⅰ,Menanam @item_11658# di @item_23#@1#r (@item_11658# yang dilemparkan perlu terkena bahagian atas @item_23# untuk mencambah),Menanam @item_11658#@1
2004029,Alga Batang Pendarfluor Ⅱ,Menanam @item_11658# di @item_23#@1#r (@item_11658# yang dilemparkan perlu terkena bahagian atas @item_23# untuk mencambah),Menanam @item_11658#@1
2004030,Alga Batang Pendarfluor Ⅲ,Menanam @item_11658# di @item_23#@1#r (@item_11658# yang dilemparkan perlu terkena bahagian atas @item_23# untuk mencambah),Menanam @item_11658#@1
2005001,Palung Makanan,Sintesis @item_1753#@1,Sintesis @item_1753#@1
2005002,Suapan,"Mensintesis @item_11534#@1#r (Terdapat pelbagai jenis suapan, tabiat pemakanan haiwan yang berbeza hanya akan makan suapan yang sukai)",Sintesis @item_11534#@1
2005003,Mengisi Palung Makanan,"Masukkan @item_11534# ke dalam @item_1753# @1#r (Selepas Palung Makanan diisi dengan suapan, haiwan di sekeliling akan makan sendiri apabila lapar)",Mengisi @item_1753# dengan @item_11534#@1
2005004,Tumpukan Jerami,Sintesis @item_822#@1#r (Mamalia perlu berada berhampiran @item_822# untuk membiak),Sintesis @item_822#@1
2005005,Pembiakan Ayam Ⅰ,Membiakkan Ayam @1#r (Ayam liar perlukan @item_1019# di sekeliling untuk bertelur),Membiakkan Ayam @1
2005006,Pembiakan Ayam Ⅱ,Membiakkan Ayam @1#r (Ayam liar perlukan @item_1019# di sekeliling untuk bertelur),Membiakkan Ayam @1
2005007,Pembiakan Ayam Ⅲ,Membiakkan Ayam @1#r (Ayam liar perlukan @item_1019# di sekeliling untuk bertelur),Membiakkan Ayam@1
2005008,Pembiakan LembuⅠ,Membiakkan Lembu @1#r (Lembu perlukan @item_822# di sekeliling untuk membiak),Membiakkan Lembu @1
2005009,Pembiakan Lembu Ⅱ,Membiakkan Lembu@1#r (Lembu perlukan @item_822# di sekeliling untuk membiak),Membiakkan Lembu@1
2005010,Pembiakan Lembu Ⅲ,Membiakkan Lembu@1#r (Lembu perlukan @item_822# di sekeliling untuk membiak),Membiakkan Lembu@1
2005011,Pembiakan Alpaka Ⅰ,Membiakkan Alpaka@1#r (Alpaka perlukan @item_822# di sekeliling untuk membiak),Membiakkan Alpaka @1
2005012,Pembiakan Alpaka Ⅱ,Membiakkan Alpaka@1#r (Alpaka perlukan @item_822# di sekeliling untuk membiak),Membiakkan Alpaka@1
2005013,Pembiakan Alpaka Ⅲ,Membiakkan Alpaka@1#r (Alpaka perlukan @item_822# di sekeliling untuk membiak),Membiakkan Alpaka @1
2005014,Pembiakan Kambing Ⅰ,Membiakkan Kambing@1#r (Kambing perlukan @item_822# di sekeliling untuk membiak),Membiakkan Kambing@1
2005015,Pembiakan Kambing Ⅱ,Membiakkan Kambing@1#r (Kambing perlukan @item_822# di sekeliling untuk membiak),Membiakkan Kambing@1
2005016,Pembiakan Kambing Ⅲ,Membiakkan Kambing@1#r (Kambing perlukan @item_822# di sekeliling untuk membiak),Membiakkan Kambing@1
2005017,Pembiakan Serigala Ⅰ,Membiakkan Serigala@1#r (Serigala perlukan @item_822# di sekeliling untuk membiak),Membiakkan Serigala@1
2005018,Pembiakan Serigala Ⅱ,Membiakkan Serigala@1#r (Serigala perlukan @item_822# di sekeliling untuk membiak),Membiakkan Serigala@1
2005019,Pembiakan Serigala Ⅲ,Membiakkan Serigala@1#r (Serigala perlukan @item_822# di sekeliling untuk membiak),Membiakkan Serigala@1
2005020,Pembiakan Penguin Ⅰ,Membiakkan Penguin@1,Membiakkan Penguin@1
2005021,Pembiakan Penguin Ⅱ,Membiakkan Penguin@1,Membiakkan Penguin@1
2005022,Pembiakan Penguin Ⅲ,Membiakkan Penguin@1,Membiakkan Penguin@1
2005023,Pembiakan Burung Unta Ⅰ,Membiakkan Burung Unta@1#r (Burung Unta perlukan @item_1019# di sekeliling untuk bertelur),Membiakkan Burung Unta@1
2005024,Pembiakan Burung Unta Ⅱ,Membiakkan Burung Unta@1#r (Burung Unta perlukan @item_1019# di sekeliling untuk bertelur),Membiakkan Burung Unta@1
2005025,Pembiakan Burung Unta Ⅲ,Membiakkan Burung Unta@1#r (Burung Unta perlukan @item_1019# di sekeliling untuk bertelur),Membiakkan Burung Unta@1
2005026,Pembiakan Beruang Ais Ⅰ,Membiakkan Beruang Ais@1@1#r (Beruang Ais perlukan @item_822# di sekeliling untuk membiak),Membiakkan Beruang Ais@1
2005027,Pembiakan Beruang Ais Ⅱ,Membiakkan Beruang Ais@1#r (Beruang Ais perlukan @item_822# di sekeliling untuk membiak),Membiakkan Beruang Ais@1
2005028,Pembiakan Beruang Ais Ⅲ,Membiakkan Beruang Ais@1#r (Beruang Ais perlukan @item_822# di sekeliling untuk membiak),Membiakkan Beruang Ais@1
2005029,Pembiakan Ayam Terbang Ⅰ,Membiakkan Ayam Terbang@1,Membiakkan Ayam Terbang@1
2005030,Pembiakan Ayam Terbang Ⅱ,Membiakkan Ayam Terbang@1,Membiakkan Ayam Terbang@1
2005031,Pembiakan Ayam Terbang Ⅲ,Membiakkan Ayam Terbang@1,Membiakkan Ayam Terbang@1
2005032,Pembiakan Ayam Laga Ⅰ,Membiakkan Ayam Laga@1,Membiakkan Ayam Laga@1
2005033,Pembiakan Ayam Laga Ⅱ,Membiakkan Ayam Laga@1,Membiakkan Ayam Laga@1
2005034,Pembiakan Ayam Laga Ⅲ,Membiakkan Ayam Laga@1,Membiakkan Ayam Laga@1
2005035,Pembiakan Monyet Ⅰ,Membiakkan Monyet@1,Membiakkan Monyet@1
2005036,Pembiakan Monyet Ⅱ,Membiakkan Monyet@1,Membiakkan Monyet@1
2005037,Pembiakan Monyet Ⅲ,Membiakkan Monyet@1,Membiakkan Monyet@1
2005038,Membiak arnab salji I.,Arnab Salji Baka @ 1,Arnab Salji Baka @ 1
2005039,Membiak Arnab Salji II.,Arnab Salji Baka @ 1,Arnab Salji Baka @ 1
2005040,Membiak Arnab Salji III.,Arnab Salji Baka @ 1,Arnab Salji Baka @ 1
2005041,Membiak Yak I.,Baka Yak @1,Baka Yak @1
2005042,Baka Yak II.,Baka Yak @1,Baka Yak @1
2005043,Baka Yak III.,Baka Yak @1,Baka Yak @1
2006001,Jinakkan Lembu Ⅰ,Gunakan @item_12500# untuk menjinakkan Lembu@1,Gunakan @item_12500# untuk menjinakkan Lembu@1
2006002,Jinakkan Lembu Ⅱ,Gunakan @item_12500# untuk menjinakkan Lembu@1,Gunakan @item_12500# untuk menjinakkan Lembu@1
2006003,Jinakkan Lembu Ⅲ,Gunakan @item_12500# untuk menjinakkan Lembu@1,Gunakan @item_12500# untuk menjinakkan Lembu@1
2006004,Jinakkan Serigala Ⅰ,Gunakan @item_12052# untuk menjinakkan Serigala@1,Gunakan @item_12052# untuk menjinakkan Serigala@1
2006005,Jinakkan Serigala Ⅱ,Gunakan @item_12052# untuk menjinakkan Serigala@1,Gunakan @item_12052# untuk menjinakkan Serigala@1
2006006,Jinakkan Serigala Ⅲ,Gunakan @item_12052# untuk menjinakkan Serigala@1,Gunakan @item_12052# untuk menjinakkan Serigala@1
2006007,Jinakkan Burung Unta Ⅰ,Gunakan @item_12508# untuk menjinakkan Burung Unta@1,Gunakan @item_12508# untuk menjinakkan Burung Unta@1
2006008,Jinakkan Burung Unta Ⅱ,Gunakan @item_12508# untuk menjinakkan Burung Unta@1,Gunakan @item_12508# untuk menjinakkan Burung Unta@1
2006009,Jinakkan Burung Unta Ⅲ,Gunakan @item_12508# untuk menjinakkan Burung Unta@1,Gunakan @item_12508# untuk menjinakkan Burung Unta@1
2006010,Jinakkan Beruang Ais Ⅰ,Gunakan @item_12520# untuk menjinakkan Beruang Ais@1,Gunakan @item_12520# untuk menjinakkan Beruang Ais@1
2006011,Jinakkan Beruang Ais Ⅱ,Gunakan @item_12520# untuk menjinakkan Beruang Ais@1,Gunakan @item_12520# untuk menjinakkan Beruang Ais@1
2006012,Jinakkan Beruang Ais Ⅲ,Gunakan @item_12520# untuk menjinakkan Beruang Ais@1,Gunakan @item_12520# untuk menjinakkan Beruang Ais@1
2006013,Jinakkan Raptor Ⅰ,Gunakan @item_12543# untuk menjinakkan Raptor @1,Gunakan @item_12543# untuk menjinakkan Raptor @1
2006014,Jinakkan Raptor Ⅱ,Gunakan @item_12543# untuk menjinakkan Raptor @1,Gunakan @item_12543# untuk menjinakkan Raptor @1
