ID,任务名,任务描述,任务追踪
2002006,Pino Ⅰ,Plantar @item_11406# en @item_103# @1#r (generalmente se encuentra en ecosistemas de bosques de coníferas de montaña),Plantar @item_11406#@1
2002007,Pino II,Plantar @item_11406# en @item_103# @1#r (generalmente se encuentra en ecosistemas de bosques de coníferas de montaña).,Plantar @item_11406#@1
2002008,Pino III,Plantar @item_11406# en @item_103# @1#r (generalmente se encuentra en ecosistemas de bosques de coníferas de montaña),Plantar @item_11406#@1
2002009,Árbol I,Plantar @item_11407# en @item_103#@1#r (que normalmente crece en un entorno de selva tropical),Plantar @item_11407#@1
2002010,Árbol Ⅱ,Plantar @item_11407# en @item_103#@1#r (que normalmente crece en un entorno de selva tropical),Plantar @item_11407#@1
2002011,Árbol Ⅲ,Plantar @item_11407# en @item_103#@1#r (que normalmente crece en un entorno de selva tropical),Plantar @item_11407#@1
2002012,Durazno I,Plantar @item_11409# en @item_103@1#r (generalmente crece en el ecosistema de la cuenca del durazno),Plantar @item_11409#@1
2002013,Durazno Ⅱ,Plantar @item_11409# en @item_103@1#r (generalmente crece en el ecosistema de la cuenca del durazno),Plantar @item_11409#@1
2002014,Durazno Ⅲ,Plantar @item_11409# en @item_103@1#r (generalmente crece en el ecosistema de la cuenca del durazno),Plantar @item_11409#@1
2002015,Álamo I,,
2002016,Álamo II,Plantar @item_11410# en @item_103#@1#r (generalmente crece en praderas y bosques),Plantar @item_11410#@1
2002017,Álamo III,Plantar @item_11410# en @item_103#@1#r (generalmente crece en praderas y bosques),Plantar @item_11410#@1
2002018,árbol de nogal,Plantar @item_11411# en @item_103#@1#r (generalmente crece en islas flotantes),Plantar @item_11411#@1
2002019,árbol de nogal II,Plantar @item_11411# en @item_103#@1#r (generalmente crece en islas flotantes),Plantar @item_11411#@1
2002020,árbol de nogal Ⅲ,Plantar @item_11411# en @item_103#@1#r (generalmente crece en islas flotantes),Plantar @item_11411#@1
2002021,árbol de cedro rojo occidental I,Plantar @item_11412# en @item_103#@1#r (generalmente crece en el ecosistema de manglares),Plantar @item_11412#@1
2002022,árbol de cedro rojo occidental Ⅱ,Plantar @item_11412# en @item_103#@1#r (generalmente crece en el ecosistema de manglares),Plantar @item_11412#@1
2002023,árbol de cedro rojo occidental Ⅲ,Plantar @item_11412# en @item_103#@1#r (generalmente crece en el ecosistema de manglares),Plantar @item_11412#@1
2002024,Populus euphratica I,Plantar @item_11421# en @item_103#@1#r(generalmente en ecosistemas desérticos),Plantar @item_11421#@1
2002025,Populus euphratica II,Plantar @item_11421# en @item_103#@1#r(generalmente crece en ecosistemas desérticos),Plantar @item_11421#@1
2002026,Populus euphratica III,Plantar @item_11421# en @item_103#@1#r(generalmente crece  en ecosistemas desérticos),Plantar @item_11421#@1
2002027,árbol preciosoⅠ,Plantar @item_11408# en @item_137#@1#r(generalmente crece en Horas),Plantar @item_11408#@1
2002028,árbol preciosoⅡ,Plantar @item_11408# en @item_137#@1#r(generalmente crece en Horas),Plantar @item_11408#@1
2002029,árbol precioso Ⅲ,Plantar @item_11408# en @item_137#@1#r(generalmente crece en Horas),Plantar @item_11408#@1
2002030,Árbol de Plátano I,Plantar @item_383# en @item_103#@1#r (que normalmente crece en un entorno de selva tropical),Plantar @item_383#@1
2002031,Árbol de Plátano Ⅱ,Plantar @item_383# en @item_103#@1#r (que normalmente crece en un entorno de selva tropical),Plantar @item_383#@1
2002032,Árbol de Plátano Ⅲ,Plantar @item_383# en @item_103#@1#r (que normalmente crece en un entorno de selva tropical),Plantar @item_383#@1
2002033,Coco I,Plantar @item_295# en @item_103#@1#r(generalmente crece en ecosistemas desérticos),Plantar @item_295#@1
2002034,Coco II,Plantar @item_295# en @item_103#@1#r(generalmente crece en ecosistemas desérticos),Plantar @item_295#@1
2002035,Coco III,Plantar @item_295# en @item_103#@1#r(generalmente crece en ecosistemas desérticos),Plantar @item_295#@1
2002036,CactusⅠ,Plantar @item_11420# en @item_103#@1#r(generalmente crece en ecosistemas desérticos),Plantar @item_11420#@1
2002037,Cactus II,Plantar @item_11420# en @item_103#@1#r(generalmente crece en ecosistemas desérticos),Plantar @item_11420#@1
2002038,Cactus III,Plantar @item_11420# en @item_103#@1#r(generalmente crece en ecosistemas desérticos),Plantar @item_11420#@1
2003001,Campanilla I,Plantar @item_431# en @item_103# @1#r(@item_300# normalmente crece en ecosistemas como praderas y cuencas de duraznos),Plantar @item_431#@1
2003002,Campanilla II,Plantar @item_431# en @item_103# @1#r(@item_300# normalmente crece en ecosistemas como praderas y cuencas de duraznos),Plantar @item_431#@1
2003003,Campanilla III,Plantar @item_431# en @item_103# @1#r(@item_300# normalmente crece en ecosistemas como praderas y cuencas de duraznos),Plantar @item_431#@1
2003004,Orquídea de Phalaenopsis I,Plantar @item_432# en @item_103#@1#r(@item_301# normalmente crece en bosques de coníferas),Plantar @item_432#@1
2003005,Orquídea de Phalaenopsis Ⅱ,Plantar @item_432# en @item_103#@1#r(@item_301# normalmente crece en bosques de coníferas),Plantar @item_432#@1
2003006,Orquídea de Phalaenopsis Ⅲ,Plantar @item_432# en @item_103#@1#r(@item_301# normalmente crece en bosques de coníferas),Plantar @item_432# @1
2003007,Flor de estrella I,Plantar @item_433# en @item_103#r (@item_302# normalmente crece en ecosistemas como islas flotantes y acantilados),Plantar @item_433# @1
2003008,Flor de estrella II,Plantar @item_433# en @item_103#r (@item_302# normalmente crece en ecosistemas como islas flotantes y acantilados),Plantar @item_433# @1
2003009,Flor de estrella III,Plantar @item_433# en @item_103#r (@item_302# normalmente crece en ecosistemas como islas flotantes y acantilados),Plantar @item_433# @1
2003010,Flor de DracaenaⅠ,Plantar @item_434# en @item_103#@1#r (@item_303# normalmente crece en ecosistemas como valles de bambú y valles de duraznos),Plantar @item_434#@1
2003011,Flor de Dracaena II,Plantar @item_434# en @item_103#@1#r (@item_303# normalmente crece en ecosistemas como valles de bambú y valles de duraznos),Plantar @item_434# @1
2003012,Flor de Dracaena Ⅲ,Plantar @item_434# en @item_103#@1#r (@item_303# normalmente crece en ecosistemas como valles de bambú y valles de duraznos),Plantar @item_434# @1
2003013,Jacinto I,Plantar @item_435# en @item_103# @1#r(@item_304# normalmente crece en ecosistemas como selvas y bosques),Plantar @item_435# @1
2003014,Jacinto II,Plantar @item_435# en @item_103# @1#r(@item_304# normalmente crece en ecosistemas como selvas y bosques),Plantar @item_435# @1
2003015,Jacinto III,Plantar @item_435# en @item_103# @1#r(@item_304# normalmente crece en ecosistemas como selvas y bosques),Plantar @item_435# @1
2003016,Garra de dragón I,Plantar @item_436# en @item_103# @1#r(@item_305# normalmente crece en ecosistemas acantilados),Plantar @item_436# @1
2003017,Garra de dragón II,Plantar @item_436# en @item_103# @1#r(@item_305# normalmente crece en ecosistemas acantilados),Plantar @item_436#@1
2003018,Garra de dragón III,Plantar @item_436# en @item_103# @1#r(@item_305# normalmente crece en ecosistemas acantilados),Plantar @item_436#@1
2003019,Weigela florida I,Plantar @item_433# en @item_103#@1#r (@item_312# generalmente crece en praderas y selvas),Plantar @item_433#@1
2003020,Weigela florida II,Plantar @item_433# en @item_103#@1#r (@item_312# generalmente crece en praderas y selvas),Plantar @item_433#@1
2003021,Weigela florida III,Plantar @item_433# en @item_103#@1#r (@item_312# generalmente crece en praderas y selvas),Plantar @item_433# @1
2003022,DracaenaⅠ,Plantar @item_437# en @item_103# @1#r(@item_306# normalmente crece en hábitats como pantanos y selvas tropicales),Plantar @item_437# @1
2003023,Dracaena II,Plantar @item_437# en @item_103# @1#r(@item_306# normalmente crece en hábitats como pantanos y selvas tropicales),Plantar @item_437# @1
2003024,Dracaena III,Plantar @item_437# en @item_103# @1#r(@item_306# normalmente crece en hábitats como pantanos y selvas tropicales),Plantar @item_437# @1
2003025,Agave rojo I,Plantar @item_438# en @item_103# @1#r(@item_307# suele crecer en ecosistemas como islas flotantes y tierras rojas),Plantar @item_438# @1
2003026,Agave rojo II,Plantar @item_438# en @item_103# @1#r(@item_307# suele crecer en ecosistemas como islas flotantes y tierras rojas),Plantar @item_438# @1
2003027,Agave rojo III,Plantar @item_438# en @item_103# @1#r(@item_307# suele crecer en ecosistemas como islas flotantes y tierras rojas),Plantar @item_438#@1
2003028,Agave naranja I,Plantar @item_439# en @item_103# @1#r(@item_308# suele crecer en ecosistemas como valles de bambú y tierras rojas),Plantar @item_439# @1
2003029,Agave naranja II,Plantar @item_439# en @item_103# @1#r(@item_308# suele crecer en ecosistemas como valles de bambú y tierras rojas),Plantar @item_439# @1
2003030,Agave naranja III,Plantar @item_439# en @item_103# @1#r(@item_308# suele crecer en ecosistemas como valles de bambú y tierras rojas),Plantar @item_439# @1
2003031,Agave gris I,Plantar @item_440# en @item_103# @1#r(@item_309# suele crecer en ecosistemas como acantilados y tierras rojas),Plantar @item_440# @1
2003032,Agave Gris II,Plantar @item_440# en @item_103# @1#r(@item_309# suele crecer en ecosistemas como acantilados y tierras rojas),Plantar @item_440# @1
2003033,Agave gris III,Plantar @item_440# en @item_103# @1#r(@item_309# suele crecer en ecosistemas como acantilados y tierras rojas),Plantar @item_440# @1
2003034,Agave rosa I,Plantar @item_441# en @item_103# @1#r(@item_310# normalmente crece en ecosistemas como cuencas de duraznos y tierras rojas),Plantar @item_441# @1
2003035,Agave Rosa II,Plantar @item_441# en @item_103# @1#r(@item_310# normalmente crece en ecosistemas como cuencas de duraznos y tierras rojas),Plantar @item_441# @1
2003036,Agave rosa III,Plantar @item_441# en @item_103# @1#r(@item_310# normalmente crece en ecosistemas como cuencas de duraznos y tierras rojas),Plantar @item_441# @1
2003037,MargaritaⅠ,Plantar @item_442# en @item_103#@1#r(@item_311# normalmente crece en bosques de coníferas),Plantar @item_442# @1
2003038,Margarita II,Plantar @item_442# en @item_103#@1#r(@item_311# normalmente crece en bosques de coníferas),Plantar @item_442# @1
2003039,Margarita III,Plantar @item_442# en @item_103#@1#r(@item_311# normalmente crece en bosques de coníferas),Plantar @item_442#@1
2003040,Rosal I,Plantar @item_444# en @item_103# @1#r(@item_313# normalmente crece en hábitats como pantanos y selvas),Plantar @item_444# @1
2003041,Rosal II,Plantar @item_444# en @item_103# @1#r(@item_313# normalmente crece en hábitats como pantanos y selvas),Plantar @item_444# @1
2003042,Rosal III,Plantar @item_444# en @item_103# @1#r(@item_313# normalmente crece en hábitats como pantanos y selvas),Plantar @item_444# @1
2003043,Tusilago Ⅰ,Plantar @item_760#@1#r en @item_121# (@item_761# normalmente crece bien en el campo de hielo),Plantar @item_760#@1
2003044,Tusilago Ⅱ,Plantar @item_760#@1#r en @item_121# (@item_761# normalmente crece bien en el campo de hielo),Plantar @item_760#@1
2003045,Tusilago Ⅲ,Plantar @item_760#@1#r en @item_121# (@item_761# normalmente crece bien en el campo de hielo),Plantar @item_760#@1
2004001,Maíz I,"Cultivar @item_11400#@1#r(Plantar @item_11400# en @item_102#, y recolectar cuando esté maduro para obtener @item_229#)",Cultivar @item_11400#@1
2004002,Maíz II,"Cultivar @item_11400#@1#r(Plantar @item_11400# en @item_102#, y recolectar cuando esté maduro para obtener @item_229#)",Cultivar @item_11400#@1
2004003,Maíz III,"Cultivar @item_11400#@1#r(Plantar @item_11400# en @item_102#, y recolectar cuando esté maduro para obtener @item_229#)",Cultivar @item_11400#@1
2004004,Batata I,"Cultivar @item_241#@1#r(Plantar @item_241# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_241#)",Cultivar @item_241#@1
2004005,Batata II,"Cultivar @item_241#@1#r(Plantar @item_241# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_241#)",Cultivar @item_241#@1
2004006,Batata III,"Cultivar @item_241#@1#r(Plantar @item_241# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_241#)",Cultivar @item_241#@1
2004007,Algodón I,"Cultivar @item_11419#@1#r(Plantar @item_11419# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_12600#)",
2004008,Algodón II,"Cultivar @item_11419#@1#r(Plantar @item_11419# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_12600#)",Cultivar @item_11419#@1
2004009,Algodón III,"Cultivar @item_11419#@1#r(Plantar @item_11419# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_12600#)",Cultivar @item_11419#@1
2004010,Sandía I,"Cultivar @item_11402#@1#r(Plantar @item_11402# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_239#)",Cultivar @item_11402#@1
2004011,Sandía II,"Cultivar @item_11402#@1#r(Plantar @item_11402# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_239#)",Cultivar @item_11402#@1
2004012,Sandía III,"Cultivar @item_11402#@1#r(Plantar @item_11402# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_239#)",Cultivar @item_11402#@1
2004013,Fruto azul gigante I,"Cultivar @item_11401#@1#r(Plantar @item_11401# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_230#)",Cultivar @item_11401#@1
2004014,Fruto azul gigante II,"Cultivar @item_11401#@1#r(Plantar @item_11401# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_230#)",Cultivar @item_11401#@1
2004015,Fruto azul gigante III,"Cultivar @item_11401#@1#r(Plantar @item_11401# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_230#)",Cultivar @item_11401#@1
2004016,Pepino I,"Cultivar @item_236#@1#r(Plantar @item_236# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_236#)",Cultivar @item_236#@1
2004017,Pepino II,"Cultivar @item_236#@1#r(Plantar @item_236# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_236#)",Cultivar @item_236#@1
2004018,Pepino III,"Cultivar @item_236#@1#r(Plantar @item_236# en @item_102#, y recolectarlo cuando esté maduro para obtener @item_236#)",Cultivar @item_236#@1
2004019,Arroz I,"Cultivar @item_234#@1#r(Plantar @item_11404# en agua de un bloque de profundidad, y recolectarlo cuando esté maduro para obtener @item_234#)",Cultivar @item_234#@1
2004020,Arroz II,"Cultivar @item_234#@1#r(Plantar @item_11404# en agua de un bloque de profundidad, y recolectarlo cuando esté maduro para obtener @item_234#)",Cultivar @item_234#@1
2004021,Arroz III,"Cultivar @item_234#@1#r(Plantar @item_11404# en agua de un bloque de profundidad, y recolectarlo cuando esté maduro para obtener @item_234#)",Cultivar @item_234#@1
2004022,Piña de equinoccio I,Cultivar @item_11654#@1#r(Plantar @item_1194# en @item_150# y recolectar una vez maduro para obtener @item_11654#),Cultivar @item_11654#@1
2004023,Piña de equinoccio II,Cultivar @item_11654#@1#r(Plantar @item_1194# en @item_150# y recolectar una vez maduro para obtener @item_11654#),Cultivar @item_11654#@1
2004024,Piña de equinoccio III,Cultivar @item_11654#@1#r(Plantar @item_1194# en @item_150# y recolectar una vez maduro para obtener @item_11654#),Cultivar @item_11654#@1
2004025,Coral I,"Plantar @item_11915# en @item_25#@1#r (Los corales deben ser plantados en agua, además de @item_25#, también se pueden plantar en @item_29# y @item_128#)",Plantar @item_11915# @1
2004026,Coral II,"Plantar @item_11915# en @item_25#@1#r (Los corales deben ser plantados en agua, además de @item_25#, también se pueden plantar en @item_29# y @item_128#)",Plantar @item_11915# @1
2004027,Coral III,"Plantar @item_11915# en @item_25#@1#r (Los corales deben ser plantados en agua, además de @item_25#, también se pueden plantar en @item_29# y @item_128#)",Plantar @item_11915# @1
2004028,Algas luminosas I,Plantar @item_11658# en @item_23# (las semillas lanzadas necesitan caer en la parte superior de @item_23# para poder germinar),Plantar @item_11658#@1
2004029,Algas luminosas II,Plantar @item_11658# en @item_23# (las semillas lanzadas necesitan caer en la parte superior de @item_23# para poder germinar),Plantar @item_11658# @1
2004030,Algas luminosas III,Plantar @item_11658# en @item_23# (las semillas lanzadas necesitan caer en la parte superior de @item_23# para poder germinar),Plantar @item_11658# @1
2005001,Canal de alimentación,,Procesar @item_1753#@1
2005002,Alimento,"Procesar @item_11534#@1#r(Los alimentos para animales se dividen en diferentes tipos, y los animales con diferentes hábitos alimenticios solo comerán el alimento que les gusta)",Procesar @item_11534#@1
2005003,llenar el canal de alimentación,"Poner @item_11534# en @item_1753#@1#r (después de llenar el canal de alimentación, los animales cautivos circundantes comerán solos cuando tengan hambre)",llenar @item_1753# con @item_11534#
2005004,Alpaca,Procesar @item_822 # @1#r (los mamíferos necesitan estar cerca de @item_822 para reproducirse),Procesar @item_822 # @1
2005005,Reproducir pájaro dodo I,Reproducir pájaro dodo @1#r (pájaro Dodo necesita tener @item_1019# en su entorno para poner huevos),Reproducir pájaro dodo @1
2005006,Reproducir pájaro dodo II,Reproducir pájaro dodo @1#r (pájaro Dodo necesita tener @item_1019# en su entorno para poner huevos),Reproducir pájaro dodo @1
2005007,Reproducir pájaro dodo III,Reproducir pájaro dodo @1#r (pájaro Dodo necesita tener @item_1019# en su entorno para poner huevos),Reproducir pájaro dodo @1
2005008,Reproducir rinoceronte I,Reproducir rinoceronte @1#r (rinoceronte necesita tener @item_822# en su entorno para reproducirse),Reproducir rinoceronte @1
2005009,Reproducir rinoceronte Ⅱ,Reproducir rinoceronte @1#r (rinoceronte necesita tener @item_822# en su entorno para reproducirse),Reproducir rinoceronte @1
2005010,Reproducir rinoceronte Ⅲ,Reproducir rinoceronte @1#r (rinoceronte necesita tener @item_822# en su entorno para reproducirse),Reproducir rinoceronte @1
2005011,Reproducir Tonton Ⅰ,Reproducir Tonton@1#r (Tonton necesita tener @item_822# en su entorno para reproducirse),Reproducir Tonton@1
2005012,Reproducir Tonton II,Reproducir Tonton@1#r (Tonton necesita tener @item_822# en su entorno para reproducirse),Reproducir Tonton@1
2005013,Reproducir Tonton III,Reproducir Tonton@1#r (Tonton necesita tener @item_822# en su entorno para reproducirse),Reproducir Tonton@1
2005014,Reproducir VenanoⅠ,Reproducir Venano @1#r (Venano necesita tener @item_822# en su entorno para reproducirse),Reproducir Venano @1
2005015,Reproducir Venano II,Reproducir Venano @1#r (Venano necesita tener @item_822# en su entorno para reproducirse),Reproducir Venano @1
2005016,Reproducir Venano III,Reproducir Venano @1#r (Venano necesita tener @item_822# en su entorno para reproducirse),Reproducir Venano @1
2005017,Reproducir zorro I,Reproducir Zorro@1#r (zorros necesita tener @item_822# en su entorno para reproducirse),Reproducir Zorro@1
2005018,Reproducir zorro II,Reproducir Zorro@1#r (zorros necesita tener @item_822# en su entorno para reproducirse),Reproducir Zorro@1
2005019,Reproducir zorro III,Reproducir Zorro@1#r (zorros necesita tener @item_822# en su entorno para reproducirse),Reproducir Zorro@1
2005020,Reproducir pingüinos I,Reproducir pingüinos@1,Reproducir pingüinos@1
2005021,Reproducir pingüinos II,Reproducir pingüinos@1,Reproducir pingüinos@1
2005022,Reproducir pingüinos III,Reproducir pingüinos@1,Reproducir pingüinos@1
2005023,Reproducir avestruz salvajeⅠ,Reproducir avestruz salvaje @1#r (avestruz salvaje necesita tener @item_1019# en su entorno para poner huevos),Reproducir avestruz salvaje @1
2005024,Reproducir avestruz salvaje II,Reproducir avestruz salvaje @1#r (avestruz salvaje necesita tener @item_1019# en su entorno para poner huevos),Reproducir avestruz salvaje @1
2005025,Reproducir avestruz salvaje III,Reproducir avestruz salvaje @1#r (avestruz salvaje necesita tener @item_1019# en su entorno para poner huevos),Reproducir avestruz salvaje @1
2005026,Reproducir oso polar salvajeⅠ,Reproducir oso polar salvaje @1#r (oso polar salvaje necesita tener @item_822# en su entorno para reproducirse),Reproducir oso polar salvaje @1
2005027,Reproducir oso polar salvaje Ⅱ,Reproducir oso polar salvaje @1#r (oso polar salvaje necesita tener @item_822# en su entorno para reproducirse),Reproducir oso polar salvaje @1
2005028,Reproducir oso polar salvaje III,Reproducir oso polar salvaje @1#r (oso polar salvaje necesita tener @item_822# en su entorno para reproducirse),Reproducir oso polar salvaje @1
2005029,Reproducir PolloⅠ,Reproducir Pollo@1,Reproducir Pollo@1
2005030,Reproducir Pollo Ⅱ,Reproducir Pollo@1,Reproducir Pollo@1
2005031,Reproducir Pollo Ⅲ,Reproducir Pollo@1,Reproducir Pollo@1
2005032,Reproducir Pollo volador Ⅰ,Reproducir Pollo volador@1,Reproducir Pollo volador@1
2005033,Reproducir Pollo volador Ⅱ,Reproducir Pollo volador@1,Reproducir Pollo volador@1
2005034,Reproducir Pollo volador Ⅲ,Reproducir Pollo volador@1,Reproducir Pollo volador@1
2005035,Reproducir Mono SalvajeⅠ,Reproducir Mono Salvaje@1,Reproducir Mono Salvaje@1
2005036,Reproducir Mono Salvaje Ⅱ,Reproducir Mono Salvaje@1,Reproducir Mono Salvaje@1
2005037,Reproducir Mono Salvaje Ⅲ,Reproducir Mono Salvaje@1,Reproducir Mono Salvaje@1
2005038,Criar Conejo de Nieve Ⅰ,Criar Conejo de Nieve @1,Criar Conejo de Nieve @1
2005039,Criar Conejo de Nieve Ⅱ,Criar Conejo de Nieve @1,Criar Conejo de Nieve @1
2005040,Criar Conejo de Nieve Ⅲ,Criar Conejo de Nieve @1,Criar Conejo de Nieve @1
2005041,Criar Yak Ⅰ,Criar Yak @1,Criar Yak @1
2005042,Criar Yak Ⅱ,Criar Yak @1,Criar Yak @1
2005043,Criar Yak Ⅲ,Criar Yak @1,Criar Yak @1
2006001,Domesticar rinoceronte I,Domesticar rinoceronte con @item_12500#@1,Domesticar rinoceronte con @item_12500#@1
2006002,Domesticar rinoceronte Ⅱ,Domesticar rinoceronte con @item_12500#@1,Domesticar rinoceronte con @item_12500#@1
2006003,Domesticar rinoceronte Ⅲ,Domesticar rinoceronte con @item_12500#@1,Domesticar rinoceronte con @item_12500#@1
2006004,Domesticar zorroⅠ,Domesticar zorro con @item_12052#@1,Domesticar zorro con @item_12052#@1
2006005,Domesticar zorro Ⅱ,Domesticar zorro con @item_12052#@1,Domesticar zorro con @item_12052#@1
2006006,Domesticar zorro Ⅲ,Domesticar zorro con @item_12052#@1,Domesticar zorro con @item_12052#@1
2006007,Domesticar avestruz salvaje I,Domesticar avestruz salvaje@1,Domesticar avestruz salvaje@1
2006008,Domesticar avestruz salvaje II,Domesticar avestruz salvaje@1,Domesticar avestruz salvaje@1
2006009,Domesticar avestruz salvaje III,Domesticar avestruz salvaje@1,Domesticar avestruz salvaje@1
2006010,Domesticar oso polar salvaje I,Domesticar oso polar salvaje@1,Domesticar oso polar salvaje@1
2006011,Domesticar oso polar salvaje II,Domesticar oso polar salvaje@1,Domesticar oso polar salvaje@1
2006012,Domesticar oso III,Domesticar oso polar salvaje@1,Domesticar oso polar salvaje@1
2006013,Domesticar velocirraptor salvaje I,Domesticar velocirraptor salvaje con @item_12543#@1,Domesticar velocirraptor salvaje con @item_12543# @1
2006014,Domesticar velocirraptor salvaje II,Domesticar velocirraptor salvaje con @item_12543# @1,Domesticar velocirraptor salvaje con @item_12543# @1
2006015,Domesticar velocirraptor salvaje III,Domesticar velocirraptor salvaje con @item_12543# @1,Domesticar velocirraptor salvaje con @item_12543# @1
2006016,Domesticar monstruo salvaje I,Domesticar monstruo salvaje con @item_12576# @1,Domesticar monstruo salvaje con @item_12576# @1
2006017,Domesticar monstruo salvaje II,Domesticar monstruo salvaje con @item_12576# @1,Domesticar monstruo salvaje con @item_12576# @1
2006018,Domesticar monstruo salvaje III,Domesticar monstruo salvaje con @item_12576# @1,Domesticar monstruo salvaje con @item_12576# @1
2006019,Domesticar panda salvaje I,Domesticar panda salvaje con @item_251#@1,Domesticar panda salvaje con @item_251#@1
2006020,Domesticar panda salvaje II,Domesticar panda salvaje con @item_251#@1,Domesticar panda salvaje con @item_251#@1
2006021,Domesticar panda salvaje III,Domesticar panda salvaje con @item_251#@1,Domesticar panda salvaje con @item_251#@1
2006022,Domesticar pollo volador I,Domesticar pollo volador con @item_12601#@1,Domesticar pollo volador con @item_12601#@1
2006023,Domesticar pollo volador II,Domesticar pollo volador con @item_12601#@1,Domesticar pollo volador con @item_12601#@1
2006024,Domesticar pollo volador III,Domesticar pollo volador con @item_12601#@1,Domesticar pollo volador con @item_12601#@1
2006025,Domesticar mono salvaje I,Domesticar mono salvaje con @item_11599# @1,Domesticar mono salvaje con @item_11599# @1
2006026,Domesticar mono salvaje II,Domesticar mono salvaje con @item_11599# @1,Domesticar mono salvaje con @item_11599# @1
2006027,Domesticar mono salvaje III,Domesticar mono salvaje con @item_11599# @1,Domesticar mono salvaje con @item_11599# @1
2006028,Domesticar cangrejo de Lava I,Domesticar cangrejo de Lava con @item_12521# @1,Domesticar cangrejo de Lava con @item_12521# @1
2006029,Domesticar cangrejo de Lava II,Domesticar cangrejo de Lava con @item_12521# @1,Domesticar cangrejo de Lava con @item_12521# @1
2006030,Domesticar cangrejo de Lava III,Domesticar cangrejo de Lava con @item_12521# @1,Domesticar cangrejo de Lava con @item_12521# @1
2006031,Domesticar gorrión I,Domesticar gorrión con @item_12603# @1,Domesticar gorrión con @item_12603# @1
2006032,Domesticar gorrión II,Domesticar gorrión con @item_12603# @1,Domesticar gorrión con @item_12603# @1
2006033,Domesticar gorrión III,Domesticar gorrión con @item_12603# @1,Domesticar gorrión con @item_12603# @1
2006034,Domesticar el camello I,Domesticar el camello con @item_12613#@1,Domesticar el camello con @item_12613#@1
2006035,Domesticar el camello II,Domesticar el camello con @item_12613#@1,Domesticar el camello con @item_12613#@1
2006036,Domesticar el camello III,Domesticar el camello con @item_12613#@1,Domesticar el camello con @item_12613#@1
2007001,Asar carne de rinoceronte I,Cocinar @item_12516# en @item_1200# hasta que esté cocido y se convierta en @item_12517#@1,Asar @item_12516#@1
2007002,Asar carne de rinoceronte II,Cocinar @item_12516# en @item_1200# hasta que esté cocido y se convierta en @item_12517#@1,Asar @item_12516#@1
2007003,Asar carne de rinoceronte III,Cocinar @item_12516# en @item_1200# hasta que esté cocido y se convierta en @item_12517#@1,Asar @item_12516#@1
2007004,Asar carne de pájaro dodo I,Cocinar @item_12518# en @item_1200# hasta que esté cocido y se convierta en @item_12519#@1,Asar @item_12518#@1
2007005,Asar carne de pájaro dodo II,Cocinar @item_12518# en @item_1200# hasta que esté cocido y se convierta en @item_12519#@1,Asar @item_12518#@1
2007006,Asar carne de pájaro dodo III,Cocinar @item_12518# en @item_1200# hasta que esté cocido y se convierta en @item_12519#@1,Asar @item_12518#@1
2007007,Asar carne de venano I,Cocinar @item_12530# en @item_1200# hasta que esté cocido y se convierta en @item_12531#@1,Asar @item_12530#@1
2007008,Asar carne de venano II,Cocinar @item_12530# en @item_1200# hasta que esté cocido y se convierta en @item_12531#@1,Asar @item_12530#@1
2007009,Asar carne de venano Ⅲ,Cocinar @item_12530# en @item_1200# hasta que esté cocido y se convierta en @item_12531#@1,Asar @item_12530#@1
2007010,Asar carne de tonton I,Cocinar @item_12522# en @item_1200# hasta que esté cocido y se convierta en @item_12523#@1,Asar @item_12522#@1
2007011,Asar carne de Tonton II,Cocinar @item_12522# en @item_1200# hasta que esté cocido y se convierta en @item_12523#@1,Asar @item_12522#@1
2007012,Asar carne de Tonton III,Cocinar @item_12522# en @item_1200# hasta que esté cocido y se convierta en @item_12523#@1,Asar @item_12522#@1
2007013,Asar pierna de avestruz I,Cocinar @item_12607# en @item_1200# hasta que esté cocido y se convierta en @item_12608#@1,Asar @item_12607#@1
2007014,Asar pierna de avestruz II,Cocinar @item_12607# en @item_1200# hasta que esté cocido y se convierta en @item_12608#@1,Asar @item_12607#@1
2007015,Asar pierna de avestruz III,Cocinar @item_12607# en @item_1200# hasta que esté cocido y se convierta en @item_12608#@1,Asar @item_12607#@1
2007016,Asar Pez gugu I,Cocinar @item_12520# en @item_1200# hasta que esté cocido y se convierta en @item_12521#@1,Asar @item_12520#@1
2007017,Asar Pez gugu II,Cocinar @item_12520# en @item_1200# hasta que esté cocido y se convierta en @item_12521#@1,Asar @item_12520#@1
2007018,Asar Pez gugu  III,Cocinar @item_12520# en @item_1200# hasta que esté cocido y se convierta en @item_12521#@1,Asar @item_12520#@1
