ID,名称,描述,说明
290001,Efecto de Sonido Aleatorio,Efecto de Sonido Aleatorio,
300001,Ubicación obtenida por el servidor,Ubicación obtenida por el servidor,
300002,Región obtenida por el servidor,Región obtenida por el servidor,
300003,Valor obtenido por el servidor,Valor obtenido por el servidor,
300004,Cadena obtenida por el servidor,Cadena obtenida por el servidor,
300005,Valor Booleano obtenido por el servidor,Valor Booleano obtenido por el servidor,
300006,Jugador obtenido por el servidor,Jugador obtenido por el servidor,
300007,Tipo de bloque obtenido por el servidor,Tipo de bloque obtenido por el servidor,
300008,Tipo de Objeto obtenido por el servidor,Tipo de Objeto obtenido por el servidor,
300009,Criatura obtenida por el servidor,Criatura obtenida por el servidor,
30001,Tiempo de Juego Actual,Tiempo de Juego Actual,
300010,Tipo de Criatura obtenido por el servidor,Tipo de Criatura obtenido por el servidor,
300011,Temporizador obtenido por el servidor,Temporizador obtenido por el servidor,
300012,Tipo de Efecto Especial obtenido por el servidor,Tipo de Efecto Especial obtenido por el servidor,
300013,Rango obtenido por la Lista de Ranking,Rango obtenido por la Lista de Ranking,
300014,Nombre obtenido por el servidor (claves),Obtener nombres de índice del servidor y de lista de Ranking (claves),
300015,Jugador obtenido por el servidor (claves),Obtener jugadores de índice del servidor y de lista de Ranking (claves),
30002,Equipo con un rango especificado,Equipo clasificado %1,
30003,Multiplicador de Gravedad de Juego Actual,Gravedad Actual del Juego,
3010001,Establecer el modo de clima global,Establecer el modo de clima global a %1,
3010002,Establecer tiempo,Establecer el tiempo de juego a %1,
3010003,Establecer gravedad,Establecer la gravedad a %1,
3010004,Establecer la unión a mitad del juego,Establecer la unión a mitad del juego en %1,
3010005,Enviar transmisión,Enviar transmisión %1,
3010006,Enviar transmisión y esperar,Enviar transmisión %1 y esperar,
3010007,Establecer la velocidad del tiempo transcurrido,Establecer la velocidad de paso de tiempo a %1 veces,
3010008,Establecer textura de skybox,Establecer %1 a %2,"1. Establecer la textura de cielo hará que las estrellas y nubes queden deshabilitadas.
2. Establecer la textura del cielo hará que los colores en la parte superior, media e inferior del skybox queden deshabilitados."
3010009,Establecer color de skybox,Establecer %1%2 a %3,
3010010,Establecer parámetros de skybox,Establecer %1%2 a %3,
3010011,Enviar transmisión de servidor a todas las salas del servidor,Enviar transmisión de servidor %1 a todas las salas del servidor,"1. Al ejecutarse de manera local, también hará efecto, pero solo localmente, y no será enviado a la sala del servidor.
2. Aislamiento: La depuración del servidor solo será enviada a ti. Si necesitas transmitir a una sala de servidor público, debes ejecutarlo en la sala del servidor público.
3. Restricción: Solo puedes enviar una transmisión cada 15s en cada sala."
3010012,Establecer plantilla de skybox,Establecer el skybox actual a %1,
3010013,Establecer clima de grupo de terreno,Establecer el clima de %1 a %2,
3010014,Establecer interruptor de skybox,Establecer %1%2 a %3,
3020001,Ejecutar Activador,"Ejecutar %1, revisar si la condición es %2, luego realizar acción",
3020002,Repetir Activador,"Desde %1 hasta %2, ejecutar %3",
3020003,Cambiar Estado de Activador,Cambiar estado %1 a %2,
3020004,Cambiar Estado de Grupo de Activadores,Cambiar estado %1 a %2,
3040001,Crear Bloque,"Crear %2 en %1, orientación %3",
3040002,Eliminar Bloque,Eliminar Bloque en %1,
3040003,Reemplazar Bloque,"Reemplazar bloque en %1 con %2, orientación %3",
3040004,Establecer estado de interruptor de bloque,Establecer el estado de interruptor de bloque %1 a %2,
3040005,Establecer permisos de bloque,Establecer %2 de %1 a %3,
3040006,Rellenar Región con Bloques,"Llenar %2 con %1, orientación %3",
3040007,Vaciar los bloques de la región,Vaciar %2 en %1,
3040008,Copiar los bloques de la región y colocarlos en la región objetivo,"Copiar todos los bloques en %1, colocar en %2, orientación %3",
3040009,Bloque de Región de Reemplazo,"Reemplazar %2 en %1, con %3, orientación %4",
3040010,Destruir Bloque,Destruir al bloque en %1,
3040011,Crear Bloque de Color,"Crear %2 en %1, la orientación es %3, el color es %4 (solo son válidos los bloques de colores)",
3040012,Acción de Reproducción de Bloque,"Hacer que el bloque en %1 reproduzca %2, modo de reproducción %3",
3040013,Reemplazar bloques de color,"Reemplazar %2 en %1, la orientación es %3, el color es %4 (solo son válidos los bloques de colores)",
3040014,Vaciar todos los bloques en la región,Vaciar todos los bloques en %1,
3040015,Destruye bloques del tipo especificado en la región,Destruir %2 en %1,
3040016,Destruir todos los bloques en la región,Destruir todos los bloques en %1,
3040017,Reemplazar todos los bloques de la región,"Reemplazar todos los bloques dentro de %1 con %2, orientación %3",
3040018,Colocar Plano,"Colocar %2 en %1, rotar %3, espejo %4, y cubrir todo %5 en la región del plano",
3050001,Derrotar al Jugador,Derrotar %1,
3050002,El jugador reaparece en la ubicación objetivo,Hacer que %1 reaparezca en %2,
3050003,Establecer el Punto de Reaparición del jugador,Establecer el punto de reaparición de %1 a %2,
3050004,Establecer el atributo del jugador,Establecer %2 de %1 a %3,
3050005,Otorgar un efecto de estado al jugador,"Otorgar efecto %1%2 de duración permanente %3, dura %4s",
3050006,Eliminar los efectos de estado del jugador,Eliminar efecto %2 de %1,
3050007,Establecer los permisos del jugador,Establecer %2 de %1 a %3,
3050008,Eliminar Jugador,Eliminar a %1 del juego actual,
3050009,El jugador se une al modo de espectador,Hacer que %1 se una al modo de espectador,
3050010,Establecer el equipo del jugador,Establecer el equipo de %1 a %2,
3050011,Establecer la ubicación del jugador,Teletransportar %1 a %2,
3050012,Establecer la orientación del jugador,Establecer orientación de %1 a %2,
3050013,Establecer el ángulo de cámara del jugador,"Establecer el ángulo de cámara de %1 a coordenadas de mundo horizontal %2 grados, vertical %3 grados",
3050014,Agregar objeto a la mochila del jugador,Agregar %1 %2 a mochila %3,
3050016,Descartar objeto en la mochila del jugador,Descartar %2 %3 de %1,
3050017,Destruir objeto en la mochila del jugador,Destruir %2 %3 en %1,
3050018,El jugador anda en el vehículo,"Hacer que %1 se suba a %2, ID de ubicación %3",
3050019,El jugador sale del vehículo,Hacer que %1 salga del vehículo actual,
3050020,Establecer la vista del jugador,"Establecer la vista de %1 a %2, bloquear %3",
3050021,El jugador controla el vehículo para avanzar,Hacer que %1 avance con el vehículo hacia adelante de manera automática,
3050022,Navegación Automática de Jugador,"Hacer que %1 intente una navegación automática a %2, operar %3",El evento tiene un límite de distancia. Superar cierto rango (unos 32 bloques) hará que no se active.
3050023,El jugador gana,Hacer que %1 gane el juego,
3050024,El jugador reproduce un Emote,Hacer que %2 reproduzca %1,Rango de valores de entrada del parámetro de emote 1-20 Acción de personaje 1-10 Acción general 11-20
3050025,Mostrar texto en ventana flotante al jugador,Mostrar texto en ventana flotante %2 a %1,
3050026,El jugador utiliza el objeto de Barra Rápida,Usar %1 Barra Rápida para seleccionar el objeto,
3050027,Mostrar información de casilla de chat al jugador,Mostrar información de casilla de chat %2 al jugador %1,
3050028,Los objetos de jugador especificados no se pueden descartar,Establecer que %2 de %1 no se puede descartar como %3,
3050029,Los objetos especificados no se pueden tirar,Establecer que %2 de %1 no se puede soltar como %3,
3050030,Hacer que el jugador se mueva,Hacer que %1 se mueva hacia %2 a una velocidad de %3,
3050031,Reemplazar los efectos de estado del jugador,Reemplazar el %2 en %1 con %3 y %4 dura %5 segundos,
3050032,Equipar al jugador,Hacer que %1 equipe %2 en la mochila,
3050033,Quitar equipo del jugador,Hacer que %1 se quite el equipo de %2 y lo ponga en la mochila,
3050034,Crear Equipo del Jugador,Crear %1 en la Barra de Equipo %2,
3050035,Destruir el equipo del jugador,Destruir el equipo en %1%2,
3050036,Establecer la apariencia del jugador,Establecer la apariencia de %1 a %2,
3050037,Restaurar la apariencia del jugador,Restaurar %1 a su apariencia inicial,
3050040,Hacer que los jugadores inflijan daño a otros jugadores,Hacer que %1 haga %3 puntos de daño %4 a %2,"1. El daño proviene de los jugadores y se mostrará el texto de daño.
2. El Daño de melé, Daño a distancia y Daño de explosión aumentan en 5 de manera predeterminada. El daño final se calcula de acuerdo a la defensa.
3. Se activan los eventos correspondientes (como que los jugadores infligen daño, los jugadores reciben daño, etc.), pero no se activan los ataques de jugadores, o ataques que golpean."
3050041,Hacer que los jugadores inflijan daño a las criaturas,Hacer que %1 haga %3 puntos de daño %4 a %2,"1. El daño proviene de los jugadores y se mostrará el texto de daño.
2. El Daño de melé, Daño a distancia y Daño de explosión aumentan en 5 de manera predeterminada. El daño final se calcula de acuerdo a la defensa.
3. Se activan los eventos correspondientes (como que los jugadores infligen daño, los jugadores reciben daño, etc.), pero no se activan los ataques de jugadores, o ataques que golpean."
3050042,Hacer que los jugadores inflijan daño a otros objetivos en el área,Hacer que %1 haga %3 puntos de daño %4 a todos los objetivos dentro de %2,"1. Hace daño a todos (incluido a sí mismo). El daño proviene de los jugadores y se mostrará el texto de daño.
2. El Daño de melé, Daño a distancia y Daño de explosión aumentan en 5 de manera predeterminada. El daño final se calcula de acuerdo a la defensa.
3. Se activan los eventos correspondientes (como que los jugadores infligen daño, los jugadores y criaturas reciben daño, etc.), pero no se activan los ataques de jugadores, o ataques que golpean."
3050043,Establecer el nombre del jugador,Establecer el nombre de %1 a %2,
3050044,Establecer el modo de movimiento del jugador,Establecer el modo de movimiento de %1 a %2,"Cuando el personaje aterriza, se cancela el estado de vuelo, y es necesario volver a activar la acción."
3050045,El jugador sale del modo de espectador,Hacer que %1 salga del modo de espectador,
3050046,Establecer el Tipo de Inmunidad a Daños del jugador,Establecer %1 como inmune a %2,
3050047,Eliminar al Tipo de Inmunidad a Daños del jugador,Eliminar la inmunidad de %1 a %2,
3050048,Sacudir la cámara del jugador,Sacudir la cámara %1 durante %2s con una intensidad de %3,
3050049,Dejar de sacudir la cámara del jugador,Dejar de sacudir la cámara %1,
3050050,Establecer el objeto del jugador,Establecer objeto de %1%2 a %3 y el número a %4,
3050051,Eliminar el objeto del jugador,Eliminar %3 objetos de %1%2,
3050052,Enviar solicitudes de amistad dentro de la sala,Hacer que %1 envíe una solicitud de amistad a %2 en la sala,
3050053,Vaciar la biblioteca de objetos del jugador,Vaciar todo %2 en %1,
3050054,Mover el objeto del jugador,Mover %2 %3 en %1 a %4,
3050055,Intercambiar los objetos del jugador,Intercambiar %2 por %3 en %1,
3050056,Eliminar todos los efectos de estado del jugador,Eliminar todos los efectos de estado de %1,
3050057,Eliminar todos los efectos de estado negativos del jugador,Eliminar todos los efectos de estado negativos de %1,
3050058,Cambiar la orientación del jugador,Cambiar la orientación de %1 a %2,
3050059,Abrir cofres en el mundo para el jugador,Abrir el cofre de %2 para %1 (el rango efectivo es de unos 60 bloques),
3050060,Abrir Mesa de Trabajo para el jugador,Abrir Mesa de Trabajo para %1,
3050061,Abrir la Lista de Ranking para el jugador,Mostrar %2 para %1,
3050062,Ocultar la Lista de Ranking para el jugador,Ocultar la Lista de Ranking a %1,
3050063,El teléfono del jugador vibra,Establecer duración de vibración de teléfono %1 a %2 milisegundos intensidad de %3,
3050064,Establecer el color de filtro del jugador,Establecer color de filtro de %1 a %2,
3050065,Establecer los parámetros del filtro del jugador,Establecer filtro %2 de %1 a %3,
3050066,Teletransportar al jugador al mapa especificado,Teletransportar a %1 al mapa con el ID de mapa %2,Cada jugador puede activarlo solo una vez cada 30s
3050067,Teletransportar al jugador a la sala especificada,Teletransportar a %1 al mapa con el ID de sala %2,Cada jugador puede activarlo solo una vez cada 30s
3050068,Teletransportar al grupo de jugadores a otra sala,Teletransportar a %1 a otra sala en el mapa actual,
3050069,Hacer que la cámara se mueva,"Realizar %1%2%3, animación %4, duración %5s",
3050070,Hacer que la cámara rote,"Realizar %1%2%3, animación %4, duración %5s",
3050071,Establecer los permisos de cámara,Establecer cámara %2 de %1 a %3,
3050072,Establecer el modo de rotación de cámara,Establecer el modo de rotación de cámara de %1 a %2,
3050073,Montar la cámara en el objeto,Montar cámara de %1 a %2,
3050074,Montar la cámara en la ubicación,Montar cámara de %1 a %2,
3050075,Restaurar Atributos de Cámara,Restaurar atributos de cámara de %1,
3050076,Set color style for player filter,Set the color style of %1’s filter to %2,
3050077,Establecer plantilla de filtro del jugador,Establecer plantilla de filtro %1 a %2,
3050078,Teletransportar al jugador al tipo de sala especificada,Teletransportar a %1 a la sala de tipo %2,"1. Cada jugador puede activarlo solo una vez cada 30s.
2. Si no hay salas disponibles a las que entrar, se creará una sala nueva."
3050080,Transporta al jugador al mapa y al tipo de habitación especificados,Envía%1 a la habitación con ID del mapa%2 y escribe%3,"1. Cada jugador solo puede disparar una vez cada 30 segundos.
2. Si actualmente no hay una habitación accesible, se creará una nueva habitación"
3050081,Muestra la ventana emergente de invitación de amigo al jugador,Mostrar invitación de amigo emergente para%1,
3060001,Agregar al Jugador a grupo de jugadores,Agregar %1 a %2,
3060002,Eliminar Jugadores del grupo de jugadores,Eliminar %1 de %2,
3060003,Vaciar grupo de jugadores,Vaciar %1,
3060004,Ejecutar Activadores en grupo de jugadores,"Realizar %2 a cada jugador en %1, y revisar condición de activación como %3",
3060005,Mostrar información de casilla de chat a grupo de jugadores,Mostrar información de casilla de chat a cada jugador en %1. El contenido es %2,
3060006,Mostrar texto flotante a grupo de jugadores,Mostrar texto en ventana flotante a cada jugador en %1. El contenido es %2,
3070001,Crear Criatura,"Crear %2 %3 en %1, el campamento pertenece a %4",
3070003,Derrotar Criatura,Derrotar %1,
3070004,Eliminar criatura,Eliminar %1,
3070005,Derrotar tipo de criatura,Derrotar %1,
3070006,Eliminar tipo de criatura,Eliminar %1,
3070007,Establecer atributo de criatura,Establecer atributo %2 de %1 a %3,
3070008,Establecer el tipo de daño de la criatura,Establecer el tipo de daño de %1 a %2,
3070009,Establecer el Tipo de Inmunidad de Daño de la criatura,Establecer %1 como inmune a %2,
3070010,Establecer permisos de criatura,Establecer %2 de %1 a %3,
3070011,Reproducir emote en criaturas,Hacer que %1 reproduzca %2,Rango de valores de entrada del parámetro de emote 1-20 Acción de personaje 1-10 Acción general 11-20
3070012,Otorgar efecto de estado a criatura,Otorgar efecto %1%2,
3070013,La criatura elimina el efecto de estado,Eliminar efecto %2 de %1,
3070014,Establecer orientación de criatura,Establecer orientación de %1 a %2 grados,
3070015,Establecer ubicación de criatura,Teletransportar %1 a %2,
3070016,Navegación Automática de Criatura,Hacer que %1 intente una navegación automática a %2,El evento tiene un límite de distancia. Superar cierto rango (unos 32 bloques) hará que no se active.
3070017,Hacer que la criatura se mueva,Hacer que %1 se mueva hacia %2 a una velocidad de %3,
3070018,Establecer apariencia de criatura,Establecer la apariencia de %1 a %2,
3070019,Restaurar apariencia de criatura,Restaurar apariencia inicial de %1,
3070022,Hacer que las criaturas causen daño a los jugadores,Hacer que %1 haga %3 puntos de daño %4 a %2,"1. El daño proviene de criaturas y se muestra el texto de daño.
2. El daño final se calcula de acuerdo a la defensa.
3. Se activan los eventos correspondientes (como que las criaturas infligen daño, las criaturas reciben daño, etc.), pero no se activan ataques de criaturas, o ataques que golpean."
3070023,Hacer que las criaturas causen daño a las criaturas,Hacer que %1 haga %3 puntos de daño %4 a %2,"1. El daño proviene de criaturas y se muestra el texto de daño.
2. El daño final se calcula de acuerdo a la defensa.
3. Se activan los eventos correspondientes (como que las criaturas infligen daño, las criaturas reciben daño, etc.), pero no se activan ataques de criaturas, o ataques que golpean."
3070024,Hacer que las criaturas hagan daño a los objetivos en el área,Hacer que %1 haga %3 puntos de %4 daño a los objetivos dentro de %2,"1. Hace daño a todos (incluido a sí mismo). El daño proviene de las criaturas y se muestra el texto de daño.
2. El daño final se calcula de acuerdo a la defensa.
3. Se activan los eventos correspondientes (como que las criaturas infligen daño, las criaturas reciben daño, etc.), pero no se activan ataques de criaturas, o ataques que golpean."
3070025,Reemplazar Criatura,"Reemplazar %1 con %2, y reservar HP en %3 por ciento","1. La Información de Visualización de la criatura permanecerá luego del reemplazo.
2. Luego del reemplazo, el equipo de la criatura seguirá siendo el mismo.
3. Cambia la variable de la criatura. Por ejemplo, la Criatura A está almacenada en la variable antes del reemplazo. Luego de ser reemplazada por la Criatura B, el valor almacenado en la variable cambia de Criatura A a Criatura B (solo se ve afectada la variable de la criatura, no la variable de tipo de Criatura)"
3070026,Establecer el Equipo de la Criatura,Establecer el equipo de %1 a %2,
3070027,Eliminar el Tipo de Inmunidad de Daño de la Criatura,Eliminar la inmunidad de %1 a %2,
3070028,Eliminar todos los efectos de estado de la criatura,Eliminar todos los efectos de estado de %1,
3070029,Eliminar todos los efectos de estado negativos de la criatura,Eliminar todos los efectos de estado negativos de %1,
3080001,Añadir Criatura a Grupo de Criatura,Agregar %1 al %2 especificado,
3080002,Eliminar Criaturas de Grupo de Criatura,Eliminar %1 de %2,
3080003,Vaciar grupo de criatura,Vaciar %1,
3080004,Ejecutar Activadores en Grupo de Criatura,"Realizar %2 en cada criatura en %1, y revisar la condición de activación como %3",
3100001,Crear Objeto en Caja de Almacenamiento,Crear %1%2 en el contenedor %3 designado,
3100002,Eliminar objetos en la caja de almacenamiento,Eliminar %2 %3 en el contenedor %1 especificado,
3100003,Vaciar los objetos de la Caja de Almacenamiento,Vaciar todos los objetos del contenedor designado %1,
3100004,Crear Proyectil,"Crear %2 en %1 designado, lanzar hacia %3",
3100005,Crear proyectiles que pertenecen a jugadores,"Crear %3 que pertenecen a %2 en %1 designado, lanzar hacia %4",
3100006,Eliminar proyectil,Eliminar %1,
3100007,Crear botines,Crear %2 %3 botines en %1 designado,
3100008,Eliminar botines,Eliminar %1,
3100009,Modificar enfriamiento de objeto,Enfriamiento %2 de %1 modificado a %3s,
310001,Animación de Unidad,"%1 Duración Individual de %2s, Conteo de Reproducción%3",
3100010,El objeto entra en enfriamiento,Hacer que %2 de %1 entre en enfriamiento,
3100011,Crear proyectiles que pertenecen a criaturas,"Crear %3 que pertenecen a %2 en %1 designado, lanzar hacia %4",
3100012,Hacer que los jugadores lancen proyectiles,Hacer que %1 dispare %3 hacia %2,
3100013,Hacer que las criaturas lancen proyectiles,Hacer que %1 dispare %3 hacia %2,
3100014,Cambiar Apariencia de Objeto,Cambiar la apariencia de %1 a %2,
3100015,Cambiar Apariencia de Proyectiles,Cambiar la apariencia de %1 a %2,
3100016,Acción de Reproducción de Objeto,"Hacer que el objeto en mano de %1 reproduzca %2, modo de reproducción %3",
3100017,Acción de Reproducción de Proyectil,"Hacer que %1 reproduzca %2, modo de reproducción %3",
3100018,Acción de Reproducción de Botín,"Hacer que %1 reproduzca %2, modo de reproducción %3",
310002,Animación de Texto,%1 Duración %2s,
310003,Desplazamiento Fluido,"En %1s, mover a X%2 Y%3",
310004,Aumentar las coordenadas de manera fluida,"En %1s, mover las coordenadas de %2 en %3 %4",
310005,Zoom Fluido,"En %1s, cambiar la escala a un ancho de %2 y alto de %3",
310006,Aumentar el ancho y alto de manera fluida,"En %1s, cambiar el tamaño de %2 en %3 %4",
310007,Rotación fluida,"En %1s, rotar a %2 grados",
310008,Aumentar el ángulo de manera fluida,"En %1s, rotar el ángulo en %2 %3 grados",
3110001,Ejecutar Temporizador Regresivo,"Iniciar %1, cuenta regresiva %2s, repetir tiempo %3",
3110002,Ejecutar Temporizador,Iniciar %1,
3110003,Pausar Temporizador,Pausar %1,
3110004,Restablecer Temporizador,Restaurar %1,
3110005,Detener Temporizador,Detener %1,
3110006,Tiempo de Espera,"Esperar %1s, y seguir realizando la acción siguiente.",
3110007,Establecer el temporizador para conteo,Establecer %1 a %2s,
3110009,Mostrar Panel de Temporizador,"Mostrar %2 panel para %1, el título es %3",
3110010,Ocultar Panel de Temporizador,Ocultar ventana %2 para %1,
3120001,Establecer Ubicación,Establecer %1 a %2,
3120002,Establecer Región,Establecer %1 a %2,
3120003,Establecer Valor,Establecer %1 a %2,
3120004,Establecer Valores Booleanos,Establecer %1 a %2,
3120005,Establecer Jugadores,Establecer %1 a %2,
3120006,Establecer Tipo de Bloque,Establecer %1 a %2,
3120007,Establecer Tipo de Objeto,Establecer %1 a %2,
3120008,Establecer Criatura,Establecer %1 a %2,
3120009,Establecer Tipo de Criatura,Establecer %1 a %2,
3120010,Establecer Cadena,Establecer %1 a %2,
3120011,Establecer Tipo de Efecto Especial,Establecer %1 a %2,
3130001,Reproducir Efecto Especial en la ubicación,"Reproducir %2 en %1, tamaño %3",
3130002,Reproducir Efecto Especial en el jugador,"Reproducir %2 en %1, tamaño %3",
3130003,Reproducir Efecto Especial en criaturas,"Reproducir %2 en %1, tamaño %3",
3130004,Reproducir Efecto Especial en proyectiles,"Reproducir %2 en %1, tamaño %3",
3130005,Eliminar los Efectos Especiales en ubicaciones,Eliminar %2 en %1,
3130006,Eliminar los Efectos Especiales en jugadores,Eliminar %2 en %1,
3130007,Eliminar los Efectos Especiales en criaturas,Eliminar %2 en %1,
3130008,Eliminar los Efectos Especiales en proyectiles,Eliminar %2 en %1,
3130009,Establecer el tamaño de los efectos especiales de la ubicación,Establecer %2 tamaño en %1 a %3,
3130010,Establecer el tamaño de los efectos especiales del jugador,Establecer %2 tamaño en %1 a %3,
3130011,Establecer el tamaño de los efectos especiales de las criaturas,Establecer %2 tamaño en %1 a %3,
3130012,Establecer el tamaño de los efectos especiales de los proyectiles,Establecer %2 tamaño en %1 a %3,
3130013,Reproducir Efecto Especial en botín,"Reproducir %2 en %1, tamaño %3",
3130014,Eliminar efectos especiales en botín,Eliminar %2 en %1,
3130015,Reproducir Efecto Especial en el objeto en las manos del jugador,"Reproducir %2 en objeto en mano %1, el tamaño es %3",
3130016,Eliminar los efectos especiales en los objetos en las manos del jugador,Eliminar %2 de los objetos portables en %1,
3130017,Reproducir Efecto Especial en tipos de objeto del jugador,"Reproducir %3 a todos %2 sostenidos por %1, tamaño %4",
3130018,Eliminar los efectos especiales en los objetos en la Barra Rápida del jugador,Eliminar todo %3 de %2 en la Barra rápida %1,
3140012,Reproducir Efectos de Sonido en jugadores,"Hacer %1 escena %2, el volumen es %3, el tono es %4, bucle %5",
3140013,Reproducir Efectos de Sonido en criaturas,"Hacer %1 escena %2, el volumen es %3, el tono es %4, bucle %5",
3140014,Reproducir Efectos de Sonido en la ubicación,"Reproducir escena %2 en %1, el volumen es %3, el tono es %4, bucle %5",
3140015,Apagar Efectos de Sonido de jugadores,Cerrar %2 reproducido en %1,
3140016,Apagar Efectos de Sonido de criaturas,Cerrar %2 reproducido en %1,
3140017,Apagar Efectos de Sonido de ubicaciones,Cerrar %2 reproducido en %1,
3140018,Reproducir Efecto de Sonido para el grupo de jugadores,"Reproducir interfaz %2 en %1, el volumen es %3, el tono es %4, bucle %5",
3140019,Reproducir Efecto de Sonido de interfaz para el jugador,"Reproducir interfaz %2 en %1, el volumen es %3, el tono es %4, bucle %5",
3140020,Apagar Efectos de Sonido para Interfaz de grupo de jugadores,Cerrar la interfaz en reproducción actual %2 en %1,
3140021,Apagar Efectos de Sonido de interfaz del jugador,Cerrar la interfaz en reproducción actual %2 en %1,
3140022,Reproducir la música de la interfaz al jugador,"Reproducir interfaz %2 en %1, el volumen es %3, bucle %4","El sonido reproducido por este evento está controlado por el interruptor de ""Efecto de sonido"" que define el jugador, y el sonido no se puede escuchar después de desactivar el ""Efecto de Sonido""."
3140023,Pausar/continuar la música de interfaz del jugador,Música de %1%2 reproducida en la interfaz,
3150001,Ejecutar el script,Ejecutar el script %1,
3160001,Reproducir Anuncio (Viejo),"Reproducir anuncio a %1, establecer el nombre como %2 y ejecutar %3 (viejo)",
3160002,Abrir Tienda de Desarrollador (Viejo),Hacer que %1 abra la Tienda de Desarrollador (se activa solo al presionar y soltar el botón),
3160003,Visualizar Ventana de Compra de Objetos,"Mostrar ventana de compra %2 para %1, el texto de recomendación es %3",
3160004,Reproducir Video,Abrir %2 para %1 y reproducir el video automáticamente,
3160005,Reproducir Anuncio,"Reproducir anuncio a %1, establecer el nombre como %2 y ejecutar %3 (se activa solo al presionar y soltar el botón)",
3160006,Abrir Tienda de Desarrollador,Abrir Tienda de Desarrollador para %1,
3160007,Abrir la página especificada en la Tienda de Desarrollador,"Abrir Tienda de Desarrollador %2 para %1, nombre de tienda %3",
3160008,Abrir página de detalles de objeto,Abrir página de detalles %2 para %1 (se activa solo al presionar y soltar el botón),
3160009,Abrir página de detalles de objeto de apariencia,Abrir página de detalles %2 para %1 (se activa solo al presionar y soltar el botón),
3160010,Visualizar Ventana de Compra de Apariencias,"Mostrar ventana de compra %2 para %1, el texto de recomendación es %3",
3160011,Abrir Página de Apariencia en Tienda de Desarrollador,Abrir Página de Apariencias de Tienda de Desarrollador para %1 (se activa solo al presionar y soltar el botón),
3161001,Establecer estado de objetivo de curso,Establecer el estado de terminación de tarea Nro.%1 a %2,
3161002,Visualizar Área de Objetivo de Curso,Establecer la región objetivo de tarea a %1,
3170001,Crear Información de Visualización sobre la ubicación,Crear %2 en %1,
3170002,Crear Información de Visualización sobre el jugador,"Crear %2 en %1, desviación %4 a %3",
3170003,Crear Información de Visualización sobre la Criatura,"Crear %2 en %1, desviación %4 a %3",
3170004,Crear Información de Visualización sobre el Proyectil,"Crear %2 en %1, desviación %4 a %3",
3170005,Eliminar Información de Visualización sobre ubicaciones,Eliminar %3 con ID de %2 en %1,
3170006,Eliminar Información de Visualización sobre jugadores,Eliminar %3 con ID de %2 en %1,
3170007,Eliminar Información de Visualización sobre criaturas,Eliminar %3 con ID de %2 en %1,
3170008,Eliminar Información de Visualización sobre proyectiles,Eliminar %3 con ID de %2 en %1,
3170009,Crear Información de Visualización plana sobre la ubicación,"Crear %2 en %1, desviación %3 al eje X, %4 al eje Y",
3170010,Crear Información de Visualización plana sobre el Jugador,"Crear %2 en %1, desviación %3 al eje X, %4 al eje Y",
3170011,Crear Información de Visualización plana sobre la Criatura,"Crear %2 en %1, desviación %3 al eje X, %4 al eje Y",
3170012,Crear Información de Visualización plana sobre el Proyectil,"Crear %2 en %1, desviación %3 al eje X, %4 al eje Y",
3180001,Añadir cualquier valor a cualquier grupo,Agregar %2 a %1,"1. Agregar ubicación: insertar un valor al final.
2. Al utilizar esta acción para agregar valores a tipos de variables tales como Grupos de Ubicación, Grupos de Región, Grupos de Criatura, Grupos de Jugadores, Grupos de Temporizador, el mismo valor no se puede agregar repetidamente.
3. Tipos de variables como Grupos Numéricos, Grupos de Cadenas, Grupos Booleanos, Grupos de Tipo de Bloque, Grupos de Tipo de Objeto, Grupos de Tipo de Criatura, Grupos de Tipo de Efecto Especial, se pueden agregar repetidamente con el mismo valor."
3180002,Establecer el valor del número especificado a nulo en cualquier grupo,Establecer el valor con ID %2 a nulo en %1,"Si se define en un valor nulo, la ubicación será ocupada. Por ejemplo, a = {1，2，3}, si 1 se define como valor nulo, entonces a = {nil，2，3}."
3180003,Establecer cualquier valor a nulo en cualquier grupo,Establecer %2 a nulo en %1,"La limpieza de coincidencia de contenido definirá todos los valores iguales como valores nulos. Por ejemplo, a = {1,1,2,3}, si 1 se define como valor nulo, entonces será a = {nil，nil，2,3}."
3180004,Vaciar cualquier grupo,Vaciar %1,Eliminar todos los valores del grupo
3180005,Insertar cualquier valor en cualquier grupo,Insertar %3 en ubicación %2 de %1,"Insertar adelante afectará la secuencia. Por ejemplo, si se inserta 5 en a = {1、2、3、4} en la segunda ubicación, entonces será a = {1、5、2、3、4}."
3180006,Eliminar el valor del número especificado en cualquier grupo,Eliminar el valor con ID %2 de %1,"Eliminar un valor afectará la ordenación, y avanzará el valor siguiente. Por ejemplo, luego de eliminar 2, a = {1、2、3、4} se convertirá en a ={1、3、4}."
3180007,Eliminar cualquier valor de cualquier grupo,Eliminar %2 en %1,"Limpieza de coincidencia de contenido. Por ejemplo, si se borra 1 en a = {1,1,2,3}, se eliminarán todos los 1. Se convertirá en a = {2,3}."
3180008,Vaciar los valores nulos de cualquier grupo,Vaciar el valor nulo de %1,"Trasladar automáticamente al eliminar el valor vacío. Por ejemplo, luego de eliminar, a = {1、nil、2、nil、nil、3} se convierte en a ={1、2、3}."
