ID,名字,描述,追踪
1302,Capacete de tungstênio,"Use tungstênio, gravidade de Horas e couro para fazer um #L#cfa7a0fcapacete de diamante#n@1",Fazer #cfa7a0fcapacete de diamante
1303,Armadura de cobre,Use latão e couro para fazer uma #L#cfa7a0farmadura de cobre#n@1,Fazer #cfa7a0farmadura de cobre
1304,Armadura de  Mithril,"Usar  Mithril, Llatão e couro para fazer #L#cfa7a0farmadura de Mithril#n@1",Fazer #cfa7a0farmadura de Mithril
1305,Armadura de titânio,"Usar Mithril, titânio e couro para fazer uma #L#cfa7a0farmadura de titânio#n@1",Fazer #cfa7a0farmadura de titânio
1306,Armadura de ouro de tungstênio,"Usar douro de tungstênio, gravidade de Horas e couro para fazer #L#cfa7a0farmadura ouro de tungstênio#n@1",Fazer #cfa7a0farmadura de ouro de tungstênio
1307,Perneiras de cobre,Usar latão e couro para fazer #L#cfa7a0fperneiras de cobre@#n@1,Fazer #cfa7a0fperneiras de cobre
1308,Perneiras de Mithril,"Usar Mithril, latão e couro para fazer #L#cfa7a0fperneiras de Mithril#n@1",Fazer #cfa7a0fperneiras de Mithril
1309,Perneiras de titânio,"Usar Mithril, titânio e couro para fazer #L#cfa7a0fperneiras de titânio#n@1",Fazer #cfa7a0fperneiras de titânio
1310,Diamante de Cobre,"Use diamantes, lingotes de ouro e couro para fazer #L#cfa7a0f Diamante Greave #n@1",Fazer #cfa7a0fGreave de Diamante
1311,Sapatos de Cobre,Usar latão e couro para fazer #L#cfa7a0fsapatos de cobre#n@1,Fazer #cfa7a0fsapatos de cobre
1312,Sapatos de Mithril,"Usar Mithril, latão e couro para fazer #L#cfa7a0fsapatos de Mithril#n@1",Fazer #cfa7a0fsapatos de Mithril
1313,Sapatos de titânio,"Usar Mithril, titânio e couro para fazer #L#cfa7a0fsapatos de titânio#n@1",Fazer #cfa7a0fsapatos de titânio
1314,Sapatos de ouro de tungstênio,"Usar ouro de tungstênio, gravidade de Horas e couro para fazer #L#cfa7a0fsapatos de ouro de tungstênio#n@1",Fazer #cfa7a0fsapatos de ouro de tungstênio
1315,Mestre da Defesa,Obtenha o título automaticamente após completar as tarefas anteriores,Complete #cfa7a0fSerie de Conquista de Criacao de Defesa
1316,Colecionador de Guerra,Obtenha o título automaticamente após completar as tarefas anteriores,#cfa7a0f Conquistas da série de armas e armaduras completas
1317,Lava Caçador Gigante,Derrote o gigante de lava nas Flamas @1,Derrote o gigante #cfa7a0fLava
1318,Caçador Arqueiro Enxofre,Derrote o Arqueiro Enxofre nas Flamas @1,Derrote o #cfa7a0fArqueiro de Enxofre
1319,Flamas Terminador,Obtenha o título automaticamente após completar as tarefas anteriores,Completar a conquista da série #cfa7a0fDerrotando Criatura de Flamas
1320,Cobre I,Fundir 10 #L#cfa7a0fcobres#n@1,Fundir #cfa7a0fcobre
1321,Cobre II,Fundir 100 #L#cfa7a0fcobres#n@1,Fundido #cfa7a0fcobre
1322,Cobre III,Fundir 300 #L#cfa7a0fcobres#n@1,Fundido #cfa7a0fcobre
1323,Liga de titânio I,Fundir 10 #L#cfa7a0fligas de titânio#n@1,Fundir #cfa7a0fliga de titânio
1324,Liga de titânio II,Fundir 100 #L#cfa7a0fligas de titânio#n@1,Fundido #cfa7a0fliga de titânio
1325,Liga de titânio III,Fundir 300 #L#cfa7a0fligas de titânio#n@1,Fundido #cfa7a0fliga de titânio
1326,Minério Rúnico de Ataque,Use uma Picareta de Cobre para destruir o Minério Rúnico de Ataque para obter a #L#cfa7a0fPedra Rúnica de Ataque#n@1,Coletar #cfa7a0fMinério Rúnico de Ataque
1327,Minério de runa de defesa,Use uma Picareta de Cobre para destruir o Minério Rúnico de Defesa para obter a #L#cfa7a0fPedra Rúnica de Defesa#n@1,Coletar #cfa7a0fMinério Runa de Defesa
1328,Minério Rúnico de Eficiência,Use uma Picareta de Cobre para destruir o Minério Rúnico de Eficiência para obter a #L#cfa7a0fPedra Rúnica de Eficiência#n@1,Coletar #cfa7a0fMinério Rúnico de Eficiência
1329,Senhor Matador de Dragões,Convocar e derrotar o Dragão Negro de Magma @1,Derrote #cfa7a0fDragão de Magma Negro
1330,Herói Matador de Dragão,Convocar e derrotar o Dragão Negro do Caos @ 1,Derrote #cfa7a0fDragão do Caos Negro
1331,Lança de Pedra Antiga,Usar pedras e galhos para fazer #L#cfa7a0fLança de pedra#n@1,Fazer #cfa7a0fLança de Pedra
1332,Mestre Artesão,Usar cristais de criação para atualizar a mesa de artesanato para #L#cfa7a0fmesa de artesanato completa#n@1,Atualizar #cfa7a0fmesa de artesanato completa
1333,Especialista em construção,Usar Madeira para fazer Tábuas de Madeira e coloque-as no chão@1,Fazer e colocar #cfa7a0fTábuas de Madeira
1334,Estilingue,"Usar couro, galjho e fio de seda para fazer um  #L#cfa7a0festilingue#n@1",Fazer #cfa7a0fEstilingue
1335,Aventura Floresta Tropical!,Encontre a floresta tropical e colete as árvores brilhantes da floresta tropical para obter fragmentos do #L#cfa7a0f Rainforest Core #n@1,Pegar #cfa7a0fFragmento do Nuclero da Floresta Tropical
1336,Olho da Floresta Tropical,Usar cobre e fragmento núcleo floresta tropical para sintetizar o #L#cfa7a0fOlho da Floresta Tropical#n@1,Fazer #cfa7a0fOlhos da Floresta Tropical
1337,Quetzalcoatl,"Derrote o Quetzalcoatl no templo@1#r (use os olhos da floresta tropical na estátua quebrada para invocar o templo da floresta tropical, Quetzalcoatl está nas profundezas do templo)",Derrotar #cfa7a0fQuetzalcoatl
1338,Semente Sagrada,Derrote o Quetzalcoatl no templo para obter a #L#cfa7a0f Semente Sagrada #n@1,Pegar a #cfa7a0fSemente da Arvore Sagrada
1339,Pedra da Ressurreição,"Usar rochas para fazer,  e colocar #L#cfa7a0fEstátua de pedr #n@1",Colocar #cfa7a0fEstátua de pedra
1340,@Null@,@Null@,@Null@
1341,@Null@,@Null@,@Null@
1342,Semente de milho,Usar milho para fazer um #L#cfa7a0fsemente de milho#n@1.,Fazer #cfa7a0fsemente de milho
