ID,名称,描述,说明
250002,Timer casuale nel gruppo timer,Timer casuale in%1,
260001,Il tipo di effetto con il numero specificato nel gruppo di tipi di effetto,Tipo di effetto numerato%2 in%1,
260002,Tipi di effetti casuali nel gruppo di tipi di effetti,Tipo di effetto casuale in%1,
270004,Icona per il tipo di elemento,Icona per%1,
270005,Icona biologica,Icona per%1,
270006,Icona del tipo di creatura,Icona per%1,
270007,Icona di stato,Icona per%1,
270008,Icona del tipo di blocco,Icona per%1,
270009,Icona del personaggio attuale del giocatore,Icona per il ruolo corrente%1,
270010,Ottenere l'icona della barra di scelta rapida del giocatore,%1 icona della barra di scelta rapida per%2,
280001,Tipo di lancio casuale,Tipo di lancio casuale,
290001,Suono casuale,Suono casuale,
300001,La posizione ottenuta dal server,La posizione ottenuta dal server,
300002,Area acquisita dal server,Area acquisita dal server,
300003,Il valore ottenuto dal server,Il valore ottenuto dal server,
300004,La stringa ottenuta dal server,La stringa ottenuta dal server,
300005,Valore booleano ottenuto dal server,Valore booleano ottenuto dal server,
300006,Giocatore acquisito dal server,Giocatore acquisito dal server,
300007,Tipo di blocco prelevato dal server,Tipo di blocco prelevato dal server,
300008,Il tipo di elemento ottenuto dal server,Il tipo di elemento ottenuto dal server,
300009,Creature acquisite dal server,Creature acquisite dal server,
30001,Tempo di gioco attuale,Tempo di gioco attuale,
300010,Il tipo di creatura ottenuto dal server,Il tipo di creatura ottenuto dal server,
300011,Timer scaricato dal server,Timer scaricato dal server,
300012,Il tipo di effetto ottenuto dal server,Il tipo di effetto ottenuto dal server,
300013,Classifica Ottieni classifiche,Classifica Ottieni classifiche,
300014,Il nome (chiave) ottenuto dal server,Ottenere i nomi degli indici dei server e delle classifiche (chiavi),
300015,Player (chiave) acquisito dal server,Ottieni giocatori indicizzati al server e alla classifica (chiave),
30002,Squadre con classifiche specificate,Squadre classificate%1,
30003,Gioco attuale Gravity Multiples,Gioco attuale Gravity,
3010001,Imposta la modalità meteo globale,Imposta la modalità meteo globale a%1,
3010002,Imposta il tempo,Imposta il tempo di gioco a%1,
3010003,Imposta la gravità,Imposta la gravità a%1,
3010004,Imposta il gioco per unirti a metà,Imposta metà partita a%1,
3010005,Invia trasmissione,Invia trasmissione%1,
3010006,Invia la trasmissione e attendi,Invia la trasmissione%1 e aspetta,
3010007,Imposta la velocità del lasso di tempo,Imposta la velocità del tempo di gioco a%1x,
3010008,Imposta la mappa dello skybox,Imposta%1 a%2,"1. L'impostazione di una mappa del cielo causerà il fallimento di stelle e nuvole
2. L'impostazione della mappa del cielo invaliderà il colore della parte superiore, della vita e della parte inferiore della scatola del cielo."
3010009,Imposta il colore skybox,Imposta%1%2 a%3,
3010010,Imposta parametri skybox,Imposta%1%2 a%3,
3010011,Invia le trasmissioni del server a tutte le sale server cloud,Invia le trasmissioni del server%1 a tutte le stanze del server cloud,"1. Avrà effetto anche se eseguito da una singola macchina, ma avrà effetto solo localmente e non verrà inviato alla sala di servizio cloud.
2. Isolamento: il debug del servizio cloud verrà inviato solo a te stesso. Se è necessario trasmettere al servizio cloud pubblico, è necessario eseguirlo nella sala di servizio del cloud pubblico
3. Limite: solo una trasmissione può essere inviata ogni 15 secondi per stanza"
3010012,Imposta modello skybox,Imposta lo skybox attuale a%1,
3010013,Set Terreno Gruppo Meteo,Imposta il meteo per%1 a%2,
3010014,Imposta l'interruttore skybox,Imposta%1%2 a%3,
3020001,Esegui trigger,"Esegui%1, controlla se la condizione è%2, esegui l 'azione",
3020002,Attivatore ad anello,"Da%1 a%2, esegui%3",
3020003,Cambia stato trigger,Cambia lo stato di%1 in%2,
3020004,Cambia lo stato del gruppo trigger,Cambia lo stato di%1 in%2,
3040001,Creare un blocco,"Crea%2 a%1, di fronte a%3",
3040002,Elimina blocco,Elimina blocco su%1,
3040003,Sostituire i blocchi,"Sostituisci il quadrato su%1 con%2, di fronte a%3",
3040004,Imposta lo stato dell'interruttore di blocco,Imposta lo stato dell 'interruttore di blocco di%1 a%2,
3040005,Imposta autorizzazioni di blocco,Imposta%2 di%1 a%3,
3040006,Riempi l'area con i quadrati,"Riempi%2 con%1, di fronte a%3",
3040007,Cancella le piazze nell'area,Cancella%2 in%1,
3040008,Copia i blocchi nell'area nel punto specificato,"Copia i quadrati all 'interno di%1 e mettili a%2, verso%3",
3040009,Blocco di sostituzione dell'area,"Sostituisci%2 in%1 con%3, verso%4",
3040010,Cubo di distruzione,Rompi i quadrati su%1,
3040011,Crea quadrati di colore,"Crea%2 a%1, orientamento%3, colore%4 (solo i quadrati colorati sono validi)",
3040012,Blocca azione di gioco,"Crea quadrati su%1 play%2, play mode%3",
3040013,Sostituisci i quadrati di colore,Sostituisci%2 su%1 con l 'orientamento%3 e il colore%4 (solo i quadrati colorati sono validi),
3040014,Cancella tutti i quadrati nell'area,Cancella tutti i quadrati in%1,
3040015,Blocchi del tipo specificato nell'area danneggiata,Distruggi%2 in%1,
3040016,Distruggi tutte le piazze nell'area,Distruggi tutti i quadrati in%1,
3040017,Sostituisci tutti i quadrati nell'area,"Sostituisci tutti i quadrati in%1 con%2, verso%3",
3040018,Posiziona i progetti,"Posiziona%2 su%1, ruota%3, specchio%4, area del progetto completamente coperta%5",
3050001,Sconfiggi il giocatore,Sconfitta%1,
3050002,Resurrezione del giocatore al punto designato,Ripristina%1 a%2,
3050003,Imposta i punti di resurrezione del giocatore,Imposta il punto di resurrezione per%1 a%2,
3050004,Imposta le proprietà del giocatore,Imposta%2 di%1 a%3,
3050005,Dà gli effetti di stato del giocatore,"Dà%1%2 effetto, dura per sempre per%3, dura per%4 secondi",
3050006,Rimuovere l'effetto stato giocatore,Rimuovi l 'effetto%2 da%1,
3050007,Imposta i permessi dei giocatori,Imposta%2 di%1 a%3,
3050008,Rimuovi giocatore,Rimuovi%1 da questo gioco,
3050009,I giocatori si uniscono alla modalità spettatore,Aggiungi%1 alla modalità spettatore,
3050010,Crea la squadra dei giocatori,Imposta la squadra di%1 a%2,
3050011,Imposta la posizione del giocatore,Invia%1 a%2,
3050012,Imposta l'orientamento del giocatore,Imposta l 'orientamento di%1 a%2,
3050013,Imposta l'angolo della telecamera del giocatore,"Imposta l 'angolo della telecamera di%1 alle coordinate mondiali%2 gradi in orizzontale,%3 gradi in verticale",
3050014,Aggiungi oggetti allo zaino del giocatore,Aggiungi%1%2 a%3 zaini,
3050016,Scarta gli oggetti dello zaino del giocatore,Scarta%2%3 su%1,
3050017,Distruggi gli oggetti dello zaino del giocatore,Distruggi%2%3 su%1,
3050018,Giocatore che guida il veicolo,"Cavalcata%1 su%2, posizione numero%3",
3050019,Il giocatore lascia il veicolo,Fai in modo che%1 lasci il veicolo attuale,
3050020,Imposta la prospettiva del giocatore,"Imposta l 'angolo di visuale di%1 a%2, blocca%3",
3050021,Il giocatore controlla il veicolo in avanti,Fai avanzare il veicolo%1 automaticamente,
3050022,Percorso automatico del giocatore,"Fa sì che%1 tenti il percorso automatico a%2, operabile%3","Questo evento ha un limite di distanza, oltre un certo intervallo (circa 32 quadrati) causerà il mancato fuoco"
3050023,Il giocatore vince,Fai in modo che%1 vinca la partita,
3050024,Il giocatore riproduce emoticon animate,Fai giocare%2%1,Intervallo del valore di input del parametro di espressione dell'animazione 1-20 Azione del carattere 1-10 Azione generale 11-20
3050025,Mostra il testo della finestra della baia al giocatore,Mostra il testo della finestra della baia%2 per%1,
3050026,I giocatori usano gli oggetti della barra di scelta rapida,Usa la barra di scelta rapida%1 per selezionare gli elementi,
3050027,Mostra le informazioni della chat box ai giocatori,Mostra il messaggio della casella di chat%2 a%1,
3050028,Gli oggetti giocatore designati non possono essere scartati,Imposta%2 di%1 per non essere scartato come%3,
3050029,Gli oggetti giocatore designati non possono essere lasciati cadere,Imposta%2 di%1 a non scendere a%3,
3050030,Fai muovere il giocatore,"Sposta%1 verso%2, velocità%3",
3050031,Effetto status giocatore sostitutivo,Sostituisci%2 su%1 con%3 per%4 per sempre per%5 secondi,
3050032,Equipaggia il giocatore,Metti%1 su%2 nello zaino,
3050033,Fai togliere al giocatore la sua attrezzatura,Fai in modo che%1 rimuova l 'attrezzatura di%2 nello zaino,
3050034,Crea l'equipaggiamento del giocatore,Crea la barra degli ingranaggi da%1 a%2,
3050035,Distruggi l'equipaggiamento del giocatore,Distruggi l'attrezzatura in%1%2,
3050036,Imposta l'aspetto del giocatore,Imposta l 'aspetto di%1 a%2,
3050037,Ripristina l'aspetto del giocatore,Ripristina%1 all 'aspetto iniziale,
3050040,Fai in modo che il giocatore causi danni al giocatore,Fa sì che%1 infligga%3%4 danni a%2,"1. La fonte del danno che può essere ottenuta è il giocatore e verrà visualizzata la parola danno
2. Il danno da mischia, il danno a lungo raggio, il danno da esplosione aggiungeranno 5 valori di danno per impostazione predefinita e il valore del danno finale sarà calcolato in base alla difesa
3. L'evento corrispondente verrà attivato (ad esempio, il giocatore infligge danni, il giocatore subisce danni), ma non attiverà l'attacco del giocatore, la vita dell'attacco e altri eventi"
3050041,Fa sì che il giocatore infligga danni alle creature,Fa sì che%1 infligga%3%4 danni a%2,"1. La fonte del danno che può essere ottenuta è il giocatore e verrà visualizzata la parola danno
2. Il danno da mischia, il danno a lungo raggio, il danno da esplosione aggiungeranno 5 valori di danno per impostazione predefinita e il valore del danno finale sarà calcolato in base alla difesa
3. L'evento corrispondente verrà attivato (ad esempio, il giocatore infligge danni, il giocatore subisce danni), ma non attiverà l'attacco del giocatore, la vita dell'attacco e altri eventi"
3050042,Fa sì che il giocatore danneggi i bersagli nell'area,Fa sì che%1 infligga%3%4 danni a tutti i bersagli in%2,"1. Infliggi danni a tutti (incluso te stesso), puoi ottenere la fonte del danno come giocatore e verrà visualizzata la parola danno
2. Il danno da mischia, il danno a lungo raggio, il danno da esplosione aggiungeranno 5 valori di danno per impostazione predefinita e il valore del danno finale sarà calcolato in base alla difesa
3. Attiverà gli eventi corrispondenti (come danno al giocatore, danno al giocatore, danno alla creatura, ecc.), ma non attiverà l'attacco del giocatore, l'evento medio della vita dell'attacco"
3050043,Imposta il nome del giocatore,Imposta il nome di%1 a%2,
3050044,Imposta come si muove il giocatore,Imposta%1 per spostarsi con%2,"Dopo che il personaggio atterra, lo stato di volo verrà annullato e l'azione deve essere attivata di nuovo."
3050045,Il giocatore esce dalla modalità spettatore,Togli%1 dalla modalità spettatore,
3050046,Imposta l'immunità del giocatore al tipo di danno,Imposta%1 immune%2,
3050047,Rimuovi il tipo di danno immunitario del giocatore,Rimuovi%1 Immunità%2,
3050048,Agitare la fotocamera del giocatore,Agita%1 fotocamera%2 secondi a intensità%3,
3050049,Ferma il movimento della fotocamera del giocatore,Ferma%1 movimento della fotocamera,
3050050,Imposta gli oggetti del giocatore,"Imposta%1%2 elementi a%3, quantità a%4",
3050051,Rimuovi gli oggetti del giocatore,Rimuovi%3 elementi da%1%2,
3050052,Invia una domanda di amicizia nella stanza,Fai in modo che%1 invii una richiesta di amicizia a%2 nella stanza,
3050053,Svuota la libreria degli oggetti del giocatore,Cancella tutto%2 di%1,
3050054,Oggetti del giocatore mobile,Sposta%1 da%2%3 a%4,
3050055,Scambia gli oggetti del giocatore,Scambia%2 a%3 su%1,
3050056,Rimuovere tutti gli effetti di stato sul giocatore,Cancella tutti gli effetti di stato su%1,
3050057,Rimuove tutti gli effetti di stato negativo dal giocatore,Cancella tutti gli effetti di stato negativi su%1,
3050058,Cambia l'angolo del giocatore,Cambia l 'orientamento di%1 in%2,
3050059,Petti aperti nel mondo al giocatore,Apri la casella di%2 per%1 (intervallo valido circa 60 quadrati),
3050060,Apri il tavolo dell'artigiano al giocatore,Apri la scrivania dell 'artigiano per%1,
3050061,Classifiche aperte per i giocatori,Mostra%2 per%1,
3050062,Nascondi le classifiche ai giocatori,Nascondi classifica per%1,
3050063,Il telefono del giocatore vibra,"Imposta%1 durata della vibrazione del telefono%2 millisecondi, intensità%3",
3050064,Imposta il colore del filtro del lettore,Imposta il colore del filtro da%1 a%2,
3050065,Imposta i parametri del filtro del lettore,Imposta%1 filtro%2 a%3,
3050066,Teletrasporta il giocatore sulla mappa designata,Invia%1 alla mappa con ID mappa%2,Ogni giocatore può attivarsi solo una volta ogni 30 secondi
3050067,Teletrasporta il giocatore nella stanza designata,Invia%1 alla mappa con l 'ID della stanza%2,Ogni giocatore può attivarsi solo una volta ogni 30 secondi
3050068,Teletrasporta il gruppo di giocatori in un'altra stanza,Trasferisci%1 in un 'altra stanza sulla mappa attuale,
3050069,Sposta la telecamera,"Crea%1%2%3, anima%4, durata%5 secondi",
3050070,Ruota la fotocamera,"Crea%1%2%3, anima%4, durata%5 secondi",
3050071,Imposta i permessi della telecamera,Imposta%1 della fotocamera%2 a%3,
3050072,Imposta la modalità di rotazione della fotocamera,Imposta la modalità di rotazione della fotocamera da%1 a%2,
3050073,Montare la fotocamera sull'oggetto,Monta la fotocamera di%1 su%2,
3050074,Montare la fotocamera nella posizione,Monta la fotocamera di%1 su%2,
3050075,Ripristina le proprietà della fotocamera,Ripristina le proprietà della fotocamera per%1,
3050076,Set color style for player filter,Set the color style of %1’s filter to %2,
3050077,Imposta il modello di filtro del giocatore,Imposta il modello di filtro%1 a%2,
3050078,Teletrasporta il giocatore al tipo di stanza specificato,Trasferimento%1 alla stanza di tipo%2,"1. Ogni giocatore può innescare solo una volta ogni 30 secondi
2. Se al momento non è possibile accedere a una stanza, verrà creata una nuova stanza"
3050080,Trasporta il giocatore alla mappa specificata e al tipo di stanza specificato,Invia%1 alla stanza con ID mappa%2 e digita%3,"1. Ogni giocatore può innescare solo una volta ogni 30 secondi
2. Se al momento non c'è una stanza accessibile, verrà creata una nuova stanza"
3050081,Mostra la finestra pop-up dell'invito dell'amico al giocatore,Mostra l 'invito degli amici per%1,
3060001,Aggiungi giocatore al gruppo di giocatori,Aggiungi%1 a%2,
3060002,Rimuovere un giocatore da un gruppo di giocatori,Rimuovi%1 da%2,
3060003,Chiaro gruppo di giocatori,Cancella%1,
3060004,Esegui trigger sui gruppi di giocatori,Esegui%2 su ogni giocatore in%1 e controlla la condizione di attivazione per%3,
3060005,Mostra le informazioni della chat box per i gruppi di giocatori,Mostra il messaggio della casella di chat%2 ad ogni giocatore in%1,
3060006,Mostra il testo della finestra della baia al gruppo di giocatori,Mostra il testo della finestra della baia%2 ad ogni giocatore in%1,
3070001,Creare una creatura,"Crea%2%3 in%1, il campo appartiene a%4",
3070003,Sconfiggi le creature,Sconfitta%1,
3070004,Elimina creatura,Elimina%1,
3070005,Sconfiggi tipo di creatura,Sconfitta%1,
3070006,Cancellare il tipo biologico,Elimina%1,
3070007,Imposta le proprietà biologiche,Imposta la proprietà%2 di%1 a%3,
3070008,Imposta il tipo di danno biologico,Imposta il tipo di danno di%1 a%2,
3070009,Imposta il tipo di danno immunitario biologico,Imposta%1 immune%2,
3070010,Impostare i permessi biologici,Imposta%2 di%1 a%3,
3070011,Fai giocare le creature alle espressioni animate,Fai giocare%1%2,Intervallo del valore di input del parametro di espressione dell'animazione 1-20 Azione del carattere 1-10 Azione generale 11-20
3070012,Dà effetti di stato biologico,Dà%1%2 effetto,
3070013,Effetto dello stato di rimozione biologica,Rimuovi l 'effetto%2 da%1,
3070014,Imposta l'angolo bio-orientato,Imposta l 'orientamento di%1 a%2 gradi,
3070015,Impostare la posizione biologica,Invia%1 a%2,
3070016,Percorso biologico automatico,%1 tenta di trovare automaticamente la strada per%2,"Questo evento ha un limite di distanza, oltre un certo intervallo (circa 32 quadrati) causerà il mancato fuoco"
3070017,Fai muovere le creature,Sposta%1 verso%2 con velocità%3,
3070018,Imposta l'aspetto biologico,Imposta l 'aspetto di%1 a%2,
3070019,Ripristinare l'aspetto biologico,Ripristina%1 all 'aspetto originale,
3070022,Fa sì che le creature causino danni al giocatore,Fa sì che%1 infligga%3%4 danni a%2,"1. La fonte del danno può essere ottenuta come creatura e verrà visualizzata la parola danno
2. Il valore del danno finale sarà calcolato in base alla difesa
3. Attiverà gli eventi corrispondenti (come danni alle creature, danni alle creature, ecc.), ma non attiverà l'attacco delle creature, la vita d'attacco e altri eventi"
3070023,Causa danni alle creature,Fa sì che%1 infligga%3%4 danni a%2,"1. La fonte del danno può essere ottenuta come creatura e verrà visualizzata la parola danno
2. Il valore del danno finale sarà calcolato in base alla difesa
3. Attiverà gli eventi corrispondenti (come danni alle creature, danni alle creature, ecc.), ma non attiverà l'attacco delle creature, la vita d'attacco e altri eventi"
3070024,Fai in modo che le creature danneggino i bersagli nell'area,Fa sì che%1 infligga%3%4 danni ai bersagli entro%2,"1. Se causi danni a tutti (incluso te stesso), puoi ottenere la fonte del danno come creatura e verrà visualizzata la parola danno
2. Il valore del danno finale sarà calcolato in base alla difesa
3. Attiverà gli eventi corrispondenti (come danni alle creature, danni alle creature, ecc.), ma non attiverà l'attacco delle creature, la vita d'attacco e altri eventi"
3070025,Creatura di ricambio,"Sostituisci%1 con%2, conserva i punti salute in percentuale come%3","1. Conserva le informazioni grafiche della creatura dopo la sostituzione
2. La squadra delle creature rimane invariata dopo la sostituzione
3. Cambieranno anche le variabili biologiche, ad esempio: un organismo viene memorizzato nella variabile prima della sostituzione e, dopo averlo sostituito con un organismo B, il valore memorizzato nella variabile cambia da un organismo A a un organismo B (solo le variabili biologiche sono interessate, non le variabili di tipo biologico)"
3070026,Creare una squadra biologica,Imposta la squadra di%1 a%2,
3070027,Rimuovere il tipo di danno immunitario biologico,Rimuovi%1 Immunità%2,
3070028,Rimuove tutti gli effetti di stato dalla creatura,Rimuovi tutti gli effetti di stato su%1,
3070029,Rimuove tutti gli effetti di stato negativo dalla creatura,Rimuove tutti gli effetti di stato negativi su%1,
3080001,Aggiungi creatura al gruppo bio,Aggiungi%1 per specificare%2,
3080002,Rimuovere un organismo da un bioma,Rimuovi%1 da%2,
3080003,Svuota il bioma,Cancella%1,
3080004,Esegui trigger sul bioma,"Esegui%2 su ogni creatura in%1, controllando la condizione di innesco%3",
3100001,Crea elementi nella scatola di immagazzinaggio,Crea%1%2 per specificare la casella di archiviazione%3,
3100002,Elimina oggetti di scena nella scatola di immagazzinaggio,Elimina%2%3 dalla casella di memoria specificata%1,
3100003,Oggetti di scena per lo svuotamento della scatola di immagazzinaggio,Svuota tutti gli elementi nella casella di memoria%1 specificata,
3100004,Creare un tiro,"Crea%2 a%1 specificato, avvia a%3",
3100005,Crea i tiri del giocatore,"Crea%3 appartenente a%2 a%1 specificato, avvia a%4",
3100006,Elimina i lanci,Elimina%1,
3100007,Crea goccia,Crea%2%3 gocce a%1 specificato,
3100008,Elimina gli oggetti caduti,Elimina%1,
3100009,Modifica l'elemento per raffreddare,Modifica%2 di%1 per raffreddare a%3 secondi,
310001,Componente grafica in movimento,"%1 Durata singola%2 secondi, tempi di riproduzione%3",
3100010,Gli oggetti di scena si raffreddano,Fresco%2 di%1,
3100011,Crea lanci di creature,"Crea%3 appartenente a%2 a%1 specificato, avvia a%4",
3100012,Fai sparare proiettili al giocatore,Fai%1 fuoco%3 a%2,
3100013,Fai sparare proiettili alle creature,Fai%1 fuoco%3 a%2,
3100014,Cambia l'aspetto dell'elemento,Cambia aspetto da%1 a%2,
3100015,Cambia l'aspetto del proiettile,Cambia aspetto da%1 a%2,
3100016,Prop play azione,"Crea%1 oggetto portatile gioca%2, gioca in modalità%3",
3100017,Lanciare l'azione di gioco dell'oggetto,"Fai giocare%1%2, gioca in modalità%3",
3100018,Goccia azione di riproduzione dell'oggetto,"Fai giocare%1%2, gioca in modalità%3",
310002,Grafica di movimento del testo,%1 durata%2 secondi,
310003,Spostamento regolare,Sposta a X%2 Y%3 in%1 secondi,
310004,Incremento graduale delle coordinate,"In%1 secondi, sposta le coordinate%2%3%4",
310005,Scala liscia,Zoom alla larghezza%2 altezza%3 in%1 secondi,
310006,Aumento graduale della larghezza e dell'altezza,%2 taglia%3%4 in%1 secondi,
310007,Rotazione regolare,Ruota a%2 gradi in%1 secondi,
310008,Angolo di aumento regolare,"In%1 secondi, cambia l'angolo%2%3 gradi",
3110001,Esegui il conto alla rovescia,"Inizia%1, conto alla rovescia%2 secondi, ripeti%3",
3110002,Esegui il timer in avanti,Inizia%1,
3110003,Timer di pausa,Pausa%1,
3110004,Timer di recupero,Ripristina%1,
3110005,Timer di arresto,Ferma%1,
3110006,tempo di attesa,"Dopo aver aspettato%1 secondi, procedi all 'azione successiva",
3110007,Imposta la temporizzazione del timer,Imposta%1 a%2 secondi,
3110009,Mostra finestra timer,"Mostra la finestra%2 a%1, titolo%3",
3110010,Nascondi finestra timer,Nascondi la finestra%2 da%1,
3120001,Imposta posizione,Imposta%1 a%2,
3120002,Imposta area,Imposta%1 a%2,
3120003,Imposta valore,Imposta%1 a%2,
3120004,Imposta valore booleano,Imposta%1 a%2,
3120005,Set giocatore,Imposta%1 a%2,
3120006,Imposta il tipo di blocco,Imposta%1 a%2,
3120007,Imposta il tipo di elemento,Imposta%1 a%2,
3120008,Set creatura,Imposta%1 a%2,
3120009,Imposta il tipo di creatura,Imposta%1 a%2,
3120010,Imposta stringa,Imposta%1 a%2,
3120011,Imposta il tipo di effetto,Imposta%1 a%2,
3130001,Gioca effetti sulla posizione,"Gioca%2 su%1, taglia%3",
3130002,Gioca effetti speciali sul giocatore,"Gioca%2 su%1, taglia%3",
3130003,Gioca effetti speciali sulle creature,"Gioca%2 su%1, taglia%3",
3130004,Gioca effetti speciali sui proiettili,"Gioca%2 su%1, taglia%3",
3130005,Elimina effetti sulla posizione,Elimina%2 su%1,
3130006,Elimina gli effetti speciali sui giocatori,Elimina%2 su%1,
3130007,Elimina gli effetti speciali sulle creature,Elimina%2 su%1,
3130008,Elimina gli effetti speciali sui lanci,Elimina%2 su%1,
3130009,Imposta la dimensione dell'effetto posizione,Imposta la dimensione di%2 su%1 a%3,
3130010,Imposta la dimensione dell'effetto giocatore,Imposta la dimensione di%2 su%1 a%3,
3130011,Imposta la dimensione dell'effetto biologico,Imposta la dimensione di%2 su%1 a%3,
3130012,Imposta la dimensione dell'effetto lanciatore,Imposta la dimensione di%2 su%1 a%3,
3130013,Gioca effetti speciali su oggetti caduti,"Gioca%2 su%1, taglia%3",
3130014,Eliminare effetti speciali su oggetti caduti,Elimina%2 su%1,
3130015,Gioca effetti speciali sui giocatori in possesso di oggetti,"Riproduci%2 su%1 oggetto portatile, dimensione%3",
3130016,Elimina gli effetti speciali sugli oggetti detenuti dal giocatore,Elimina%2 di%1 elemento palmare,
3130017,Gioca effetti speciali sui tipi di oggetti del giocatore,"Gioca a%3 su tutti i%2s detenuti da%1, dimensione%4",
3130018,Elimina gli effetti speciali sugli oggetti di scelta rapida del giocatore,Elimina%3 di%2 di%1 barra di scelta rapida,
3140012,Fai riprodurre al lettore effetti sonori,"Fai riprodurre%1 scena%2, volume%3, tono%4, loop%5",
3140013,Fai riprodurre alla creatura effetti sonori,"Fai riprodurre%1 scena%2, volume%3, tono%4, loop%5",
3140014,Riproduci effetti sonori sul posto,"Riproduci scena%2, volume%3, tono%4, loop%5 su%1",
3140015,Spegni il suono del lettore,Chiudi%2 giocando su%1,
3140016,Spegni il suono bio,Chiudi%2 giocando su%1,
3140017,Spegni il suono della posizione,Chiudi%2 giocando su%1,
3140018,Riproduci gli effetti sonori dell'interfaccia ai gruppi di giocatori,"Interfaccia%2 per%1, volume%3, tono%4, loop%5",
3140019,Riproduci gli effetti sonori dell'interfaccia al lettore,"Interfaccia%2 per%1, volume%3, tono%4, loop%5",
3140020,Disattiva gli effetti sonori dell'interfaccia del gruppo di giocatori,Chiudi%1 Interfaccia in riproduzione%2,
3140021,Disattiva gli effetti sonori dell'interfaccia del lettore,Chiudi%1 Interfaccia in riproduzione%2,
3140022,Riproduci la musica dell'interfaccia al lettore,"Interfaccia di riproduzione da%2 a%1, volume%3, loop%4","Il suono riprodotto da questo evento è controllato dall'interruttore ""Effetto sonoro"" impostato dal lettore e il suono non può essere sentito dopo che l '""Effetto sonoro"" è spento"
3140023,Metti in pausa / Riprendi l'interfaccia del lettore Musica,%1%2 Riproduzione della musica dell'interfaccia,
3150001,Esegui script,Esegui lo script%1,
3160001,Gioca annuncio (vecchio),"Riproduci annuncio su%1, nome slot%2 ed esegui%3 (vecchio)",
3160002,Apri il negozio dello sviluppatore (vecchio),Fai in modo che%1 apra lo store dello sviluppatore (solo la pressione del pulsante e il rilascio possono attivarsi),
3160003,Mostra la finestra di acquisto del prodotto,"Mostra la finestra di acquisto%2 per%1, referral%3",
3160004,Riproduci video,Apri%2 su%1 e riproduci automaticamente il video,
3160005,Gioca annunci,"Riproduci annuncio su%1, nome slot%2 ed esegui%3 (premi e rilascia solo il pulsante per attivare)",
3160006,Apri lo store degli sviluppatori,Apri l 'archivio degli sviluppatori per%1,
3160007,Apri la pagina di designazione dello store dello sviluppatore,"Apri l 'archivio dello sviluppatore%2 per%1, nome del negozio%3",
3160008,Apri la pagina dei dettagli del prodotto,Apri la pagina dei dettagli%2 su%1 (premi solo il pulsante e rilascia il trigger),
3160009,Apri la pagina dei dettagli del prodotto skin,Apri la pagina dei dettagli%2 su%1 (premi solo il pulsante e rilascia il trigger),
3160010,Mostra la finestra di acquisto della pelle,"Mostra la finestra di acquisto%2 per%1, referral%3",
3160011,Apri la pagina dello skin dello store dello sviluppatore,Apri la pagina dello skin dello sviluppatore per%1 (solo premendo il pulsante e rilasciando il pulsante si può attivare),
3161001,Imposta lo stato dell'obiettivo del percorso,Imposta lo stato di completamento del numero di sequenza delle attività%1 a%2,
3161002,Mostra l'area di destinazione del percorso,Imposta l 'area obiettivo dell' attività a%1,
3170001,Creare informazioni grafiche sulla posizione,Crea%2 su%1,
3170002,Creare informazioni grafiche sul giocatore,"Crea%2 su%1, sfalsa la distanza da%4 a%3",
3170003,Creare informazioni grafiche sugli organismi,"Crea%2 su%1, sfalsa la distanza da%4 a%3",
3170004,Creare informazioni grafiche sui proiettili,"Crea%2 su%1, compensa%4 a%3",
3170005,Elimina il tipo di informazione grafica sulla posizione,Elimina%3 numerato%2 su%1,
3170006,Elimina il tipo di messaggio grafico sul lettore,Elimina%3 numerato%2 su%1,
3170007,Elimina il tipo di informazione grafica sulla creatura,Elimina%3 numerato%2 su%1,
3170008,Elimina il tipo di messaggio grafico sul proiettile,Elimina%3 numerato%2 su%1,
3170009,Crea informazioni di testo piatto sulla posizione,"Crea%2 su%1, sposta%3 su X,%4 su Y",
3170010,Creare informazioni grafiche piatte sul giocatore,"Crea%2 su%1, sposta%3 su X,%4 su Y",
3170011,Creare informazioni grafiche piatte sull'organismo,"Crea%2 su%1, sposta%3 su X,%4 su Y",
3170012,Creare informazioni grafiche piatte sui proiettili,"Crea%2 su%1, sposta%3 su X,%4 su Y",
3180001,Aggiungi qualsiasi valore a qualsiasi gruppo,Aggiungi%2 a%1,"1. Aggiungi posizione: inserisci il valore alla fine
2. Quando si usa questa azione per aggiungere valori a tipi di variabili come gruppo di località, gruppo di area, gruppo di creature, gruppo di giocatori, gruppo di timer, ecc., lo stesso valore non può essere aggiunto ripetutamente
3. Il gruppo di valori, il gruppo di stringhe, il gruppo di valori booleani, il gruppo di tipi di blocco, il gruppo di tipi di elementi, il gruppo di tipi biologici, il gruppo di tipi di effetti speciali e altri tipi di variabili possono aggiungere ripetutamente lo stesso valore"
3180002,Imposta il valore del numero specificato a null in qualsiasi gruppo,Imposta il valore numerato%2 a null in%1,"Dopo averlo impostato su null, occuperà anche la posizione, ad esempio, a = {1,2,3}, se 1 è nullo, allora a = {nil, 2,3}"
3180003,Imposta qualsiasi valore a null in qualsiasi gruppo,Imposta%2 a null in%1,"Corrispondenza del contenuto, imposterà tutti gli stessi valori a null, ad esempio a = {1, 1, 2, 3} Imposta 1 a null, quindi a = {nil, nil, 2, 3}"
