ID,名字,描述
1073003,Protezione antiscorpione livello 3.,"Il veleno dello scorpione diventa sempre più potente, attenzione!"
1073004,Prevenzione contro il veleno dello scorpione di livello 4.,"Il veleno dello scorpione diventa sempre più forte, fai attenzione!"
1073005,Protezione contro il veleno dello scorpione di grado 5.,"Il veleno dello scorpione diventa sempre più potente nel tempo, fai attenzione!"
1074001,Accendere il livello 1,Infligge 3 punti di danno al secondo.
1074002,Accendete il livello 2,5 punti di danno ogni secondo.
1074003,Accendi il livello 3,Infligge 10 punti di danno al secondo.
1075001,Trasformazione immunitaria,Effetto di controllo del congelamento immunitario
2000001,Sonno a bolle 1,Cadere in un sonno profondo
2001001,Congelato,Il freddo vi farà muovere lentamente.
2002001,Congelato,Il freddo vi farà muovere lentamente.
2002002,sprint,Velocità di base 20%.
2003001,Congelato,Il freddo vi farà muovere lentamente.
2004001,,
2005001,Scava come un matto,Velocità 50% di scavo.
2006001,Livello di attacco forte 1,Danno da mischia aumentato dell '1%.
2006002,Livello di attacco forte 2,I danni da mischia sono aumentati del 2%.
2006003,Livello di attacco forte 3,I danni da mischia sono aumentati del 3%.
2006004,Livello di attacco forte 4,I danni da mischia sono aumentati del 4%.
2006005,Livello di attacco forte 5,I danni da mischia sono aumentati del 5%.
2007001,Colpo di potenza Livello 1,I danni a distanza sono aumentati dell '1%.
2007002,Potente livello di tiro 2,I danni a distanza sono aumentati del 2%.
2007003,Potente livello di tiro 3,I danni a distanza sono aumentati del 3%.
2007004,Potente livello di tiro 4,I danni a distanza sono aumentati del 4%.
2007005,Potente livello di tiro 5,I danni a distanza sono aumentati del 5%.
2008001,Orso caldo,Aumentare la resistenza al freddo
2009001,Caprifoglio,"Talento: Risveglia l'energia sigillata, aumentando la resistenza al freddo!"
2010001,Ripristino della salute di livello 1.,Guarigione di 10 punti vita in 10 secondi.
2010002,Ripristino della salute al livello 2.,In 10 secondi recupera 20 punti di salute.
2011001,Stordimento di grado 1.,"Sono stordito, momentaneamente incapace di muoversi."
2012001,Scudo,Uno scudo con una resistenza di 20 punti
2013001,Recupero lento della vita di livello 1.,Ogni 3 secondi si rigenerano 5 punti vita.
2013002,La rigenerazione della vita è lenta al livello 2.,Ogni secondo recuperi 5 punti salute.
2013003,Rigenerazione lenta della vita al livello 3.,Ogni 3 secondi recuperi 5 punti vita.
2014001,Intossicazione alimentare di grado 1,"Il cibo non è molto pulito, non posso camminare ..."
2014002,Avvelenamento alimentare di livello 2.,"Il cibo non è molto pulito, non riesco a camminare..."
2014003,Intossicazione alimentare di grado 3,"Il cibo non è molto pulito, ho difficoltà a camminare ..."
3000001,La versione del gioco è troppo bassa,
