ID,任务名,任务描述,任务追踪
2003009,ดอกสแตติส III,ปลูก@item_433#ไว้ใน@item_103#@1#r(@item_302#ปกติจะเติบโตในระบบนิเวศเกาะว่างเปล่า หน้าผาเป็นต้น),ปลูก@item_433#@1
2003010,ดอกดราแคนน่า I,ปลูก@item_434#ไว้ใน@item_103#@1#r(@item_303#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำป่าไผ่และลุ่นน้ำต้นพีช),ปลูก@item_434#@1
2003011,ดอกดราแคนน่า II,ปลูก@item_434#ไว้ใน@item_103#@1#r(@item_303#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำป่าไผ่และลุ่นน้ำต้นพีช),ปลูก@item_434#@1
2003012,ดอกดราแคนน่า III,ปลูก@item_434#ไว้ใน@item_103#@1#r(@item_303#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำป่าไผ่และลุ่นน้ำต้นพีช),ปลูก@item_434#@1
2003013,ดอกไฮยาซินธ์ I,ปลูก@item_435#ไว้ใน@item_103#@1#r(@item_304#ปกติจะเติบโตในระบบนิเวศป่า),ปลูก@item_435#@1
2003014,ดอกไฮยาซินธ์ II,ปลูก@item_435#ไว้ใน@item_103#@1#r(@item_304#ปกติจะเติบโตในระบบนิเวศป่า),ปลูก@item_435#@1
2003015,ดอกไฮยาซินธ์ III,ปลูก@item_435#ไว้ใน@item_103#@1#r(@item_304#ปกติจะเติบโตในระบบนิเวศป่า),ปลูก@item_435#@1
2003016,หญ้าปากควาย I,ปลูก@item_436#ไว้ใน@item_103#@1#r(@item_305#ปกติจะเติบโตในระบบนิเวศหน้าผา),ปลูก@item_436#@1
2003017,หญ้าปากควาย II,ปลูก@item_436#ไว้ใน@item_103#@1#r(@item_305#ปกติจะเติบโตในระบบนิเวศหน้าผา),ปลูก@item_436#@1
2003018,หญ้าปากควาย III,ปลูก@item_436#ไว้ใน@item_103#@1#r(@item_305#ปกติจะเติบโตในระบบนิเวศหน้าผา),ปลูก@item_436#@1
2003019,ทองอุไร I,ปลูก@item_443#ไว้ใน@item_103#@1#r(@item_312#ปกติจะเติบโตในระบบนิเวศทุ่งหญ้า ป่าไม้เป็นต้น),ปลูก@item_443#@1
2003020,ทองอุไร II,ปลูก@item_443#ไว้ใน@item_103#@1#r(@item_312#ปกติจะเติบโตในระบบนิเวศทุ่งหญ้า ป่าไม้เป็นต้น),ปลูก@item_443#@1
2003021,ทองอุไร III,ปลูก@item_443#ไว้ใน@item_103#@1#r(@item_312#ปกติจะเติบโตในระบบนิเวศทุ่งหญ้า ป่าไม้เป็นต้น),ปลูก@item_443#@1
2003022,ต้นดราแคนน่า I,ปลูก@item_437#ไว้ใน@item_103#@1#r(@item_306#ปกติจะเติบโตในระบบนิเวศหนองน้ำ ป่าดงดิบเป็นต้น),ปลูก@item_437#@1
2003023,ต้นดราแคนน่า II,ปลูก@item_437#ไว้ใน@item_103#@1#r(@item_306#ปกติจะเติบโตในระบบนิเวศหนองน้ำ ป่าดงดิบเป็นต้น),ปลูก@item_437#@1
2003024,ต้นดราแคนน่า III,ปลูก@item_437#ไว้ใน@item_103#@1#r(@item_306#ปกติจะเติบโตในระบบนิเวศหนองน้ำ ป่าดงดิบเป็นต้น),ปลูก@item_437#@1
2003025,อะกาเวสีแดง I,ปลูก@item_438#ไว้ใน@item_103#@1#r(@item_307#ปกติจะเติบโตในระบบนิเวศเกาะว่างเปล่า เกาะดินแดงเป็นต้น),ปลูก@item_438#@1
2003026,อะกาเวสีแดง II,ปลูก@item_438#ไว้ใน@item_103#@1#r(@item_307#ปกติจะเติบโตในระบบนิเวศเกาะว่างเปล่า เกาะดินแดงเป็นต้น),ปลูก@item_438#@1
2003027,อะกาเวสีแดง III,ปลูก@item_438#ไว้ใน@item_103#@1#r(@item_307#ปกติจะเติบโตในระบบนิเวศเกาะว่างเปล่า เกาะดินแดงเป็นต้น),ปลูก@item_438#@1
2003028,อะกาเวสีส้ม I,ปลูก@item_439#ไว้ใน@item_103#@1#r(@item_308#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำไม้ไผ่ เกาะดินแดงเป็นต้น),ปลูก@item_439#@1
2003029,อะกาเวสีส้ม II,ปลูก@item_439#ไว้ใน@item_103#@1#r(@item_308#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำไม้ไผ่ เกาะดินแดงเป็นต้น),ปลูก@item_439#@1
2003030,อะกาเวสีส้ม III,ปลูก@item_439#ไว้ใน@item_103#@1#r(@item_308#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำไม้ไผ่ เกาะดินแดงเป็นต้น),ปลูก@item_439#@1
2003031,อะกาเวสีเทา I,ปลูก@item_440#ไว้ใน@item_103#@1#r(@item_309#ปกติจะเติบโตในระบบนิเวศหน้าผา เกาะดินแดงเป็นต้น),ปลูก@item_440#@1
2003032,อะกาเวสีเทา II,ปลูก@item_440#ไว้ใน@item_103#@1#r(@item_309#ปกติจะเติบโตในระบบนิเวศหน้าผา เกาะดินแดงเป็นต้น),ปลูก@item_440#@1
2003033,อะกาเวสีเทา III,ปลูก@item_440#ไว้ใน@item_103#@1#r(@item_309#ปกติจะเติบโตในระบบนิเวศหน้าผา เกาะดินแดงเป็นต้น),ปลูก@item_440#@1
2003034,อะกาเวสีชมพู I,ปลูก@item_441#ไว้ใน@item_103#@1#r(@item_310#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำต้นพีช เกาะดินแดงเป็นต้น),ปลูก@item_441#@1
2003035,อะกาเวสีชมพู II,ปลูก@item_441#ไว้ใน@item_103#@1#r(@item_310#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำต้นพีช เกาะดินแดงเป็นต้น),ปลูก@item_441#@1
2003036,อะกาเวสีชมพู III,ปลูก@item_441#ไว้ใน@item_103#@1#r(@item_310#ปกติจะเติบโตในระบบนิเวศลุ่มน้ำต้นพีช เกาะดินแดงเป็นต้น),ปลูก@item_441#@1
2003037,ดอกมะพร้าวขาว I,ปลูก@item_442#ไว้ใน@item_103#@1#r(@item_311#ปกติจะเติบโตในระบบนิเวศป่าสน),ปลูก@item_442#@1
2003038,ดอกมะพร้าวขาว II,ปลูก@item_442#ไว้ใน@item_103#@1#r(@item_311#ปกติจะเติบโตในระบบนิเวศป่าสน),ปลูก@item_442#@1
2003039,ดอกมะพร้าวขาว III,ปลูก@item_442#ไว้ใน@item_103#@1#r(@item_311#ปกติจะเติบโตในระบบนิเวศป่าสน),ปลูก@item_442#@1
2003040,ดอกกุหลาบป่า I,ปลูก@item_444#ไว้ใน@item_103#@1#r(@item_313#ปกติจะเติบโตในระบบนิเวศหนองน้ำ ป่าเป็นต้น),ปลูก@item_444#@1
2003041,ดอกกุหลาบป่า II,ปลูก@item_444#ไว้ใน@item_103#@1#r(@item_313#ปกติจะเติบโตในระบบนิเวศหนองน้ำ ป่าเป็นต้น),ปลูก@item_444#@1
2003042,ดอกกุหลาบป่า III,ปลูก@item_444#ไว้ใน@item_103#@1#r(@item_313#ปกติจะเติบโตในระบบนิเวศหนองน้ำ ป่าเป็นต้น),ปลูก@item_444#@1
2003043,ดอกเหมันต์ Ⅰ,ปลูก@item_760#@1#rที่@item_121#r(@item_761#มักจะเจริญเติบโตในทุ่งน้ำแข็ง),ปลูก@item_760#@1
2003044,ดอกเหมันต์ Ⅱ,ปลูก@item_760#@1#rที่@item_121#r(@item_761#มักจะเจริญเติบโตในทุ่งน้ำแข็ง),ปลูก@item_760#@1
2003045,ดอกเหมันต์ Ⅲ,ปลูก@item_760#@1#rที่@item_121#r(@item_761#มักจะเจริญเติบโตในทุ่งน้ำแข็ง),ปลูก@item_760#@1
2004001,ข้าวโพด I,ปลูก@item_11400#ไว้ใน@item_102#@1,ปลูก@item_11400#@1
2004002,ข้าวโพด II,ปลูก@item_11400#ไว้ใน@item_102#@1,ปลูก@item_11400#@1
2004003,ข้าวโพด III,ปลูก@item_11400#ไว้ใน@item_102#@1,ปลูก@item_11400#@1
2004004,มันเทศ I,ปลูก@item_241#ไว้ใน@item_102#@1,ปลูก@item_241#@1
2004005,มันเทศ II,ปลูก@item_241#ไว้ใน@item_102#@1,ปลูก@item_241#@1
2004006,มันเทศ III,ปลูก@item_241#ไว้ใน@item_102#@1,ปลูก@item_241#@1
2004007,ฝ้าย I,ปลูก@item_11419#ไว้ใน@item_102#@1,ปลูก@item_11419#@1
2004008,ฝ้าย II,ปลูก@item_11419#ไว้ใน@item_102#@1,ปลูก@item_11419#@1
2004009,ฝ้าย III,ปลูก@item_11419#ไว้ใน@item_102#@1,ปลูก@item_11419#@1
2004010,ผลไม้เกล็ดยักษ์ I,ปลูก@item_11402#ไว้ใน@item_102#@1,ปลูก@item_11402#@1
2004011,ผลไม้เกล็ดยักษ์ II,ปลูก@item_11402#ไว้ใน@item_102#@1,ปลูก@item_11402#@1
2004012,ผลไม้เกล็ดยักษ์ III,ปลูก@item_11402#ไว้ใน@item_102#@1,ปลูก@item_11402#@1
2004013,ผลไม้บลูยักษ์ I,ปลูก@item_11401#ไว้ใน@item_102#@1,ปลูก@item_11401#@1
2004014,ผลไม้บลูยักษ์ II,ปลูก@item_11401#ไว้ใน@item_102#@1,ปลูก@item_11401#@1
2004015,ผลไม้บลูยักษ์ III,ปลูก@item_11401#ไว้ใน@item_102#@1,ปลูก@item_11401#@1
2004016,แตงกวา I,ปลูก@item_236#ไว้ใน@item_102#@1,ปลูก@item_236#@1
2004017,แตงกวา II,ปลูก@item_236#ไว้ใน@item_102#@1,ปลูก@item_236#@1
2004018,แตงกวา III,ปลูก@item_236#ไว้ใน@item_102#@1,ปลูก@item_236#@1
2004019,ข้าว I,การปลูก@item_11404#@1#r(ต้องปลูกข้าวในน้ำที่ลึกเป็น1บล็อก และด้านล่างจะต้องเป็น@item_101#),ปลูก@item_11404#@1
2004020,ข้าว II,การปลูก@item_11404#@1#r(ต้องปลูกข้าวในน้ำที่ลึกเป็น1บล็อก และด้านล่างจะต้องเป็น@item_101#),ปลูก@item_11404#@1
2004021,ข้าว III,การปลูก@item_11404#@1#r(ต้องปลูกข้าวในน้ำที่ลึกเป็น1บล็อก และด้านล่างจะต้องเป็น@item_101#),ปลูก@item_11404#@1
2004022,สับปะรดไลโคริส I,ปลูก@item_1194#ไว้ใน@item_150#@1#r(@item_233#สามารถบุกเบิกเป็นที่ดินเพาะปลูกหรือหลุมดิน แต่พืชบางชนิดไม่สามารถเติบโตได้ตามปกติ),ปลูก@item_1194#@1บน@item_150#
2004023,สับปะรดไลโคริส II,ปลูก@item_1194#ไว้ใน@item_150#@1#r(@item_233#สามารถบุกเบิกเป็นที่ดินเพาะปลูกหรือหลุมดิน แต่พืชบางชนิดไม่สามารถเติบโตได้ตามปกติ),ปลูก@item_1194#@1บน@item_150#
2004024,สับปะรดไลโคริส III,ปลูก@item_1194#ไว้ใน@item_150#@1#r(@item_233#สามารถบุกเบิกเป็นที่ดินเพาะปลูกหรือหลุมดิน แต่พืชบางชนิดไม่สามารถเติบโตได้ตามปกติ),ปลูก@item_1194#@1บน@item_150#
2004025,ปะการัง I,ปลูก@item_11915#ไว้บน@item_25#@1#r(ปะการังจะต้องปลูกในน้ำ นอกจาก@item_25#@item_29#และ@item_128#ก็สามารถปลูกปะการังได้ด้วย),ปลูก@item_11915#@1
2004026,ปะการัง II,ปลูก@item_11915#ไว้บน@item_25#@1#r(ปะการังจะต้องปลูกในน้ำ นอกจาก@item_25#@item_29#และ@item_128#ก็สามารถปลูกปะการังได้ด้วย),ปลูก@item_11915#@1
2004027,ปะการัง III,ปลูก@item_11915#ไว้บน@item_25#@1#r(ปะการังจะต้องปลูกในน้ำ นอกจาก@item_25#@item_29#และ@item_128#ก็สามารถปลูกปะการังได้ด้วย),ปลูก@item_11915#@1
2004028,สาหร่ายเรืองแสงI,ปลูก@item_11658#ไว้บน@item_23#@1#r(@item_11658#ที่โยนออกไปต้องอยู่กึ่งกลางพื้นผิวด้านบนของ@item_23#ถึงจะมีโอกาสงอกได้),ปลูก@item_11658#@1
2004029,สาหร่ายเรืองแสง II,ปลูก@item_11658#ไว้บน@item_23#@1#r(@item_11658#ที่โยนออกไปต้องอยู่กึ่งกลางพื้นผิวด้านบนของ@item_23#ถึงจะมีโอกาสงอกได้),ปลูก@item_11658#@1
2004030,สาหร่ายเรืองแสง III,ปลูก@item_11658#ไว้บน@item_23#@1#r(@item_11658#ที่โยนออกไปต้องอยู่กึ่งกลางพื้นผิวด้านบนของ@item_23#ถึงจะมีโอกาสงอกได้),ปลูก@item_11658#@1
2005001,รางอาหารสัตว์,คราฟต์@item_1753#@1,คราฟต์@item_1753#@1
2005002,อาหารสัตว์,คราฟต์@item_11534#@1#r(อาหารสัตว์มีหลายประเภท สัตว์ที่มีนิสัยการกินที่แตกต่างกันจะกินอาหารที่พวกเขาชอบเท่านั้น),คราฟต์@item_11534#@1
2005003,เติมอาหารสัตว์ในราง,ใส่@item_11534#ลงใน@item_1753#@1#r(หลังจากที่รางป้อนอาหารเต็มไปด้วยอาหารสัตว์ สัตว์ที่ถูกขังอยู่รอบ ๆเมื่อหิวจะมากินเอง),ใช้@item_11534#เติมใน@item_1753#@1
2005004,กองหญ้า,คราฟต์@item_822#@1#r(สัตว์เลี้ยงลูกด้วยนมต้องอยู่ใกล้@item_822#ถึงจะขยายพันธุ์ได้),คราฟต์@item_822#@1
2005005,ขยายพันธุ์ไก่ I,ขยายพันธุ์ไก่@1#r(รอบๆ ไก่ต้องมี@item_1019#ถึงจะวางไข่ได้),ขยายพันธุ์ไก่@1
2005006,ขยายพันธุ์ไก่ II,ขยายพันธุ์ไก่@1#r(รอบๆ ไก่ต้องมี@item_1019#ถึงจะวางไข่ได้),ขยายพันธุ์ไก่@1
2005007,ขยายพันธุ์ไก่ III,ขยายพันธุ์ไก่@1#r(รอบๆ ไก่ต้องมี@item_1019#ถึงจะวางไข่ได้),ขยายพันธุ์ไก่@1
2005008,ขยายพันธุ์วัว I,ขยายพันธุ์วัว@1#r(รอบๆ วัวต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์วัว@1
2005009,ขยายพันธุ์วัว II,ขยายพันธุ์วัว@1#r(รอบๆ วัวต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์วัว@1
2005010,ขยายพันธุ์วัว III,ขยายพันธุ์วัว@1#r(รอบๆ วัวต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์วัว@1
2005011,ขยายพันธุ์หมู I,ขยายพันธุ์หมู@1#r(รอบๆ หมูต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมู@1
2005012,ขยายพันธุ์หมู II,ขยายพันธุ์หมู@1#r(รอบๆ หมูต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมู@1
2005013,ขยายพันธุ์หมู III,ขยายพันธุ์หมู@1#r(รอบๆ หมูต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมู@1
2005014,ขยายพันธุ์แกะ I,ขยายพันธุ์แกะ@1#r(รอบๆ แกะต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์แกะ@1
2005015,ขยายพันธุ์แกะ II,ขยายพันธุ์แกะ@1#r(รอบๆ แกะต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์แกะ@1
2005016,ขยายพันธุ์แกะ III,ขยายพันธุ์แกะ@1#r(รอบๆ แกะต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์แกะ@1
2005017,ขยายพันธุ์หมาป่า I,ขยายพันธุ์หมาป่า@1#r(รอบๆ หมาป่าต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมาป่า@1
2005018,ขยายพันธุ์หมาป่า II,ขยายพันธุ์หมาป่า@1#r(รอบๆ หมาป่าต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมาป่า@1
2005019,ขยายพันธุ์หมาป่า III,ขยายพันธุ์หมาป่า@1#r(รอบๆ หมาป่าต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมาป่า@1
2005020,ขยายพันธุ์เพนกวิน I,ขยายพันธุ์เพนกวิน@1,ขยายพันธุ์เพนกวิน@1
2005021,ขยายพันธุ์เพนกวิน II,ขยายพันธุ์เพนกวิน@1,ขยายพันธุ์เพนกวิน@1
2005022,ขยายพันธุ์เพนกวิน III,ขยายพันธุ์เพนกวิน@1,ขยายพันธุ์เพนกวิน@1
2005023,ขยายพันธุ์นกกระจอกเทศป่า I,ขยายพันธุ์นกกระจอกเทศป่า@1#r(รอบๆ นกกระจอกเทศป่าต้องมี@item_1019#ถึงจะวางไข่ได้),ขยายพันธุ์นกกระจอกป่า@1
2005024,ขยายพันธุ์นกกระจอกเทศป่า II,ขยายพันธุ์นกกระจอกเทศป่า@1#r(รอบๆ นกกระจอกเทศป่าต้องมี@item_1019#ถึงจะวางไข่ได้),ขยายพันธุ์นกกระจอกป่า@1
2005025,ขยายพันธุ์นกกระจอกเทศป่า III,ขยายพันธุ์นกกระจอกเทศป่า@1#r(รอบๆ นกกระจอกเทศป่าต้องมี@item_1019#ถึงจะวางไข่ได้),ขยายพันธุ์นกกระจอกป่า@1
2005026,ขยายพันธุ์หมีขั้วโลก I,ขยายพันธุ์หมีขั้วโลก@1#r(รอบๆ หมีขั้วโลกต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมีขั้วโลก@1
2005027,ขยายพันธุ์หมีขั้วโลก II,ขยายพันธุ์หมีขั้วโลก@1#r(รอบๆ หมีขั้วโลกต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมีขั้วโลก@1
2005028,ขยายพันธุ์หมีขั้วโลก III,ขยายพันธุ์หมีขั้วโลก@1#r(รอบๆ หมีขั้วโลกต้องมี@item_822#ถึงจะขยายพันธุ์ได้),ขยายพันธุ์หมีขั้วโลก@1
2005029,ขยายพันธุ์ไก่บิน I,ขยายพันธุ์ไก่บิน@1,ขยายพันธุ์ไก่บิน@1
2005030,ขยายพันธุ์ไก่บิน II,ขยายพันธุ์ไก่บิน@1,ขยายพันธุ์ไก่บิน@1
2005031,ขยายพันธุ์ไก่บิน III,ขยายพันธุ์ไก่บิน@1,ขยายพันธุ์ไก่บิน@1
2005032,ขยายพันธุ์ไก่ต่อสู้ I,ขยายพันธุ์ไก่ต่อสู้@1,ขยายพันธุ์ไก่ต่อสู้@1
2005033,ขยายพันธุ์ไก่ต่อสู้ II,ขยายพันธุ์ไก่ต่อสู้@1,ขยายพันธุ์ไก่ต่อสู้@1
2005034,ขยายพันธุ์ไก่ต่อสู้ III,ขยายพันธุ์ไก่ต่อสู้@1,ขยายพันธุ์ไก่ต่อสู้@1
2005035,ขยายพันธุ์ลิงป่า I,ขยายพันธุ์ลิงป่า@1,ขยายพันธุ์ลิงป่า@1
2005036,ขยายพันธุ์ลิงป่า II,ขยายพันธุ์ลิงป่า@1,ขยายพันธุ์ลิงป่า@1
2005037,ขยายพันธุ์ลิงป่า III,ขยายพันธุ์ลิงป่า@1,ขยายพันธุ์ลิงป่า@1
2005038,ขยายพันธุ์กระต่ายหิมะ Ⅰ,ขยายพันธุ์กระต่ายหิมะ @1,ขยายพันธุ์กระต่ายหิมะ @1
2005039,ขยายพันธุ์กระต่ายหิมะ Ⅱ,ขยายพันธุ์กระต่ายหิมะ @1,ขยายพันธุ์กระต่ายหิมะ @1
2005040,ขยายพันธุ์กระต่ายหิมะ Ⅲ,ขยายพันธุ์กระต่ายหิมะ @1,ขยายพันธุ์กระต่ายหิมะ @1
2005041,ขยายพันธุ์จามรี Ⅰ,ขยายพันธุ์จามรี@1,ขยายพันธุ์จามรี@1
2005042,ขยายพันธุ์จามรี Ⅱ,ขยายพันธุ์จามรี@1,ขยายพันธุ์จามรี@1
2005043,ขยายพันธุ์จามรี Ⅲ,ขยายพันธุ์จามรี@1,ขยายพันธุ์จามรี@1
2006001,ฝึกวัว I,ใช้@item_12500#เพื่อฝึกวัวให้เชื่อง@1,ใช้@item_12500#เพื่อฝึกวัวให้เชื่อง@1
2006002,ฝึกวัว II,ใช้@item_12500#เพื่อฝึกวัวให้เชื่อง@1,ใช้@item_12500#เพื่อฝึกวัวให้เชื่อง@1
2006003,ฝึกวัว III,ใช้@item_12500#เพื่อฝึกวัวให้เชื่อง@1,ใช้@item_12500#เพื่อฝึกวัวให้เชื่อง@1
2006004,ฝึกหมาป่า I,ใช้@item_12052#เพื่อฝึกหมาป่าให้เชื่อง@ 1,ใช้@item_12052#เพื่อฝึกหมาป่าให้เชื่อง@ 1
2006005,ฝึกหมาป่า II,ใช้@item_12052#เพื่อฝึกหมาป่าให้เชื่อง@ 1,ใช้@item_12052#เพื่อฝึกหมาป่าให้เชื่อง@ 1
2006006,ฝึกหมาป่า III,ใช้@item_12052#เพื่อฝึกหมาป่าให้เชื่อง@ 1,ใช้@item_12052#เพื่อฝึกหมาป่าให้เชื่อง@ 1
2006007,ฝึกนกกระจอกเทศป่า I,ใช้@item_12508#เพื่อฝึกนกกระจอกเทศป่าให้เชื่อง@1,ใช้@item_12508#เพื่อฝึกนกกระจอกเทศป่าให้เชื่อง@1
2006008,ฝึกนกกระจอกเทศป่า II,ใช้@item_12508#เพื่อฝึกนกกระจอกเทศป่าให้เชื่อง@1,ใช้@item_12508#เพื่อฝึกนกกระจอกเทศป่าให้เชื่อง@1
2006009,ฝึกนกกระจอกเทศป่า III,ใช้@item_12508#เพื่อฝึกนกกระจอกเทศป่าให้เชื่อง@1,ใช้@item_12508#เพื่อฝึกนกกระจอกเทศป่าให้เชื่อง@1
2006010,ฝึกหมีขั้วโลก I,ใช้@item_12520#เพื่อฝึกหมีขั้วโลกให้เชื่อง@1,ใช้@item_12520#เพื่อฝึกหมีขั้วโลกให้เชื่อง@1
2006011,ฝึกหมีขั้วโลก II,ใช้@item_12520#เพื่อฝึกหมีขั้วโลกให้เชื่อง@1,ใช้@item_12520#เพื่อฝึกหมีขั้วโลกให้เชื่อง@1
2006012,ฝึกหมีขั้วโลก III,ใช้@item_12520#เพื่อฝึกหมีขั้วโลกให้เชื่อง@1,ใช้@item_12520#เพื่อฝึกหมีขั้วโลกให้เชื่อง@1
2006013,ฝึกไดโนเสาร์ I,ใช้@item_12543#เพื่อฝึกไดโนเสาร์ให้เชื่อง@1,ใช้@item_12543#เพื่อฝึกไดโนเสาร์ให้เชื่อง@1
2006014,ฝึกไดโนเสาร์ II,ใช้@item_12543#เพื่อฝึกไดโนเสาร์ให้เชื่อง@1,ใช้@item_12543#เพื่อฝึกไดโนเสาร์ให้เชื่อง@1
2006015,ฝึกไดโนเสาร์ III,ใช้@item_12543#เพื่อฝึกไดโนเสาร์ให้เชื่อง@1,ใช้@item_12543#เพื่อฝึกไดโนเสาร์ให้เชื่อง@1
2006016,ฝึกดังโงะป่า I,ใช้@item_12576#เพื่อฝึกดังโงะป่าให้เชื่อง#@1,ใช้@item_12576#เพื่อฝึกดังโงะป่าให้เชื่อง#@1
2006017,ฝึกดังโงะป่า II,ใช้@item_12576#เพื่อฝึกดังโงะป่าให้เชื่อง#@1,ใช้@item_12576#เพื่อฝึกดังโงะป่าให้เชื่อง#@1
2006018,ฝึกดังโงะป่า III,ใช้@item_12576#เพื่อฝึกดังโงะป่าให้เชื่อง#@1,ใช้@item_12576#เพื่อฝึกดังโงะป่าให้เชื่อง#@1
2006019,ฝึกแพนด้าป่า I,ใช้@item_251#เพื่อฝึกแพนด้าป่าให้เชื่อง@1,ใช้@item_251#เพื่อฝึกแพนด้าป่าให้เชื่อง@1
2006020,ฝึกแพนด้าป่า II,ใช้@item_251#เพื่อฝึกแพนด้าป่าให้เชื่อง@1,ใช้@item_251#เพื่อฝึกแพนด้าป่าให้เชื่อง@1
2006021,ฝึกแพนด้าป่า III,ใช้@item_251#เพื่อฝึกแพนด้าป่าให้เชื่อง@1,ใช้@item_251#เพื่อฝึกแพนด้าป่าให้เชื่อง@1
2006022,ฝึกไก่บิน I,ใช้@item_12601#ฝึกไก่บิน@1,ใช้@item_12601#ฝึกไก่บิน@1
2006023,ฝึกไก่บิ II,ใช้@item_12601#ฝึกไก่บิน@1,ใช้@item_12601#ฝึกไก่บิน@1
2006024,ฝึกไก่บิน III,ใช้@item_12601#ฝึกไก่บิน@1,ใช้@item_12601#ฝึกไก่บิน@1
2006025,ฝึกลิงป่า I,ใช้@item_11599#เพื่อฝึกลิงป่า@1,ใช้@item_11599#เพื่อฝึกลิงป่า@1
2006026,ฝึกลิงป่า II,ใช้@item_11599#เพื่อฝึกลิงป่า@1,ใช้@item_11599#เพื่อฝึกลิงป่า@1
2006027,ฝึกลิงป่า III,ใช้@item_11599#เพื่อฝึกลิงป่า@1,ใช้@item_11599#เพื่อฝึกลิงป่า@1
2006028,ฝึกปูหยานหยาน I,ใช้@item_12521#เพื่อฝึกปูหยานหยาน@1,ใช้@item_12521#เพื่อฝึกปูหยานหยาน@1
2006029,ฝึกปูหยานหยาน II,ใช้@item_12521#เพื่อฝึกปูหยานหยาน@1,ใช้@item_12521#เพื่อฝึกปูหยานหยาน@1
2006030,ฝึกปูหยานหยาน III,ใช้@item_12521#เพื่อฝึกปูหยานหยาน@1,ใช้@item_12521#เพื่อฝึกปูหยานหยาน@1
2006031,ฝึกนกกระจิบ I,ใช้@item_12603#เพื่อฝึกนกกระจิบ@1,ใช้@item_12603#เพื่อฝึกนกกระจิบ@1
2006032,ฝึกนกกระจิบ II,ใช้@item_12603#เพื่อฝึกนกกระจิบ@1,ใช้@item_12603#เพื่อฝึกนกกระจิบ@1
2006033,ฝึกนกกระจิบ III,ใช้@item_12603#เพื่อฝึกนกกระจิบ@1,ใช้@item_12603#เพื่อฝึกนกกระจิบ@1
2006034,ฝึกอูฐ I,ใช้@item_12613#เพื่อฝึกอูฐ@1,ใช้@item_12613#เพื่อฝึกอูฐ@1
2006035,ฝึกอูฐ II,ใช้@item_12613#เพื่อฝึกอูฐ@1,ใช้@item_12613#เพื่อฝึกอูฐ@1
2006036,ฝึกอูฐ III,ใช้@item_12613#เพื่อฝึกอูฐ@1,ใช้@item_12613#เพื่อฝึกอูฐ@1
2007001,เนื้อวัวย่าง I,ย่าง@item_12516#เป็น@item_12517#@1ใน@item_1200#,ย่าง@item_12516#@1
2007002,เนื้อวัวย่าง II,ย่าง@item_12516#เป็น@item_12517#@1ใน@item_1200#,ย่าง@item_12516#@1
2007003,เนื้อวัวย่าง III,ย่าง@item_12516#เป็น@item_12517#@1ใน@item_1200#,ย่าง@item_12516#@1
2007004,ย่างเนื้อไก่ I,ย่าง@item_12518#เป็น@item_12519#@1ใน@item_1200#,ย่าง@item_12518#@1
2007005,ย่างเนื้อไก่ II,ย่าง@item_12518#เป็น@item_12519#@1ใน@item_1200#,ย่าง@item_12518#@1
2007006,ย่างเนื้อไก่ III,ย่าง@item_12518#เป็น@item_12519#@1ใน@item_1200#,ย่าง@item_12518#@1
2007007,เนื้อแกะย่าง I,ย่าง@item_12530#เป็น@item_12531#@1ใน@item_1200#,ย่าง@item_12530#@1
2007008,เนื้อแกะย่าง II,ย่าง@item_12530#เป็น@item_12531#@1ใน@item_1200#,ย่าง@item_12530#@1
2007009,เนื้อแกะย่าง III,ย่าง@item_12530#เป็น@item_12531#@1ใน@item_1200#,ย่าง@item_12530#@1
2007010,เนื้อหมูสุก I,ย่าง@item_12522#เป็น@item_12523#@1ใน@item_1200#,ย่าง@item_12522#@1
2007011,เนื้อหมูสุก II,ย่าง@item_12522#เป็น@item_12523#@1ใน@item_1200#,ย่าง@item_12522#@1
