id编号,标题,内容,作者,是否匿名
187,ข่าวสารจากโลกมินิ,ก็มีแต่โจรนั่นแหละ ที่มันลักจริง,จากคนที่คิดถึง,
188,ข่าวสารจากโลกมินิ,ถึงจะไม่มีใครแคร์คุณ แต่อย่างน้อยคุณก็มีรังแค,จากคนที่คิดถึง,
189,ข่าวสารจากโลกมินิ,ช่วงนี้ฮิตแต่งหน้าโทนส้มอิฐ... อิดโรย,จากคนที่คิดถึง,
190,ข่าวสารจากโลกมินิ,"เริ่มกลับมาร้อนแล้ว ไม่ใช่อากาศนะ ""เงิน""",จากคนที่คิดถึง,
191,ข่าวสารจากโลกมินิ,ถ้าเขาจะรัก ตัวจริงไม่เหมือนในรูปเขาก็รัก,จากคนที่คิดถึง,
192,ข่าวสารจากโลกมินิ,"ไว้ผมมาตั้งนาน นึกว่าผมจะยาวที่ไหนได้ ""ผมร่วง""",จากคนที่คิดถึง,
193,ข่าวสารจากโลกมินิ,ผมสั้นอะ มัดใจใครไม่ได้ แต่รวบผมได้นะ,จากคนที่คิดถึง,
194,ข่าวสารจากโลกมินิ,หญิงไทยใจงาม นอนตีสาม ตื่นเที่ยงวัน,จากคนที่คิดถึง,
195,ข่าวสารจากโลกมินิ,เศร้าเป็นช่วงๆ แต่ง่วงเป็นประจำ,จากคนที่คิดถึง,
196,ข่าวสารจากโลกมินิ,แฟนก็เหมือนกับเงินอะ ไม่มี,จากคนที่คิดถึง,
197,ข่าวสารจากโลกมินิ,หน้าไม่หวานส่วนปากไม่ต้องถาม หมาแน่นอน,จากคนที่คิดถึง,
198,ข่าวสารจากโลกมินิ,จงเลือกอยู่กับคนที่ใช่ ใช่เลยควรอยู่คนเดียว,จากคนที่คิดถึง,
199,ข่าวสารจากโลกมินิ,ยอมรับว่าไม่ใช่คนดี เพราะทุกวันนี้เป็นคนบ้า,จากคนที่คิดถึง,
200,ข่าวสารจากโลกมินิ,สับรางไม่ไหว แต่สับไพ่สู้อยู่,จากคนที่คิดถึง,
201,ข่าวสารจากโลกมินิ,จะไม่ขอสู้กับใคร เพราะเราเป็นคนน่ารัก ไม่ใช่นักมวย,จากคนที่คิดถึง,
202,ข่าวสารจากโลกมินิ,ไม่เคยผ่านมือใคร ส่วนใหญ่ผ่านแต่มีดหมอ,จากคนที่คิดถึง,
203,ข่าวสารจากโลกมินิ,เพิ่งรู้ตัวว่าสายเกินไป ก็ตอนที่ตื่นมาตอนเที่ยงนี่แหละ,ข้อความจากเพื่อน,
204,ข่าวสารจากโลกมินิ,อย่าให้เราเมินนะ แม่โทรมาไม่รับก็ทำมาแล้ว,ข้อความจากเพื่อน,
205,ข่าวสารจากโลกมินิ,ถึงผมจะสั้น แต่สันหลังยาวนะค้าบ,ข้อความจากเพื่อน,
206,ข่าวสารจากโลกมินิ,เหมาะกับการอยู่ในวงเหล้า มากกว่าการเข้าไปอยู่ในใจใคร,ข้อความจากเพื่อน,
207,ข่าวสารจากโลกมินิ,โตแล้วไม่คิดเรื่องหยุมหยิมหรอก หยุมหัวกันไปเลย,ข้อความจากเพื่อน,
208,ข่าวสารจากโลกมินิ,ก้าวแรกโดนใจ ก้าวต่อไปโดนเท,ข้อความจากเพื่อน,
209,ข่าวสารจากโลกมินิ,ใบไม้ยังร่วง นับประสาอะไรกับคนง่วงอย่างเรา,ข้อความจากเพื่อน,
210,ข่าวสารจากโลกมินิ,เวลาที่ดีที่สุด คือ เวลามีเงิน,ข้อความจากเพื่อน,
211,ข่าวสารจากโลกมินิ,เงินทองเป็นของนอกกาย ไม่ตายก็หาเกือบตายอยู่ดี,ข้อความจากเพื่อน,
212,ข่าวสารจากโลกมินิ,ถึงเรื่องการเงินจะติดดิน แต่เรื่องการกินเราติดดาว,ข้อความจากเพื่อน,
213,ข่าวสารจากโลกมินิ,ในวันที่ต้องเจออะไรหนักๆ อย่างน้อย กระเป๋าตังค์ก็เบา,ข้อความจากเพื่อน,
214,ข่าวสารจากกัปตัน,ฤกษ์ที่ดี คือ เลิกงานกลับบ้านได้,กัปตัน,
215,ข่าวสารจากกัปตัน,ไปดูดวงมา หมอดูทักว่า สวัสดี!,กัปตัน,
216,ข่าวสารจากกัปตัน,เห็นแดดแล้วอุ่นใจ ตกนรกไปก็ไม่ตื่นเต้น,กัปตัน,
217,ข่าวสารจากกัปตัน,ปีนี้เราจะเสียน้ำตาให้กับ ATK เท่านั้น,กัปตัน,
218,ข่าวสารจากกัปตัน,เราลบอดีตไม่ได้หรอก เพราะเพื่อนแคปเอาไว้หมดแล้ว,กัปตัน,
219,ข่าวสารจากกัปตัน,บางทีก็อยากเป็นปูไทย จะได้อร่อยถูกใจเด็กไทยทุกคน,กัปตัน,
220,ข่าวสารจากกัปตัน,"เรียนมา 10 ปี รู้แล้วถนัดอะไร... ""ถนัดขวา""",กัปตัน,
221,ข่าวสารจากกัปตัน,เจ็บแล้วจำคือคน หวยกินแล้วทนคือรักแท้,กัปตัน,
222,ข่าวสารจากกัปตัน,เมื่อไหร่เงินในกระเป๋า จะเยอะเท่าความสวยที่เรามี,กัปตัน,
223,ข่าวสารจากกัปตัน,ช่วงนี้ใจมันชาแล้ว แต่ไม่รู้ว่าจะชาบู หรือชาไข่มุก,กัปตัน,
224,ข่าวสารจากกัปตัน,เราไม่จำเป็นต้องสวยก็ได้ ถ้าเราแต่งรูปเก่ง,กัปตัน,
225,ข่าวสารจากกัปตัน,"จำไว้เลย... ""คนจริง"" โอวัลตินต้องละลาย",กัปตัน,
226,ข่าวสารจากกัปตัน,ลุคไหนก็ไม่สดใสเท่า ลุกไปหาอะไรกินคร้าบ,กัปตัน,
227,ข่าวสารจากกัปตัน,ไม่ค่อยหลายใจ ส่วนมากจะหลายขวด,กัปตัน,
228,ข่าวสารจากกัปตัน,ไว้ผมมาตั้งนาน นึกว่าผมจะยาวที่ไหนได้ ผมชอบคุณ,กัปตัน,
229,ข่าวสารจากกัปตัน,วันไหนเธอเศร้า ให้เราพาไปกินข้าวได้นะ,กัปตัน,
230,ข่าวสารจากกัปตัน,ใจสั่นๆ นึกว่าเศร้า ที่ไหนได้หิวข้าวนี่เอง,กัปตัน,
231,ข่าวสารจากกัปตัน,ที่บ้านไม่ได้ติดหรูค่ะ ที่บ้านติดหนี้,กัปตัน,
232,ข่าวสารจากกัปตัน,ไม่ถูกหวยไม่เป็นไร ขอเป็นคนที่ถูกใจเธอแทนแล้วกัน,กัปตัน,
233,ข่าวสารจากกัปตัน,ลองนับดูเม็ดทราย นั้นคือผู้ชายที่ฉันชอบ,กัปตัน,
234,ข่าวสารจากกัปตัน,คนอื่นไม่ต้องยุ่ง แค่หัวยุ่งก็พอแล้ว,กัปตัน,
235,ข่าวสารจากกัปตัน,เพื่อนมีเป็นเเสน เเฟนมีเป็นศูนย์,กัปตัน,
236,ข่าวสารจากกัปตัน,นอกจากจะไม่มีไข้ ก็ไม่มีใครด้วยค่ะหมอ,กัปตัน,
237,ข่าวสารจากกัปตัน,คนที่จะเติมเต็มให้คุณได้ ก็มีแค่เด็กปั๊มนั่นละ,กัปตัน,
238,ข่าวสารจากกัปตัน,ใครจะยืมเงิน Inbox ไว้เลยนะ เดี๋ยวว่างๆ จะมา Block,กัปตัน,
239,ข่าวสารจากกัปตัน,ไหว้พระไม่ได้หวังจะได้บุญ หวังจะได้เงินที่คุณยืมไปมากกว่า,กัปตัน,
240,ข่าวสารจากกัปตัน,เราพร้อมไปอยู่ในหม้อ แค่เธอขออะไรแซ่บๆ,กัปตัน,
241,ข่าวสารจากกัปตัน,กลางคืนไม่เหงาหรอก กลางคืนอะ หิว,กัปตัน,
242,ข่าวสารจากกัปตัน,อดข้าวไม่ว่า เสื้อผ้าห้ามซ้ำ,กัปตัน,
243,ข่าวสารจากกัปตัน,อ่านไม่ตอบก็ชัดแล้วมะ ว่าเขาอยากให้เราไปหาที่บ้าน,กัปตัน,
244,ข่าวสารจากกัปตัน,อิจฉาหวย ที่ได้กินเธอ,กัปตัน,
245,ข่าวสารจากกัปตัน,นอกจากปากดี ก็ไม่มีอะไรดีแล้ว,กัปตัน,
246,ข่าวสารจากกัปตัน,วันนี้ไม่เห็นค่า ไม่เป็นไรวันหน้าเดี๋ยวมาใหม่,กัปตัน,
247,ข่าวสารจากกัปตัน,ถ้าเราไม่อร่อยจริง หวยไม่กินเราทุกงวดหรอกนะ ฝากไว้ให้คิด,กัปตัน,
248,ข่าวสารจากกัปตัน,ไม่ปวดใจหรอกช่วงนี้ ปวดหลังแทน,กัปตัน,
249,ข่าวสารจากกัปตัน,กำแพงในใจเราสูงมาก แต่ถ้าเธอน่ารักมากๆ เราจะทุบให้,กัปตัน,
250,ข่าวสารจากกัปตัน,บอกแพะ บอกแกะได้ แต่อย่าบอกลาเลยนะ,กัปตัน,
251,ข่าวสารจากกัปตัน,หาวเอาไว้ใช้กับง่วง หวงเอาไว้ใช้กับเธอ,กัปตัน,
252,ข่าวสารจากกัปตัน,คงจะมีแต่แชมพูเท่านั้นแหละ ที่เป็นห่วงผม,กัปตัน,
253,ข่าวสารจากกัปตัน,อะไรที่มันแตกไปแล้ว มันยากที่จะกลับมาจริงๆ แหละ เช่น แบงก์พัน,กัปตัน,
254,ข่าวสารจากกัปตัน,เราเนี่ยสวยเหมือนพระจันทร์เลย บางวันก็เต็ม บางวันก็ไม่เต็ม,กัปตัน,
255,ข่าวสารจากกัปตัน,จีบได้นะ ข้อเสียไม่มี ส่วนข้อดี ยังหาไม่เจอ,กัปตัน,
256,ข่าวสารจากกัปตัน,อยากลองขัดใจ แต่หาสกอตไบรท์ไม่เจอ,กัปตัน,
257,ข่าวสารจากกัปตัน,พยายามเป็นคนดี สุดท้ายเป็นคนโสด,กัปตัน,
258,ข่าวสารจากกัปตัน,"ชีวิตมันสั้นนะ เพราะถ้ายาวจะเป็น ""ชีวิตตตตตตต""",กัปตัน,
259,ข่าวสารจากกัปตัน,ดูภายนอกอาจดูเหมือนคนไม่มีเงิน แต่ความจริงแล้วก็ไม่มีเงินนั้นแหละ,กัปตัน,
260,ข่าวสารจากกัปตัน,เขาลบเราออกจากเพื่อน ก็ชัดแล้วมั้ยว่าเขาอยากได้เราเป็นแฟน,กัปตัน,
261,ข่าวสารจากกัปตัน,มาคิดทบทวนดูแล้ว หรือว่าเราเหมาะกับการอยู่ โตเกียว,กัปตัน,
262,ข่าวสารจากกัปตัน,ข้างหน้าเป็นภูเขา ส่วนข้างหลังเราคัน เธอเกาให้หน่อยได้ไหม,กัปตัน,
263,ข่าวสารจากกัปตัน,ทำไมตังค์ในบัญชี ไม่มีเยอะเหมือนความดีที่ทำไว้บ้างนะ,กัปตัน,
264,ข่าวสารจากกัปตัน,หนังโปรดของเรา คือหนังหน้าของคุณไง,กัปตัน,
265,ข่าวสารจากกัปตัน,ช่วงนี้อ่อนไหวง่าย แค่เห็นควันไฟก็อยากกินหมูกระทะ,กัปตัน,
266,ข่าวสารจากกัปตัน,ที่บ้านมันรก เพราะอั๊วชอบลื้อ,กัปตัน,
267,ข่าวสารจากกัปตัน,มาดูผมร่วงที่ห้องเราไหม แต่เธอต้องพกไม้กวาดมาด้วยนะ,กัปตัน,
268,ข่าวสารจากกัปตัน,ในวันที่เราแย่ ยังมีเงินในบัญชีที่แย่กว่า,กัปตัน,
269,ข่าวสารจากกัปตัน,พร้อมบวกตลอดอะค้าบ โทรศัพท์มีเครื่องคิดเลข,กัปตัน,
270,ข่าวสารจากกัปตัน,อยากให้คุณแสกกลาง จะได้มีผมข้างๆ ตลอดเวลา,กัปตัน,
271,ข่าวสารจากกัปตัน,ถึงจะไม่ใช่เด็กปั๊ม แต่ก็เติมให้เต็มได้นะ,กัปตัน,
272,ข่าวสารจากกัปตัน,จะหมดปีเเล้ว ยังไม่มีอะไรดีๆ เลย นอกจากหน้าตา,กัปตัน,
273,ข่าวสารจากกัปตัน,จะให้เราจิบแฟ หรือจีบแก ก็เลือกเอา,กัปตัน,
274,ข่าวสารจากกัปตัน,พยายามหาแคปชั่นเด็ด แต่ลืมไปว่าตัวเองเด็ดกว่าแคปชั่น,กัปตัน,
275,ข่าวสารจากกัปตัน,อยากพาเธอไปหาแม่ แต่กลัวแม่เรียกชื่ออีกคน,กัปตัน,
276,ข่าวสารจากกัปตัน,ความเจริญเดียวที่มีตอนนี้คือ เจริญอาหาร,กัปตัน,
277,ข่าวสารจากกัปตัน,เป็นคนธรรมดา ไม่สะดุดตาใคร ส่วนใหญ่สะดุด โต๊ะ ตู้ เตียง เก้าอี้,กัปตัน,
278,ข่าวสารจากกัปตัน,ใครจะเข้ามาอยู่ในใจ เอาแมสก์มาด้วยนะ ข้างในคนเยอะมาก,กัปตัน,
279,ข่าวสารจากกัปตัน,"ไม่เปิดใจให้ใครละ เปิดตู้เย็นดีกว่า ""หิว""",กัปตัน,
280,ข่าวสารจากกัปตัน,ทุกการเติบโต ย่อมปวดหลังเสมอ,กัปตัน,
281,ข่าวสารจากกัปตัน,อยากหลับตาแล้วท่องคาถา เงินก็ลอยมาลงกระเป๋าไรงี้,กัปตัน,
282,ข่าวสารจากกัปตัน,อร่อยไม่อร่อย ก็โดนหวยกินบ่อยๆ อะคิดดู,กัปตัน,
283,ข่าวสารจากกัปตัน,เป็นคนไม่ถือตัว ส่วนใหญ่ถือแต่แก้ว,กัปตัน,
284,ข่าวสารจากกัปตัน,ผิวที่แตกลาย ยังดีกว่าใจที่แตกร้าว,กัปตัน,
285,ข่าวสารจากกัปตัน,เหงานิดหน่อย แต่กินข้าวอร่อยเหมือนเดิม,กัปตัน,
286,ข่าวสารจากกัปตัน,อ่อนแอก็แพ้ไป คนไหวเขาจะยืน,กัปตัน,
287,ข่าวสารจากกัปตัน,เป็นผู้หญิงสตรอง ผู้ชายไม่มองต้องเดินชน,กัปตัน,
288,ข่าวสารจากกัปตัน,เป็นคนอื่นเป็นได้ไม่นาน เป็นตัวเองเป็นได้ตลอดไป,กัปตัน,
289,ข่าวสารจากกัปตัน,คนอะไรสวยไม่รู้จักพัก น่ารักไม่รู้จักพอ,กัปตัน,
290,ข่าวสารจากกัปตัน,ชอบกินน้ำเป็นขวด หรือชอบน้ำที่กรวดไปให้คะ,กัปตัน,
291,ข่าวสารจากกัปตัน,โตมาถึงได้รู้ว่าชินจังไม่ใช่การ์ตูน แต่เป็นความรู้สึก,กัปตัน,
292,ข่าวสารจากกัปตัน,ลองไม่พยายามตามหาความรักดูสิ เดี๋ยวสักวันความรักจะตามหาเราเอง,กัปตัน,
293,ข่าวสารจากกัปตัน,"อยู่ ๆ ก็โสด แต่เส้นผ่านศูนย์กลางโลกก็ 12,742.02 กิโลเมตร เท่าเดิม อื้ม..ไม่เห็นมันจะมีผลอะไรต่อโลกของเราเลย",กัปตัน,
294,ข่าวสารจากกัปตัน,โดนเทแล้วไง เติมใหม่เดี๋ยวก็เต็ม,กัปตัน,
295,ข่าวสารจากกัปตัน,โลกนี้ไม่มีที่ยืนสำหรับคนอ่อนแอ งั้นไม่เป็นไรเรานั่งก็ได้ เราเก่ง,กัปตัน,
296,ข่าวสารจากกัปตัน,กลับไปมอง อย่าย้อนกลับไปเดิน,กัปตัน,
297,ข่าวสารจากกัปตัน,ไม่อยากมีใครให้ใจพัง,กัปตัน,
298,ข่าวสารจากกัปตัน,ความสวยไม่คงที่ แอปที่ว่าดีเลยต้องโหลดมาใช้,กัปตัน,
299,ข่าวสารจากกัปตัน,สวยอย่างมีสไตล์ เพื่อผู้ชายมีสตางค์,กัปตัน,
300,ข่าวสารจากกัปตัน,คนอะไรสวยไม่รู้จักพัก น่ารักไม่รู้จักพอ,กัปตัน,
