ID,名称,描述,说明
120001,ประเภทเอฟเฟกต์แบบสุ่ม,ประเภทเอฟเฟกต์แบบสุ่ม,
120002,ประเภทเอฟเฟกต์,ประเภทเอฟเฟกต์%1,
120003,กลุ่มประเภทเอฟเฟกต์,กลุ่มประเภทเอฟเฟกต์%1,
130001,รับชื่อของโฆษณาที่กำลังเล่นในขณะนี้,รับชื่อของโฆษณาที่กำลังเล่นในขณะนี้,
140001,ประเภทบล็อก,ประเภทบล็อก%1,
140002,กลุ่มประเภทบล็อก,กลุ่มประเภทบล็อก%1,
140003,ชื่อประเภทบล็อก,ชื่อประเภทของ%1,
140004,คำอธิบายประเภทบล็อก,คำอธิบายปลั๊กอินของ%1,
140005,รูปลักษณ์ของประเภทบล็อก,รูปลักษณ์ของ%1,
150001,กระดานข้อความ,"กระดานข้อความที่มีเนื้อหาเป็น %1 ขนาดตัวอักษร %2 ค่าความทึบแสง %3% หมายเลข %4, การขึ้นบรรทัดอัตโนมัติ %5",
150002,ข้อความลอย,ข้อความลอยที่มีเนื้อหาเป็น %1 ขนาดตัวอักษร %2 หมายเลข%3,
150003,แถบความคืบหน้า,แถบความคืบหน้าที่มีค่าปัจจุบัน %1 ค่าสูงสุด %2 สี%3 หมายเลข %4,
150004,ลูกศรที่ชี้ไปที่เป้าหมาย,ลูกศรที่ชี้ไปที่เป้าหมาย%1 ขนาด %2 สี%3 หมายเลข %4,
150005,ลูกศรที่ชี้ไปที่ตำแหน่ง,ลูกศรที่ชี้ไปที่เป้าหมาย%1 ขนาด %2 สี%3 หมายเลข %4,
150006,หน้าแนะนำที่นำทางไปยังเป้าหมาย,หน้าแนะนำที่นำทางไปยัง%1 ขนาด %2 สี%3 หมายเลข%4,
150007,หน้าแนะนำที่นำทางไปยังตำแหน่ง,หน้าแนะนำที่นำทางไปยัง%1 ขนาด %2 สี%3 หมายเลข%4,
150008,เส้นแนะนำที่นำทางไปยังเป้าหมาย,เส้นแนะนำที่นำทางไปยัง%1 ขนาด %2 สี%3 หมายเลข%4,
150009,เส้นแนะนำที่นำทางไปยังตำแหน่ง,เส้นแนะนำที่นำทางไปยัง%1 ขนาด %2 สี%3 หมายเลข%4,
150010,รูปภาพ,รูปภาพเป็น %1 ขนาด %2 เท่า ค่าความทึบแสง %3% หมายเลข %4,
160001,สีสุ่ม,สีสุ่ม,
170001,ตำแหน่งที่มีหมายเลขตามที่กำหนดในกลุ่มตำแหน่ง,ตำแหน่งหมายเลข %2 ใน%1,
170002,ตำแหน่งแบบสุ่มในกลุ่มตำแหน่ง,ตำแหน่งแบบสุ่มใน%1,
180001,โซนที่มีหมายเลขตามที่กำหนดในกลุ่มโซน,โซนที่มีหมายเลขเป็น %2 ใน%1,
180002,โซนแบบสุ่มในกลุ่มโซน,โซนแบบสุ่มใน%1,
190001,ตัวเลขที่มีหมายเลขตามที่กำหนดในกลุ่มค่าตัวเลข,ตัวเลขที่มีหมายเลขเป็น %2 ใน%1,
190002,ตัวเลขแบบสุ่มในกลุ่มค่าตัวเลข,ตัวเลขแบบสุ่มใน%1,
190003,รับค่าสูงสุดในกลุ่มค่าตัวเลข,รับค่าสูงสุดใน%1,
190004,รับค่าต่ำสุดในกลุ่มค่าตัวเลข,รับค่าต่ำสุดใน%1,
200001,สตริงที่มีหมายเลขตามที่กำหนดในกลุ่มสตริง,สตริงที่มีหมายเลขเป็น %2 ใน%1,
200002,สตริงแบบสุ่มในกลุ่มสตริง,สตริงแบบสุ่มใน%1,
20001,การคำนวณเชิงตัวเลข,%1%2%3,
20002,หาเศษ,%1Mod%2,
20003,เลขสุ่ม,สร้างจำนวนเต็มแบบสุ่ม: %1 - %2,
20004,ค่าสูงสุด,%3ของ%1และ%2,
20005,หารลงตัว,%1หารลงตัว%2,
20006,ค่าพิกัดของตำแหน่ง,ค่าพิกัด%2ของ%1,
20007,มุมแนวนอนระหว่างตำแหน่ง,มุมแนวนอนระหว่าง%1และ%2,
20008,มุมแนวตั้งระหว่างตำแหน่ง,มุมแนวตั้งระหว่าง%1และ%2,
20009,การยกกำลัง,%1 ยกกำลัง %2,
20010,รูต,%1 ถูกยกกำลัง %2 ครั้ง,
20011,ค่าสัมบูรณ์,ค่าสัมบูรณ์ของ%1,
20012,ฟังก์ชันตรีโกณมิติ,%1%2%3,
20013,ฟังก์ชันลอการิทึมฐานคงที่,%1%2,
20014,ฟังก์ชันลอการิทึมที่มีฐานเป็นค่าใดๆ,Log%1%2,
20015,เอาจำนวนเต็ม,%2%1,
20016,สลับองศาและเรเดียน,แปลง%1เป็น%2,
20019,Exclusive OR,%1Exclusive OR%2,
20020,เลขคณิตมูลฐานขั้นสูง,%1%2%3,
2010001,เปรียบเทียบเชิงตัวเลข,%1%2%3,
2010002,เลขสุ่ม,%1%2%3,
2010003,ค่าสูงสุดหรือค่าต่ำสุด,%1%2%3,
2010004,หารลงตัว,%1%2%3,
2010005,ค่าพิกัดของตำแหน่ง,%1%2%3,
2010006,มุมแนวนอนระหว่างสองตำแหน่ง,%1%2%3,
2010007,มุมแนวตั้งระหว่างสองตำแหน่ง,%1%2%3,
2010008,การยกกำลัง,%1%2%3,
2010009,รูต,%1%2%3,
2010010,ค่าสัมบูรณ์,%1%2%3,
2010011,ฟังก์ชันตรีโกณมิติ,%1%2%3,
2010012,เอาจำนวนเต็ม,%1%2%3,
2010013,สลับองศาและเรเดียน,%1%2%3,
2010018,เปรียบเทียบค่าใดๆ,%1%2%3,
2010019,และ,%1และ%2,
2010020,หรือ,%1หรือ%2,
2010021,นิเสธ,ไม่ใช่ %1,
2020001,เวลาเกม,%1%2%3,
2020002,จำนวนผู้เล่น,%1%2%3,
2020003,กำหนดสภาพอากาศ,%1%2%3,
2020004,กำหนดแรงโน้มถ่วง,%1%2%3,
2020005,ตัดสินสถานะทริกเกอร์,%1เป็นสถานะเปิดใช้งาน,
2020006,ตัดสินสถานะกลุ่มทริกเกอร์,%1เป็นสถานะเปิดใช้งาน,
2030001,ตัดสินคุณสมบัติทีม,%1%2%3,
2040001,ตัดสินคุณสมบัติผู้เล่น,%1%2%3,
2040002,จำนวนไอเทมที่มี,%1%2%3,
2040003,ตัดสิน ID ของผู้เล่นในกลุ่มผู้เล่น,%1%2%3,
2040004,ตัดสินทีมผู้เล่น,%1%2%3,
2040005,ตัดสินผู้เล่น,%1%2%3,
2040006,มุมหันหน้าของผู้เล่น,%1%2%3,
2040007,อยู่ในการตัดสินของกลุ่มผู้เล่น,%1%2อยู่ใน%3,
2040008,Player is in area to determine,%1%2 is in %3,
2040009,ตัดสินเอฟเฟกต์สถานะของผู้เล่น,%1%2อยู่ใน%3,
2040010,ตัดสินอีโมติคอนแบบไดนามิก,%1%2คือ%3,
2040011,ตัดสินการตั้งค่าผู้เล่น,%2ของ%1คือ%3,
2040012,เลือกปุ่มแถบทางลัด,%1%2%3,
2040013,ตัดสินประเภทไอเทมที่พกพา,%1%2%3,
2040014,ตัดสินแถบอุปกรณ์,%1%2%3,
2040015,ตัดสินอุปกรณ์ที่ผู้เล่นติดตั้ง,%1%2ติดตั้ง%3,
2040016,ตัดสินรูปลักษณ์ผู้เล่น,%1%2%3,
2040017,ตัดสินพื้นที่เป้ของผู้เล่น,แถบทางลัดและเป้ของ%1สามารถเก็บ%3 %2 อัน %4,
2040018,ตัดสินไอเทมในเป้ของผู้เล่น,%2ของ%1มี%3 %4,
2040019,ตัดสินประเภทเป้าหมาย,ประเภทเป้าหมายในเหตุการณ์คือ %1 %2,
2040020,ตัดสินความสัมพันธ์เพื่อนของผู้เล่น,%1%2เป็นเพื่อนกัน %3,
2040021,Whether player follows the author,%1 has %2,
2050001,จำนวนผู้เล่นในกลุ่มผู้เล่น,%1%2%3,
2050002,ID ของผู้เล่นในกลุ่มผู้เล่น,%1%2%3,
2050003,ID ที่กำหนดของผู้เล่นในกลุ่มผู้เล่น,%1%2%3,
2060001,คุณสมบัติสิ่งมีชีวิต,%1%2%3,
2060003,ตัดสินอยู่ในกลุ่มสิ่งมีชีวิต,%1%2อยู่ใน%3,
2060004,ตัดสินประเภทสิ่งมีชีวิต,%1%2%3,
2060005,ตัดสินสิ่งมีชีวิต,%1%2%3,
2060006,มุมหันหน้าของสิ่งมีชีวิต,%1%2%3,
2060007,Creature is in area to determine,%1%2 is in %3,
2060008,ตัดสินเอฟเฟกต์สถานะของสิ่งมีชีวิต,%1%2อยู่ใน%3,
2060009,ตัดสินทีมสิ่งมีชีวิต,%1%2%3,
2060010,ตัดสินหมายเลขสิ่งมีชีวิตในกลุ่มสิ่งมีชีวิต,%1%2%3,
2060011,ตัดสินการตั้งค่าสิ่งมีชีวิต,%2ของ%1คือ%3,
2060012,ตัดสินรูปลักษณ์สิ่งมีชีวิต,%1%2%3,
2070001,จำนวนสิ่งมีชีวิตในกลุ่มสิ่งมีชีวิต,%1%2%3,
2070002,สิ่งมีชีวิตที่มีหมายเลขตามที่กำหนดในกลุ่มสิ่งมีชีวิต,%1%2%3,
2080001,ตัดสินจำนวนของดรอป,%1%2%3,
2080002,ของดรอปอยู่ในโซน,%1%2อยู่ใน%3,
2080003,ตัดสินประเภทไอเทม,%1%2%3,
2080004,วัตถุขว้างปาอยู่ในโซน,%1%2อยู่ใน%3,
2090001,ระยะห่างระหว่างสองตำแหน่ง,%1%2%3,
2090002,ตัดสินประเภทบล็อก,%1%2%3,
2090003,ตัดสินสถานะสวิตช์ของบล็อก,สถานะสวิตช์บล็อกของ%1คือ %2,
2090004,การตัดสินขอบเขตของบล็อก,%1%2อยู่ใน%3,
2090005,ตัดสินทิศทางของบล็อก,ทิศทางของบล็อกที่อยู่ใน%1 %2 คือ %3,
2090006,ประเภทบล็อกที่อยู่ในตำแหน่งตามที่กำหนด,ประเภทบล็อกที่อยู่ใน%1 %2%3,
2090007,ตัดสินการตั้งค่าบล็อก,%2ของ%1คือ%3,
2100001,ตัดสินเวลาเครื่องจับเวลา,%1%2%3,
2100002,เปรียบเทียบค่าบูลีน,%1%2%3,
2100003,เปรียบเทียบสตริง,%1%2%3,
2100004,ตัดสินประเภทดนตรี,%1%2%3,
2100005,รับค่าจากรายการเซิร์ฟเวอร์และสำเร็จการตัดสิน,รับค่าจากรายการเซิร์ฟเวอร์หรืออันดับแล้วสำเร็จการตัดสิน คือ %1,"1. ดำเนินการรับค่าจากรายการหรืออันดับ
2. จะส่งพารามิเตอร์ทั้งหมดของเหตุการณ์นี้มา (เช่น ผู้เล่นที่เจอเหตุการณ์ สิ่งมีชีวิตที่เจอเหตุการณ์ ฯลฯ)"
2100006,ตัดสินสถานะสมาชิกของผู้เล่น,%1%2สมาชิกมินิเวิลด์เป็น%3,
210001,ค่าบูลีนของหมายเลขที่กำหนดในกลุ่มค่าบูลีน,ค่าบูลีนของหมายเลข %2 ใน%1,
210002,ค่าบูลีนแบบสุ่มในกลุ่มค่าบูลีน,ค่าบูลีนแบบสุ่มใน %1,
2110001,ยานพาหนะของผู้เล่นที่ี่กำหนด,%1%2%3,
2120001,ตัดสินเอฟเฟกต์,%1%2%3,
2130001,ตัดสินเล่นโฆษณาเสร็จหรือไม่,ตัดสินเล่นโฆษณาเสร็จหรือไม่ %1,
2140001,ตัดสินเอฟเฟกต์สถานะ,%1%2%3,
2140002,ตัดสินบล็อกไม้,ตรวจสอบการมีของ%2 ใน%1 %3โหมดตรวจสอบ%4เงื่อนไข%5,
2140003,ตัดสินบล็อกไม้ที่สามารถดำเนินการได้,ตรวจสอบการมีอยู่ของบล็อกไม้ที่สามารถดำเนินการได้ใน%2 ของ%1 %3โหมดตรวจสอบ%4เงื่อนไข%5,
2140004,ตัดสินสภาพแวดล้อมรันไทม์,ตรวจสอบว่ากำลังทำงานหรือไม่,
2150001,ตัดสินองค์ประกอบ,%4ของ%1%2%3,
2150002,ตัดสินหน้าเกม,%1%2%3,
220001,ประเภทบล็อกที่มีหมายเลขตามที่กำหนดในกลุ่มประเภทบล็อก,ประเภทบล็อกหมายเลข %2 ใน%1,
220002,ประเภทบล็อกแบบสุ่มในกลุ่มประเภทบล็อก,ประเภทบล็อกแบบสุ่มใน%1,
221001,ตรวจสอบ ความคล้ายกันของโซน,ตรวจสอบความคล้ายกันของโซน: โซนดั้งเดิม%1 จุดเริ่มต้นของปลายทาง%2 โหมดตรวจสอบ%3,
221002,กลุ่มประเภทบล็อกในโซน,รับกลุ่มประเภทบล็อกใน%1,
221003,จำนวนบล็อกทั้งหมดในโซน,รับจำนวนบล็อกทั้งหมดใน%1,
221004,จำนวนบล็อกตามประเภทที่กำหนดในโซน,รับจำนวนบล็อกประเภท%2ใน%1,
230001,ประเภทไอเทมที่มีหมายเลขตามที่กำหนดในกลุ่มประเภทไอเทม,ประเภทไอเทมหมายเลข%2ใน%1,
230002,ประเภทไอเทมแบบสุ่มในกลุ่มประเภทไอเทม,ประเภทไอเทมแบบสุ่มใน%1,
240001,ประเภทสิ่งมีชีวิตที่มีหมายเลขตามที่กำหนดในกลุ่มประเภทสิ่งมีชีวิต,ประเภทสิ่งมีชีวิตหมายเลข %2 ใน%1,
240002,ประเภทสิ่งมีชีวิตแบบสุ่มในกลุ่มประเภทสิ่งมีชีวิต,ประเภทสิ่งมีชีวิตแบบสุ่มใน%1,
250001,เครื่องจับเวลาที่มีหมายเลขตามที่กำหนดในกลุ่มเครื่องจับเวลา,เครื่องจับเวลาที่มีหมายเลขเป็น %2 ใน%1,
250002,เครื่องจับเวลาแบบสุ่มในกลุ่มเครื่องจับเวลา,เครื่องจับเวลาแบบสุ่มใน%1,
260001,ประเภทเอฟเฟกต์ที่มีหมายเลขตามที่กำหนดในกลุ่มประเภทเอฟเฟกต์,ประเภทเอฟเฟกต์ที่มีหมายเลขเป็น %2 ใน%1,
260002,ประเภทเอฟเฟกต์แบบสุ่มในกลุ่มประเภทเอฟเฟกต์,ประเภทเอฟเฟกต์แบบสุ่มใน%1,
270004,ไอคอนของประเภทไอเทม,ไอคอนของ%1,
270005,ไอคอนของสิ่งมีชีวิต,ไอคอนของ%1,
270006,ไอคอนของประเภทสิ่งมีชีวิต,ไอคอนของ%1,
270007,ไอคอนของสถานะ,ไอคอนของ%1,
270008,ไอคอนของประเภทบล็อก,ไอคอนของ%1,
270009,ไอคอนตัวละครของผู้เล่นในปัจจุบัน,ไอคอนตัวละคร%1ในปัจจุบัน,
270010,รับไอคอนแถบทางลัดของผู้เล่น,ไอคอนของแถบทางลัด%1ที่เป็น%2,
280001,ประเภทวัตถุขว้างปาแบบสุ่ม,ประเภทวัตถุขว้างปาแบบสุ่ม,
290001,เอฟเฟกต์เสียงแบบสุ่ม,เอฟเฟกต์เสียงแบบสุ่ม,
300001,ตำแหน่งที่ได้รับจากเซิร์ฟเวอร์,ตำแหน่งที่ได้รับจากเซิร์ฟเวอร์,
300002,โซนที่ได้รับจากเซิร์ฟเวอร์,โซนที่ได้รับจากเซิร์ฟเวอร์,
300003,ค่าตัวเลขที่ได้รับจากเซิร์ฟเวอร์,ค่าตัวเลขที่ได้รับจากเซิร์ฟเวอร์,
300004,สตริงที่ได้รับจากเซิร์ฟเวอร์,สตริงที่ได้รับจากเซิร์ฟเวอร์,
300005,ค่าบูลีนที่เซิร์ฟเวอร์ได้รับ,ค่าบูลีนที่เซิร์ฟเวอร์ได้รับ,
300006,ผู้เล่นที่รับจากเซิร์ฟเวอร์,ผู้เล่นที่รับจากเซิร์ฟเวอร์,
300007,ประเภทบล็อกที่ได้รับจากเซิร์ฟเวอร์,ประเภทบล็อกที่ได้รับจากเซิร์ฟเวอร์,
300008,ประเภทไอเทมที่ได้รับจากเซิร์ฟเวอร์,ประเภทไอเทมที่ได้รับจากเซิร์ฟเวอร์,
300009,สิ่งมีชีวิตที่ได้รับจากเซิร์ฟเวอร์,สิ่งมีชีวิตที่ได้รับจากเซิร์ฟเวอร์,
30001,เวลาปัจจุบันในเกม,เวลาปัจจุบันในเกม,
300010,ประเภทสิ่งมีชีวิตที่ได้รับจากเซิร์ฟเวอร์,ประเภทสิ่งมีชีวิตที่ได้รับจากเซิร์ฟเวอร์,
300011,เครื่องจับเวลาที่ได้รับจากเซิร์ฟเวอร์,เครื่องจับเวลาที่ได้รับจากเซิร์ฟเวอร์,
300012,ประเภทเอฟเฟกต์ที่ได้รับจากเซิร์ฟเวอร์,ประเภทเอฟเฟกต์ที่ได้รับจากเซิร์ฟเวอร์,
300013,อันดับที่ได้รับจากอันดับ,อันดับที่ได้รับจากอันดับ,
300014,ชื่อที่ได้รับจากเซิร์ฟเวอร์ (คีย์),รับชื่อดัชนีของเซิร์ฟเวอร์และอันดับ (คีย์),
300015,ผู้เล่นที่รับจากเซิร์ฟเวอร์ (คีย์),รับผู้เล่นดัชนีจากเซิร์ฟเวอร์และอันดับ (คีย์),
30002,ทีมที่มีอันดับตามที่กำหนด,ทีมอันดับ %1,
30003,ตัวคูณแรงโน้มถ่วงของเกมในปัจจุบัน,แรงโน้มถ่วงของเกมในปัจจุบัน,
3010001,ตั้งค่าโหมดสภาพอากาศทั่วไป,ตั้งค่าโหมดสภาพอากาศทั่วไปเป็น %1,
3010002,ตั้งค่าเวลา,ตั้งค่าเวลาเกมเป็น %1,
3010003,ตั้งค่าแรงโน้มถ่วง,ตั้งค่าแรงโน้มถ่วงเป็น %1,
3010004,ตั้งค่าการเข้าร่วมเกมกลางคัน,ตั้งค่าการเข้าร่วมเกมกลางคันเป็น %1,
3010005,ส่งข้อความประกาศ,ส่งข้อความประกาศ%1,
3010006,ส่งข้อความประกาศและรอคอย,ส่งข้อความประกาศ%1และรอคอย,
3010007,ตั้งค่าความเร็วของเวลา,ตั้งค่าเวลาเกมเป็น %1 เท่า,
3010008,ตั้งค่าเทกซ์เจอร์แมปปิงสกายบ็อกซ์,ตั้งค่า%1เป็น%2,"1. ตั้งค่าเทกซ์เจอร์แมปปิงสกายบ็อกซ์จะทำให้ดวงดาวและเมฆเป็นโมฆะ
2. ตั้งค่าเทกซ์เจอร์แมปปิงสกายบ็อกซ์จะทำให้สีด้านบน กลาง และด้านล่างของสกายบ็อกซ์เป็นโมฆะ"
3010009,ตั้งค่าสีสกายบ็อกซ์,ตั้งค่า%1%2เป็น%3,
3010010,ตั้งค่าพารามิเตอร์ของสกายบ็อกซ์,ตั้งค่า%1%2เป็น%3,
3010011,ส่งข้อความประกาศเซิร์ฟเวอร์ไปยังห้องเซิร์ฟเวอร์คลาวด์,ส่งข้อความประกาศเซิร์ฟเวอร์%1ไปยังห้องเซิร์ฟเวอร์คลาวด์,"1. คำสั่งนี้จะมีผลเมื่อดำเนินการบนเครื่องเดียว แต่จะมีผลเฉพาะในเครื่องและจะไม่ถูกส่งไปยังห้องเซิร์ฟเวอร์คลาวด์
2. การแยกกัน: การดีบั๊กเซิร์ฟเวอร์คลาวด์จะถูกส่งไปยังตัวมันเองเท่านั้น ถ้าคุณต้องประกาศไปยังเซิร์ฟเวอร์คลาวด์สาธารณะ จึงต้องดำเนินการในห้องเซิร์ฟเวอร์คลาวด์ที่เปิดเผย
3. ข้อจำกัด: แต่ละห้องสามารถส่งข้อความประกาศได้เพียง 1 ข้อความต่อ 15 วินาที"
3010012,ตั้งค่าเทมเพลตสกายบ็อกซ์,ตั้งค่าปัจจุบันสกายบ็อกซ์เป็น%1,
3010013,ตั้งค่าสภาพอากาศกลุ่มภูมิประเทศ,ตั้งค่าสภาพอากาศของ%1เป็น %2,
3010014,ตั้งค่าสวิตช์สกายบ็อกซ์,ตั้งค่า%1%2เป็น%3,
3020001,ใช้งานทริกเกอร์,ใช้งาน%1 ตรวจสอบเงื่อนไขถ้าหากเป็น%2 ก็จะดำเนินการ,
3020002,ใช้งานทริกเกอร์แบบวนซ้ำ,จาก %1 ถึง %2 ดำเนินการ %3,
3020003,เปลี่ยนสถานะทริกเกอร์,เปลี่ยนสถานะการเปิดของ%1เป็น%2,
3020004,เปลี่ยนสถานะกลุ่มทริกเกอร์,เปลี่ยนสถานะการเปิดของ%1เป็น%2,
3040001,สร้างบล็อก,สร้าง%2ใน%1 ทิศทาง%3,
3040002,ลบบล็อก,ลบบล็อกใน%1,
3040003,สลับบล็อก,สลับบล็อกใน%1เป็น%2 ทิศทาง%3,
3040004,ตั้งค่าสถานะสวิตช์ของบล็อก,ตั้งค่าสถานะสวิตช์บล็อกของ%1เป็น%2,
3040005,ตั้งค่าสิทธิ์บล็อก,ตั้งค่า%2ของ%1เป็น%3,
3040006,เติมโซนด้วยบล็อก,เติม%2ด้วย%1 ทิศทาง%3,
3040007,เคลียร์บล็อกในโซน,เคลียร์%1ใน%2,
3040008,คัดลอกบล็อกในโซนยังไปจุดที่กำหนด,คัดลอกบล็อกใน%1แล้วจัดวางใน%2 ทิศทาง%3,
3040009,สลับบล็อกในโซน,สลับ%2ใน%1เป็น%3 ทิศทาง%4,
3040010,ทำลายบล็อก,ทำลายบล็อกใน%1,
3040011,สร้างบล็อกสี,สร้าง%2ใน%1 ทิศทาง%3 สี%4 (มีผลต่อบล็อกสีเท่านั้น),
3040012,แอกชันเล่นบล็อก,ทำให้บล็อกใน%1เล่น%2 โหมดเล่น %3,
3040013,สลับบล็อกสี,สลับ%2ใน%1 ทิศทาง%3 สี%4 (มีผลต่อบล็อกสีเท่านั้น),
3040014,เคลียร์บล็อกทั้งหมดในโซน,เคลียร์บล็อกทั้งหมดใน%1,
3040015,ทำลายบล็อกตามประเภทที่กำหนดในโซน,ทำลาย%2ใน%1,
3040016,ทำลายบล็อกทั้งหมดในโซน,ทำลายบล็อกทั้งหมดใน%1,
3040017,สลับบล็อกทั้งหมดในโซน,สลับบล็อกทั้งหมดใน%1เป็น%2 ทิศทาง%3,
3040018,จัดวางพิมพ์เขียว,จัดวาง%2ใน%1 หมุน%3 ภาพกระจกเงา%4 ครอบคลุมโซนพิมพ์เขียวทั้งหมด%5,
3050001,เอาชนะผู้เล่น,เอาชนะ%1,
3050002,ผู้เล่นคืนชีพที่ที่กำหนด,ทำให้%1คืนชีพที่%2,
3050003,ตั้งค่าจุดคืนชีพผู้เล่น,ตั้งค่าจุดคืนชีพของ%1เป็น%2,
3050004,ตั้งค่าคุณสมบัติผู้เล่น,ตั้งค่า%2ของ%1เป็น%3,
3050005,มอบเอฟเฟกต์สถานะให้ผู้เล่น,เอฟเฟกต์%2ให้%1 มีผลถาวร %3 ต่อเนื่อง %4 วินาที,
3050006,ลบเอฟเฟกต์สถานะของผู้เล่น,ลบเอฟเฟกต์%2ของ%1,
3050007,ตั้งค่าสิทธิ์ของผู้เล่น,ตั้งค่า%2ของ%1เป็น%3,
3050008,ลบผู้เล่น,ลบ%1ออกจากเกมนี้,
3050009,ผู้เล่นเข้าร่วมโหมดผู้ชม,ทำให้%1เข้าร่วมโหมดผู้ชม,
3050010,ตั้งค่าทีมผู้เล่น,ตั้งค่าทีมของ%1เป็น%2,
3050011,ตั้งค่าตำแหน่งผู้เล่น,วาร์ป%1ถึง%2,
3050012,ตั้งค่าทิศทางของผู้เล่น,ตั้งค่าทิศทาง%1เป็น%2,
3050013,ตั้งค่ามุมกล้องของผู้เล่น,ตั้งค่ามุมกล้องเป็นของ%1เป็นแนวนอน %2 องศา และแนวตั้ง %3 องศาตามระบบพิกัดโลก,
3050014,เพิ่มไอเทมลงในเป้ของผู้เล่น,เพิ่ม%2 %1 ชิ้นลงในเป้%3,
3050016,ทิ้งไอเทมในเป้ของผู้เล่น,ทิ้ง%2 %3 ชิ้นของ%1,
3050017,ทำลายไอเทมในเป้ของผู้เล่น,ทำลาย%3 %2 ชิ้นของ%1,
3050018,ผู้เล่นขับขี่ยานพาหนะ,ทำให้%1ขี่%2 หมายเลขตำแหน่ง%3,
3050019,ผู้เล่นออกจากยานพาหนะ,ทำให้%1ออกจากยานพาหนะปัจจุบัน,
3050020,ตั้งค่ามุมมองของผู้เล่น,ตั้งค่ามุมมองของ%1เป็น%2 ล็อก%3,
3050021,ผู้เล่นควบคุมยานพาหนะเพื่อเคลื่อนที่ไปข้างหน้า,ทำให้%1ขับยานพาหนะไปข้างหน้าโดยอัตโนมัติ,
3050022,ผู้เล่นหาทางอัตโนมัติ,ทำให้%1ลองหาทางอัตโนมัติไปยัง%2 สามารถควบคุมได้%3,เหตุการณ์มีขีดจำกัดระยะทาง หากเกินระยะที่กำหนด (ประมาณ 32 บล็อก) จะไม่สามารถเกิดขึ้นได้
3050023,ผู้เล่นชนะ,ทำให้%1ชนะเกม,
3050024,ผู้เล่นเล่นอีโมติคอนแบบไดนามิก,ทำให้%2เล่น%1,ค่าพารามิเตอร์ของอีโมติคอนแบบไดนามิกคือ 1-20 ท่าทางตัวละคร 1-10 ท่าทางทั่วไป 11-20
3050025,แสดงข้อความวิ่งให้ผู้เล่น,แสดงข้อความวิ่ง%2ให้%1,
3050026,ผู้เล่นใช้งานไอเทมในแถบทางลัด,ใช้แถบทางลัด%1เลือกไอเทม,
3050027,แสดงข้อความกรอบแชทให้ผู้เล่น,แสดงข้อความกรอบแชท%2ให้%1,
3050028,ไม่สามารถทิ้งไอเทมผู้เล่นที่กำหนด,ตั้งค่าไม่สามารถทิ้ง%2ของ%1เป็น%3,
3050029,ไม่สามารถดรอปไอเทมผู้เล่นที่กำหนด,ตั้งค่าไม่สามารถดรอป%2ของ%1เป็น%3,
3050030,ทำให้ผู้เล่นเคลื่อนที่,ทำให้%1เคลื่อนที่ไปทาง%2ด้วยความเร็ว%3,
3050031,สลับเอฟเฟกต์สถานะของผู้เล่น,สลับ%2ของ%1เป็น%3 มีผลถาวร%4 ต่อเนื่อง %5 วินาที,
3050032,ทำให้ผู้เล่นติดตั้งอุปกรณ์,ทำให้%1ติดตั้ง%2ในเป้,
3050033,ทำให้ผู้เล่นถอดอุปกรณ์,ทำให้%1ถอดอุปกรณ์%2แล้วเก็บไว้ในเป้,
3050034,สร้างอุปกรณ์ผู้เล่น,สร้าง%1ไปยังแถบอุปกรณ์%2,
3050035,ทำลายอุปกรณ์ผู้เล่น,ทำลายอุปกรณ์ใน%1%2,
3050036,ตั้งค่ารูปลักษณ์ผู้เล่น,ตั้งค่ารูปลักษณ์ของ%1เป็น%2,
3050037,คืนค่ารูปลักษณ์ผู้เล่น,คืนค่า%1เป็นรูปลักษณ์เริ่มต้น,
3050040,ทำให้ผู้เล่นทำดาเมจต่อผู้เล่น,ทำให้%1ทำดาเมจ%4 %3 แต้มต่อ%2,"1. สามารถได้รับดาเมจจากผู้เล่น และจะป๊อปอัปตัวอักษรเกี่ยวกับค่าดาเมจ
2. ดาเมจระยะประชิด ดาเมจระยะไกล ดาเมจระเบิดจะเพิ่มค่าดาเมจเริ่มต้น 5 แต้ม และจะคำนวณดาเมจสุดท้ายตามพลังป้องกัน
3. เหตุการณ์ที่เกี่ยวข้องจะถูกกระตุ้น (เช่น ผู้เล่นสร้างดาเมจ เล่นถูกดาเมจ) แต่จะไม่ทำให้เกิดเหตุการณ์ เช่น ผู้เล่นโจมตี โจมตีโดน เป็นต้น"
3050041,ทำให้ผู้เล่นทำดาเมจต่อสิ่งมีชีวิต,ทำให้%1ทำดาเมจ%4 %3 แต้มต่อ%2,"1. สามารถได้รับดาเมจจากผู้เล่น และจะป๊อปอัปตัวอักษรเกี่ยวกับค่าดาเมจ
2. ดาเมจระยะประชิด ดาเมจระยะไกล ดาเมจระเบิดจะเพิ่มค่าดาเมจเริ่มต้น 5 แต้ม และจะคำนวณดาเมจสุดท้ายตามพลังป้องกัน
3. เหตุการณ์ที่เกี่ยวข้องจะถูกกระตุ้น (เช่น ผู้เล่นสร้างดาเมจ เล่นถูกดาเมจ) แต่จะไม่ทำให้เกิดเหตุการณ์ เช่น ผู้เล่นโจมตี โจมตีโดน เป็นต้น"
