ID,描述
9695,Создать бэкап сервера
9696,Бэкап успешно загружен. Просмотрите в своем сохранении или соответствующем облачном сервере
9697,Просмотреть
9698,"К сожалению, у Вас нет никакого сервера."
9699,Игрок находится в черном списке и не может быть назначен администратором
9700,Это бэкап с: @1
9701,Количество избранных на сервере достигло верхнего предела
9702,"Подтверждаете ли Вы использовать бэкап [@1], чтобы переписать текущее сохранение? #r#r#cef2d2d(Внимание! Операция необратима)"
9703,Количество бэкапов (@1/@2)
9704,Загрузить в бэкап сервера
9705,"Пожалуйста, выберите локальное сохранение для загрузки"
9706,Текущий
9707,Успешно загружено
9708,Не удалось добавить
9709,Расширение
9710,Владелец:
9711,"К сожалению, бэкап заполнен. Пожалуйста, удалите и повторите попытку"
9712,Скачать
9713,Сохранение с сервера: @1
9714,Разрешения на игру (#c0aaa1aСвободно#n)
9715,Разрешения на игру (#c0aaa1aГость#n)
9716,"#cfa7a0f Правила работы администратора #n
Владелец может установить для всех игроков индивидуальные разрешения и разрешения на всю игру (все) комнаты.
Администратор (супер) может установить индивидуальные разрешения всех игроков и разрешения на всю игру (все) комнаты, за исключением владельца сервера и других администраторов.
Другие игроки могут просматривать свои индивидуальные разрешения на игру и разрешения на всю игру (все), но не могут их изменять.
#cfa7a0f Индивидуальные разрешения на игру и разрешения на игру (все) #n
Если разрешения игроков на игру не изменены (кнопка разрешения игрока на игру -- синего цвета), игрок будет использовать разрешения на игру (все).
При изменении разрешений игроков на игру (кнопка разрешения игрока на игру становится желтой) игрок будет использовать индивидуальные разрешения на игру, и на него не влияют разрешения на игру (все).
#cfa7a0f Как восстановить разрешения на индивидуальные игры игроков #n
Владелец комнаты нажимает на значок восстановления рядом с разрешениями игрока на игру. Кнопка [Разрешения на игру] игроков возвращается к синему цвету с желтого), и игрок будет использовать разрешения на игру (все)."
9717,Подать заявку на получение разрешений
9718,Хост отключил Ваши разрешения игры: @1
9719,Хост включил Ваши разрешения игры: @1
9720,"Ваши разрешения игры: @1 отключено. Пожалуйста, обратитесь к хосту для разрешения"
9721,Отключить голосовое разрешение
9722,Голосовое разрешение выключено
9723,Голосовые сообщения отключены
9724,Сообщения отключены
9725,Ваше разрешение на игру: @1 выключено
9726,"1. Добавить в черный список
2. Выгнать игрока с сервера
3. Установить разрешения (все и личные)
4. Установить запрет на предмет
5. Установить разрешения команды
6. Редактировать уведомление
7. Запретить чат
8. Вкл/Выкл госовой чат
9. Вкл/Выкл микрофон
10. Вкл/Выкл спикер"
9727,"1. Добавить в Черный список
2. Выгнать игрока с сервера
3. Установить разрешения команды
4. Запретить чат
5. Вкл./Выкл. Госовой чат
6. Вкл./Выкл. Микрофон
7. Вкл./Выкл. Спикер"
9728,Уведомление Мини облака
9729,Обновление
9730,Подтвердить обновление
9731,Последняя версия сервера #c0aaa1a@1#п (Текущая версия @2@3#п)
9732,Автоматическое обновление
9733,Обновить выбранный сервер?
9734,"#cef2d2dNotice: Ваша версия игры слишком старая. Пожалуйста, обновите до последней версии, чтобы войти на сервер.#n"
9735,"Автоматическое обновление: После выхода новой версии, разработчики обновят версию сервера (Конкретное время будет уведомлено в день обновления)"
9736,Это последняя версия облака
9737,Перезагрузить
9738,"При перезагрузке сервера, все игроки будут выгнаны! Сейчас на этом сервере #cef2d2d@1#n игроков"
9739,Обратите внимание!#cfa7a0fсервер вот-вот закроется#n
9740,Обратите внимание! #cfa7a0fсервер вот-вот перезагрузится#п
9741,Обратите внимание! #cfa7a0fсервер вот-вот перезагрузится и будет обновляться#п
9742,#cef2d2d@1#n Чат игрока был запрещен на 5 минут
9743,@1 восстановил Ваши разрешения
9744,@1 установил спам автоматически запрещенным (@2@3#n)
9745,Хост
9746,Теперь у Вас есть все разрешения на игру
9747,Закрытие через @1 сек.
9748,Перезагрузка через @1 сек.
9749,"Сервер закрывается. Пожалуйста, повторите попытку после обновления"
9750,Состояние сервера:
9751,Запустить
9752,Закрывается
9753,Закрыто
9754,Количество участников на сервере:
9755,Оставшееся время сервера:
9756,Время создания сервера:
9757,#LНастройки состояния
9758,Описание обновления Облачного Сервера
9759,"1. Только закрытый устаревший сервер, срок действия которого еще не истек, может быть обновлен.
2. Если сервер не закрыт, пожалуйста, перейдите в Настройки сервера - Состояние, а затем закройте сервер и обновите.
3. Если срок действия сервера истек, пожалуйста, обновите его после продления.
4. Сервер может только обновляться, не может деградироваться."
9760,"Не удалось импортировать данные, количество человек превысило верхний предел"
9761,"@1 сервер обновлен успешно!
Активировать сервер сейчас?"
9762,@1 сервер успешно активирован
9763,"Нет данных для импорта на выбранном сервере. Пожалуйста, подтвердите и повторите попытку"
9764,"Сервер запускается. Пожалуйста, повторите попытку позже"
9765,Ошибка импорта. Импортированный черный список конфликтует с белым списком или администратором
9766,Ошибка импорта. Импортированный список конфликтует с существующим черным списком
9767,Обновить облачный сервер
9768,"Количество бэкапов сохранений достигло лимита, удалите один, чтобы продолжить"
9769,"Вы уверены, что хотите отменить продление?"
9770,Поделиться ссылкой на комнату
9771,"Ссылка успешно скопирована, пожалуйста, поделитесь"
9772,"Пожалуйста, выберите сервер, который необходимо обновить"
9773,Количество серверов достигло лимита. Пока нельзая подавать заявки и совершать покупки
9774,"Сохранение карты, которое вы хотите загрузить, не совпадает с привязанным сохранением"
9775,Жалобы облачного сервера
9776,Загрузить скриншот
9777,Снимок экрана был сделан успешно.
9778,Подлежит изменению
9779,В процессе апелляции
9780,"Нелегальный сервер будет изменен на #cDA5B0A В ожидании изменения#n состояния.
В состоянии ожидания вы можете изменить карту и информацию сервера. После подтверждения отсутствия содержимого с нарушением вы можете подать апелляцию, и статус нарушения не будет удален до тех пор, пока апелляция не будет принята"
9781,Апелляция
9782,"1. Прежде чем подать апелляцию, пожалуйста, убедитесь, что в картах сервера нет незаконного контента. И внимательно прочитайте #L#cDA5B0A инструкции по содержанию #n
2. После того, как Вы подадите свою апелляцию, пожалуйста, подождите, пока она пройдет.
3. Если апелляция не будет одобрена, она будет возвращена в состояние подлежащего изменению"
9783,"Внимание: Если на Ваш сервер неоднократно жаловались по поводу нарушений, возможно больше не будет предоставляться сервер для Вашего аккаунта. Если дело серьезное, Ваш аккаунт будет заблокирован."
9784,"Пожалуйста, сначала прочтите ""Инструкцию по содержанию""."
9785,"Оставшееся время работы сервера, к которому Вы аппелируете, должно составлять более 5 дней"
9786,"Во время аппеляции невозможно выполнить какие-либо операции на сервере. Пожалуйста, ждите результата"
9787,Вы не можете активировать незаконный сервер
9788,Жалоба на незаконное объявление. Функция запрещена на @1 дн.
9789,Жалоба на незаконный чат. Функция запрещена на @1 дн.
9790,"Это будет видно после того, как имя и ознакомление сервера будут утверждены"
9791,Количество модификаций достигло верхнего предела
9792,"Пожалуйста, заполните причины апелляции перед подачей"
9793,"Пожалуйста, внимательно прочитайте ""Инструкцию по содержанию"" и заполните причины апелляции перед подачей"
9794,"Пожалуйста, введите причину апелляции (12-60 символов)"
9795,Апелляция подана успешно
9796,На что Вы хотите пожаловаться
9797,Игрок
9798,Голосовой чат игрока
9799,Подача не удалась
9800,Срок действия текущего пропуска истекает. Невозможно войти в комнату!
9801,Имя и ознакомление сервера не прошли проверку
9802,"Поскольку жалуются о нарушении на ваш чат, функция навсегда отключена"
9803,"Поскольку жалуются о нарушении на ваш сервер, функция навсегда отключена"
9804,Жаловаться на комнату
9805,Имя и ознакомление сервера могут быть изменены только после утверждения.
9806,"На уведомление сервера поступало так много жалоб, пока невозможно редактировать. Пожалуйста, дождитесь результатов проверки"
9807,Незаконная карта. Невозможно запустить сервер.
9808,Это карта вторичного создания. Невозможно запустить сервер.
9809,Cоздание нескольких серверов
9810,Пакетная обработка
9811,Все серверы
9812,Загружается
9813,Нет карты
9814,Истекший
9815,Подтвердить выполнение
9816,"Пожалуйста, выберите операцию"
9817,Активировать сервер
9818,Закрыть сервер
9819,Сброс сервера
9820,Обновить сервер
9821,Загрузить карту
9822,"Пожалуйста, выберите сервер для пакетной обработки"
9823,"Нет сервера, который можно было бы запустить"
9824,"Нет сервера, который можно было бы закрыть"
9825,"Закрытие серверов #cfff000@1#n, закрытие серверов выкинет всех игроков!"
9826,Нет сервера для сброса
9827,"Сбросить #cfff000@1#n серверов. Сброс сервера #cfff000 необратимо #n удалит все текущие сохраненные файлы, настройки сервера и другую информацию, пожалуйста, будьте осторожны!"
9828,Нет доступного сервера для загрузки карт
9829,Нет сервера для обновления
9830,"Пожалуйста, выберите тип пакетной обработки"
9831,Сервер активирован
9832,Сервер закрыт
9833,Сервер был сброшен
9834,Сервер был обновлен
9835,Пакетное управление сервером
9836,#c3D4546 Общее количество серверов: #n#c01C210@1#n#c3D4546 активированных: #n#c01C210@2#n#c3D4546 закрытых: #n#c01C210@3#n#Срок действия c3D4546 истекших: #n#c01C210@4#n
9837,#c3D4546Выбрано#n #cFF723A@1#n #c3D4546серверов
9838,Закрыть и обновить
9839,Всего #cFF0000@1#n серверов обновлено (последняя версия @2)
9840,Вам необходимо закрыть серверы во время обновления. #cFF0000 Закрытие серверов выгонит всех игроков!#n После завершения обновления сервер будет включен автоматически.
9841,"Пожалуйста, выберите тип сервера перед началом работы"
9842,"Пожалуйста, перейдите на соответствующую страницу, чтобы продлить срок действия перед началом работы"
9843,Снять все
9844,"Облачный сервер не удалось запустить, пожалуйста, попробуйте позже (@1)"
9845,Владелец комнаты облачного сервера
9846,"Карта подозревала нарушения, система закроет комнату в пределах @1S"
9847,"Комната подозревала нарушения, система закроет комнату в пределах @1s"
9848,Вернуться в вестибюль
9900,@Null@
9901,@Null@
9902,@Null@
9903,@Null@
9904,@Null@
9905,@Null@
9906,@Null@
9907,@Null@
9908,@Null@
9909,@Null@
9910,@Null@
9911,@Null@
9912,Код успешно активирован
9913,"Действие произведено слишком часто. Пожалуйста, повторите попытку позже"
9914,Код активации был использован
9915,"Количество ошибок достигло лимита. Пожалуйста, попробуйте завтра"
9916,Код активации не существует
9917,"Обмен не удался. Пожалуйста, повторите попытку позже"
9918,Время активации кода еще не наступило
9919,"Пожалуйста, обновите игру до последней версии"
9920,"Количество обменов достигло лимита. Пожалуйста, попробуйте завтра"
9921,Количество обменов этой партии достигло лимита
9922,"Пожалуйста, отсканируйте код с помощью игрового клиента, чтобы войти"
9923,"Не удалось получить. Пожалуйста, свяжитесь со службой поддержки клиентов"
9924,"Ошибка сервера. Пожалуйста, повторите попытку позже"
9925,0
10000,Почему критики публикуют отзывы? Какой вариант является наиболее правильным?
10001,"Найдите истинного героя, чтобы победить злого черного дракона"
10002,Найдите красную землю
10003,Откройте для себя больше интересных карт
10004,Что из перечисленного является исключительным правом критиков?
10005,Можно создавать карту в режиме разработчика
10006,Можно помочь другу поливать сад
10007,Можно публиковать отзывы в качестве критика
10008,Какое описание права критика из следующего списка является правильным
10009,Критики могут публиковать отзывы в разделе рекомендации критиков
10010,Отзывы критиков будут прикреплены в верхней части комментариев на карте
10011,Оба других два варианта верны
10012,В чем заключается задача критика?
10013,Найти пустынного торговца
10014,Сделать мастерский механизм электроцепи
10015,Найдите больше интересных новых карт и поделитеся ими с другими
10016,"Все ли рекомендации критиков -- это то, что нравится игрокам?"
10017,"Да, критики -- это закон"
10018,"Нет, игроки будут играть только на своих картах"
10019,"Не всегда, у каждого свои предпочтения в картах"
10020,Где будут находиться рекомендуемые карты?
10021,Мультиплеер
10022,Избранные карты в Мини галереи
10023,Рекомендуемые карты в Мини галерее
10024,Какой вид обзора лучше всего подходит для карт двухмерных игр?
10025,Вид от 3-го лица
10026,Вид от 1-го лица
10027,Вид сбоку
10028,Какой из перечисленных ниже способов является самым быстрым для поиска интересных новых карт?
10029,Поиск по количеству загрузок
10030,Поиск в зоне игроков Мини галерее
10031,Найти с помощью рекомендаций друзей и зоны аудиторской оценки
10032,"Какие из перечисленных ниже карт являются лучшими, которые стоит рекомендовать?"
10033,Сложные и скучные карты
10034,Карты без цели
10035,"Карты, которые могут порадовать игроков"
10036,Какими особенностями обладают официально избранные карты?
10037,Вдохновляющие
10038,Уникальные
10039,Оба других два варианта верны
10040,"Как пожаловаться, если Вы считаете, что карта является ненормативной?"
10041,Обсудить в сообществе
10042,Дать низкую оценку карте
10043,Нажмите кнопку Жалоба в области оценок и укажите причину
10044,Какие из следующих комментариев заслуживают лайка?
10045,Бессмысленные комментарии
10046,Неуместные комментарии
10047,"Содержательные комментарии, которые помогают другим наслаждаться картой"
10048,Какие комментарии предпочитает Мини капитан?
10049,Прокомментируйте перед игрой
10050,Одна звезда или пять звезд без причины
10051,Обоснованные и правильные комментарии
10052,Какой из следующих отзывов более профессиональный?
10053,"Много слов, мало смысла"
10054,Бессмыленный набор слов
10055,Короткие и понятные комментарии
10056,"Система будет рекомедовать критикам популярные карты, что они должны с ними делать?"
10057,Закрыть глаза и убежать
10058,Добавить в избранное после игры
10059,Опубликовать отзывы и поделиться с другими игроками
10060,"Как Вы должны написать отзывы, если карта Вам не нравится?"
10061,Обругать без причины
10062,Опубликовать негативные комментарии
10063,Прокомментировать вежливо и обосновать причины. Описать конструктивное впечатление
10064,"Что делать, если Ваш отзыв удален?"
10065,Сделать это снова и написать то же самое
10066,Разозлиться и уйти
10067,Подумать о причине и исправить ее
10068,Какие из следующих комментариев являются наиболее полезными?
10069,"«О, тут так здорово, заходи поиграть!»"
10070,"«Палец вверх, если Вы согласны со мной»"
10071,Поделиться своими чувствами и впечатлениями о карте
10072,"Что делать, если Вы видите грубый комментарий?"
10073,Тоже опубликовать грубый комментарий
10074,Наложить проклятие на этого человека
10075,Пожаловаться и обосновать причину
10076,Какие из следующих комментариев являются неуместными
10077,"«Будьте осторожны, играя на этой карте, здесь много ловушек»"
10078,"«Это хорошая карта. Заходите играть, ребята!»"
10079,"«Те, кто не играет на этой карте, все ботаники»"
10080,0
10081,0
10082,0
10500,0
10501,Плотный
10502,Массированный
10503,Очень много
10504,Рельеф
10505,Высота над уровнем моря: 63
10506,Минимальный
10507,Максимальный
10508,Уже существует
10509,Восстановлен по умолчанию
10510,Кредит
10511,Хорошая
10512,Отличная
10513,Ужасная
10514,Авторский кредит
10515,Личный кредит
10516,#LИнфо о кредите
10517,Почему Вы хотите пожаловаться
10518,Подробности жалобы
10519,Причина жалобы
10520,#L#cfa7a0fНазад
10521,Использовать хаки
10522,Пакости и грубость
10523,Размещать порнографические или незаконные изображения в фотоальбоме
10524,Размещать порнографические или незаконные изображения в фотоальбоме
10525,Использовать порнографическую фотографию профиля
10526,"Использовать фотографию профиля, чувствительную к политическим вопросам"
10527,Использовать хакерство на картах
10528,Ненормативный скриншот сохранения
10529,Некорректное название/описание сохранения
10530,Украсть сохранения другого игрока
10531,Порнографический контент
10532,Политически чувствительный контент
10533,Платный контент не совпадает с описанием
10534,Платный контент не совпадает с описанием
10535,Жалоба
10536,Опубликовать политически чувствительный контент
10537,Не жалуйтесь повторно
10538,Редактор рельефа ХХХ
10539,Редактор рельефа ХХХ
10540,Редактор рельефа ХХХ
10541,Движения
10542,0
10543,0
10544,"Совместно создадим гармоничную и здоровую игровую среду. Пожалуйста, введите еще раз"
10545,Данный статус имеет ненормативное содержание. На данный момент он невидим
10546,"Пожалуйста, сохраняйте здоровую атмосферу в игре, введите снова"
10547,"Эта карта имеет ненормативный контент, ее нельзя скачать сейчас"
10548,"Пожалуйста, сохраняйте здоровую атмосферу в игре, не удалось создать комнату"
10549,"Эта карта имеет ненормативный контент, нельзя присоединиться к комнате"
10550,Оскорбления или издевательства
10551,Реклама в игре
10552,Бессмысленное содержание
10553,Пожаловаться на карту
10554,Выберите причину жалобы
10555,"Пожалуйста, введите Вашу причину для жалобы (12-200 символов)"
10556,это сохранение
10557,этот статус
10558,этот комментарий
10559,"На эту карту поступили многочисленные жалобы, в данный момент проводится проверка, нельзя скачать"
10560,"На эту карту поступили многочисленные жалобы, в данный момент проводится проверка, нельзя войти в многопользовательскую комнату"
10561,"На эту карту поступили многочисленные жалобы, в данный момент проводится проверка, нельзя войти на карту"
10562,"На эту карту поступили многочисленные жалобы, в данный момент проводится проверка, нельзя создать комнату"
10563,"На эту карту поступили многочисленные жалобы, в данный момент проводится проверка, нельзя найти"
10564,"На эту карту поступили многочисленные жалобы, в данный момент проводится проверка, нельзя поделиться"
10565,"На эту карту поступили многочисленные жалобы, в данный момент проводится проверка, нельзя посмотреть комментарии"
10566,0
10567,"На Вас недавно поступили многочисленные жалобы, Вы временно не можете создавать многопользовательскую комнату"
10568,"На эту комнату поступили жалобы на наличие ненормативного контента, нельзя найти"
10569,Текущая комната
10570,"Карта находится на проверке, операция не удалась"
10571,Жестокий насильственный контент
10572,"На Вас недавно поступили многочисленные жалобы, Вы не можете создавать многопользовательскую комнату до @1"
10573,"Нельзя управлять комментариями, находящимися на проверке"
10574,"Нельзя управлять статусом, находящимся на проверке"
10575,"Уважаемый Мини игрок:
Согласно “#c0aaa1aСкажи НЕТ нездоровому контенту#n"", на Вас поступили многочисленные жалобы, что Вы #cef2d2d@2#n в #cef2d2d@1#n, и это было подтверждено системой. Мы с сожалением сообщаем, что Вы будете наказаны #cef2d2d@3#n. Мы очень надеемся, что Вы будете следовать правилам и поддерживать здоровую и честную атмосферу в игре. (От Мини капитана)"
10576,"Уважаемый игрок,
Вы подали жалобу о поведении #cef2d2d@3#n #cef2d2d@1#n в #cef2d2d@2#n и система подтвердила данное нарушение. На указанного игрока было наложено наказание #cef2d2d@5#n. Спасибо, что следуете “#c0aaa1aСкажи НЕТ нездоровому контенту#n” и предлагаете свою помощь для поддержания здоровой и честной атмосферы в игре.(От Мини-Капитана)"
10577,"На Вас недавно поступили многочисленные жалобы, функция поделиться картой отключена до @1"
10578,"На Вас недавно поступили многочисленные жалобы, функция поделиться картой отключена навсегда"
10579,"На Вас недавно поступили многочисленные жалобы, функция загрузки фото отключена до @1"
10580,"На Вас недавно поступили многочисленные жалобы, функция загрузки фото отключена навсегда"
10581,"На Вас недавно поступили многочисленные жалобы, чат комнаты отключен до @1"
10582,"На Вас недавно поступили многочисленные жалобы, чат комнаты отключен навсегда"
10583,"На Вас недавно поступили многочисленные жалобы, функция комментирования карты отключена до @1"
10584,"На Вас недавно поступили многочисленные жалобы, функция комментирования карты отключена навсегда"
10585,"На Вас недавно поступили многочисленные жалобы, функция публикования статуса отключена до @1"
10586,"На Вас недавно поступили многочисленные жалобы, функция публикования статуса отключена всегда"
10587,"На Вас недавно поступили многочисленные жалобы, функция комментирования статуса отключена до @1"
10588,"На Вас недавно поступили многочисленные жалобы, функция комментирования статуса отключена навсегда"
10589,"В связи с недавними многочисленными нарушениями, все онлайн функции игры будут отключены до @1"
10590,"В связи с недавними многочисленными нарушениями, все онлайн функции игры будут отключены навсегда"
10591,Вы были принудительно отключены
10592,"На Вас недавно поступили многочисленные жалобы, Вы не можете создавать многопользовательские комнаты навсегда"
10593,"Счет этого игрока заблокирован, который не может%s"
10594,Сохранения
10595,Профиль
10596,Многопользовательская комнать
10597,Комментарии о сохранениях
10598,Статус
10599,Комментарии статуса
10600,Функция поделиться картой отключена до @1
10601,Функция поделиться картой отключена навсегда
10602,Функция загрузки фото отключена до @1
10603,Функция загрузки фото отключена навсегда
10604,Функция создания многопользовательской комнаты отключена до @1
10605,Функция создания многопользовательской комнаты отключена навсегда
10606,Чат комнаты отключен до @1
10607,Чат комнаты отключен навсегда
10608,Функция комментирования карты отключена до @1
10609,Функция комментирования карты отключена навсегда
10610,Функция публикования статуса отключена до @1
10611,Функция публикования статуса отключена навсегда
10612,Функция комментирования статуса отключена до @1
10613,Функция комментирования статуса отключена навсегда
10614,@Null@
10615,@Null@
10616,@Null@
10617,@Null@
10618,@Null@
10619,@Null@
10620,@Null@
10621,@Null@
10622,@Null@
10623,@Null@
10624,@Null@
10625,@Null@
10626,@Null@
10627,@Null@
10628,@Null@
10629,@Null@
10630,Апелляция
10631,"Чтобы повысить успешность апелляции, пожалуйста, заполните причину жалобы"
10632,"Пожалуйста, введите причину апелляции не менее чем 100 символами"
10633,"Вы подали апелляцию, и сотрудники рассмотрят ее в течение 90 дней"
10634,Ваша апелляция рассматривается
10635,"Ваша апелляция была рассмотрена. Ваша карта была признана незаконной из-за контента с высоким уровнем риска. Платформа запрещает создание и распространение любого незаконного контента. Пожалуйста, соблюдайте национальные законы и правила, в противном случае вы будете привлечены к ответственности"
10636,Введите причину обжалования (не менее 100 символов)
10637,Введите причину обжалования (не более 500 символов)
10638,"Данная карта может быть незаконной и сейчас недоступна. Пожалуйста, нажмите кнопку апелляции в правом верхнем углу, чтобы подать апелляцию"
10639,Карта находится на рассмотрении. Невозможно создать многопользовательскую комнату. Пожалуйста подождите
10640,"Данная карта может быть незаконной, невозможно создать многопользовательскую комнату"
10641,Вы можете создать многопользовательскую комнату только после загрузки карты
10642,"Вы не можете создать многопользовательскую комнату картой, видимой только Вам"
10643,"Не привязан телефон, невозможно использовать данную функцию"
10644,Необходимо подтверждение телефона для использования данной функции
10645,Подтвердите сначала с помощью мобильного телефона (подтверждение электронной почтой не поддерживается)
10646,Нажмите для ввода
10647,0
10648,Данная карта возможно содержит чувствительный контент. Невозможно создать многопользовательскую комнату
10649,"Текущая карта не была просмотрена. Пожалуйста, скачайте последнюю просмотренную карту"
10650,Состояние карты изменилось. Перезайдите
10651,Отменить проверку
10652,Отменено успешно
10653,Не удалось отменить. Проверьте соединение и повторите попытку
10654,"Вы уверены, что хотите отменить проверку? #cef2d2d(Вы должны будете встать в очередь снова после отмены проверки)"
10655,На проверке. Нельзя отменить
10656,На проверке
10657,Данная карта сейчас на проверке. Нельзя присоединиться к многопользовательской комнате
10658,"Срок действия текущей карты истек. Не удается присоединиться к многопользовательской комнате. Пожалуйста, обновите до последней версии."
10659,"Успешно прокомментировано! В связи с рискованным контентом на данной карте, она не будет отображена в выборе критиков"
10660,"Созданная онлайн-карта содержит рискованный контент, данный сервер не будет отображаться в онлайн-лобби"
10700,Чит
10701,Хак
10702,Нелегальная реклама
10703,Хулиганство/Издевательство
10704,Неправильные ценности
10705,Несправедливая игра
10706,Плагиат
10720,@Null@
10721,"Ранее вы получали предупреждение из-за нарушения голоса. Если вы продолжите инициировать голосовые нарушения, вы будете наказаны отключением голосовой функции."
10722,@Null@
10723,@Null@
10724,В прошлом вы получали несколько голосовых предупреждений и были заблокированы. Окончание на: @1
10725,@Null@
10726,@Null@
10727,@Null@
10728,Xingqi Project - Уведомление о результатах оценки качества карты
10729,"Нажмите меня, чтобы изменить окраску"
10730,Подпись турнира
10731,Запретить публикацию подписей турнира до @1
10732,Навсегда запретить публикацию подписей турниров
10800,@Null@
10801,Поговори с коровой
10802,"Подойди к корове, она расскажет тебе несколько секретов"
10803,Хорошо.
10804,Иди
10805,Хорошо.
10806,Что？
10807,Да
10808,А вот и ты!
10809,Ты меня долго ждал?
10810,Охота на куриц
10811,Помоги мне поймать курицу
10812,Будет сделано
10813,А почему ты сам не сделаешь это?
10814,Ищи свою цель
10815,Хорошо.
10816,Увидимся после охоты на куриц
10817,Хорошо.
10818,"Отлично, я буду скорбеть по этой курице"
10819,…
10820,Собирать древесину
10821,Я хочу 10 шт. древесины
10822,Будет сделано
10823,Пока
10824,Иди скорее собирать древесину!
10825,Хорошо.
10826,Ну и где древесина?
10827,Дай мне больше времени
10828,Ну и где древесина?
10829,Вот
10830,Иди
10831,Хорошо.
10832,Задание выполнено?
10833,Пока нет
10834,Задание выполнено?
10835,Да
10836,Добро пожаловать в Мини Мир!
11000,0
11001,Журнал приключений
11002,Прогресс:
11003,Награды:
11004,Доставить цель
11005,Взаимодействие
