ID,名称,描述,说明
300008,서버에서 얻은 항목 유형,서버에서 얻은 항목 유형,
300009,서버에서 획득한 생물,서버에서 획득한 생물,
30001,현재 게임 시간,현재 게임 시간,
300010,서버에서 얻은 생물의 유형,서버에서 얻은 생물의 유형,
300011,서버에서 가져온 타이머,서버에서 가져온 타이머,
300012,서버에서 얻은 효과 유형,서버에서 얻은 효과 유형,
300013,랭킹 순위 받기,랭킹 순위 받기,
300014,서버에서 얻은 이름(키),서버 및 리더보드 인덱스 이름 가져오기(키),
300015,서버에서 획득한 플레이어(키),서버 및 리더보드 인덱스 플레이어 가져오기(키),
30002,순위가 지정된 팀,팀 순위%1,
30003,현재 게임 중력 배수,현재 게임 중력,
3010001,글로벌 날씨 모드 설정,글로벌 날씨 모드를%1로 설정,
3010002,시간 설정,게임 시간을%1로 설정,
3010003,중력 설정,중력을%1로 설정,
3010004,게임을 중간에 참여하도록 설정,중간 조인 게임을%1로 설정,
3010005,방송 보내기,방송%1 보내기,
3010006,방송 보내기 및 대기,방송%1을 보내고 기다리십시오.,
3010007,시간 경과 속도 설정,게임 시간 경과 속도를 %1x로 설정,
3010008,스카이 박스 맵 설정,%1을%2로 설정,"1. 스카이 맵을 설정하면 별과 구름이 실패합니다.
2. 스카이 맵을 설정하면 스카이 박스의 상단, 허리 및 하단 색상이 무효화됩니다."
3010009,스카이박스 색상 설정,%1%2를%3으로 설정,
3010010,스카이박스 파라미터 설정,%1%2를%3으로 설정,
3010011,모든 클라우드 서버 룸으로 서버 방송 보내기,모든 클라우드 서버 룸에 서버 방송%1 보내기,"1. 단일 머신으로 실행할 때도 적용되지만 로컬에서만 적용되며 클라우드 서비스 룸으로 전송되지 않습니다.
2. 격리: 클라우드 서비스 디버깅은 자신에게만 전송됩니다. 퍼블릭 클라우드 서비스로 방송해야 하는 경우 퍼블릭 클라우드 서비스 룸에서 수행해야 합니다.
3. 제한: 객실당 15초마다 하나의 방송만 보낼 수 있습니다."
3010012,스카이 박스 템플릿 설정,현재 스카이 박스를%1로 설정,
3010013,지형 그룹 날씨 설정,%1에서 %2로 날씨 설정,
3010014,스카이 박스 스위치 설정,%1%2를%3으로 설정,
3020001,실행 트리거,%1을 실행하고 조건이 %2인지 확인하고 작업을 실행합니다.,
3020002,루프 트리거,"%1에서 %2로, %3 실행",
3020003,트리거 상태 변경,%1 상태를 %2로 변경,
3020004,트리거 그룹 상태 변경,%1 상태를 %2로 변경,
3040001,블록 만들기,"%1에서%2 생성, %3을 향함",
3040002,블록 삭제,%1에서 블록 삭제,
3040003,블록 교체,%1의 정사각형을 %2로 교체하고 %3을 향합니다.,
3040004,블록 스위치 상태 설정,%1의 블록 스위치 상태를 %2로 설정,
3040005,블록 권한 설정,%1의%2를%3으로 설정,
3040006,영역을 정사각형으로 채웁니다.,%2를 %1로 채우고 %3을 향합니다.,
3040007,영역의 사각형 지우기,%1에서%2 지우기,
3040008,영역의 블록을 지정된 지점으로 복사,%1 내부의 정사각형을 복사하여 %2에서 %3 쪽으로 배치하십시오.,
3040009,영역 교체 블록,%1의%2를%3으로 교체하고%4 쪽으로,
3040010,파괴 큐브,%1에서 사각형 깨기,
3040011,색상 사각형 만들기,"%1에서 %2 만들기, 방향%3, 색상%4 (색상 사각형만 유효)",
3040012,블록 플레이 액션,"%1 재생%2에서 사각형 만들기, 재생 모드%3",
3040013,색상 사각형 바꾸기,%1의%2를 방향%3 및 색상%4로 바꿉니다(색상 사각형만 유효),
3040014,영역의 모든 사각형 지우기,%1에서 모든 사각형 지우기,
3040015,손상 영역에 지정된 유형의 블록,%1에서%2 파괴,
3040016,영역의 모든 사각형 파괴,%1의 모든 사각형 파괴,
3040017,영역의 모든 사각형 바꾸기,%1의 모든 사각형을 %2로 교체하고 %3을 향해,
3040018,청사진 배치,"%2를%1에 놓고 %3, 미러%4, Blueprint 영역을%5로 완전히 덮습니다.",
3050001,플레이어를 물리칩니다.,%1 패배,
3050002,지정된 지점으로 플레이어 부활,%1에서 %2로 부활,
3050003,플레이어 부활 포인트 설정,부활 지점을%1에서%2로 설정,
3050004,플레이어 속성 설정,%1의%2를%3으로 설정,
3050005,플레이어 상태 효과 제공,%1%2 효과를 주고 %3 동안 영원히 지속되며 %4초 동안 지속됩니다.,
3050006,플레이어 상태 효과 제거,%1에서 %2 효과 제거,
3050007,플레이어 권한 설정,%1의%2를%3으로 설정,
3050008,플레이어 제거,이 게임에서%1 제거,
3050009,플레이어가 관중 모드에 참여합니다.,관중 모드에%1 추가,
3050010,플레이어 팀 설정,%1의 팀을 %2로 설정,
3050011,플레이어 위치 설정,%1을%2로 보내기,
3050012,플레이어 방향 설정,%1 방향을%2로 설정,
3050013,플레이어 카메라 각도 설정,"%1의 카메라 각도를 %2도 수평, %3도 수직의 세계 좌표로 설정",
3050014,플레이어 백팩에 아이템 추가,%1 %2 %3 백팩 추가,
3050016,플레이어 백팩 항목 폐기,%1에서%2 %3 삭제,
3050017,플레이어 백팩 아이템 파괴,%1에서%2%3 파괴,
3050018,플레이어 라이딩 차량,%2에서%1을 타십시오. 위치 번호%3,
3050019,플레이어가 차량을 떠납니다.,%1 현재 차량을 떠나게,
3050020,플레이어 관점 설정,%1의 시야각을 %2로 설정하고 %3을 잠급니다.,
3050021,플레이어가 차량을 앞으로 제어합니다.,%1 드라이브 차량이 자동으로 전진합니다.,
3050022,플레이어 자동 경로 찾기,%1이 %2로 자동 경로 찾기를 시도하게 합니다. 작동 가능%3,이 이벤트는 거리 제한이 있으며 특정 범위(약 32제곱)를 초과하면 발사되지 않습니다.
3050023,플레이어가 승리,%1이 게임에서 이기게,
3050024,플레이어가 애니메이션 이모티콘을 재생합니다.,%2 재생%1,애니메이션 표현 매개 변수 입력 값 범위 1-20 캐릭터 동작 1-10 일반 동작 11-20
3050025,플레이어에게 베이 창 텍스트 표시,%1에 대한 베이 창 텍스트%2 표시,
3050026,플레이어는 바로 가기 표시줄 항목을 사용합니다.,%1 바로 가기 표시줄을 사용하여 항목 선택,
3050027,플레이어에게 대화 상자 정보 표시,채팅 상자 메시지 %2에서 %1로 표시,
3050028,지정된 플레이어 항목을 폐기할 수 없습니다.,%1의%2를%3으로 폐기하지 않도록 설정,
3050029,지정된 플레이어 항목을 삭제할 수 없습니다.,%1의%2가%3으로 떨어지지 않도록 설정,
3050030,플레이어를 움직이게,"%1을 %2 쪽으로 이동, 속도%3",
3050031,대체 플레이어 상태 효과,%1의%2를%3으로 %4의%5 초 동안 영원히 %4로 교체하십시오.,
3050032,플레이어 장비,%2에%1을 배낭에 넣으십시오.,
3050033,플레이어가 장비를 벗게,%1 배낭에 %2의 기어를 제거하십시오.,
3050034,플레이어 기어 만들기,%1 ~ %2 기어 바 만들기,
3050035,플레이어 장비 파괴,%1%2에서 장비 파괴,
3050036,플레이어 모양 설정,%1의 모양을 %2로 설정,
3050037,플레이어 모양 복원,%1을 초기 모습으로 복원,
3050040,플레이어가 플레이어에게 피해를 입힙니다.,%1이 %2에 %3 %4 피해를 입힙니다.,"1. 얻을 수 있는 데미지의 근원은 플레이어이며 데미지라는 단어가 표시됩니다.
2. 근거리 피해, 장거리 피해, 폭발 피해는 기본적으로 5개의 피해 값을 추가하며 최종 피해 값은 방어에 따라 계산됩니다.
3. 해당 이벤트가 트리거되지만(예: 플레이어가 피해를 입히고 플레이어가 피해를 입음) 플레이어의 공격, 공격 수명 및 기타 이벤트를 트리거하지 않습니다."
3050041,플레이어가 생물에게 피해를 입힙니다.,%1이 %2에 %3 %4 피해를 입힙니다.,"1. 얻을 수 있는 데미지의 근원은 플레이어이며 데미지라는 단어가 표시됩니다.
2. 근거리 피해, 장거리 피해, 폭발 피해는 기본적으로 5개의 피해 값을 추가하며 최종 피해 값은 방어에 따라 계산됩니다.
3. 해당 이벤트가 트리거되지만(예: 플레이어가 피해를 입히고 플레이어가 피해를 입음) 플레이어의 공격, 공격 수명 및 기타 이벤트를 트리거하지 않습니다."
3050042,플레이어가 해당 지역의 대상을 손상시킵니다.,%1이 %2의 모든 대상에 %3 %4 피해를 입힙니다.,"1. 모든 사람(자신을 포함)에게 피해를 입히고, 플레이어로서 피해 원인을 얻을 수 있으며, 피해라는 단어가 표시됩니다.
2. 근거리 피해, 장거리 피해, 폭발 피해는 기본적으로 5개의 피해 값을 추가하며 최종 피해 값은 방어에 따라 계산됩니다.
3. 해당 이벤트(플레이어 손상, 플레이어, 생물 손상 등)를 트리거하지만 플레이어 공격, 공격 라이프 미디엄 이벤트를 트리거하지는 않습니다."
3050043,플레이어 이름 설정,%1의 이름을%2로 설정,
3050044,플레이어의 이동 방식 설정,%2로 이동하도록 %1 설정,캐릭터가 착륙하면 비행 상태가 취소되고 작업을 다시 트리거해야 합니다.
3050045,플레이어가 관중 모드를 종료합니다.,관중 모드에서%1 꺼내기,
3050046,데미지 유형에 대한 플레이어 내성 설정,%1 면역%2 설정,
3050047,플레이어 면역 손상 유형 제거,%1 제거 면역%2,
3050048,쉐이크 플레이어 카메라,%1 카메라%2 초 강도%3 흔들기,
3050049,플레이어 카메라 흔들기 중지,중지%1 카메라 흔들기,
3050050,플레이어 항목 설정,"%1%2 항목을 %3으로, 수량을 %4로 설정합니다.",
3050051,플레이어 항목 제거,%1 %2에서 %3 항목 제거,
3050052,방에서 친구 신청서 보내기,%1이 방에 있는 %2에게 친구 요청을 보내도록 하세요.,
3050053,플레이어 항목 라이브러리 비우기,%1의%2 모두 지우기,
3050054,모바일 플레이어 아이템,%1에서%2%3에서%4로 이동,
3050055,플레이어 아이템 교환,%1에서%2를%3으로 바꿉니다.,
3050056,플레이어에 대한 모든 상태 효과 제거,%1에 대한 모든 상태 효과 지우기,
3050057,플레이어에서 모든 부정적인 상태 영향을 제거합니다.,%1에 대한 모든 부정적인 상태 영향 지우기,
3050058,플레이어의 각도 변경,%1 방향을 %2로 변경,
3050059,플레이어에게 세상의 상자를 엽니다.,%1에 대해 %2의 상자를 엽니다(유효한 범위는 약 60제곱).,
3050060,플레이어에게 장인 테이블을 엽니다.,%1에 대한 장인 책상 열기,
3050061,플레이어를 위한 리더보드 열기,%1에 %2 표시,
3050062,플레이어로부터 리더보드 숨기기,%1에 대한 리더 보드 숨기기,
3050063,플레이어의 전화가 진동합니다.,"%1 전화 진동 지속 시간%2밀리초, 강도%3 설정",
3050064,플레이어 필터의 색상 설정,필터 색상을%1에서%2로 설정,
3050065,플레이어 필터의 매개 변수 설정,%1 필터%2을%3으로 설정,
3050066,플레이어를 지정된 맵으로 순간이동,%1을 보내 지도 ID %2로 매핑,각 플레이어는 30초마다 한 번만 트리거할 수 있습니다.
3050067,플레이어를 지정된 방으로 순간이동,%1을 보내 방 ID %2로 매핑,각 플레이어는 30초마다 한 번만 트리거할 수 있습니다.
3050068,플레이어 그룹을 다른 방으로 순간이동,%1을 현재 지도의 다른 방으로 옮기십시오.,
3050069,카메라 이동,"%1%2%3, 애니메이션%4, 지속 시간%5초 만들기",
3050070,카메라 회전,"%1%2%3, 애니메이션%4, 지속 시간%5초 만들기",
3050071,카메라 권한 설정,%1의 카메라%2를%3으로 설정,
3050072,카메라 회전 모드 설정,%1에서 %2로 카메라 회전 모드 설정,
3050073,물체에 카메라 장착,%2에 %1의 카메라 마운트,
3050074,카메라를 위치에 장착,%2에 %1의 카메라 마운트,
3050075,카메라 속성 복원,%1에 대한 카메라 속성 복원,
3050076,Set color style for player filter,Set the color style of %1’s filter to %2,
3050077,플레이어의 필터 템플릿 설정,%1 필터 템플릿을 %2로 설정,
3050078,플레이어를 지정된 유형의 룸으로 순간 이동,%1을 %2 유형의 방으로 옮기십시오.,"1. 각 플레이어는 30초에 한 번만 트리거할 수 있습니다.
2. 현재 액세스할 수 있는 공간이 없는 경우 새 룸이 생성됩니다."
3050080,플레이어를 지정된 맵과 지정된 유형의 룸으로 전송합니다.,%1을 지도 ID %2로 방으로 보내고 %3을 입력하십시오.,"1. 각 플레이어는 30초에 한 번만 트리거할 수 있습니다.
2. 현재 접근 가능한 객실이 없는 경우 새 객실이 생성됩니다."
3050081,플레이어에게 친구 초대 팝업 창을 표시합니다.,%1에 대한 친구 초대 팝업 표시,
3060001,플레이어 그룹에 플레이어 추가,%2에 %1 추가,
3060002,플레이어 그룹에서 플레이어 제거,%2에서%1 제거,
3060003,플레이어 그룹 지우기,%1 지우기,
3060004,플레이어 그룹에서 트리거 실행,%1의 모든 플레이어에서 %2를 실행하고 %3의 트리거 상태를 확인합니다.,
3060005,플레이어 그룹에 대한 대화 상자 정보 표시,%1의 각 플레이어에게 채팅 상자 메시지%2 표시,
3060006,플레이어 그룹에 베이 창 텍스트 표시,%1의 각 플레이어에게 베이 창 텍스트%2 표시,
3070001,생물 만들기,"%1에서 %2%3 생성, 캠프는 %4에 속합니다.",
3070003,생물을 물리치다,%1 패배,
3070004,생물 삭제,%1 삭제,
3070005,생물 유형을 물리칩니다.,%1 패배,
3070006,생물학적 유형 삭제,%1 삭제,
3070007,생물학적 특성 설정,%1의%2 속성을%3으로 설정,
3070008,생물학적 피해 유형 설정,%1의 손상 유형을 %2로 설정,
3070009,생물학적 면역 손상 유형 설정,%1 면역%2 설정,
3070010,생물학적 권한 설정,%1의%2를%3으로 설정,
3070011,생물이 애니메이션 표현을 재생하도록 만들기,%1 재생%2,애니메이션 표현 매개 변수 입력 값 범위 1-20 캐릭터 동작 1-10 일반 동작 11-20
3070012,생물학적 상태 효과 제공,%1%2 효과를 제공합니다,
3070013,생물학적 제거 상태 효과,%1에서 %2 효과 제거,
3070014,바이오 지향 각도 설정,%1 방향을 %2도로 설정,
3070015,생물학적 위치 설정,%1을%2로 보내기,
3070016,생물학적 자동 경로 찾기,%1이 %2로 가는 길을 자동으로 찾으려고 시도합니다.,이 이벤트는 거리 제한이 있으며 특정 범위(약 32제곱)를 초과하면 발사되지 않습니다.
3070017,생물을 움직이게 하다,%3 속도로 %1을 %2 쪽으로 이동,
3070018,생물학적 외관 설정,%1의 모양을 %2로 설정,
3070019,생물학적 외관 복원,%1을 원래 모습으로 복원,
3070022,생물이 플레이어에게 피해를 입힙니다.,%1이 %2에 %3 %4 피해를 입힙니다.,"1. 피해 원인은 생물로 얻을 수 있으며 피해라는 단어가 표시됩니다.
2. 최종 피해 값은 방어를 기준으로 계산됩니다.
3. 해당 이벤트(생물 손상, 생물 손상 등)를 트리거하지만 생물 공격, 생명 공격 및 기타 이벤트를 트리거하지는 않습니다."
3070023,생물에게 피해를 입힙니다.,%1이 %2에 %3 %4 피해를 입힙니다.,"1. 피해 원인은 생물로 얻을 수 있으며 피해라는 단어가 표시됩니다.
2. 최종 피해 값은 방어를 기준으로 계산됩니다.
3. 해당 이벤트(생물 손상, 생물 손상 등)를 트리거하지만 생물 공격, 생명 공격 및 기타 이벤트를 트리거하지는 않습니다."
3070024,생물이 해당 지역의 목표물에 해를 끼치게 합니다.,%1이 %2 내에서 목표물에 %3 %4 피해를 입힙니다.,"1. 모든 사람(자신을 포함)에게 피해를 입히면 생물로서 피해 원인을 얻을 수 있으며 피해라는 단어가 표시됩니다.
2. 최종 피해 값은 방어를 기준으로 계산됩니다.
3. 해당 이벤트(생물 손상, 생물 손상 등)를 트리거하지만 생물 공격, 생명 공격 및 기타 이벤트를 트리거하지는 않습니다."
3070025,대체 생물,%1을%2로 교체하고 %3으로 상태 포인트를 백분율로 유지하십시오.,"1. 교체 후 생물의 그래픽 정보 유지
2. 교체 후에도 생물 팀은 변하지 않습니다.
3. 생물학적 변수도 바뀝니다. 예를 들어, 유기체는 교체하기 전에 변수에 저장되며, B 유기체로 교체한 후에는 변수에 저장된 값이 A 유기체에서 B 유기체로 변경됩니다(생물학적 유형 변수가 아닌 생물학적 변수만 영향을 받습니다)."
3070026,생물학적 팀 구성,%1의 팀을 %2로 설정,
3070027,생물학적 면역 손상 유형 제거,%1 제거 면역%2,
3070028,생물에서 모든 상태 효과를 제거합니다.,%1에 대한 모든 상태 효과 제거,
3070029,생물에서 모든 부정적인 상태 영향 제거,%1에 대한 모든 부정적인 상태 영향 제거,
3080001,바이오 그룹에 생물 추가,%1을 추가하여 %2 지정,
3080002,생물체에서 유기체 제거,%2에서%1 제거,
3080003,바이오메스 비우기,%1 지우기,
3080004,바이오메스에서 트리거 실행,"%1의 모든 생물에 대해 %2 실행, 트리거 상태 확인%3",
3100001,보관함에 항목 만들기,%1%2를 생성하여 %3 저장 상자를 지정합니다.,
3100002,보관함에서 소품 삭제,지정된%1 저장 상자에서%2%3 삭제,
3100003,보관함 비우기 소품,지정한 %1 저장 상자의 모든 항목 비우기,
3100004,던지기 만들기,"지정된%1에서%2 생성,%3으로 시작",
3100005,플레이어의 던지기 만들기,지정된 %1에서 %2에 속하는 %3을 생성하고 %4로 시작합니다.,
3100006,던지기 삭제,%1 삭제,
3100007,드롭 만들기,%2 %3 드롭을 지정된 %1에서 생성,
3100008,삭제된 개체 삭제,%1 삭제,
3100009,식히도록 항목 수정,%1의%2를%3 초로 식히도록 수정,
310001,구성 요소 모션 그래픽,"%1 단일 지속 시간%2초, 재생 시간%3",
3100010,소품 쿨 다운,%1의%2 쿨,
3100011,생물 던지기 만들기,지정된 %1에서 %2에 속하는 %3을 생성하고 %4로 시작합니다.,
3100012,플레이어를 발사체로 발사,%2에서%1 불%3 만들기,
3100013,생물에게 발사체를 발사하게 하다,%2에서%1 불%3 만들기,
3100014,항목의 모양 변경,%1의 모양을 %2로 변경,
3100015,발사체의 모양 변경,%1의 모양을 %2로 변경,
3100016,소품 놀이 액션,"%1 핸드헬드 아이템 재생%2, 재생 모드%3",
3100017,던지는 물체 놀이 동작,"%1 재생%2, 재생 모드%3",
3100018,개체 재생 작업 삭제,"%1 재생%2, 재생 모드%3",
310002,텍스트 모션 그래픽,%1 지속 시간%2 초,
310003,부드러운 변위,%1초 안에 X%2 Y%3으로 이동,
310004,좌표의 부드러운 증가,%1초 안에 %2 좌표 이동%3%4,
310005,부드러운 스케일링,%1 초 안에 %2 높이%3 너비로 확대,
310006,폭과 높이의 부드러운 증가,%2 크기%3 %4 (%1 초),
310007,부드러운 회전,%1초 만에 %2도 회전,
310008,부드러운 증가 각도,%1초 안에 각도 %2%3도 변경,
3110001,카운트다운 타이머 실행,"%1 시작, 카운트다운%2초, %3 반복",
3110002,앞으로 타이머를 실행합니다.,시작%1,
3110003,타이머 일시 중지,%1 일시 중지,
3110004,복구 타이머,%1 복원,
3110005,타이머 중지,중지%1,
3110006,대기 시간,%1초를 기다린 후 다음 작업으로 진행합니다.,
3110007,타이머 타이밍 설정,%1을%2 초로 설정,
3110009,타이머 창 보이기,"%2 창을 %1에 표시, 제목%3",
3110010,타이머 창 숨기기,%1에서 %2 창 숨기기,
3120001,위치 설정,%1을%2로 설정,
3120002,설정 영역,%1을%2로 설정,
3120003,값 설정,%1을%2로 설정,
3120004,부울 값 설정,%1을%2로 설정,
3120005,세트 플레이어,%1을%2로 설정,
3120006,블록 유형 설정,%1을%2로 설정,
3120007,항목 유형 설정,%1을%2로 설정,
3120008,세트 피조물,%1을%2로 설정,
3120009,생물 유형 설정,%1을%2로 설정,
3120010,문자열 설정,%1을%2로 설정,
3120011,효과 유형 설정,%1을%2로 설정,
3130001,위치에 대한 재생 효과,"%1에서%2 재생, 크기%3",
3130002,플레이어에게 특수 효과 재생,"%1에서%2 재생, 크기%3",
3130003,생물에게 특수 효과 재생,"%1에서%2 재생, 크기%3",
3130004,발사체에 특수 효과 재생,"%1에서%2 재생, 크기%3",
3130005,위치에 대한 효과 삭제,%1에서%2 삭제,
3130006,플레이어에 대한 특수 효과 삭제,%1에서%2 삭제,
3130007,생물에 대한 특수 효과 삭제,%1에서%2 삭제,
3130008,던지기에 대한 특수 효과 삭제,%1에서%2 삭제,
3130009,위치 효과 크기 설정,%1에서%2의 크기를%3으로 설정합니다.,
3130010,플레이어 효과 크기 설정,%1에서%2의 크기를%3으로 설정합니다.,
3130011,바이오 효과 크기 설정,%1에서%2의 크기를%3으로 설정합니다.,
3130012,던지기 효과 크기 설정,%1에서%2의 크기를%3으로 설정합니다.,
3130013,떨어진 물체에 특수 효과 재생,"%1에서%2 재생, 크기%3",
3130014,떨어뜨린 물체에 대한 특수 효과 삭제,%1에서%2 삭제,
3130015,아이템을 들고 있는 플레이어에게 특수 효과 재생,"%1 핸드헬드 아이템에서%2 재생, 크기%3",
3130016,플레이어가 보유한 항목에 대한 특수 효과 삭제,%1 핸드헬드 항목 중%2 삭제,
3130017,플레이어 항목 유형에 특수 효과 재생,"%1, 크기 %4이 보유한 모든 %2에서 %3 재생",
3130018,플레이어 바로 가기 항목에 대한 특수 효과 삭제,%1 바로 가기 줄의 %2 중 %3 삭제,
3140012,플레이어가 음향 효과를 재생하도록 만들기,"%1 재생 장면%2, 볼륨%3, 톤%4, 루프%5 만들기",
3140013,생물이 음향 효과를 재생하도록 만들기,"%1 재생 장면%2, 볼륨%3, 톤%4, 루프%5 만들기",
3140014,위치에서 음향 효과 재생,"재생 장면%2, 볼륨%3, 톤%4, %1의 루프%5",
3140015,플레이어 사운드 끄기,%1에서 재생되는 %2 닫기,
3140016,바이오 사운드 끄기,%1에서 재생되는 %2 닫기,
3140017,위치 소리 끄기,%1에서 재생되는 %2 닫기,
3140018,플레이어 그룹에 인터페이스 음향 효과 재생,"%1에 대한 인터페이스%2 재생, 볼륨%3, 톤%4, 루프%5",
3140019,플레이어에게 인터페이스 음향 효과 재생,"%1에 대한 인터페이스%2 재생, 볼륨%3, 톤%4, 루프%5",
3140020,플레이어 그룹 인터페이스 음향 효과 끄기,닫기%1 재생 인터페이스%2,
3140021,플레이어 인터페이스 음향 효과 끄기,닫기%1 재생 인터페이스%2,
3140022,플레이어에게 인터페이스 음악 재생,"인터페이스%2 ~%1 재생, 볼륨%3, 루프%4","이 이벤트에서 재생되는 사운드는 플레이어가 설정한 ""사운드 이펙트"" 스위치로 제어되며, ""사운드 이펙트""를 끈 후에는 소리가 들리지 않습니다."
3140023,플레이어 인터페이스 음악 일시 중지/재개,%1%2 인터페이스 음악 재생,
3150001,스크립트 실행,스크립트%1 실행,
3160001,광고 재생 (오래된),"%1, 슬롯 이름 %2에서 광고를 재생하고 %3(이전)을 실행합니다.",
3160002,개발자 스토어 열기(구),%1 개발자 스토어를 엽니다(버튼 누르기 및 해제만 트리거 가능).,
3160003,제품 구매 창 보이기,"%1, 참조%3에 대한 %2 구매 창 표시",
3160004,비디오 재생,%1에서 %2를 열고 비디오를 자동으로 재생합니다.,
3160005,광고 재생,"%1, 슬롯 이름 %2에서 광고를 재생하고 %3을 실행합니다(트리거하려면 버튼 누르기 및 해제 버튼만 해당).",
3160006,개발자 스토어 열기,%1에 대한 개발자 스토어 열기,
3160007,개발자 스토어 지정 페이지 열기,"%1에 대한 개발자 스토어%2 열기, 스토어 이름%3",
3160008,상품 상세페이지 열기,%1에서 %2 세부 정보 페이지 열기 (버튼만 누르고 트리거 해제),
3160009,스킨 제품 상세페이지 열기,%1에서 %2 세부 정보 페이지 열기 (버튼만 누르고 트리거 해제),
3160010,피부 구매 창 보이기,"%1, 참조%3에 대한 %2 구매 창 표시",
3160011,개발자 스토어 스킨 페이지 열기,%1에 대한 개발자 스토어 스킨 페이지를 엽니다(버튼을 누르고 버튼을 해제하면 트리거될 수 있음).,
3161001,코스 목표 상태 설정,작업 시퀀스 번호%1의 완료 상태를%2로 설정,
3161002,코스 대상 영역 표시,작업 대상 영역을%1로 설정,
3170001,위치에 그래픽 정보 만들기,%1에%2 만들기,
3170002,플레이어에 대한 그래픽 정보 만들기,"%1에%2 생성, 간격띄우기 거리%4 ~%3",
3170003,유기체에 대한 그래픽 정보 만들기,"%1에%2 생성, 간격띄우기 거리%4 ~%3",
3170004,발사체에 대한 그래픽 정보 만들기,"%1에 %2 생성, 오프셋%4에서 %3",
3170005,위치에서 그래픽 정보 유형 삭제,%1에서 %3 번호 %2 삭제,
3170006,플레이어의 그래픽 메시지 유형 삭제,%1에서 %3 번호 %2 삭제,
3170007,생물의 그래픽 정보 유형 삭제,%1에서 %3 번호 %2 삭제,
3170008,발사체에서 그래픽 메시지 유형 삭제,%1에서 %3 번호 %2 삭제,
3170009,위치에 플랫 텍스트 정보 만들기,"%1에 %2 생성, 오프셋%3에서 X로,%4에서 Y로 생성",
3170010,플레이어에 대한 평면 그래픽 정보 만들기,"%1에 %2 생성, 오프셋%3에서 X로,%4에서 Y로 생성",
3170011,유기체에 대한 평면 그래픽 정보 만들기,"%1에 %2 생성, 오프셋%3에서 X로,%4에서 Y로 생성",
3170012,발사체에 대한 평면 그래픽 정보 만들기,"%1에 %2 생성, 오프셋%3에서 X로,%4에서 Y로 생성",
3180001,모든 그룹에 값을 추가합니다.,%1에 %2 추가,"1. 위치 추가: 끝에 값 삽입
2. 이 동작을 사용하여 위치 그룹, 영역 그룹, 생물 그룹, 플레이어 그룹, 타이머 그룹 등과 같은 가변 유형에 값을 추가할 때 동일한 값을 반복적으로 추가할 수 없습니다.
3. 값 그룹, 문자열 그룹, 부울 값 그룹, 블록 유형 그룹, 항목 유형 그룹, 생물학적 유형 그룹, 특수 효과 유형 그룹 및 기타 변수 유형은 동일한 값을 반복적으로 추가할 수 있습니다."
3180002,지정된 숫자의 값을 그룹에서 null로 설정,%1에서 %2로 번호가 매겨진 값을 null로 설정,"null로 설정한 후에는 a = {1,2,3}과 같은 위치도 차지합니다. 1이 null이면 a = {nil, 2,3}"
3180003,모든 그룹에서 값을 null로 설정,%1에서 %2를 null로 설정,"내용 일치 지우기는 모든 동일한 값을 null로 설정합니다. 예를 들어 a = { 1, 1, 2, 3} 1을 null로 설정한 다음 a = { nil, nil, 2, 3}"
3180004,그룹 지우기,%1 지우기,그룹의 모든 값 삭제
3180005,모든 그룹에 임의의 값 삽입,%1의%2에%3 삽입,"앞으로 삽입하면 순서에 영향을 미칩니다. 예를 들어 a = { 1, 2, 3, 4}가 두 번째 위치에 5를 삽입하면 a = { 1, 5, 2, 3, 4}"
3180006,그룹에서 지정된 숫자의 값을 삭제합니다.,%1에서 숫자 %2의 값 삭제,"값을 삭제하면 정렬에 영향을 미치며 다음과 같은 값이 전달됩니다. 예를 들어 a = { 1, 2, 3, 4} 2, a = { 1, 3, 4}"
3180007,그룹의 모든 값 삭제,%1에서%2 삭제,"내용 일치 지우기(예: a = { 1,1,2,3} 삭제 1 모두 삭제 1 후 a = { 2,3})"
3180008,모든 그룹에 대한 빈 null 값,%1의 빈 null 값,"null 값(예: a = { 1, nil, 2, nil, nil, 3 })을 지운 후 자동으로 운반됩니다. 지운 후 a = { 1, 2, 3 }"
3180009,모든 그룹에 값 집합 추가,%2의 모든 값을%1에 추가,"그룹 a의 끝에 null 값을 포함하여 그룹 b의 모든 값을 그룹 b의 원래 순서로 추가합니다. 예를 들어 a = {1,2,3}, b = {4,5,6} a에 b를 추가한 다음 a = {1,2,3,4,5,6}"
3180010,모든 그룹에서 값 집합을 null로 설정,%1에서 %2와 중복된 값을 null로 설정합니다.,"1. 중복 제거, 그룹 A와 그룹 B의 중복 값을 null 값으로 설정하면 중복 null 값은 삭제되지 않습니다.
2. 중복 값이 여러 개 있는 경우 이전 값은 우선 null로 설정됩니다. 예를 들어 a = { 1, 1, 1, 2, 3 } b = { 1, 1, 2 }는 a = { nil, 1, nil, 3 }, 우선 ix = 1 및 ix = 1 / 2가 됩니다."
3180011,그룹의 값 집합 삭제,%1에서 %2로 중복 값 제거,"1. 중복 제거, 그룹 A와 B의 중복 값을 삭제하면 중복 null 값이 삭제됩니다.
2. 중복 값이 여러 개 있는 경우 첫 번째 값이 먼저 삭제됩니다. 예를 들어 a = { 1, 1, 2, 3 } b = { 1, 1, 2 } 삭제 후 a = { 1, 3 }이되고 ix = 1 및 ix = 2의 1이 먼저 삭제됩니다."
