ID,描述
10817,D'accord.
10818,Agréable.
10819,…
10820,Collecter du bois de cerisier
10821,Je veux 10 cerisiers.
10822,Laisse le moi
10823,Au revoir.
10824,Ramassez des bois!
10825,D'accord.
10826,Où sont les bois?
10827,Donnez moi plus de temps
10828,Où sont les bois?
10829,Ici.
10830,Aller.
10831,D'accord.
10832,Tache terminée?
10833,Pas encore.
10834,Tache terminée?
10835,Oui.
10836,Bienvenue dans Mini World!
11000,@Null@
11001,Note d'aventure
11002,Progrès:
11003,Récompenses:
11004,Objet de livraison
11005,Interaction
11006,Scénario
11007,Réglage de l'histoire
11008,Liste de taches
11009,Livraison de tache
11010,Dialogue par défaut
11011,Réglage de l'interaction
11012,Options de fonction de déclenchement
11013,"Continuer le dialogue: passer au dialogue suivant
Redirect Dialogue: Passer à un dialogue spécifique
End Dialogue: Quitter la conversation
Accepter la tache: accepter une tache"
11014,Continuer le dialogue
11015,Redirection du dialogue
11016,Terminer dialogue
11017,Accepter la tache
11018,Modifier le scénario original
11019,Créer un scénario
11020,Sélectionnez le scénario à modifier
11021,Défaut
11022,Catégorie 2
11023,Catégorie 3
11024,Choisissez un modèle existant
11025,Modifier le scénario
11026,Nom du scénario
11027,Cliquez pour éditer
11028,Dialogue Storyline
11029,Cible de déclenchement
11030,Option d'interaction créée automatiquement dans la cible
11031,Conditions préalables
11032,Heure de début
11033,Heure de fin
11034,Condition préalable Tache 1
11035,Condition préalable Tache 2
11036,Condition préalable Tache 3
11037,Sélectionner un article
11038,Obtenir le numéro
11039,Storyline Modifier les informations
11040,"Configuration Storyline étapes:
Nom de 1.Config/ic?ne/dialogue du scénario;
cible de déclenchement 2.Choisissez;
3.Select plugin scénario dans la carte;
cible de déclenchement 4.Find sur la carte, cliquez à droite pour scénario de déclenchement.
 
Infos Options:
Ic?ne: affichage Storyline dans la bibliothèque plugin.
Conditions: Dans quel état pour déclencher certains scénario.
Dialogue Storyline: Cliquez pour mettre en place un dialogue.
Trigger cible: Sélectionner la cible de déclenchement comme souhait, entrez la carte et trouver la cible de déclenchement, faites un clic droit sur la cible pour scénario de déclenchement.
Liste des taches: Afficher tous les réglages des taches dans le scénario.
 
Remarque: La tache ne peut Storyline ajoutée dans le dialogue Paramètres Réponse-déclenchement Fonction

P.S .: Le Dialogue Storyline ne peut être ajouté dans le dialogue Storyline-réponse Fonction Réglages déclenchement.
#cfa7a0fPartial déclencheur: #n différent de l'outil de développement, déclenchement partiel est seulement pour l'événement qui est déclenché par cet événement de plug-in et offre plus de possibilités pour les plugins.
 #script cfa7a0fPartial: #nDifferent de l'outil de développement, déclenchement partiel est seulement pour l'événement qui est déclenché par cet événement plugin
 PS: Si ce plugin a utilisé intégré dans les déclencheurs ou des scripts, vous pouvez cliquer sur le nouveau commutateur de version dans le coin supérieur droit de la détente partielle ou barre d'options de script partiel pour revenir à l'ancien intégré dans les déclencheurs et les scripts pour l'édition , mais l'ancienne version ne supporte pas le nouveau contenu, s'il vous pla?t comprendre."
11041,Sélectionner une ic?ne
11042,Créature
11043,Article
11044,Dialogue Storyline ne s'affiche que lorsque les taches complètes sont définies dans des conditions préalables
11045,Aucun
11046,Tache de précondition
11047,Horaire international
11048,Obtenir un objet
11049,Sélectionner une tache
11050,êtes-vous s?r d’effacer tous les paramètres du scénario par défaut?
11051,Confirmer
11052,Annuler
11053,Paramètres de dialogue de scénario
11054,Contenu du dialogue
11055,Réponse 1
11056,Réponse 2
11057,Réponse 3
11058,Réponse 4
11059,Effacer
11060,Insérer
11061,Paramètres de réponse
11062,Répondre au contenu
11063,Fonction de déclenchement
11064,Sélectionner un dialogue
11065,Sélectionner une tache
11066,Sélectionnez le dialogue pour rediriger
11067,Sélectionner et accepter la tache
11068,Créer une tache
11069,êtes-vous s?r de supprimer ce dialogue?
11070,Ajouter des taches dans les paramètres de dialogue Storyline Dialogue
11071,Paramètres de tache
11072,Nom de la tache
11073,Catégorie de taches
11074,Récompense de tache
11075,Expérience Récompense
11076,Storyline Dialogue(après accepter la tache)
11077,êtes-vous s?r de livrer?
11078,Objet de livraison
11079,Option d'interaction créée automatiquement dans la cible
11080,Livrer (tache incomplète)
11081,Livrer (tache terminée)
11082,Afficher dans Adventure Note
11083,Sélectionner une tache
11084,"Aucun: tache terminée automatiquement lorsque la tache est acceptée
Défaite Créature: vaincre la créature
Deliver Item: Livrer les éléments de tache lorsque la tache est terminée"
11085,Aucun
11086,Vaincre la créature
11087,Livrer l'article
11088,Objectif de la tache
11089,êtes-vous s?r de supprimer cette tache?
11090,Veuillez saisir le contenu du dialogue
11091,Tache de boucle
11092,Afficher dans la note d'aventure
11093,Activer la tache recevoir /livrer l'interface utilisateur
11094,Ic?ne
11095,Cliquez et entrez le contenu du dialogue
11096,"Désactivé, cliquez pour modifier"
11097,@Null@
11098,Informations sur les paramètres de dialogue
11099,"Règles de dialogue:
1.Le dialogue commence lorsque vous cliquez avec le bouton droit sur la cible du déclencheur.
2.Dialogue procéder de haut en bas.
3.Si les réponses sont configurées, choisissez-en une pour continuer le dialogue.
?
Options Info ：
Contenu du dialogue: ce que les PNJ ont dit。
Réponse1-4: Les réponses que les joueurs peuvent choisir, les fonctions de déclenchement peuvent être configurées pour chaque réponse.
+ onglet à gauche: Ajouter un nouveau dialogue.
Supprimer: Supprimer le dialogue sélectionné.
Insérer: Insérer un nouveau dialogue au-dessus du dialogue sélectionné
?
note: effacer le contenu de la réponse, cette réponse ne sera pas affichée dans le dialogue"
11100,", livraison automatique lorsque la tache est terminée"
11101,Recommande fortement de vérifier les informations du scénario avant de commencer.
11102,Infos sur les paramètres de la tache
11103,"Infos sur les paramètres de la tache:
?
Dialogue Storyline (tache acceptée): Dialogue avec le PNJ lorsqu'il accepte la tache.
Obligatoire pour la livraison de la tache: Décidez si la tache de livraison est nécessaire, sinon la tache sera automatiquement livrée une fois terminée.
Livrer objet: délivre la tache à quelle créature.
Dialogue entre taches (tache incomplète): Dialogue avec le CNP lorsque la tache est incomplète.
Dialogue entre taches (tache accomplie): Dialogue avec le CNP lorsque la tache est terminée.
Tache de boucle: Indique si la tache peut être répétitive.
Activer la tache pour recevoir / distribuer l'interface utilisateur: L'interface utilisateur de la tache appara?tra lorsque la tache sera acceptée / livrée."
11200,@Null@
11201,Configurer la fonction d'interaction dans les paramètres de la storyline
11202,Description de la fonction d'interaction
11203,"Dans cette interface, toutes les taches et les bo?tes de dialogue qui définissent certaines créatures en tant que cible de déclenchement sont automatiquement affichées. #r
【Modifier】 pour modifier l'historique et les taches. #r
【Ajoutez Interaction】pour modifier le magasin et les produits. #r
Remarque: vous pouvez créer un nouveau récit ou modifier l'historique dans le plug-in et configurer son objet entra?nement."
11204,pour modifier l'historique et les taches.
11205,pour modifier le magasin et les produits.
11206,Remarque: vous pouvez créer un nouveau récit ou modifier l'historique dans le plug-in et configurer son objet entra?nement.
11207,Adventure Note est vide
11208,Achevée!
11209,Trouvez et parlez à @1
11210,Peut être livré
11211,Vaincre la créature
11212,Recueillir des objets
11213,", puis rapport à @1"
11214,", puis livrer à @1"
11215,Défaite
11216,Collecte
11217,Livraison automatique une fois terminée
11218,Accepter la tache
11219,Livrer la tache
11220,Cliquez et sélectionnez
11221,Auto-terminer après accepter la tache
11222,Montrent seulement artisanal
11301,@Null@
11500,@Null@
11501,Attributs physiques
11502,A propos des attributs physiques
11503,"Activer la physique avancée:
1.Pour des effets physiques plus réalistes, tels que chutes, rebondissements, collisions.
Les attributs physiques 2.Related peuvent être ajustés pour différents effets de collision."
11504,#LActivez la physique avancée
11505,Activer pour des effets physiques plus réalistes
11506,#LTraitement physique
11507,La texture physique influence la force de friction et l'élasticité.
11508,#LRésistance
11509,"Plus la résistance est grande, plus la vitesse de l'objet diminue rapidement."
11510,#LLongueur angulaire
11511,"Plus la tra?née angulaire est grande, plus la vitesse de rotation de l'objet diminue rapidement."
11512,#LQualité
11513,"Plus la qualité est élevée, moins il est probable que les articles ne soient ni renversés ni poussés"
11514,#LGravité
11515,"éteignez, les objets flottants ne tomberont pas sur le sol"
11516,Sélectionnez une texture physique
11517,Veuillez sélectionner une texture physique. Ou créer ou modifier une texture physique personnalisée
11518,Sélectionner un modèle de texture
11519,"Après sélection, les données d'attribut actuelles seront remplacées. Les effets sonores de l'effet de texture permise ne changeront"
11520,#LTemplate
11521,Appuyez pour sélectionner un modèle de texture
11522,Texture personnalisée
11523,Nom de la texture
11524,@Null@
11525,#LKinetic Friction Force
11526,"Plus la force de frottement cinétique est importante, plus l'objet ralentira rapidement lorsqu'il glisse sur le sol."
11527,#LForce de friction statique
11528,"Plus la force de friction statique est grande, moins il est facile de pousser les objets"
11529,#LElasticité
11530,"Plus l'élasticité est grande, plus l'objet rebondit après l'impact."
11531,Taille de l'article
11532,@Null@
11533,Haute élasticité (préréglée)
11534,Pas d'élasticité (préréglé)
11535,Métal
11540,Ajouter une texture
11541,Petit
11542,Milieu
11543,Grand
11544,êtes-vous s?r de vouloir supprimer cette texture physique?
11545,Lisse (préréglé)
11546,Général (préréglé)
11547,Rugueux (préréglé)
12001,Atelier de machines
12002,"Ⅰ. Produire:
1. Placez l'atelier de la machine et la zone de construction appara?tra.
2. Connectez le siège du conducteur, le moteur, les roues et le bloc de carrosserie de la voiture dans le batiment.
3. Cliquez avec le bouton droit sur l'atelier de la machine, cliquez sur Générer pour générer la machine.

Ⅱ. Remarques:
1. #c0aaa1aArrière dans la zone de construction #n est l'avant de la machine.
2. Limite d'unités: 1 noyau mécanique (siège du conducteur), 1 moteur, 20 roues et 39 sièges passagers maximum par machine. 1000 blocs de carrosserie maximum.
3. Générer un lieu: en mode survie, les blocs transformeront #c0aaa1a directement en machine#n. En mode création, la machine sera générée sur le c?té droit de la zone de construction.
4. Le poids de la voiture influencera l'expérience de conduite: la voiture en bois est légère et instable. La voiture de fer est lourde et roule lentement.
5. La forme de la voiture influera sur l'expérience de conduite: les quatre roues sont plus stables que les deux roues.
6. Blocs de carrosserie: La plupart des blocs #c0aaa1a#n et #c0aaa1aminiature#n peuvent être utilisés pour construire une machine. Lorsque les caractères #c0aaa1aentent la zone de construction#n, les attributs physiques sont visibles dans les conseils relatifs aux éléments.
??

Ⅲ. Charger des machines
1. Tenez #c0aaa1awrench#n dans la main et utilisez-le contre la machine. La machine sera transformée en capsule mécanique. Assurez-vous qu'il y a #c0aaa1aspace dans la barre de raccourci#n lorsque vous le récupérez.
2. Placez la capsule machanical sur le sol pour régénérer la machine.
3. La capsule mécanique peut être chargée dans l'atelier de la machine et régénérer la machine sous forme de blocs.
?
Ⅳ. Interaction
1. Peut entrer en collision avec d'autres objets physiques.
2. Peut activer le bloc déclencheur physique, le transducteur en bois, le transducteur en pierre et l'étoile brillante.
3. Peut être saisi avec une griffe de gravité et une arbalète à plongeur.

Ⅴ. à propos des combats
1. Unité détruite: Les unités ont des PV. HP va diminuer après avoir été attaqué. L'unité sera détruite lorsque HP est à 0.
2. Dommage par collision: la machine sera endommagée si elle est coincée dans les objets. Plus le crash est important, plus les dégats sont importants.
3. Commutateur de dommages: Les dommages de la machine peuvent être configurés en mode de jeu - Commutateur de dommages de la machine."
12003,Générer une machine
12004,Charger la machine
12005,produire
12006,Charge
12007,Veuillez choisir une capsule mécanique
12008,Des blocs existent dans la région. Ne peut pas charger
12010,La gauche
12011,Droite
12012,Km / h
12013,Les passagers dans la voiture. La capsule mécanique ne peut pas être générée
12014,@Null@
12015,Montrer le centro?de
12016,Kg
12017,Un noyau mécanique au plus
12018,électricité insuffisante
12019,Ce bloc ne peut pas être utilisé pour assembler des machines
12020,Un moteur au plus
12021,Pas de noyau mécanique (siège du conducteur). Ne peut pas générer
12022,Plus d'un noyau mécanique. Ne peut pas générer
12023,Trop de machines sur la carte. Veuillez réduire pour une expérience de jeu fluide
12024,Veuillez saisir une capsule mécanique
12025,Atteindre la limite supérieure
12026,Dépasser la limite supérieure
12027,Chargement
12028,HP
12029,Co?t de l'électricité
12030,Poids
12031,Nom de la machine
12032,Description de la machine
12033,Configuration des dommages
12034,Car peut être détruit
12051,Bloc de carrosserie
12081,Levier de vitesses
12082,Roue
12083,Pied mécanique
12084,Hélice
12085,Aile
12086,Levitron
12111,Centrale électrique
12112,Moteur
12113,impulseur
12114,énergie
12115,propulseur à vis
12141,Siège
12142,Siège conducteur
12143,Siège passager
12144,Gouvernail
12171,Arme
12172,Arme de mêlée
12173,Mitraillette
12174,Canon
12175,Obusier
12176,Fusée missile
12177,Lance-flammes
12178,Bombe de feu
12179,Canon électromagnétique
12180,Boulon
12201,Dispositif auxiliaire
12202,Puissance
12203,Machines circuit
12204,Manette
12205,Mixte
12206,Dispositif de support
12231,Dispositif commun
12300,éditeur de séquence
12301,Temps de fonctionnement pour chaque ligne
12302,Exécuter en boucle
12303,réinitialisés
12304,"Ⅰ. Instruction
1. Utilisé pour assembler la machine. Lorsque l'appareil est sous tension,#c0aaa1aconnected rotor et le bloc coulissant#n va fonctionner selon la séquence.
2.après installé sur la machine, cliquez pour ouvrir.#c0aaa1aInterface de l'éditeur de séquence.#n
Ⅱ. Interface
?1. Jusqu'à 8 unités mixtes peuvent être connectées (ou rotor bloc coulissant)
?2. Appuyez sur la touche numérique sur le c?té gauche pour activer/désactiver l'action.#c0aaa1aWhen il est éteint, cette action ne sera pas joué.#n
?3. Cliquez sur chaque action. Vous pouvez régler l'angle de rotation du bloc de rotor et que le bloc coulissant est sous tension.
?4. Temps de fonctionnement pour chaque ligne: Régler la durée de fonctionnement d'une action sur chaque ligne.
?5. Exécuter en boucle: Lorsque les actions sont toutes exécutées,#c0aaa1ait recommence#n. Lorsque l'alimentation est coupée, il arrêtera à l'emplacement actuel
?6. Tous remise à zéro: Réinitialiser tous les réglages de l'interface.
?7. Economie: Elle prend effet après avoir enregistré les paramètres d'interface."
12305,Angle
12310,L'unité peut contr?ler au maximum @1 unités
12311,Cet appareil peut être commandé par au plus @1 unités
12312,La connexion a échoué
12313,Le carburant est trop plein pour ajouter
12314,carburant mécanique est nécessaire afin de faire le plein
12315,Détection infrarouge Bloc
12316,Distance de détection
12317,Capteur de lumière
12318,hauteur du capteur
12319,Capteur de vitesse
12320,Lumière plage de détection
12321,Hauteur plage de détection
12322,Plage de vitesse de détection
12323,Plage de détection
12324,Plage de détection
12325,Plage de détection
12326,De face
12327,Arrière
12328,S'il vous pla?t utiliser le véhicule dans l'atelier
12329,Distance extensible
12330,Angle cible
12331,Angle de rotation
12332,besoin de carburant
12333,Besoin d'installer le moteur
12334,Endroit hors de portée
12500,Modèle de mob en édition
12501,Continuer l'édition
12502,Unité
12503,En forme d'homme
12504,Créer un modèle de mob
12505,Sélectionner un modèle d'action
12506,Tête
12507,Corps
12508,Bras droit
12509,Bras gauche
12510,Jambe droite
12511,la jambe gauche
12512,Sélectionnez le modèle d'unité
12513,produire
12514,Générer dans la carte
12515,Stand (mode de veille de la créature)
12516,Courir
12517,S'allonger
12518,Asseoir
12519,Nager
12520,Attaque
12521,Morte
12522,Striked
12523,Supprimer le modèle d'unité
12524,"Les autres joueurs sont en cours d'édition, veuillez réessayer plus tard"
12525,Importer un modèle de mob
12526,Mettre
12527,Vue libre
12528,Vue de c?té
12529,Vue de face
12530,Vue verticale
12531,Membre créature
12532,Créature simple
12533,Pièces de rechange maximales
12534,Trop de pièces de rechange Supprimer certains.
12535,Symmetrize
12536,"Pas de mob disponible, veuillez en faire un premier"
12537,Modèle de créature
12538,Ne peut utiliser les plug-ins correspondants du modèle miniature ou modèle personnalisé
12539,@Null@
12540,@Null@
12541,@Null@
12542,@Null@
12543,@Null@
12544,@Null@
12545,@Null@
12546,@Null@
12547,@Null@
12548,@Null@
12549,@Null@
12550,Sélectionner le type de modèle
12551,Exemple de modèle
12552,modèle personnalisé
12553,Créer un modèle échantillon a modèle de base et d'animation. Parfait pour les débutants.
12554,"Créer un nouveau modèle sur les blocs, les éléments et l'apparence de créature à l'aide de modèles miniatures. Modifier l'animation."
12555,Confirmer
12556,Modèle
12557,Create sample model has basic model and animation. Perfect for newbies.
12558,Créer
12559,Copie
12560,Créer une nouvelle unité
12561,Choisir le modèle
12562,Entrez le nom de l'unité
12563,S'il vous pla?t entrer le texte
12564,Le nom existe déjà
12565,Dépasser les limites de caractère
12566,Copiez l'unité
12567,Nom
12568,Copiez tous les sous-unités
12569,Image miroir
12570,modifier unités
12571,niveaux Réorganiser
12572,Cacher
12573,Afficher
12574,Effacer
12575,modifier unités
12576,Unités suppression. Les sous-unités seront également supprimés.
12577,Déplacer les unités que le même niveau
12578,Déplacer en tant que sous-unité
12579,Sur le même niveau
12580,Ne peut pas être déplacé comme sous-unité du même niveau
12581,Ne peut pas être déplacé comme sous-unité de la sous-unité
12582,Annuler
12583,"Par défaut (Block, en attente de l'objet)"
12584,Cadre
12585,Réglage du numéro de cadre
12586,Limite supérieure de 300 cadres. 0.1s/frame
12587,Faux
12588,Dépasser le cadre max
12589,S'il vous pla?t sélectionner l'unité
12590,"En mode d'édition d'animation, les paramètres du modèle ne peut pas être modifié."
12591,Accéder à la trame max
12592,Générer un modèle personnalisé
12593,La description
12594,produire
12595,Bloquer
12596,Article
12597,Créature
12598,"modèle généré personnalisé sera enregistré dans la bibliothèque de ressources. Blocs dans la bibliothèque plugin, élément et apparence de créature peuvent tous utiliser le modèle personnalisé dans la bibliothèque de ressources."
12599,Aucun type encore sélectionné
12600,Enregistré
12601,Exemple de modèle sauvegardé
12602,le téléchargement de données
12603,"Chargement, veuillez patienter."
12604,échec du téléchargement
12605,"Le téléchargement des données a échoué, s'il vous pla?t essayer à nouveau."
12606,Réessayer
12607,Sauvegarder les données
12608,"Sauvegarde des données, s'il vous pla?t attendre."
12609,échec de la sauvegarde.
12610,Défaut de données sava. Veuillez réessayer. Les données ne seront pas enregistrées si vous quittez.
12611,Sortie
12612,êtes-vous s?r de cesser de fumer? Les données ne seront pas enregistrées.
12613,Il est déjà sous-unité.
12614,"Après le déplacement, la sous-unité cible dépasse la limite. Ne peut pas bouger."
12615,Travail
12616,unités d'importation
12617,S'il vous pla?t sélectionner l'unité et la copie
12618,Paramètre os
12619,modèle Paramètre
12620,modèle personnalisé
12621,"modèle personnalisé peut être utilisé comme apparition de blocs, accessoires et plug-in de créature."
12622,image clé de cette unité sélectionnée est en cours de suppression
12623,Supprimer toutes les images clés d'autres unités
12624,Aucun modèle. Impossible de générer
12625,Le nombre de sous-unités atteint la limite supérieure
12626,image clé dans cette position existe déjà. Ne peut pas bouger
12627,Les images clés de toutes les unités sous ce cadre sont supprimés
12628,Sélectionnez le type de modèle d'échantillon
12629,Insérer l'image clé
12630,Copie
12631,Pate
12632,Supprimer l'image clé
12633,image clé est copiée
12634,Vous collez une image clé. êtes-vous s?r de couvrir les données existantes?
12635,S'il vous pla?t créer une nouvelle unité
12636,S'il vous pla?t créer de nouvelles unités dans l'édition du modèle
12637,Aide pour le modèle personnalisé
12638,"#cfa7a0fWhat est un modèle personnalisé? #n
modèle personnalisé est un aspect qui bloque, les accessoires et les créatures peuvent utiliser. Les joueurs peuvent faire des os, qui sont fabriqués à partir de modèle miniature, avec l'éditeur de modèle personnalisé. Ensuite, modifiez l'animation sur l'arbre de la minuterie. Après avoir terminé un modèle, vous pouvez générer dans un bloc, accessoire ou créature.
?
?#cfa7a0fHow pour entrer dans l'interface d'édition? #n
?1. Placez l'éditeur de modèle personnalisé sur le terrain.
?2. Sélectionnez le modèle #c0aaa1asample #n, ou choisir le modèle #c0aaa1acustom #n pour commencer à partir de zéro.
?3. Cliquez sur le bouton #c0aaa1aimport #n sur select interface type de mode. Importer le modèle personnalisé, qui est faite avant. Modifier et enregistrer.
?
?#cfa7a0fHow pour générer un modèle? #n
?1. Cliquez sur le bouton Créer pour créer une nouvelle unité. Sélectionnez l'unité et créer la sous-unité.
?2. Faites glisser l'axe de coordonnées 3D ou changer le paramètre de l'os et le modèle. (Remarque: Le point bleu est le point central La rotation du modèle est par rapport à la position du point central).
?
?#cfa7a0fHow pour modifier l'animation? #n
?1. Après avoir terminé un modèle, cliquez sur l'animation.
?2. Cliquez sur le premier bouton ci-dessous pour modifier la durée.
?3. Sélectionnez l'unité que vous souhaitez régler. Cliquez sur l'arbre de minuterie pour placer le pointeur au moment que vous souhaitez modifier, cliquez sur + pour ajouter une image clé, ou de régler directement le widget et l'image clé est automatiquement inséré.
?4. Une fois l'image clé est sélectionnée, vous pouvez régler la position de celui-ci au-dessus de l'arbre de la minuterie ou copier, coller, supprimer.
?
?#cfa7a0fHow pour générer un modèle? #n
?1. Cliquez sur le #c0aaa1abutton #n dans le coin supérieur gauche pour générer bloc, prop ou créature.
?2. Le modèle personnalisé généré sera ajoutée dans la bibliothèque de ressources.
?3. Les blocs dans la bibliothèque plugin, prop et l'apparence de créature peut utiliser tout le modèle personnalisé dans la bibliothèque de ressources.
?
#cfa7a0fHow d'utiliser le modèle de l'échantillon? #n
?1. Sélectionnez un modèle d'exemple que vous aimez.
?2. Sélectionnez un modèle chargé sur le c?té droit.
?3. Cliquez sur le bouton Gérer. Sélectionnez #c0aaa1aModify #n et choisir un modèle miniature. Réglez le paramètre #c0aaa1amodel #n.
?4.Entrez l'interface d'édition d'animation. Nous avons mis des animations. Vous pouvez les régler comme vous le souhaitez.

?#cfa7a0fWhat est la différence entre le paramètre de l'os et les paramètres du modèle? #n
?1. Utilisez le paramètre   de #c0aaa1abone #n ou  paramètre #c0aaa1amodel #n pour ajuster les unités.
?2. paramètre osseuse: Régler l'unité entière et le déplacement, rotation, mise à l'échelle de la sous-unité. Les sous-unités sont influencées que les unités principales changent.
?3. paramètre du modèle: n'affectera pas le point central de l'os ou d'un paramètre de sous-unités.
?4. Vous ne pouvez régler le paramètre d'os dans l'édition d'animation.
?
?#cfa7a0fWhat're l'unité et la sous-unité? #n
?1. Après avoir sélectionné une unité, cliquez pour créer une sous-unité de celui-ci. L'unité nouvellement créée devient la sous-unité de l'unité sélectionnée.
?2. Lorsque vous réglez le paramètre osseux de l'unité principale, la sous-unité va aussi changer avec elle."
12639,Créer une sous-unité de l'unité sélectionnée
12640,Sélectionnez l'unité cible qui doit être ajustée dans la liste
12641,Racine
12642,Haut du corps
12643,Poitrine
12644,Tête
12645,En haut à droite du bras
12646,Avant-bras droit
12647,Main droite
12648,Bras gauche
12649,gauche Forearm
12650,Main gauche
12651,Bas du corps
12652,gauche cuisse
12653,La jambe gauche
12654,Pieds gauche
12655,Cuisse droite
12656,Jambe droite
12657,Pieds droit
12658,Avant gauche jambe
12659,Avant droit jambe
12660,Arrière gauche jambe
12661,Arrière droit jambe
12662,Queue
12663,Corps
12664,Aile gauche
12665,Aile droite
12666,Pétale
12667,Tige
12668,Feuille
12669,Corps principal
12670,Axe
12671,Whirl Wing1
12672,Whirl Wing2
12673,Whirl Wing3
12674,Whirl Wing4
12675,Humaine en forme
12676,En forme d'animal
12677,Décoration
12678,norme humaine
12679,simple Human
12680,Quatre pieds Créature
12681,Créature volant
12682,Créature simple
12683,Fleur
12684,Moulin à vent
12685,Leaf2
12686,Copie
12687,Pate
12688,Clair
12689,copié
12690,Coller. Couvrira les données précédentes
12691,La suppression des données
12692,@Null@
12693,@Null@
12694,@Null@
12695,@Null@
12696,@Null@
12697,@Null@
12698,@Null@
12699,@Null@
12700,@Null@
13000,Outils de développement
13001,Déclencheur
13002,Scénario
13003,Veuillez sélectionner le déclencheur
13004,S'il vous pla?t créer un nouveau déclencheur
13005,Nouvel ensemble de déclencheurs
13006,Nouveau déclencheur
13007,Variables
13008,Commutateur de déclenchement
13009,Ajouter des notes pour le déclencheur actuel
13010,Trigger Set
13011,Déclencheur
13012,un événement
13013,état
13014,action
13015,Ajouter @1
13016,Ajouter une condition
13017,Ajouter une action
13018,Basculer le contr?le
13019,Sélectionnez @1
13020,Contribution
13021,Bibliothèque de fonctions
13022,Template Library
13023,options
13024,Choisissez la cible
13025,Variables
13026,Nouvelle variable
13027,Choisissez parmi les objets du monde
13028,Position de l'événement
13029,Point de réapparition par défaut
13030,Joueurs dans l'événement déclencheur
13031,Joueurs cibles en événement
13032,Air Block
13033,Type d'élément dans l'événement
13034,Projectile en événement
13035,Drop Item in Event
13036,Créature en événement
13037,Créature ciblée en événement
13038,Ajouter une fonction
13039,Renommer
13040,Réarranger
13041,Copie
13042,Bouge toi
13043,Insérer un nouvel événement
13044,Insérer une nouvelle condition
13045,Insérer une nouvelle action
13046,Effacer
13047,prénom
13048,Confirmation de la suppression
13049,Confirmer
13050,Annuler
13051,Accès Global
13052,Block (plug-in)
13053,Créature (plug-in)
13054,Aucun Plugins
13055,Limite atteinte
13056,Paramètre
13057,Instruction
13058,Remarquer
13059,paramètre#cef2d2dRed#n est manquante. S'il vous pla?t remplir à nouveau.
13060,paramètre#cfa7a0fOrange#n ne peut pas être trouvé dans l'événement.
13061,copie succès
13062,coller le succès
13063,#Cef2d2dCopy échoué #n
13064,#Cef2d2dPaste échoué #n
13065,S'il vous pla?t sélectionner le déclencheur à gauche
13066,"#Cef2d2dPaste échoué #n. déclenchement général, paquet plugin et bibliothèque plug-in ne peut être copié et collé les uns des autres"
13067,No Trigger trouvé
13068,Confirmer groupe répliquées Trigger
13069,S'il vous pla?t sélectionner un premier groupe
13070,Ajouter de la valeur
13071,Valeur d'ID:@1
13072,VRAI
13073,FAUX
13074,Les valeurs a atteint la limite supérieure
13075,Pour modifier s'il vous pla?t cliquez sur le triangle
13076,Le lien ne peut pas être utilisé
13077,S'il vous pla?t choisir une interface utilisateur d'abord
13078,Résultats de la recherche pour [color=#fa7a0f]@1[/color]
13079,S'il vous pla?t sélectionner une chanson
13080,Trier par
13081,Ordre croissant
13082,Ordre décroissant
13083,"Les noms ne peuvent utiliser que des chiffres, des lettres et des symboles partiels"
13084,Cliquez sur Entrée
13090,Fonction en cours de maintenance
13200,@Null@
13201,Veuillez sélectionner un ensemble de scripts
13202,S'il vous pla?t créer un nouveau jeu de script
13203,Scénario
13204,Jeu de script
13205,Scénario
13206,Nouveau script
13207,Script Edit
13208,Enregistré
13209,API
13210,Chercher
13211,Vérifiez des exemples et des tutoriels
13212,Employer
13213,Attributs et Type:
13214,Valeur renvoyée et Type
13215,Une fonction:
13216,Cas:
13217,Détecter le texte non enregistré. Il sera couvert si vous continuez l'importation.
13218,Sans nom Script
13219,Clearing script en cours
13220,@Null@
13400,@Null@
13999,@Null@
14000,Immeuble
14001,Bloc Implaceable
14002,Block Ininteractable
14003,Bloc Indestructible
14004,Article Inutilisable
14005,Inattaquable
14006,Objet inattaquable
14007,Objet indéfinissable
14008,Article non récupérable
14009,Ne peut pas être mis au rebut
14010,@Null@
14011,@Null@
14012,@Null@
14013,@Null@
14014,@Null@
14015,@Null@
14499,@Null@
14500,Mode outil
14501,Retour au mode édition
14502,Outils régionaux
14503,Outil de localisation
14504,Outil de créature
14505,Bibliothèque d'objets
14506,L:
14507,W:
14508,H:
14509,X:
14510,Y:
14511,Z:
14512,S'il vous pla?t placer#c5aea0athe point de départ#n
14513,S'il vous pla?t mettre fin#c5aea0athe Point#n
14514,S'il vous pla?t placer l'emplacement#c5aea0athe de point de#n
14515,S'il vous pla?t placer #c5aea0a la créature #n
14516,Veuillez choisir #c5aea0a Toute créature dans la scène #n
14517,Sélectionner
14518,Nouveau
14519,"Région @1 créée, ajoutée à la bibliothèque d'objets"
14520,"Point de localisation @1 créé, ajouté à la bibliothèque d'objets"
14521,"Créature @1 créée, ajoutée à la bibliothèque d'objets"
14522,Région
14523,Emplacement
14524,Créature
14525,Renommer
14526,Relocaliser
14527,Effacer
14528,êtes-vous s?r de vouloir supprimer @1?
14529,Actuellement sélectionné
14530,La taille de la région dépasse la limite. Impossible de créer
14531,@1 réinitialisé
14532,Vous n'avez pas créé une région
14533,Vous ne l'avez pas créé un point de localisation
