ID,任务名,任务描述,任务追踪
2001037,Pioche en alliage de titane I,Traitement @item_11014#@1#r (principalement traité à partir de matières consommables @item_11006#et @item_11330#),Usinage @item_11014#@1
2001038,Pioche en alliage de titane,Traitement @item_11014#@1#r (principalement traité à partir de matières consommables @item_11006#et @item_11330#),Usinage @item_11014#@1
2001039,Foret en tungstène Ⅰ,Artisanat @item_11015#@1#r (Fabriqué en consommant principalement @item_11203#et @item_11911#),Artisanat @item_11015#@1
2001040,Perceuse en tungstène niveau II,Artisanat @item_11015#@1#r (Fabriqué en consommant principalement @item_11203#et @item_11911#),Artisanat @item_11015#@1
2001041,Foret à pupille en étoile I,Traitement @item_11016#@1 #r (principalement traité à partir de matières consommables @item_11073 #),Usinage @item_11016#@1
2001042,Perceuse à pupille étoile II,Traitement @item_11016#@1 #r (principalement traité à partir de matières consommables @item_11073 #),Usinage @item_11016#@1
2002001,Fosse fertile,"Utilisez l'outil de pelle pour creuser @item_103#@1 #r (outil de pelle à main, tel que @item_11022 #, alignez @item_101#ou @item_100#et cliquez sur le bouton d'utilisation (appuyez longuement sur le bouton droit du côté PC) pour creuser un trou)",Utilisez l'outil pelle pour creuser @item_103#@1
2002002,Sol humide,"Utilisez @item_11628#pour arroser @item_103#1 #r (utilisez @item_11617#pour tapoter le cube d'eau pour le remplir, utilisez @item_11628#pour tapoter @item_103#ou @item_102#pour le mouiller)",Utilisez @item_11628#pour arroser @item_103#@1
2002003,Cerisier I,"Dans @item_103#plantation @item_11405#@1 #r (pousse généralement dans les prairies, écologie forestière)",Genre @item_11405#@1
2002004,Cerisier II,"Dans @item_103#plantation @item_11405#@1 #r (pousse généralement dans les prairies, écologie forestière)",Genre @item_11405#@1
2002005,Cerisier III,"Dans @item_103#plantation @item_11405#@1 #r (pousse généralement dans les prairies, écologie forestière)",Genre @item_11405#@1
2002006,Pin I,Dans @item_103#planté @item_11406#@1 #r (généralement cultivé dans l'écologie des forêts de conifères alpins),Genre @item_11406#@1
2002007,Pine II,Dans @item_103#planté @item_11406#@1 #r (généralement cultivé dans l'écologie des forêts de conifères alpins),Genre @item_11406#@1
2002008,Pine III,Dans @item_103#planté @item_11406#@1 #r (généralement cultivé dans l'écologie des forêts de conifères alpins),Genre @item_11406#@1
2002009,Arbre I,Dans @item_103#grow @item_11407#@1 #r (pousse généralement dans l'écologie de la forêt tropicale),Genre @item_11407#@1
2002010,Arbor II,Dans @item_103#grow @item_11407#@1 #r (pousse généralement dans l'écologie de la forêt tropicale),Genre @item_11407#@1
2002011,Arbor III,Dans @item_103#grow @item_11407#@1 #r (pousse généralement dans l'écologie de la forêt tropicale),Genre @item_11407#@1
2002012,Pêcher I,Dans @item_103#planté @item_11409#@1 #r (généralement cultivé dans Peachtree Basin Ecology),Genre @item_11409#@1
2002013,Peach Tree II,Dans @item_103#planté @item_11409#@1 #r (généralement cultivé dans Peachtree Basin Ecology),Genre @item_11409#@1
2002014,Peach Tree III,Dans @item_103#planté @item_11409#@1 #r (généralement cultivé dans Peachtree Basin Ecology),Genre @item_11409#@1
2002015,Peuplier I,"Dans @item_103#plantation @item_11410#@1 #r (pousse généralement dans les prairies, écologie forestière)",Genre @item_11410#@1
2002016,Peuplier II,"Dans @item_103#plantation @item_11410#@1 #r (pousse généralement dans les prairies, écologie forestière)",Genre @item_11410#@1
2002017,Peuplier III,"Dans @item_103#plantation @item_11410#@1 #r (pousse généralement dans les prairies, écologie forestière)",Genre @item_11410#@1
2002018,Noix I,Planté dans @item_103 @item_11411#@1 #r (généralement cultivé sur des îles vides),Genre @item_11411#@1
2002019,Noyer II,Planté dans @item_103 @item_11411#@1 #r (généralement cultivé sur des îles vides),Genre @item_11411#@1
2002020,Noyer III,Planté dans @item_103 @item_11411#@1 #r (généralement cultivé sur des îles vides),Genre @item_11411#@1
2002021,Redwood I,Dans @item_103#planté @item_11412#@1 #r (généralement cultivé dans l'écologie des mangroves),Genre @item_11412#@1
2002022,Redwood II,Dans @item_103#planté @item_11412#@1 #r (généralement cultivé dans l'écologie des mangroves),Genre @item_11412#@1
2002023,Redwood III,Dans @item_103#planté @item_11412#@1 #r (généralement cultivé dans l'écologie des mangroves),Genre @item_11412#@1
2002024,Populus euphratica I,Dans @item_103#grow @item_11421#@1 #r (généralement cultivé dans l'écologie du désert),Genre @item_11421#@1
2002025,Populus euphratica II,Dans @item_103#grow @item_11421#@1 #r (généralement cultivé dans l'écologie du désert),Genre @item_11421#@1
2002026,Populus euphratica III,Dans @item_103#grow @item_11421#@1 #r (généralement cultivé dans l'écologie du désert),Genre @item_11421#@1
2002027,Zhenmu I,Dans @item_137#grow @item_11408#@1 #r (pousse généralement sur des étoiles adorables),Genre @item_11408#@1
2002028,Zhenmu II,Dans @item_137#grow @item_11408#@1 #r (pousse généralement sur des étoiles adorables),Genre @item_11408#@1
2002029,Zhenmu III,Dans @item_137#grow @item_11408#@1 #r (pousse généralement sur des étoiles adorables),Genre @item_11408#@1
2002030,Bananier I,Dans @item_103#grow @item_383#@1 #r (pousse généralement dans l'écologie de la forêt tropicale),Genre @item_383#@1
2002031,Bananier II,Dans @item_103#grow @item_383#@1 #r (pousse généralement dans l'écologie de la forêt tropicale),Genre @item_383#@1
2002032,Bananier III,Dans @item_103#grow @item_383#@1 #r (pousse généralement dans l'écologie de la forêt tropicale),Genre @item_383#@1
2002033,Noix de coco I,Dans @item_103#grow @item_295#@1 #r (pousse généralement dans l'écologie des plages),Genre @item_295#@1
2002034,Noix de coco II,Dans @item_103#grow @item_295#@1 #r (pousse généralement dans l'écologie des plages),Genre @item_295#@1
2002035,Noix de coco III,Dans @item_103#grow @item_295#@1 #r (pousse généralement dans l'écologie des plages),Genre @item_295#@1
2002036,Cactus I,Dans @item_103#grow @item_11420#@1 #r (généralement cultivé dans l'écologie du désert),Genre @item_11420#@1
2002037,Cactus II,Dans @item_103#grow @item_11420#@1 #r (généralement cultivé dans l'écologie du désert),Genre @item_11420#@1
2002038,Cactus III,Dans @item_103#grow @item_11420#@1 #r (généralement cultivé dans l'écologie du désert),Genre @item_11420#@1
2003001,Bellflower I,"Dans @item_103#plantation @item_431#@1 #r (@item_300#pousse généralement dans les prairies, le bassin des pêchers et d'autres écologies)",Genre @item_431#@1
2003002,Bellflower II,"Dans @item_103#plantation @item_431#@1 #r (@item_300#pousse généralement dans les prairies, le bassin des pêchers et d'autres écologies)",Genre @item_431#@1
2003003,Bellflower III,"Dans @item_103#plantation @item_431#@1 #r (@item_300#pousse généralement dans les prairies, le bassin des pêchers et d'autres écologies)",Genre @item_431#@1
2003004,Ruolan I,"Dans @item_103#plantation @item_432#@1 #r (@item_301#pousse généralement dans les forêts, les forêts de conifères, etc.)",Genre @item_432#@1
2003005,Ruolan II,"Dans @item_103#plantation @item_432#@1 #r (@item_301#pousse généralement dans les forêts, les forêts de conifères, etc.)",Genre @item_432#@1
2003006,Ruolan III,"Dans @item_103#plantation @item_432#@1 #r (@item_301#pousse généralement dans les forêts, les forêts de conifères, etc.)",Genre @item_432#@1
2003007,Fleur étoilée I,"Dans @item_103#plantation @item_433#@1 #r (@item_302#pousse généralement sur des îles vides, des falaises, etc.)",Genre @item_433#@1
2003008,Fleur d'étoile II,"Dans @item_103#plantation @item_433#@1 #r (@item_302#pousse généralement sur des îles vides, des falaises, etc.)",Genre @item_433#@1
2003009,Fleur d'étoile III,"Dans @item_103#plantation @item_433#@1 #r (@item_302#pousse généralement sur des îles vides, des falaises, etc.)",Genre @item_433#@1
2003010,Fleur de sang de dragon I,"Dans @item_103#plantation @item_434#@1 #r (@item_303#pousse généralement dans le bassin forestier de bambous, le bassin de pêchers et d'autres écologies)",Genre @item_434#@1
2003011,Dragon Blood Flower II - vidéo Dailymotion,"Dans @item_103#plantation @item_434#@1 #r (@item_303#pousse généralement dans le bassin forestier de bambous, le bassin de pêchers et d'autres écologies)",Genre @item_434#@1
2003012,Dragon Blood Flower III - vidéo Dailymotion,"Dans @item_103#plantation @item_434#@1 #r (@item_303#pousse généralement dans le bassin forestier de bambous, le bassin de pêchers et d'autres écologies)",Genre @item_434#@1
2003013,Jacinthe I,"Dans @item_103#plantation @item_435#@1 #r (@item_304#pousse généralement dans la jungle, la forêt et d'autres écologies)",Genre @item_435#@1
2003014,Jacinthe II,"Dans @item_103#plantation @item_435#@1 #r (@item_304#pousse généralement dans la jungle, la forêt et d'autres écologies)",Genre @item_435#@1
2003015,Jacinthe III,"Dans @item_103#plantation @item_435#@1 #r (@item_304#pousse généralement dans la jungle, la forêt et d'autres écologies)",Genre @item_435#@1
2003016,Griffe de dragon I,Dans @item_103#grow @item_436#@1 #r (@item_305#pousse généralement dans l'écologie des falaises),Genre @item_436#@1
2003017,Griffe de dragon II,Dans @item_103#grow @item_436#@1 #r (@item_305#pousse généralement dans l'écologie des falaises),Genre @item_436#@1
2003018,Griffe de dragon III,Dans @item_103#grow @item_436#@1 #r (@item_305#pousse généralement dans l'écologie des falaises),Genre @item_436#@1
2003019,Fleur de cloche jaune I,"Dans @item_103#plantation @item_443#@1 #r (@item_312#pousse généralement dans les prairies, la jungle et d'autres écologies)",Genre @item_443#@1
2003020,Fleur de cloche jaune II,"Dans @item_103#plantation @item_443#@1 #r (@item_312#pousse généralement dans les prairies, la jungle et d'autres écologies)",Genre @item_443#@1
2003021,fleur de cloche jaune III,"Dans @item_103#plantation @item_443#@1 #r (@item_312#pousse généralement dans les prairies, la jungle et d'autres écologies)",Genre @item_443#@1
2003022,Dracaena I,"Dans @item_103#plantation @item_437#@1 #r (@item_306#pousse généralement dans les marécages, les forêts tropicales, etc.)",Genre @item_437#@1
2003023,Dracaena II,"Dans @item_103#plantation @item_437#@1 #r (@item_306#pousse généralement dans les marécages, les forêts tropicales, etc.)",Genre @item_437#@1
2003024,Dracaena III,"Dans @item_103#plantation @item_437#@1 #r (@item_306#pousse généralement dans les marécages, les forêts tropicales, etc.)",Genre @item_437#@1
2003025,Tequila rouge I,"Dans @item_103#plantation @item_438#@1 #r (@item_307#pousse généralement dans les îles vides, les îles de latérite et d'autres écologies)",Genre @item_438#@1
2003026,Tequila rouge II,"Dans @item_103#plantation @item_438#@1 #r (@item_307#pousse généralement dans les îles vides, les îles de latérite et d'autres écologies)",Genre @item_438#@1
2003027,Tequila rouge III,"Dans @item_103#plantation @item_438#@1 #r (@item_307#pousse généralement dans les îles vides, les îles de latérite et d'autres écologies)",Genre @item_438#@1
2003028,Tequila orange I,"Dans @item_103#plantation @item_439#@1 #r (@item_308#pousse généralement dans le bassin forestier de bambou, l'île de latérite et d'autres écologies)",Genre @item_439#@1
2003029,Tequila orange II,"Dans @item_103#plantation @item_439#@1 #r (@item_308#pousse généralement dans le bassin forestier de bambou, l'île de latérite et d'autres écologies)",Genre @item_439#@1
2003030,Orange Agave III,"Dans @item_103#plantation @item_439#@1 #r (@item_308#pousse généralement dans le bassin forestier de bambou, l'île de latérite et d'autres écologies)",Genre @item_439#@1
2003031,Tequila grise I,"Dans @item_103#plantation @item_440#@1 #r (@item_309#pousse généralement dans les falaises, les îles de latérite, etc.)",Genre @item_440#@1
2003032,Tequila grise II,"Dans @item_103#plantation @item_440#@1 #r (@item_309#pousse généralement dans les falaises, les îles de latérite, etc.)",Genre @item_440#@1
2003033,Agave gris III,"Dans @item_103#plantation @item_440#@1 #r (@item_309#pousse généralement dans les falaises, les îles de latérite, etc.)",Genre @item_440#@1
2003034,Tequila rose I,"Dans @item_103#plantation @item_441#@1 #r (@item_310#pousse généralement dans le bassin des pêchers, l'île de latérite et d'autres écologies)",Genre @item_441#@1
2003035,Tequila rose II,"Dans @item_103#plantation @item_441#@1 #r (@item_310#pousse généralement dans le bassin des pêchers, l'île de latérite et d'autres écologies)",Genre @item_441#@1
2003036,Tequila rose III,"Dans @item_103#plantation @item_441#@1 #r (@item_310#pousse généralement dans le bassin des pêchers, l'île de latérite et d'autres écologies)",Genre @item_441#@1
2003037,Noix de coco blanche I,Dans @item_103#planté @item_442#@1 #r (@item_311#pousse généralement dans une écologie de forêt de conifères),Genre @item_442#@1
2003038,Noix de coco blanche II,Dans @item_103#planté @item_442#@1 #r (@item_311#pousse généralement dans une écologie de forêt de conifères),Genre @item_442#@1
2003039,Noix de coco blanche III,Dans @item_103#planté @item_442#@1 #r (@item_311#pousse généralement dans une écologie de forêt de conifères),Genre @item_442#@1
2003040,Briar I,"Dans @item_103#grow @item_444#@1 #r (@item_313#pousse généralement dans les marécages, les jungles, etc.)",Genre @item_444#@1
2003041,Briar II,"Dans @item_103#grow @item_444#@1 #r (@item_313#pousse généralement dans les marécages, les jungles, etc.)",Genre @item_444#@1
2003042,Briar III,"Dans @item_103#grow @item_444#@1 #r (@item_313#pousse généralement dans les marécages, les jungles, etc.)",Genre @item_444#@1
2003043,Pied de goulet I.,Plantez @item_760#@1#r à @item_121# (@item_761# prospère généralement dans le champ de glace),Plante @item_760#@1
2003044,Pied de bélasage II.,Plantez @item_760#@1#r à @item_121# (@item_761# prospère généralement dans le champ de glace),Plante @item_760#@1
2003045,Pied-de-bélasin III.,Plantez @item_760#@1#r à @item_121# (@item_761# prospère généralement dans le champ de glace),Plante @item_760#@1
2004001,Maïs I,"Plant @item_11400#@1 #r (plant @item_11400#in @item_102 #, récupérez-le après échéance pour obtenir @item_229 #)",Plantation @item_11400#@1
2004002,Maïs II,"Plant @item_11400#@1 #r (plant @item_11400#in @item_102 #, récupérez-le après échéance pour obtenir @item_229 #)",Plantation @item_11400#@1
2004003,Maïs III,"Plant @item_11400#@1 #r (plant @item_11400#in @item_102 #, récupérez-le après échéance pour obtenir @item_229 #)",Plantation @item_11400#@1
2004004,Patate douce I,"Plant @item_241#@1 #r (plant @item_241#in @item_102 #, récupérez-le après échéance pour obtenir @item_241 #)",Plantation @item_241#@1
2004005,Patate douce II,"Plant @item_241#@1 #r (plant @item_241#in @item_102 #, récupérez-le après échéance pour obtenir @item_241 #)",Plantation @item_241#@1
2004006,Patate douce III,"Plant @item_241#@1 #r (plant @item_241#in @item_102 #, récupérez-le après échéance pour obtenir @item_241 #)",Plantation @item_241#@1
2004007,Coton I,"Plant @item_11419#@1 #r (plant @item_11419#in @item_102 #, récupérez-le après échéance pour obtenir @item_12600 #)",Plantation @item_11419#@1
2004008,Coton II,"Plant @item_11419#@1 #r (plant @item_11419#in @item_102 #, récupérez-le après échéance pour obtenir @item_12600 #)",Plantation @item_11419#@1
2004009,Coton III,"Plant @item_11419#@1 #r (plant @item_11419#in @item_102 #, récupérez-le après échéance pour obtenir @item_12600 #)",Plantation @item_11419#@1
2004010,Plume à écailles géantes I,"Plant @item_11402#@1 #r (plant @item_11402#in @item_102 #, récupérez-le après échéance pour obtenir @item_239 #)",Plantation @item_11402#@1
2004011,Plume à écailles géantes II,"Plant @item_11402#@1 #r (plant @item_11402#in @item_102 #, récupérez-le après échéance pour obtenir @item_239 #)",Plantation @item_11402#@1
2004012,Plume d'écaille géante III,"Plant @item_11402#@1 #r (plant @item_11402#in @item_102 #, récupérez-le après échéance pour obtenir @item_239 #)",Plantation @item_11402#@1
2004013,Macrobrucus I,"Plant @item_11401#@1 #r (plant @item_11401#in @item_102 #, récupérez-le après échéance pour obtenir @item_230 #)",Plantation @item_11401#@1
2004014,Macrobrucus II,"Plant @item_11401#@1 #r (plant @item_11401#in @item_102 #, récupérez-le après échéance pour obtenir @item_230 #)",Plantation @item_11401#@1
2004015,Macrobrucus III,"Plant @item_11401#@1 #r (plant @item_11401#in @item_102 #, récupérez-le après échéance pour obtenir @item_230 #)",Plantation @item_11401#@1
2004016,Concombre I,"Plant @item_236#@1 #r (plant @item_236#in @item_102 #, récupérez-le après échéance pour obtenir @item_236 #)",Plantation @item_236#@1
2004017,Concombre II,"Plant @item_236#@1 #r (plant @item_236#in @item_102 #, récupérez-le après échéance pour obtenir @item_236 #)",Plantation @item_236#@1
2004018,Concombre III,"Plant @item_236#@1 #r (plant @item_236#in @item_102 #, récupérez-le après échéance pour obtenir @item_236 #)",Plantation @item_236#@1
2004019,Riz I,"Plantez @item_234#@1 #r (plantez @item_11404#dans de l'eau d'un bloc de haut, collectez-le après maturité pour obtenir @item_234 #)",Plantation @item_234#@1
2004020,Riz II,"Plantez @item_234#@1 #r (plantez @item_11404#dans de l'eau d'un bloc de haut, collectez-le après maturité pour obtenir @item_234 #)",Plantation @item_234#@1
2004021,Riz III,"Plantez @item_234#@1 #r (plantez @item_11404#dans de l'eau d'un bloc de haut, collectez-le après maturité pour obtenir @item_234 #)",Plantation @item_234#@1
2004022,Ananas de l'autre côté I,"Plant @item_11654#@1 #r (plant @item_1194#in @item_150 #, récupérez-le après échéance pour obtenir @item_11654 #)",Grandir sur @item_150#@item_1194#@1
2004023,Au-delà de l'ananas II,"Plant @item_11654#@1 #r (plant @item_1194#in @item_150 #, récupérez-le après échéance pour obtenir @item_11654 #)",Grandir sur @item_150#@item_1194#@1
2004024,Ananas de Higan III,"Plant @item_11654#@1 #r (plant @item_1194#in @item_150 #, récupérez-le après échéance pour obtenir @item_11654 #)",Grandir sur @item_150#@item_1194#@1
2004025,Corail I,"Planter @item_11915#@1 #r sur @item_25#(les coraux doivent être plantés dans l'eau, sauf pour @item_25 #, @item_29#et @item_128 #)",Genre @item_11915#@1
2004026,Corail II,"Planter @item_11915#@1 #r sur @item_25#(les coraux doivent être plantés dans l'eau, sauf pour @item_25 #, @item_29#et @item_128 #)",Genre @item_11915#@1
2004027,Corail III,"Planter @item_11915#@1 #r sur @item_25#(les coraux doivent être plantés dans l'eau, sauf pour @item_25 #, @item_29#et @item_128 #)",Genre @item_11915#@1
2004028,Phosphore I,Plantez @item_11658#@1 #r sur @item_23#(le @item_11658#lancé doit être centré sur la surface supérieure de @item_23#pour germer),Genre @item_11658#@1
2004029,Phosphore II,Plantez @item_11658#@1 #r sur @item_23#(le @item_11658#lancé doit être centré sur la surface supérieure de @item_23#pour germer),Genre @item_11658#@1
2004030,Phosphore III,Plantez @item_11658#@1 #r sur @item_23#(le @item_11658#lancé doit être centré sur la surface supérieure de @item_23#pour germer),Genre @item_11658#@1
2005001,Auge d'alimentation,Usinage @item_1753#@1,Usinage @item_1753#@1
2005002,alimentation,"Traitement @item_11534#@1 #r (Il existe différents types d'aliments, les animaux ayant des habitudes alimentaires différentes ne mangeront que les aliments qu'ils aiment manger)",Usinage @item_11534#@1
2005003,Bac d'alimentation rempli,"Mettez @item_11534#dans @item_1753#@1 #r (une fois l'auge remplie de nourriture, les animaux captifs environnants mangeront seuls lorsqu'ils auront faim)",Remplissez @item_1753#@1 avec @item_11534 #
2005004,botte de foin,Traitement @item_822#@1 #r (les mammifères doivent se reproduire près de @item_822 #),Usinage @item_822#@1
2005005,Élevage Dudu I,Élevage Doodle Birds @1 #r (Doodle Birds doit avoir @item_1019#autour pour pondre des œufs),Doodle d'élevage @1
2005006,Élevage Dudu II,Élevage Doodle Birds @1 #r (Doodle Birds doit avoir @item_1019#autour pour pondre des œufs),Doodle d'élevage @1
2005007,Elevage Dudu III,Élevage Doodle Birds @1 #r (Doodle Birds doit avoir @item_1019#autour pour pondre des œufs),Doodle d'élevage @1
2005008,Élevage Wobos I,Élevage de Volvo Beast @1 #r (Volvo Beast doit avoir @item_822#pour se reproduire),Élevage de Wobos @1
2005009,Élevage Wobos II,Élevage de Volvo Beast @1 #r (Volvo Beast doit avoir @item_822#pour se reproduire),Élevage de Wobos @1
2005010,Wowort d'élevage III,Élevage de Volvo Beast @1 #r (Volvo Beast doit avoir @item_822#pour se reproduire),Élevage de Wobos @1
2005011,Pilier de reproduction Pilier I,Élevage de la jetée @1 #r (la jetée de la jetée doit être entourée de @item_822#pour se reproduire),Quai d'élevage @1
2005012,Pilier de reproduction Pilier II,Élevage de la jetée @1 #r (la jetée de la jetée doit être entourée de @item_822#pour se reproduire),Quai d'élevage @1
2005013,Pilier de reproduction Pilier III,Élevage de la jetée @1 #r (la jetée de la jetée doit être entourée de @item_822#pour se reproduire),Quai d'élevage @1
2005014,Cerf d'Amérique I,Élevage de cerfs à cornes @1 #r (les cerfs à cornes doivent avoir @item_822#pour se reproduire),Cerf cornu reproducteur @1
2005015,Cerf d'Amérique II,Élevage de cerfs à cornes @1 #r (les cerfs à cornes doivent avoir @item_822#pour se reproduire),Cerf cornu reproducteur @1
2005016,Cerf d'Amérique III,Élevage de cerfs à cornes @1 #r (les cerfs à cornes doivent avoir @item_822#pour se reproduire),Cerf cornu reproducteur @1
2005017,Renard reproducteur I,Renards reproducteurs @1 #r (les renards ont besoin de @item_822#pour se reproduire),Renard reproducteur @1
2005018,Renard reproducteur II,Renards reproducteurs @1 #r (les renards ont besoin de @item_822#pour se reproduire),Renard reproducteur @1
2005019,Renard reproducteur III,Renards reproducteurs @1 #r (les renards ont besoin de @item_822#pour se reproduire),Renard reproducteur @1
2005020,Pingouins reproducteurs I,Pingouin reproducteur @1,Pingouin reproducteur @1
2005021,Pingouin reproducteur II,Pingouin reproducteur @1,Pingouin reproducteur @1
2005022,Pingouin reproducteur III,Pingouin reproducteur @1,Pingouin reproducteur @1
2005023,Élevage d'autruches sauvages I,Élevage d'autruches sauvages @1 #r (les autruches sauvages ont besoin de @item_1019#pour pondre des œufs),Élevage d'autruches sauvages @1
2005024,Élevage d'autruches sauvages II,Élevage d'autruches sauvages @1 #r (les autruches sauvages ont besoin de @item_1019#pour pondre des œufs),Élevage d'autruches sauvages @1
2005025,Élevage d'autruches sauvages III,Élevage d'autruches sauvages @1 #r (les autruches sauvages ont besoin de @item_1019#pour pondre des œufs),Élevage d'autruches sauvages @1
2005026,Élevage d'ours de glace sauvages I,Élevage d'ours de glace sauvages @1 #r (les ours de glace doivent être autour de @item_822#pour se reproduire),Élevage d'ours de glace sauvage @1
2005027,Reproduction d'ours sauvages des glaces II,Élevage d'ours de glace sauvages @1 #r (les ours de glace doivent être autour de @item_822#pour se reproduire),Élevage d'ours de glace sauvage @1
2005028,Reproduction d'ours sauvages des glaces III,Élevage d'ours de glace sauvages @1 #r (les ours de glace doivent être autour de @item_822#pour se reproduire),Élevage d'ours de glace sauvage @1
2005029,Poulet volant d'élevage I,Élevage de poulet volant @1,Élevage de poulet volant @1
2005030,Poulet volant d'élevage II,Élevage de poulet volant @1,Élevage de poulet volant @1
2005031,Poulet volant d'élevage III,Élevage de poulet volant @1,Élevage de poulet volant @1
2005032,Poulets de combat I,Poulet de bataille d'élevage @1,Poulet de bataille d'élevage @1
2005033,Poulet de bataille d'élevage II,Poulet de bataille d'élevage @1,Poulet de bataille d'élevage @1
2005034,Poulet de bataille d'élevage III,Poulet de bataille d'élevage @1,Poulet de bataille d'élevage @1
2005035,Élevage de singes sauvages I,Élevage de singes sauvages @1,Élevage de singes sauvages @1
2005036,Élevage de singes sauvages II,Élevage de singes sauvages @1,Élevage de singes sauvages @1
2005037,Élevage de singes sauvages III,Élevage de singes sauvages @1,Élevage de singes sauvages @1
2005038,Race Snow Rabbit I.,Race Snow Rabbit @1,Race Snow Rabbit @1
2005039,Race Snow Rabbit II.,Race Snow Rabbit @1,Race Snow Rabbit @1
2005040,Race Snow Rabbit III.,Race Snow Rabbit @1,Race Snow Rabbit @1
2005041,Race Yak I.,Race Yak @1,Race Yak @1
2005042,Race Yak II.,Race Yak @1,Race Yak @1
2005043,Race Yak III.,Race Yak @1,Race Yak @1
2006001,Apprivoiser la Volvo I,Utilisez @item_12500#pour apprivoiser la Volvo @1,Utilisez @item_12500#pour apprivoiser la Volvo @1
2006002,Apprivoiser le Wauver II,Utilisez @item_12500#pour apprivoiser la Volvo @1,Utilisez @item_12500#pour apprivoiser la Volvo @1
2006003,Apprivoiser le Wauver III,Utilisez @item_12500#pour apprivoiser la Volvo @1,Utilisez @item_12500#pour apprivoiser la Volvo @1
2006004,Apprivoiser le renard I,Utilisez @item_12052#pour apprivoiser le renard @1,Utilisez @item_12052#pour apprivoiser le renard @1
2006005,Apprivoiser le renard II,Utilisez @item_12052#pour apprivoiser le renard @1,Utilisez @item_12052#pour apprivoiser le renard @1
2006006,Apprivoiser le renard III,Utilisez @item_12052#pour apprivoiser le renard @1,Utilisez @item_12052#pour apprivoiser le renard @1
2006007,Apprivoiser l'autruche sauvage I,Utilisez @item_12508#pour apprivoiser les autruches sauvages @1,Utilisez @item_12508#pour apprivoiser les autruches sauvages @1
2006008,Apprivoiser l'autruche sauvage II,Utilisez @item_12508#pour apprivoiser les autruches sauvages @1,Utilisez @item_12508#pour apprivoiser les autruches sauvages @1
2006009,Apprivoiser les autruches sauvages III,Utilisez @item_12508#pour apprivoiser les autruches sauvages @1,Utilisez @item_12508#pour apprivoiser les autruches sauvages @1
2006010,Apprivoiser l'ours de glace sauvage I,Utilisez @item_12520#pour apprivoiser les ours de glace sauvages @1,Utilisez @item_12520#pour apprivoiser les ours de glace sauvages @1
2006011,Apprivoiser l'ours de glace sauvage II,Utilisez @item_12520#pour apprivoiser les ours de glace sauvages @1,Utilisez @item_12520#pour apprivoiser les ours de glace sauvages @1
2006012,Apprivoiser l'ours de glace sauvage III,Utilisez @item_12520#pour apprivoiser les ours de glace sauvages @1,Utilisez @item_12520#pour apprivoiser les ours de glace sauvages @1
2006013,Apprivoiser Athlon sauvage I,Utilisez @item_12543#pour apprivoiser les vélociraptors sauvages @1,Utilisez @item_12543#pour apprivoiser les vélociraptors sauvages @1
2006014,Apprivoiser Athlon sauvage II,Utilisez @item_12543#pour apprivoiser les vélociraptors sauvages @1,Utilisez @item_12543#pour apprivoiser les vélociraptors sauvages @1
2006015,Titre : Taming Wild Athlon III,Utilisez @item_12543#pour apprivoiser les vélociraptors sauvages @1,Utilisez @item_12543#pour apprivoiser les vélociraptors sauvages @1
2006016,Apprivoiser les boulettes sauvages I,Utilisez @item_12576#apprivoiser les boulettes sauvages#@1,Utilisez @item_12576#apprivoiser les boulettes sauvages#@1
2006017,Apprivoiser les boulettes sauvages II,Utilisez @item_12576#apprivoiser les boulettes sauvages#@1,Utilisez @item_12576#apprivoiser les boulettes sauvages#@1
2006018,Apprivoiser les boulettes sauvages III,Utilisez @item_12576#apprivoiser les boulettes sauvages#@1,Utilisez @item_12576#apprivoiser les boulettes sauvages#@1
2006019,Apprivoiser le panda sauvage I,Utilisez @item_251#pour apprivoiser les pandas sauvages @1,Utilisez @item_251#pour apprivoiser les pandas sauvages @1
2006020,Apprivoiser le panda sauvage II,Utilisez @item_251#pour apprivoiser les pandas sauvages @1,Utilisez @item_251#pour apprivoiser les pandas sauvages @1
2006021,Apprivoiser le panda sauvage III,Utilisez @item_251#pour apprivoiser les pandas sauvages @1,Utilisez @item_251#pour apprivoiser les pandas sauvages @1
2006022,Apprivoiser le poulet volant I,Utilisez @item_12601#pour apprivoiser le poulet volant @1,Utilisez @item_12601#pour apprivoiser le poulet volant @1
2006023,Apprivoiser le poulet volant II,Utilisez @item_12601#pour apprivoiser le poulet volant @1,Utilisez @item_12601#pour apprivoiser le poulet volant @1
2006024,Apprivoiser le poulet volant III,Utilisez @item_12601#pour apprivoiser le poulet volant @1,Utilisez @item_12601#pour apprivoiser le poulet volant @1
2006025,Apprivoiser les singes sauvages I,Utilisez @item_11599#pour apprivoiser les singes sauvages @1,Utilisez @item_11599#pour apprivoiser les singes sauvages @1
2006026,Apprivoiser les singes sauvages II,Utilisez @item_11599#pour apprivoiser les singes sauvages @1,Utilisez @item_11599#pour apprivoiser les singes sauvages @1
2006027,Apprivoiser les singes sauvages III,Utilisez @item_11599#pour apprivoiser les singes sauvages @1,Utilisez @item_11599#pour apprivoiser les singes sauvages @1
2006028,Apprivoiser le crabe Yan I,Utilisez @item_12521#pour apprivoiser le crabe Yan @1,Utilisez @item_12521#pour apprivoiser le crabe Yan @1
